Species,Area,Units,Country,2014,2013,2012,2011,2010,2009,2008,2007,2006,,,,,,,,,,,,
LQD,27,TLW,IS,0,0,0,0,0,0,0,0,3234,,,,,,,,,,,,
LQD,27.5,TLW,IS,0,0,0,0,0,0,0,0,3234,,,,,,,,,,,,
LQD,27.5.A,TLW,IS,0,0,0,0,0,0,0,0,3234,,,,,,,,,,,,
LQD,27.5.A.NK,TLW,IS,0,0,0,0,0,0,0,0,3234,,,,,,,,,,,,
LUM,27,TLW,IS,3972,4045,4197,1749,8477,5614,0,3319,75,,,,,,,,,,,,
LUM,27.14,TLW,IS,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,
LUM,27.14.B,TLW,IS,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,
LUM,27.14.B.2,TLW,IS,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,
LUM,27.5,TLW,IS,3972,4045,4190,1749,8477,5614,0,3319,75,,,,,,,,,,,,
LUM,27.5.A,TLW,IS,3972,4045,4190,1749,8477,5614,0,3319,75,,,,,,,,,,,,
LUM,27.5.A.2,TLW,IS,3972,0,4190,0,0,0,0,0,0,,,,,,,,,,,,
LUM,27.5.A.NK,TLW,IS,0,0,0,1749,8477,5614,0,3319,75,,,,,,,,,,,,
MAC,27,TLW,IS,170632,154319,152413,155771,122033,116101,112352,36518,4222,,,,,,,,,,,,
MAC,27.1,TLW,IS,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.1.A,TLW,IS,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.12,TLW,IS,0,135,0,18,0,0,0,0,0,,,,,,,,,,,,
MAC,27.12.NK,TLW,IS,0,0,0,18,0,0,0,0,0,,,,,,,,,,,,
MAC,27.14,TLW,IS,16161,15362,6407,1486,274,0,0,0,0,,,,,,,,,,,,
MAC,27.14.A,TLW,IS,5,0,0,0,274,0,0,0,0,,,,,,,,,,,,
MAC,27.14.B,TLW,IS,16156,15362,6407,1486,0,0,0,0,0,,,,,,,,,,,,
MAC,27.14.B.2,TLW,IS,16156,0,6407,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.14.B.NK,TLW,IS,0,0,0,1486,0,0,0,0,0,,,,,,,,,,,,
MAC,27.2,TLW,IS,8568,5685,12685,20009,52899,0,2497,37,0,,,,,,,,,,,,
MAC,27.2.A,TLW,IS,8568,5685,12685,20009,52899,0,2497,37,0,,,,,,,,,,,,
MAC,27.2.A.1,TLW,IS,4729,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.2.A.2,TLW,IS,3839,0,12685,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.2.A.NK,TLW,IS,0,0,0,20009,52899,0,2497,37,0,,,,,,,,,,,,
MAC,27.3,TLW,IS,0,0,0,0,0,23,0,0,0,,,,,,,,,,,,
MAC,27.3.A,TLW,IS,0,0,0,0,0,23,0,0,0,,,,,,,,,,,,
MAC,27.4,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.4.A,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.4.B,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.5,TLW,IS,145902,133137,133321,134258,68861,116078,109855,36481,4222,,,,,,,,,,,,
MAC,27.5.A,TLW,IS,145794,131551,133089,132608,68820,112453,109855,30409,1741,,,,,,,,,,,,
MAC,27.5.A.1,TLW,IS,780,0,241,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.5.A.2,TLW,IS,145014,0,132848,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.5.A.NK,TLW,IS,0,0,0,132608,68820,112453,109855,30409,1741,,,,,,,,,,,,
MAC,27.5.B,TLW,IS,108,1586,232,1650,41,3625,0,6072,2481,,,,,,,,,,,,
MAC,27.5.B.1,TLW,IS,108,1586,232,1650,41,3625,0,6072,0,,,,,,,,,,,,
MAC,27.5.B.1.B,TLW,IS,108,0,232,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.5.B.1.NK,TLW,IS,0,0,0,1650,41,3625,0,6072,0,,,,,,,,,,,,
MAC,27.5.B.2,TLW,IS,0,0,0,0,0,0,0,0,2481,,,,,,,,,,,,
MAC,27.6,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.6.A,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAV,27,TLW,IS,18,0,10,0,0,0,0,0,0,,,,,,,,,,,,
MAV,27.5,TLW,IS,18,0,10,0,0,0,0,0,0,,,,,,,,,,,,
MAV,27.5.A,TLW,IS,18,0,10,0,0,0,0,0,0,,,,,,,,,,,,
MAV,27.5.A.2,TLW,IS,18,0,10,0,0,0,0,0,0,,,,,,,,,,,,
MEG,27,TLW,IS,339,376,411,321,252,0,197,187,0,,,,,,,,,,,,
MEG,27.5,TLW,IS,339,376,411,321,252,0,197,187,0,,,,,,,,,,,,
MEG,27.5.A,TLW,IS,339,376,411,321,252,0,197,187,0,,,,,,,,,,,,
MEG,27.5.A.2,TLW,IS,339,0,411,0,0,0,0,0,0,,,,,,,,,,,,
MEG,27.5.A.NK,TLW,IS,0,0,0,321,252,0,197,187,0,,,,,,,,,,,,
MEG,27.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MJW,27,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MJW,27.5,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MJW,27.5.A,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MJW,27.5.A.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MOL,27,TLW,IS,0,0,0,0,0,0,7629,4616,0,,,,,,,,,,,,
MOL,27.5,TLW,IS,0,0,0,0,0,0,7629,4616,0,,,,,,,,,,,,
MOL,27.5.A,TLW,IS,0,0,0,0,0,0,7629,4616,0,,,,,,,,,,,,
MOL,27.5.A.NK,TLW,IS,0,0,0,0,0,0,7629,4616,0,,,,,,,,,,,,
MON,27,TLW,IS,1185,1497,2666,3227,3283,4069,2947,2777,2591,,,,,,,,,,,,
MON,27.1,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.1.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.14,TLW,IS,0,1,4,3,2,0,0,0,0,,,,,,,,,,,,
MON,27.14.B,TLW,IS,0,1,4,3,2,0,0,0,0,,,,,,,,,,,,
MON,27.14.B.2,TLW,IS,0,0,4,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.14.B.NK,TLW,IS,0,0,0,3,2,0,0,0,0,,,,,,,,,,,,
MON,27.2,TLW,IS,0,0,0,7,0,0,0,0,0,,,,,,,,,,,,
MON,27.2.A,TLW,IS,0,0,0,7,0,0,0,0,0,,,,,,,,,,,,
MON,27.2.A.NK,TLW,IS,0,0,0,7,0,0,0,0,0,,,,,,,,,,,,
MON,27.5,TLW,IS,1185,1496,2662,3218,3281,4069,2947,2777,2591,,,,,,,,,,,,
MON,27.5.A,TLW,IS,1185,1496,2662,3218,3281,4069,2947,2777,2591,,,,,,,,,,,,
MON,27.5.A.1,TLW,IS,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.5.A.2,TLW,IS,1185,0,2659,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.5.A.NK,TLW,IS,0,0,0,3218,3281,4069,2947,2777,2591,,,,,,,,,,,,
MON,27.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MSX,27,TLW,IS,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,
MSX,27.5,TLW,IS,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,
MSX,27.5.A,TLW,IS,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,
MSX,27.5.A.NK,TLW,IS,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,
MUS,27,TLW,IS,48,115,119,64,78,0,3,0,0,,,,,,,,,,,,
MUS,27.5,TLW,IS,48,115,119,64,78,0,3,0,0,,,,,,,,,,,,
MUS,27.5.A,TLW,IS,48,115,119,64,78,0,3,0,0,,,,,,,,,,,,
MUS,27.5.A.2,TLW,IS,48,0,119,0,0,0,0,0,0,,,,,,,,,,,,
MUS,27.5.A.NK,TLW,IS,0,0,0,64,78,0,3,0,0,,,,,,,,,,,,
NEP,27,TLW,IS,1965,1724,1914,2240,2541,2463,2070,2007,1876,,,,,,,,,,,,
NEP,27.5,TLW,IS,1965,1724,1914,2240,2541,2463,2070,2007,1876,,,,,,,,,,,,
NEP,27.5.A,TLW,IS,1965,1724,1914,2240,2541,2463,2070,2007,1876,,,,,,,,,,,,
NEP,27.5.A.2,TLW,IS,1965,0,1914,0,0,0,0,0,0,,,,,,,,,,,,
NEP,27.5.A.NK,TLW,IS,0,0,0,2240,2541,2463,2070,2007,1876,,,,,,,,,,,,
NOP,27,TLW,IS,45,20,20,65,39,41,0,0,0,,,,,,,,,,,,
NOP,27.5,TLW,IS,45,20,20,65,39,41,0,0,0,,,,,,,,,,,,
NOP,27.5.A,TLW,IS,45,20,20,65,39,41,0,0,0,,,,,,,,,,,,
NOP,27.5.A.2,TLW,IS,45,0,20,0,0,0,0,0,0,,,,,,,,,,,,
NOP,27.5.A.NK,TLW,IS,0,0,0,65,39,41,0,0,0,,,,,,,,,,,,
ORY,27,TLW,IS,12,0,16,0,0,0,0,0,2,,,,,,,,,,,,
ORY,27.12,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
ORY,27.12.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
ORY,27.5,TLW,IS,12,0,16,0,0,0,0,0,2,,,,,,,,,,,,
ORY,27.5.A,TLW,IS,12,0,16,0,0,0,0,0,2,,,,,,,,,,,,
ORY,27.5.A.2,TLW,IS,12,0,16,0,0,0,0,0,0,,,,,,,,,,,,
ORY,27.5.A.NK,TLW,IS,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,
PEL,27,TLW,IS,0,0,0,0,0,46203,0,0,0,,,,,,,,,,,,
PEL,27.5,TLW,IS,0,0,0,0,0,46203,0,0,0,,,,,,,,,,,,
PEL,27.5.A,TLW,IS,0,0,0,0,0,46203,0,0,0,,,,,,,,,,,,
PEL,27.5.A.NK,TLW,IS,0,0,0,0,0,46203,0,0,0,,,,,,,,,,,,
PLA,27,TLW,IS,150,209,144,179,220,290,278,358,1030,,,,,,,,,,,,
PLA,27.1,TLW,IS,67,124,0,1,0,0,0,6,0,,,,,,,,,,,,
PLA,27.1.B,TLW,IS,67,0,0,0,0,0,0,0,0,,,,,,,,,,,,
PLA,27.1.NK,TLW,IS,0,0,0,1,0,0,0,6,0,,,,,,,,,,,,
PLA,27.14,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
PLA,27.14.B,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
PLA,27.14.B.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
PLA,27.2,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
PLA,27.2.A,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
PLA,27.2.A.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
PLA,27.5,TLW,IS,83,85,144,179,220,290,278,352,1030,,,,,,,,,,,,
PLA,27.5.A,TLW,IS,83,85,144,179,220,290,278,352,1030,,,,,,,,,,,,
PLA,27.5.A.2,TLW,IS,83,0,144,0,0,0,0,0,0,,,,,,,,,,,,
PLA,27.5.A.NK,TLW,IS,0,0,0,179,220,290,278,352,1030,,,,,,,,,,,,
PLE,27,TLW,IS,5932,5991,5927,4945,5984,6316,6724,5816,6382,,,,,,,,,,,,
PLE,27.1,TLW,IS,7,5,2,1,0,0,1,6,1,,,,,,,,,,,,
PLE,27.1.B,TLW,IS,7,0,2,0,0,0,0,0,0,,,,,,,,,,,,
PLE,27.1.NK,TLW,IS,0,0,0,1,0,0,1,6,1,,,,,,,,,,,,
PLE,27.14,TLW,IS,0,0,3,3,0,0,0,0,0,,,,,,,,,,,,
PLE,27.14.B,TLW,IS,0,0,3,3,0,0,0,0,0,,,,,,,,,,,,
PLE,27.14.B.2,TLW,IS,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,
PLE,27.14.B.NK,TLW,IS,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
PLE,27.14.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
PLE,27.2,TLW,IS,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
PLE,27.2.A,TLW,IS,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
PLE,27.2.A.NK,TLW,IS,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
PLE,27.5,TLW,IS,5925,5986,5922,4941,5984,6316,6723,5810,6381,,,,,,,,,,,,
PLE,27.5.A,TLW,IS,5925,5986,5922,4941,5984,6316,6723,5810,6381,,,,,,,,,,,,
PLE,27.5.A.2,TLW,IS,5925,0,5922,0,0,0,0,0,0,,,,,,,,,,,,
PLE,27.5.A.NK,TLW,IS,0,0,0,4941,5984,6316,6723,5810,6381,,,,,,,,,,,,
PLE,27.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POA,27,TLW,IS,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,
POA,27.5,TLW,IS,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,
POA,27.5.A,TLW,IS,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,
POA,27.5.A.2,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POA,27.5.A.NK,TLW,IS,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,
POK,27,TLW,IS,46063,57409,50991,50494,53896,61332,70109,64245,75455,,,,,,,,,,,,
POK,27.1,TLW,IS,56,2,18,0,0,0,0,6,0,,,,,,,,,,,,
POK,27.1.B,TLW,IS,56,0,18,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.1.NK,TLW,IS,0,0,0,0,0,0,0,6,0,,,,,,,,,,,,
POK,27.12,TLW,IS,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.14,TLW,IS,177,40,12,28,5,0,0,0,0,,,,,,,,,,,,
POK,27.14.A,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.14.B,TLW,IS,177,40,12,28,5,0,0,0,0,,,,,,,,,,,,
POK,27.14.B.2,TLW,IS,177,0,12,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.14.B.NK,TLW,IS,0,0,0,28,5,0,0,0,0,,,,,,,,,,,,
POK,27.14.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.2,TLW,IS,603,243,108,66,124,69,113,213,255,,,,,,,,,,,,
POK,27.2.A,TLW,IS,603,243,105,65,124,69,113,213,255,,,,,,,,,,,,
POK,27.2.A.1,TLW,IS,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.2.A.2,TLW,IS,603,0,103,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.2.A.NK,TLW,IS,0,0,0,65,124,69,113,213,255,,,,,,,,,,,,
POK,27.2.B,TLW,IS,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.2.B.2,TLW,IS,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.2.B.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.3,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.3.A,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.4,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.4.A,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.4.B,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.5,TLW,IS,45227,57123,50853,50400,53767,61263,69996,64027,75200,,,,,,,,,,,,
POK,27.5.A,TLW,IS,45227,57123,50853,50400,53767,61115,69996,64027,75200,,,,,,,,,,,,
POK,27.5.A.1,TLW,IS,68,0,10,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.5.A.2,TLW,IS,45159,0,50843,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.5.A.NK,TLW,IS,0,0,0,50400,53767,61115,69996,64027,75200,,,,,,,,,,,,
POK,27.5.B,TLW,IS,0,0,0,0,0,148,0,0,0,,,,,,,,,,,,
POK,27.5.B.1,TLW,IS,0,0,0,0,0,148,0,0,0,,,,,,,,,,,,
POK,27.5.B.1.NK,TLW,IS,0,0,0,0,0,148,0,0,0,,,,,,,,,,,,
POK,27.6,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.6.A,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POK,27.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POL,27,TLW,IS,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,
POL,27.14,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POL,27.14.B,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POL,27.14.B.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POL,27.2,TLW,IS,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POL,27.2.A,TLW,IS,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POL,27.2.A.2,TLW,IS,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POL,27.2.A.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POL,27.2.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POL,27.5,TLW,IS,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,
POL,27.5.A,TLW,IS,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,
POL,27.5.A.2,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
POL,27.5.A.NK,TLW,IS,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,
POR,27,TLW,IS,36,1,2,1,1,1,1,0,1,,,,,,,,,,,,
POR,27.14,TLW,IS,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,
POR,27.14.B,TLW,IS,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,
POR,27.14.B.NK,TLW,IS,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,
POR,27.5,TLW,IS,36,1,2,1,1,1,1,0,1,,,,,,,,,,,,
POR,27.5.A,TLW,IS,36,1,2,1,1,1,1,0,1,,,,,,,,,,,,
POR,27.5.A.2,TLW,IS,36,0,2,0,0,0,0,0,0,,,,,,,,,,,,
POR,27.5.A.NK,TLW,IS,0,0,0,1,1,1,1,0,1,,,,,,,,,,,,
PRA,27,TLW,IS,7237,10977,10527,8438,7577,5512,2198,2027,860,,,,,,,,,,,,
PRA,27.1,TLW,IS,2,164,41,573,0,0,0,0,0,,,,,,,,,,,,
PRA,27.1.A,TLW,IS,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,
PRA,27.1.B,TLW,IS,0,0,41,0,0,0,0,0,0,,,,,,,,,,,,
PRA,27.1.NK,TLW,IS,0,0,0,573,0,0,0,0,0,,,,,,,,,,,,
PRA,27.14,TLW,IS,12,134,0,0,0,0,0,0,0,,,,,,,,,,,,
PRA,27.14.A,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
PRA,27.14.B,TLW,IS,12,134,0,0,0,0,0,0,0,,,,,,,,,,,,
PRA,27.14.B.2,TLW,IS,12,0,0,0,0,0,0,0,0,,,,,,,,,,,,
PRA,27.14.B.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
PRA,27.2,TLW,IS,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
PRA,27.2.A,TLW,IS,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
PRA,27.2.A.NK,TLW,IS,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
PRA,27.2.B,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
PRA,27.2.B.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
PRA,27.5,TLW,IS,7223,10679,10486,7864,7577,5512,2198,2027,860,,,,,,,,,,,,
PRA,27.5.A,TLW,IS,7223,10679,10486,7864,7577,5512,2198,2027,860,,,,,,,,,,,,
PRA,27.5.A.2,TLW,IS,7223,0,10486,0,0,0,0,0,0,,,,,,,,,,,,
PRA,27.5.A.NK,TLW,IS,0,0,0,7864,7577,5512,2198,2027,860,,,,,,,,,,,,
RAJ,27,TLW,IS,4,7,9,0,0,0,0,0,0,,,,,,,,,,,,
RAJ,27.5,TLW,IS,4,7,9,0,0,0,0,0,0,,,,,,,,,,,,
RAJ,27.5.A,TLW,IS,4,7,9,0,0,0,0,0,0,,,,,,,,,,,,
RAJ,27.5.A.2,TLW,IS,4,0,9,0,0,0,0,0,0,,,,,,,,,,,,
REB,27,TLW,IS,9503,17380,5940,23804,28242,15529,19385,12461,12974,,,,,,,,,,,,
REB,27.1,TLW,IS,0,0,0,0,0,8,0,8,0,,,,,,,,,,,,
REB,27.1.NK,TLW,IS,0,0,0,0,0,8,0,8,0,,,,,,,,,,,,
REB,27.12,TLW,IS,17,16,0,28,0,0,0,0,0,,,,,,,,,,,,
REB,27.12.A,TLW,IS,17,0,0,0,0,0,0,0,0,,,,,,,,,,,,
REB,27.12.A.4,TLW,IS,17,0,0,0,0,0,0,0,0,,,,,,,,,,,,
REB,27.12.NK,TLW,IS,0,0,0,28,0,0,0,0,0,,,,,,,,,,,,
REB,27.14,TLW,IS,4118,11274,5901,16135,14743,0,0,0,0,,,,,,,,,,,,
REB,27.14.B,TLW,IS,4118,11274,5901,16135,14743,0,0,0,0,,,,,,,,,,,,
REB,27.14.B.1,TLW,IS,1214,0,446,0,0,0,0,0,0,,,,,,,,,,,,
REB,27.14.B.2,TLW,IS,2904,0,5455,0,0,0,0,0,0,,,,,,,,,,,,
REB,27.14.B.NK,TLW,IS,0,0,0,16135,14743,0,0,0,0,,,,,,,,,,,,
REB,27.2,TLW,IS,0,1,32,0,0,25,9,16,3,,,,,,,,,,,,
REB,27.2.A,TLW,IS,0,1,32,0,0,25,9,16,3,,,,,,,,,,,,
REB,27.2.A.1,TLW,IS,0,0,17,0,0,0,0,0,0,,,,,,,,,,,,
REB,27.2.A.2,TLW,IS,0,0,15,0,0,0,0,0,0,,,,,,,,,,,,
REB,27.2.A.NK,TLW,IS,0,0,0,0,0,25,9,16,3,,,,,,,,,,,,
REB,27.5,TLW,IS,5368,6089,7,7640,13499,15497,19376,12437,12971,,,,,,,,,,,,
REB,27.5.A,TLW,IS,5368,6089,7,7640,13499,15497,19376,12437,12971,,,,,,,,,,,,
REB,27.5.A.1,TLW,IS,1691,0,1,0,0,0,0,0,0,,,,,,,,,,,,
REB,27.5.A.2,TLW,IS,3677,0,6,0,0,0,0,0,0,,,,,,,,,,,,
REB,27.5.A.NK,TLW,IS,0,0,0,7640,13499,15497,19376,12437,12971,,,,,,,,,,,,
REB,27.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
RED,27,TLW,IS,2436,0,11965,1427,0,15054,6804,19942,22853,,,,,,,,,,,,
RED,27.1,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
RED,27.1.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
RED,27.12,TLW,IS,0,0,18,0,0,0,0,0,16,,,,,,,,,,,,
RED,27.12.A,TLW,IS,0,0,18,0,0,0,0,0,0,,,,,,,,,,,,
RED,27.12.A.4,TLW,IS,0,0,18,0,0,0,0,0,0,,,,,,,,,,,,
RED,27.12.NK,TLW,IS,0,0,0,0,0,0,0,0,16,,,,,,,,,,,,
RED,27.14,TLW,IS,2431,0,3814,10,0,0,6785,327,3870,,,,,,,,,,,,
RED,27.14.B,TLW,IS,2431,0,3814,10,0,0,6785,327,3870,,,,,,,,,,,,
RED,27.14.B.1,TLW,IS,1694,0,0,0,0,0,0,0,0,,,,,,,,,,,,
RED,27.14.B.2,TLW,IS,737,0,3814,0,0,0,0,0,0,,,,,,,,,,,,
RED,27.14.B.NK,TLW,IS,0,0,0,10,0,0,6785,327,3870,,,,,,,,,,,,
RED,27.14.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
RED,27.2,TLW,IS,0,0,4,2,0,0,0,1447,2510,,,,,,,,,,,,
RED,27.2.A,TLW,IS,0,0,0,2,0,0,0,1447,2510,,,,,,,,,,,,
RED,27.2.A.NK,TLW,IS,0,0,0,2,0,0,0,1447,2510,,,,,,,,,,,,
RED,27.2.B,TLW,IS,0,0,4,0,0,0,0,0,0,,,,,,,,,,,,
RED,27.2.B.2,TLW,IS,0,0,4,0,0,0,0,0,0,,,,,,,,,,,,
RED,27.5,TLW,IS,5,0,8129,1415,0,15054,19,18168,16380,,,,,,,,,,,,
RED,27.5.A,TLW,IS,5,0,8129,1415,0,15054,19,18168,16380,,,,,,,,,,,,
RED,27.5.A.1,TLW,IS,1,0,3166,0,0,0,0,0,0,,,,,,,,,,,,
RED,27.5.A.2,TLW,IS,4,0,4963,0,0,0,0,0,0,,,,,,,,,,,,
RED,27.5.A.NK,TLW,IS,0,0,0,1415,0,15054,19,18168,16380,,,,,,,,,,,,
RED,27.5.B,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
RED,27.5.B.1,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
RED,27.5.B.1.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
RED,27.6,TLW,IS,0,0,0,0,0,0,0,0,77,,,,,,,,,,,,
RED,27.6.A,TLW,IS,0,0,0,0,0,0,0,0,77,,,,,,,,,,,,
REG,27,TLW,IS,46243,51169,42970,43647,39316,42804,50268,42993,44827,,,,,,,,,,,,
REG,27.1,TLW,IS,4,0,9,1,0,6,0,0,0,,,,,,,,,,,,
REG,27.1.B,TLW,IS,4,0,9,0,0,0,0,0,0,,,,,,,,,,,,
REG,27.1.NK,TLW,IS,0,0,0,1,0,6,0,0,0,,,,,,,,,,,,
REG,27.12,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
REG,27.12.NK,TLW,IS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
REG,27.14,TLW,IS,0,98,195,410,0,0,0,0,0,,,,,,,,,,,,
REG,27.14.B,TLW,IS,0,98,195,410,0,0,0,0,0,,,,,,,,,,,,
REG,27.14.B.2,TLW,IS,0,0,195,0,0,0,0,0,0,,,,,,,,,,,,
REG,27.14.B.NK,TLW,IS,0,0,0,410,0,0,0,0,0,,,,,,,,,,,,
REG,27.2,TLW,IS,25,8,14,21,0,60,27,68,31,,,,,,,,,,,,
REG,27.2.A,TLW,IS,25,8,13,20,0,60,27,68,31,,,,,,,,,,,,
REG,27.2.A.1,TLW,IS,25,0,0,0,0,0,0,0,0,,,,,,,,,,,,
REG,27.2.A.2,TLW,IS,0,0,13,0,0,0,0,0,0,,,,,,,,,,,,
REG,27.2.A.NK,TLW,IS,0,0,0,20,0,60,27,68,31,,,,,,,,,,,,
REG,27.2.B,TLW,IS,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,
