id,latitude,longitude,level,name,status
tuku1240,-11.518,-61.42,language,Tukumanféd,extinct
tuku1254,-8.6788,125.283,language,Tukudede,safe
tula1252,9.84629,11.52551,language,Tula,safe
tule1244,-3.57785,128.31,language,Tulehu,safe
tule1245,36.05354,-118.768616,language,Tule-Kaweah Yokuts,extinct
tuli1249,11.4507,29.108,language,Tulishi,severely endangered
tulu1258,12.8114,75.2651,language,Tulu,vulnerable
tulu1259,-2.14155,146.934,language,Tulu-Bohuai,safe
tuma1248,14.2584,13.1571,language,Tumari Kanuri,safe
tuma1250,-6.29221,146.609,language,Tuma-Irumu,safe
tuma1260,9.43747,17.4216,language,Tumak,safe
tumb1250,-11.3297,33.3738,language,Tumbuka,safe
tumi1238,10.5113,8.10378,language,Tumi,safe
tuml1238,-3.14955,142.346,language,Tumleo,safe
tumt1243,10.6378,30.4128,language,Tumtum,severely endangered
tumu1242,10.63451,-1.79707,language,Tumulung Sisaala,critically endangered
tumz1238,32.5014,3.85035,language,Tumzabt,vulnerable
tund1254,70.1626,83.7405,language,Tundra Enets,critically endangered
tune1241,4.75,10.67,language,Tunen (Retired),safe
tung1290,-2.52188,150.198,language,Tungag,safe
tung1293,-3.37462,135.551,language,Tunggare,safe
tuni1249,36.49562,10.03348,language,Tunisian Sign Language,safe
tuni1251,9.42506,18.2059,language,Tunia,safe
tuni1252,30.9888,-92.5403,language,Tunica,extinct
tuni1259,33.7966,9.56156,language,Tunisian Arabic,safe
tuni1262,32.863859,11.299621,language,Tunisian-Zuwara Berber,safe
tunj1244,-0.29048,115.883,language,Tunjung,safe
tunn1238,1.06167,43.6847,language,Tunni,safe
tunx1234,29.7201616,118.2294365,dialect,Tunxi,safe
tunz1235,9.115793,10.029445,language,Tunzu,definitely endangered
tuot1238,4.65626,10.6592,language,Tuotomb,severely endangered
tupa1250,-11.8884,-62.2544,language,Tuparí,definitely endangered
tupi1272,-19,-40.4167,language,Tupinikin,extinct
tupi1273,-22.807778,-42.106389,language,Tupinambá,extinct
tupi1274,-23.95,-46.38,language,Tupí,extinct
tupu1244,10.0144,14.8697,language,Tupuri,safe
tura1265,-9.83576,149.567,language,Turaka,critically endangered
turi1246,22.0122,84.4712,language,Turi,definitely endangered
turi1247,-2,-49.5,language,Turiwára,extinct
turk1288,41.02675,28.85551,language,Turkish Sign Language,safe
turk1303,34.4224,50.3222,language,Turkic Khalaj,vulnerable
turk1304,37.0872,59.1757,language,Turkmen,safe
turk1306,10.7114,-4.92082,language,Turka,safe
turk1308,4.30688,35.7101,language,Turkana,safe
turk1310,21.8078,-71.7451,language,Turks And Caicos Creole English,safe
turo1239,37.2275,42.1451,language,Turoyo,severely endangered
turu1249,26.3441,92.2676,language,Turung,extinct
turu1250,-7.93238,142.568,language,Turumsa,safe
tusc1257,43.1303,-79.4214,language,Tuscarora,critically endangered
tute1247,37.67,-78.75,language,Tutelo,extinct
tuto1241,4.74327,114.638,language,Tutong,safe
tuts1235,27.161,95.8,language,Tutsa Naga,safe
tutu1241,-15.4913,167.218,language,Tutuba,definitely endangered
tutu1242,42.5563,-124.293,language,Tututni,extinct
tutu1243,16.154,-97.5597,language,Tututepec Mixtec,safe
tuuu1240,36.8177,102.117,language,Tu,severely endangered
tuva1244,-8.520813,179.198088,language,Tuvalu,definitely endangered
tuvi1240,48.436,92.6693,language,Tuvinian,vulnerable
tuwa1242,-4.80315,142.095,language,Tuwari,safe
tuwa1243,16.6646,121.113,language,Tuwali Ifugao,safe
tuwu1238,7.31095,0.38008,language,Tuwuli,vulnerable
tuxa1239,-12.05,-41.1666,language,Tuxá,extinct
tuxi1238,-9.74999,-69.0167,language,Tuxináwa,extinct
tuyu1244,0.39441,-70.043515,language,Tuyuca,vulnerable
twan1247,47.7419,-121.765,language,Twana,extinct
twen1241,52.2926,6.77085,language,Twents,vulnerable
twen1242,6.36656,11.7002,language,Cambap,critically endangered
tyap1238,9.75568,8.3082,language,Tyap,safe
tyar1236,-12.4868,130.676,language,Tyaraity,extinct
tzel1254,16.6384,-92.2786,language,Tzeltal,safe
tzot1259,16.6362,-92.7388,language,Tzotzil,safe
tzut1248,14.6351,-91.2012,language,Tz'utujil,definitely endangered
uabm1237,-9.77284,124.144,language,Uab Meto,safe
uain1239,-2.676394,-68.435669,language,Uainuma-Mariate,extinct
uamu1236,-8.49999,-38.75,language,Uamué,extinct
uare1241,-9.69571,147.687,language,Uare,safe
ubag1245,5.72343,7.96439,language,Ubaghara,safe
uban1243,6.40906,9.2616,language,Ubang,safe
ubii1238,11.8006,18.558,language,Ubi,severely endangered
ubir1237,-9.59044,149.396,language,Ubir,safe
ubyk1235,43.67,39.67,language,Ubykh,extinct
ucay1237,-9.49424,-73.1836,language,Ucayali-Yurúa Ashéninka,vulnerable
udaa1238,4.70196,8.06562,language,Uda,safe
udih1248,46.6309,135.678,language,Udihe,critically endangered
udii1243,40.9,47.7236,language,Udi,severely endangered
udmu1245,56.12921,52.63548,language,Udmurt,definitely endangered
uduk1239,9.16012,34.2293,language,Uduk,safe
ufim1240,-6.05128,146.245,language,Ufim,safe
ugan1238,0.2475,32.4829,language,Ugandan Sign Language,safe
ughe1237,-8.45725,157.341,language,Ughele,safe
ugon1239,14.2408,100.098,language,Ugong,severely endangered
uham1238,7.38143,5.68537,language,Uhami,safe
uigh1240,43.67,79.75,language,Uighur,safe
uiri1238,0.662461,-63.76648,language,Uirina,extinct
uisa1238,-6.55533,155.706,language,Uisai,safe
ujir1237,-5.69329,134.257,language,Ujir,definitely endangered
ukaa1243,7.59722,6.03933,language,Ukaan,safe
ukhw1241,2.9095,16.267,language,Ukhwejo,severely endangered
ukit1237,1.56623,114.579,language,Ukit,safe
ukpe1247,6.52883,9.02603,language,Ukpe-Bayobiri,safe
ukpe1249,5.58316,8.10047,language,Ukpet-Ehom,safe
ukra1235,50.4111,30.553,language,Ukrainian Sign Language,safe
ukra1253,48.175842,24.395786,language,Ukrainian,safe
ukue1238,7.41643,5.85139,language,Ukue,safe
ukur1240,-4.94407,145.514,language,Ukuriguma,safe
ukwa1238,5.59913,7.96002,language,Ukwa,safe
ukwu1241,5.78892,6.48559,language,Ukwuani-Aboh-Ndoni,safe
ulau1237,-3.32876,142.845,language,Ulau-Suain,safe
ulch1241,51.8521,140.29,language,Ulch,critically endangered
ulit1238,9.961388,139.603611,language,Ulithian,severely endangered
ulla1237,9.46719,77.0906,language,Ullatan,extinct
ulte1235,17.36,-96.05,language,Ulterior-Mixe,safe
uluk1257,6.4974,6.59202,language,Ulukwumi,safe
ulum1237,-3.00933,118.994,language,Ulumanda',safe
ulwa1239,12.932292,-83.581467,language,Ulwa,safe
umaa1242,-1.70416,119.968,language,Uma,safe
umal1238,3.25,116.5,language,Uma' Lung,safe
umal1239,2.14141,114.205,language,Uma' Lasan,safe
uman1240,-9.89671,149.658,language,Umanakaina,safe
umat1237,45.6391,-118.552,language,Umatilla,severely endangered
umbi1243,-13.921,143.328,language,Umbindhamu,extinct
umbu1235,-12.9325,131.825,language,Umbugarla,extinct
umbu1256,-14.25876,143.6305,language,Umbuygamu,extinct
umbu1257,-12.4763,14.4148,language,Umbundu,safe
umbu1258,-5.9513,143.97,language,Umbu-Ungu,safe
umed1238,-3.34565,141.157,language,Umeda,safe
umes1235,64.6383,18.646,language,Ume Sami,critically endangered
umii1235,-16.559333,125.00061,language,Umiida-Unggarangu,extinct
umir1236,14.8757,121.508,language,Umiray Dumaget Agta,safe
umon1238,5.37438,8.10335,language,Umon,safe
umot1240,-15.5929,-57.4192,language,Umotína,safe
umpi1239,-13.1528,143.467,language,Umpila,severely endangered
unaa1239,-4.69676,140.1,language,Una,safe
unam1242,35.0264,-98.3201,language,Unami,extinct
unde1235,-0.85876,119.673,language,Unde Kaili,safe
unea1237,-4.89383,149.141,language,Uneapa,safe
unem1238,6.97237,6.13427,language,Uneme,safe
unse1236,-4.19566,152.183,language,Unserdeutsch,extinct
unua1237,-16.2638,167.599,language,Unua,safe
uokh1238,7.00611,5.97783,language,Uokha,safe
uppe1235,36.5998,48.7301,language,Upper Taromi,definitely endangered
uppe1275,20.236,-97.81,language,Upper Necaxa Totonac,severely endangered
uppe1395,51.2403,14.4098,language,Upper Sorbian,definitely endangered
uppe1400,51.152,12.692,language,Upper Saxon,safe
uppe1406,16.186515,107.056135,language,Upper Ta'oih,safe
uppe1424,17.2143,121.202,language,Upper Tanudan Kalinga,safe
uppe1427,5.31911,116.901,language,Upper Kinabatangan,safe
uppe1430,-3.94368,138.901,language,Upper Grand Valley Dani,safe
uppe1437,62.6867,-141.37,language,Upper Tanana,critically endangered
uppe1438,62.2976,-155.951,language,Upper Kuskokwim,critically endangered
uppe1439,46.7981,-123.169,language,Upper Chehalis,extinct
uppe1455,13.23350667,-15.33254,language,Upper Guinea Crioulo,safe
urad1239,-12.0679,142.135,language,Uradhi,extinct
urak1238,7.5258,99.0768,language,Urak Lawoi',definitely endangered
ural1274,10.8519,76.8007,language,Urali,extinct
urap1239,-5.08704,141.54,language,Urapmin,safe
urap1240,-4.64226,151.953,language,Ura (Papua New Guinea),safe
urar1245,35.0333,44.3833,language,Urartian,extinct
urar1246,-4.44006,-75.4211,language,Urarina,vulnerable
urat1244,-3.60065,142.79,language,Urat,safe
urav1235,-18.6747,169.084,language,Ura (Vanuatu),safe
urdu1245,25,67,language,Urdu,safe
urho1239,5.31155,5.86148,language,Urhobo,safe
urig1240,-5.58982,145.507,language,Urigina,safe
urii1240,-6.41993,146.608,language,Uri,safe
urim1251,-3.86066,143.701,language,Urimo,safe
urim1252,-3.58018,142.653,language,Urim,safe
urip1239,-16.00951,167.34643,language,Uripiv-Wala-Rano-Atchin,safe
urni1239,-13.4766,133.023,language,Urningangg,extinct
urua1242,-6.23314,155.573,language,Uruava,extinct
urua1244,-3.45498,132.745,language,Uruangnirin,safe
urub1243,-2.54091,-46.4213,language,Urubú-Kaapor Sign Language,safe
urub1250,-2.46455,-46.2204,language,Urubú-Kaapor,vulnerable
urue1240,-10.9176,-63.8086,language,Uru-Eu-Wau-Wau,vulnerable
urug1238,-34.5967,-56.4509,language,Uruguayan Sign Language,safe
urum1249,42.0379,43.994,language,Urum,definitely endangered
urum1250,-9.08,-63.848,language,Urumi,extinct
urup1235,-11.2946,-62.7226,language,Uru-Pa-In,safe
urup1245,-10.25,-62.75,language,Urupa,extinct
uruu1244,-16.72547,-68.97119,language,Uru,safe
usag1244,4.78581,8.53463,language,Usaghade,safe
usan1239,-4.84265,145.362,language,Usan,safe
usar1243,-6.38898,145.633,language,Usarufa,safe
usho1238,35.1584,72.643,language,Ushojo,definitely endangered
usil1237,17.9184,-96.4074,language,Usila Chinantec,safe
usku1243,-3.63853,140.502,language,Usku,critically endangered
uspa1245,15.3648,-90.8893,language,Uspanteco,vulnerable
usui1238,23.0131,91.7879,language,Usui,safe
utar1238,-4.82756,144.924,language,Utarmbung,safe
utes1238,40.0965,-110.305,language,Ute-Southern Paiute,critically endangered
utuu1240,-5.16422,145.544,language,Utu,safe
uuuu1243,22.6767,101.772,language,U,definitely endangered
uvbi1238,5.44263,5.77303,language,Uvbie,safe
uyaa1238,-5.32246,145.47,language,Uya,severely endangered
uzbe1248,40.2612,65.3864,language,Uzbeki Arabic,definitely endangered
uzek1238,6.58841,8.31399,language,Uzekwe,safe
vaag1238,12.215,79.5335,language,Vaagri Booli,safe
vafs1240,34.5309,50.0013,language,Vafsi,definitely endangered
vagh1246,26.1404,68.6051,language,Vaghri,safe
vagh1247,9.64648,9.56547,language,Vaghat-Ya-Bijim-Legeri,vulnerable
vagh1249,-6.68712,156.542,language,Vaghua,safe
vagl1239,9.33848,-2.31333,language,Vagla,safe
vaii1241,7.05085,-11.3262,language,Vai,safe
vaip1239,24.1378,93.7195,language,Vaiphei,safe
vale1250,7.49943,18.55852,language,Vale,safe
vall1252,39.8078,-121.191,language,Valley Maidu,extinct
vall1253,17.7964,-96.3187,language,Valle Nacional Chinantec,definitely endangered
valm1241,-3.24963,142.499,language,Walman,safe
valp1237,-14.712,166.606,language,Valpei,safe
vama1243,-20.7708,165.04,language,Vamale,definitely endangered
vame1236,10.9481,14.2131,language,Vame,safe
vang1243,-8.66826,157.997,language,Vangunu,safe
vani1248,-2.68501,141.258,language,Vanimo,safe
vano1237,-10.6865,165.927,language,Vano,critically endangered
vanu1242,0.93847,29.81348,language,Vanuma,safe
vaoo1237,-15.898299,167.309973,language,Vao,safe
varh1239,20.7139,79.7516,language,Varhadi-Nagpuri,safe
vari1239,-6.83443,156.655,language,Varisi,safe
varl1238,20.5635,73.2975,language,Varli,safe
vasa1239,21.3624,73.8652,language,Vasavi,safe
vase1234,-18.2675,18.1864,language,Northern Ju,safe
vatr1237,-13.83,167.42,language,Vatrata,critically endangered
vedd1240,6.97396,81.2618,language,Veddah,definitely endangered
vehe1237,-6.92151,146.895,language,Vehes,severely endangered
velu1238,52.2702,5.94408,language,Veluws,vulnerable
vemg1240,10.8301,13.6633,language,Vemgo-Mabas,safe
vend1245,-22.188,29.9523,language,Venda,safe
vene1237,10.3294,-66.7678,language,Venezuelan Sign Language,safe
vene1258,45.503581,12.214167,language,Venetian,vulnerable
veng1238,6.11403,10.4137,language,Vengo,safe
vent1242,34.1761,-119.035,language,Ventureño,extinct
veps1250,60.3353,34.7865,language,Veps,severely endangered
vera1241,-13.8096,167.475,language,Vera'a,safe
vidu1238,-7.52674,36.9316,language,Vidunda,vulnerable
viem1243,10.8429,-3.84128,language,Viemo,safe
viet1252,20.681188,105.774071,language,Vietnamese,safe
vile1241,-27.4063,-58.9661,language,Vilela,extinct
vili1238,-4.06716,11.3804,language,Vili,safe
vill1242,17.471,120.638,language,Villa Viciosa Agta,extinct
vinc1243,13.2436,-61.1963,language,Vincentian Creole English,safe
vinm1237,-16.2253,167.427,language,Neve'ei,safe
vinz1238,-4.99312,30.5699,language,Vinza,safe
virg1240,18.04715,-63.07851,language,Virgin Islands Creole English,safe
vish1243,10.1751,76.7593,language,Vishavan,safe
viti1241,6.66524,11.1087,language,Viti,safe
vivt1234,-16.28,167.5,language,Vivti,safe
vlaa1235,51.119147,4.913097,language,Vlaamse Gebarentaal,safe
vlaa1240,51.0754,3.11345,language,Vlaams,vulnerable
vlax1238,46.8191,14.8451,language,Vlax Romani,definitely endangered
vono1238,10.4357,8.20774,language,Vono,safe
voro1240,9.78323,12.0719,language,Voro,safe
voti1245,59.3802,28.6235,language,Votic,critically endangered
vumb1238,-2.17673,10.6498,language,Vumbu,definitely endangered
vuna1239,-14.8477,166.691,language,Vunapu,safe
vunj1238,-3.42531,37.5847,language,Vunjo,safe
vure1239,-13.8746,167.516,language,Vurës,critically endangered
vute1244,6.13603,11.8839,language,Vute,safe
vwan1235,-9.00683,34.0757,language,Vwanji,safe
waam1236,-20.5014,164.409,language,Waamwang,extinct
waam1244,10.5956,1.65318,language,Waama,safe
waat1238,0.55656,37.8568,language,Waata,safe
wabb1237,-5.61216,146.461,language,Wab,vulnerable
wabo1240,-1.77297,136.757,language,Wabo,safe
wabo1241,-8.41651,143.501,language,Waboda,safe
waci1239,6.45571,1.69303,language,Waci Gbe,safe
wada1263,-4.52754,144.972,language,Wadaginam,safe
wadd1237,19.8838,77.1673,language,Waddar,safe
wadi1248,26.0713,72.1312,language,Wadiyara Koli,safe
wadj1254,-12.8596,130.737,language,Wadjiginy,safe
wadj1255,-23.8029,147.421,language,Wadjigu,extinct
waem1237,-10.2897,150.398,language,Wa'ema,safe
waer1237,-8.74889,120.793,language,Kolor,safe
waff1241,-6.55783,146.09,language,Waffa,safe
waga1260,-20.329,137.623,language,Wagaya,extinct
waga1268,-10.41792,150.37814,language,Wagawaga,safe
wagd1238,23.6888,73.9022,language,Wagdi,safe
wage1238,-13.8627,131.893,language,Wageman,severely endangered
wagi1249,-5.17834,145.726,language,Wagi (Papua New Guinea),safe
wagu1234,-4.380424,142.726795,language,Wagu,safe
waha1238,1.56635,116.655,language,Eastern Lowland Kenyah,safe
waha1239,1.42088,116.6795,language,Wahau Kayan,safe
waig1243,35.0358,70.9761,language,Waigali,definitely endangered
waig1244,-0.17957,130.917,language,Waigeo,safe
wail1242,-15.5656,166.902,language,Ale,safe
wail1244,39.1513,-123.284,language,Wailaki,extinct
waim1251,-8.67145,146.544,language,Waima,safe
waim1252,-8.53416,126.317,language,Waima'a,definitely endangered
waim1253,-0.61832,-60.4259,language,Waimiri-Atroari,vulnerable
waim1255,0.30416,-70.1644,language,Waimaha,vulnerable
waio1238,1.2341,127.494,language,Waioli,safe
waiw1244,1.50881,-59.1417,language,Waiwai,vulnerable
waja1257,-28.1761,117.153,language,Wajarri,severely endangered
waja1259,9.91175,11.7206,language,Waja,safe
waka1274,-26.248,151.868,language,Wakawaka,extinct
waka1275,8.79968,11.4932,language,Waka,safe
wakd1237,-1.98457,139.008,language,Wakde,safe
wakh1245,37.1768,73.9777,language,Wakhi,definitely endangered
wako1235,-9.91666,-36.5,language,Wakoná,extinct
wala1263,-17.60243295,142.4891266,language,Walangama,extinct
wala1266,-8.81936,160.741,language,Wala,safe
wala1269,-3.8238,138.84,language,Walak,safe
wali1261,26.6369,86.4837,language,Waling,extinct
wali1262,11.8634,29.1228,language,Wali (Sudan),critically endangered
wali1263,10.0212,-2.31263,language,Wali (Ghana),safe
wall1238,45.7206,-118.424,language,Northeast Sahaptin,severely endangered
wall1255,50.2235,5.14509,language,Walloon,definitely endangered
wall1257,-13.2903,-176.207,language,Wallisian,safe
walm1241,-19.7229,126.113,language,Walmajarri,definitely endangered
wals1238,46.6995,9.18266,language,Walser,vulnerable
walu1241,27.695,87.2374,language,Walungge,definitely endangered
wama1247,-4.97757,145.541,language,Wamas,safe
wamb1257,27.14808,86.47646,language,Wambule,vulnerable
wamb1258,-17.496,135.683,language,Wambaya,critically endangered
wamb1259,-5.44334,140.48,language,Wambon,safe
wame1240,12.5421,-13.177,language,Wamey,safe
wami1239,-18.3727,143.943,language,Wamin,extinct
wamp1247,-6.67364,146.662,language,Wampar,safe
wamp1248,-6.33644,146.126,language,Wampur,safe
wamp1249,41.705,-73.3148,language,Wampanoag,extinct
wana1268,-3.59639,142.5,language,Wanap,safe
wana1269,-4.78822,145.419,language,Wanambre,safe
wanc1238,26.2581,94.8936,language,Wancho Naga,vulnerable
wand1263,-14.2996,135.705,language,Wandarang,extinct
wand1264,-8.34522,32.4375,language,Wanda,safe
wand1266,-1.51945,12.8951,language,Wandji,safe
wand1267,-2.25622,133.996,language,Wandamen,safe
wand1278,11.3169,13.8996,language,Wandala,safe
wane1241,30.0501,67.8327,language,Waneci,safe
wane1242,4.85171,-6.44406,language,Wané,safe
wang1289,-24.7022,137.433,language,Wanggamala,extinct
wang1290,-25.8148,135.941,language,Wangganguru,extinct
wang1291,-30.6481,146.18,language,Wangaaybuwan-Ngiyambaa,critically endangered
wang1294,0.343,34.477,language,Wanga,safe
wang1299,-5.60094,140.194,language,Wanggom,safe
wanm1242,-22.7078,122.325,language,Wanman,severely endangered
wann1241,7.83859,8.96594,language,Wannu,safe
wann1242,7.88773,-5.82092,language,Wan,safe
wano1243,-3.47858,137.678,language,Wano,definitely endangered
want1252,-6.15216,146.513,language,Wantoat,critically endangered
wanu1241,-9.69834,119.468,language,Wanukaka,safe
wany1246,-12.1,-63.1,language,Wanyam,extinct
wany1247,-18.6529,137.608,language,Wanyi,safe
waor1240,-1.12312,-76.683,language,Waorani,vulnerable
wapa1235,7.97862,9.83299,language,Wapan,safe
waph1238,9.10829,9.90381,language,Wãpha,safe
wapi1253,2.58744,-59.8021,language,Wapishana,definitely endangered
wapp1239,38.25,-122.5,language,Wappo,safe
wara1290,-13.0941,131.236,language,Warray,extinct
wara1292,10.7283,-5.37515,language,Wara,safe
wara1294,-8.64917,141.52,language,Anta-Komnzo-Wára-Wérè-Kémä,safe
wara1299,12.6795,124.015,language,Waray Sorsogon,safe
wara1300,11.4911,125.012,language,Waray (Philippines),safe
wara1302,-3.07263,142.012,language,Warapu,severely endangered
wara1303,7.50851,-59.3528,language,Warao,definitely endangered
ward1243,36.6083,71.1475,language,Warduji,safe
ward1246,-15.4155,132.604,language,Wardaman,severely endangered
ware1253,-1.65941,137.566,language,Warembori,safe
ware1254,-2.47357,139.337,language,Wares,safe
wari1262,-24.353,116.927,language,Wariyangga,extinct
wari1264,-3.23021,138.456,language,Waritai,definitely endangered
wari1266,-3.139,140.931,language,Waris,safe
wari1268,-10.69948,-64.56152,language,Wari',definitely endangered
warj1242,25.1154,91.6266,language,War-Jaintia,safe
warj1253,11.1718,9.56925,language,Warji,safe
wark1247,-5.7716,138.638,language,Warkay-Bipim,safe
warl1254,-20.1008,131.05,language,Warlpiri,vulnerable
warl1255,-18.949,133.862,language,Warlmanpa,safe
warl1256,-22.2909,138.738,language,Warluwara,extinct
warn1244,10.594,31.1574,language,Warnang,severely endangered
waro1242,-2.31142,136.633,language,Waropen,safe
warr1255,-18.5468,146.179,language,Warrgamay,extinct
warr1257,-38.345,142.4608,language,Warrnambool,extinct
warr1258,-17.0965,123.971,language,Warrwa,extinct
waru1264,-18.2496,144.37,language,Warungu,extinct
waru1265,-20.6479,134.375,language,Warumungu,severely endangered
waru1266,-3.412,122.058,language,Waru,definitely endangered
waru1267,-8.23565,142.47,language,Waruna,safe
wasa1244,5.74109,-2.16028,language,Wasa,safe
wasc1239,45.0278,-121.509,language,Wasco-Wishram,safe
wase1252,-6.01318,145.969,language,Wasembo,safe
wash1253,38.8184,-119.64,language,Washo,severely endangered
wask1241,-4.57978,145.979,language,Waskia,safe
wasu1238,-9.74999,-36.8333,language,Wasu,extinct
wata1251,-4.58965,143.005,language,Watakataui,safe
wata1253,-4.02591,144.583,language,Watam,safe
wath1238,-37.68777565,144.1013148,language,Wathawurrung,extinct
watu1247,-4.47294,131.641,language,Watubela,safe
waur1244,-13.296,-53.6971,language,Waurá,vulnerable
wauy1237,-0.2828,130.597,language,Wauyai,safe
wawa1246,6.68974,11.7802,language,Wawa,safe
wawo1239,-4.13587,123.1,language,Wawonii,safe
waxi1236,28.644,110.362,language,Waxianghua,vulnerable
waya1269,2.77537,-54.4429,language,Wayana,vulnerable
waya1270,1.73817,-52.6887,language,Wayampi,vulnerable
wayo1238,-12.6945,-61.3064,language,Wayoró,severely endangered
wayu1241,27.3047,86.1227,language,Wayu,critically endangered
wayu1242,3.133111,-61.210785,language,Wayumara,extinct
wayu1243,11.395566,-72.199791,language,Wayuu,vulnerable
weda1241,-10.1246,150.172,language,Wedau,safe
wehh1238,6.46164,10.121,language,Weh,safe
weje1237,-9.55099,119.349,language,Wewewa,safe
wela1234,27.0457,98.3197,language,Welaung,safe
weli1239,-5.98588,147.137,language,Weliki,safe
wels1246,52.1166,-3.7888,language,Welsh Romani,extinct
wels1247,52,-4,language,Welsh,vulnerable
weme1239,6.77227,2.47457,language,Weme Gbe,safe
weno1238,7.40391,-7.24617,language,Wobe-Wè Northern,safe
wenr1236,43.14,-78.475563,language,Wenro,extinct
were1244,-8.42194,142.447,language,Were,safe
weri1253,-7.71834,146.914,language,Weri,safe
wers1238,-8.33936,124.932,language,Wersing,safe
weso1238,6.50013,-7.63427,language,Wè Southern,safe
west1506,24.73,98.9,language,Western Lalu,vulnerable
west1507,25.6518,106.122,language,Western Mashan Hmong,safe
west1510,50.5664,-102.525,language,Western Ojibwa,vulnerable
west1511,20.4574,-97.9486,language,Western Totonac,safe
west2205,-41.885921,145.204468,language,Western Coastal Tasmanian,extinct
west2354,53.143,5.86091,language,Western Frisian,vulnerable
west2356,51.459,7.499,language,Westphalien,vulnerable
west2361,51.6889,12.2601,language,Western Yiddish,safe
west2368,37.83,62.17,language,Western Balochi,safe
west2369,28.6593,55.1586,language,Western Farsi,safe
west2386,30.0948,75.3474,language,Western Panjabi,safe
west2392,57.08,58.83,language,Western Mari,severely endangered
west2396,19.8678,99.2057,language,Western Lawa,definitely endangered
west2397,16.4906,104.754,language,Western Bru,definitely endangered
west2398,15.7949,107.166,language,Western Katu,safe
west2402,39.0548,99.3112,language,West Yugur,severely endangered
west2408,20.2384,80.7006,language,Western Muria,safe
west2409,18.687,97.4877,language,Western Kayah,safe
west2414,27.4169,86.2899,dialect,Western Gurung,definitely endangered
west2415,28.0239,85.0563,language,Western Tamang,vulnerable
west2418,28.2462,83.511,language,Western Magar,definitely endangered
west2420,28.6521,82.7348,language,Western Parbate Kham,safe
west2422,27.4265,87.2893,language,Western Meohang,severely endangered
west2430,28.33,109.67,language,Western Xiangxi Miao,safe
west2435,-16.10935,124.66753,family,Western Worrorran,safe
west2441,-24.05052,133.24621,language,Western Arrarnta,vulnerable
west2443,-34.13829932,143.6694397,language,Western Victoria,extinct
west2450,9.52392,-12.3138,language,West-Central Limba,safe
west2454,14.2471,-0.52004,language,Western Niger Fulfulde,safe
west2456,6.33455,2.03904,language,Western Xwla Gbe,safe
west2458,6.81435,24.1012,language,West Central Banda,safe
west2465,10.8561,-2.36423,language,Western Sisaala,safe
west2466,10.6298,-4.76482,language,Western Karaboro,safe
west2488,6.14415,-8.40954,language,Western Krahn,safe
west2500,13.5677,-12.8009,language,Western Maninkakan,safe
west2513,-15.4281,167.807,language,West Ambae,safe
west2516,-20.4145,166.589,language,West Uvean,vulnerable
west2519,-17.8355,177.657,language,Western Fijian,safe
west2535,-8.1804,129.833,language,West Masela,safe
west2538,-6.62046,134.168,language,West Tarangan,safe
west2541,-8.49669,123.298,language,West Lembata,safe
west2548,-7.12065,128.585,language,West Damar,safe
west2555,7.6682,124.825,language,Western Bukidnon Manobo,safe
west2557,7.79964,122.341,language,Western Subanon,safe
west2559,12.8227,121.026,language,Western Tawbuid,safe
west2560,6.00631,116.124,language,West Coast Bajau,safe
west2563,3.4667,114.523,language,Western Penan,safe
west2564,3.9815,114.528,language,West Berawan,safe
west2594,-3.77127,138.217,language,Western Dani,safe
west2599,-6.32097,143.73,language,West Kewa,safe
west2600,0.45332,127.63,language,West Makian,safe
west2615,33.8574,-110.123,language,Western Apache,definitely endangered
west2618,64.3486,-96.148,language,Western Canadian Inuktitut,definitely endangered
west2624,21.3711,-98.7711,language,Western Huasteca Nahuatl,safe
west2630,46.1381,-72.6511,language,Western Abenaki,critically endangered
west2631,19.5392,-102.154,language,Western Highland Purepecha,safe
west2632,34.9733,-107.517,language,Western Keres,definitely endangered
west2635,15.5932,-91.8421,language,Akateko,vulnerable
west2640,-20.2819,-64.1662,language,Western Bolivian Guaraní,vulnerable
west2643,17.3003,-98.2096,language,Western Juxtlahuaca Mixtec,safe
west2644,16.2495,-97.3244,language,Western Highland Chatino,definitely endangered
west2650,12.4771,104.026,language,Western Cham,vulnerable
west2651,6.90704,-72.6507,language,Western Tunebo,definitely endangered
west2721,8.81391,36.7365,language,West Central Oromo,safe
west2763,33.8162,36.484,language,Western Neo-Aramaic,definitely endangered
west2861,0.08,33.99,language,West Nyala,safe
weta1242,-14.2916,167.55,language,Dorig,definitely endangered
wewa1238,19.020577,96.540526,language,Wewaw,extinct
wewe1238,6.36463,-8.40234,language,Wè Western,safe
weyt1237,11.94153,35.63369,language,Weyto,extinct
whit1266,22.726,104.66,language,White Lachi,definitely endangered
whit1267,23.0196,105.07,language,Duoluo Gelao,severely endangered
whit1269,-19.5019,169.381,language,Whitesands,definitely endangered
wiar1238,-3.63409,143.756,language,Wiarumus,safe
wich1260,35.0665,-98.1831,language,Wichita,critically endangered
wich1262,-21.988,-63.5971,language,Wichí Lhamtés Nocten,vulnerable
wich1263,-24.2189,-61.9117,language,Wichí Lhamtés Vejoz,vulnerable
wich1264,-23.1633,-62.1757,language,Wichí Lhamtés Güisnay,vulnerable
wika1238,-13.6835,141.557,language,Wikalkan,safe
wike1239,-13.846,141.858,language,Wik-Epa,extinct
