event-id,visible,timestamp,location-long,location-lat,eobs:status,eobs:type-of-fix,ground-speed,heading,height-above-ellipsoid,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
7337142156,true,2016-05-31 12:21:19.000,12.113633,52.110982,"A",3,12.17,202.51,216.2,"61408610","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142157,true,2016-05-31 12:25:07.000,12.103728,52.105174,"A",3,6.92,357.17,203.5,"61408611","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142158,true,2016-05-31 12:30:52.000,12.091219,52.107427,"A",3,8.75,60.29,226.0,"61408612","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142159,true,2016-05-31 12:35:11.000,12.074769,52.112113,"A",3,8.35,348.65,172.4,"61408613","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142160,true,2016-05-31 12:40:12.000,12.041753,52.122193,"A",3,1.56,324.4,103.6,"61408614","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142161,true,2016-05-31 12:45:09.000,12.04158,52.122448,"A",3,0.3,19.01,124.9,"61408615","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142162,true,2016-05-31 12:50:05.000,12.041184,52.122709,"A",3,0.64,4.59,111.8,"61408616","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142163,true,2016-05-31 13:00:09.000,12.041006,52.122338,"A",3,0.51,30.15,107.3,"61408618","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142164,true,2016-05-31 13:05:09.000,12.041881,52.12177,"A",3,0.18,28.18,101.4,"61408619","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142165,true,2016-05-31 13:10:16.000,12.042734,52.121816,"A",3,0.25,13.76,122.3,"61408620","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142166,true,2016-05-31 13:16:17.000,12.042694,52.12194,"A",3,0.36,19.01,109.0,"61408621","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142167,true,2016-05-31 13:20:12.000,12.043098,52.122169,"A",3,0.16,8.52,93.4,"61408622","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142168,true,2016-05-31 13:25:23.000,12.042244,52.122413,"A",3,0.48,348.0,100.8,"61408623","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142169,true,2016-05-31 13:30:10.000,12.041266,52.122488,"A",3,0.11,355.21,99.1,"61408624","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142170,true,2016-05-31 13:35:12.000,12.039571,52.124238,"A",3,0.44,348.65,103.6,"61408625","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142171,true,2016-05-31 13:40:09.000,12.039207,52.124299,"A",3,0.14,21.63,105.5,"61408626","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142172,true,2016-05-31 13:45:07.000,12.038708,52.124462,"A",3,0.85,353.89,108.2,"61408627","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142173,true,2016-05-31 13:50:15.000,12.038304,52.124807,"A",3,0.3,193.99,105.8,"61408628","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142174,true,2016-05-31 13:55:16.000,12.037286,52.125033,"A",3,0.22,234.62,93.4,"61408629","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142175,true,2016-05-31 14:00:46.000,12.037595,52.125056,"A",3,0.61,28.84,113.4,"61408630","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142176,true,2016-05-31 14:05:10.000,12.037949,52.124881,"A",3,0.05,359.14,116.1,"61408631","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142177,true,2016-05-31 14:10:06.000,12.038384,52.124754,"A",3,0.14,21.63,122.2,"61408632","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142178,true,2016-05-31 14:15:14.000,12.037581,52.124717,"A",3,0.08,339.48,106.0,"61408633","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142179,true,2016-05-31 14:20:14.000,12.036753,52.12497,"A",3,0.5,346.03,115.2,"61408634","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142180,true,2016-05-31 14:25:15.000,12.03616,52.125122,"A",3,0.72,326.37,112.0,"61408635","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142181,true,2016-05-31 14:30:14.000,12.036947,52.124448,"A",3,0.56,15.07,115.0,"61408636","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142182,true,2016-05-31 14:35:13.000,12.037947,52.124635,"A",3,1.23,36.04,95.2,"61408637","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142183,true,2016-05-31 14:40:25.000,12.038351,52.124656,"A",3,1.32,1.97,105.6,"61408638","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142184,true,2016-05-31 14:45:24.000,12.038407,52.124692,"A",3,0.05,352.58,112.1,"61408639","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142185,true,2016-05-31 14:50:12.000,12.038403,52.124633,"A",3,0.44,353.24,95.9,"61408640","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142186,true,2016-05-31 14:55:15.000,12.038492,52.124726,"A",3,0.26,332.92,102.7,"61408641","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142187,true,2016-05-31 15:00:12.000,12.038374,52.124721,"A",3,0.05,349.96,104.7,"61408642","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142188,true,2016-05-31 15:05:11.000,12.038414,52.124653,"A",3,0.05,348.65,107.4,"61408643","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142189,true,2016-05-31 15:10:11.000,12.038292,52.124719,"A",3,0.09,7.21,112.8,"61408644","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142190,true,2016-05-31 15:15:14.000,12.038377,52.124622,"A",3,0.09,5.24,97.5,"61408645","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142191,true,2016-05-31 15:20:12.000,12.038354,52.12477,"A",3,0.05,11.14,109.5,"61408646","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142192,true,2016-05-31 15:25:11.000,12.03843,52.12473,"A",3,0.22,357.17,112.0,"61408647","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142193,true,2016-05-31 15:30:19.000,12.038411,52.124655,"A",3,0.13,192.02,104.4,"61408648","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142194,true,2016-05-31 15:35:11.000,12.038535,52.12456,"A",3,0.55,20.32,104.4,"61408649","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142195,true,2016-05-31 15:40:11.000,12.039013,52.124416,"A",3,0.16,18.35,102.0,"61408650","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142196,true,2016-05-31 15:45:23.000,12.039037,52.124477,"A",3,0.25,344.06,105.4,"61408651","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142197,true,2016-05-31 15:50:19.000,12.038928,52.124267,"A",3,0.07,198.57,105.6,"61408652","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142198,true,2016-05-31 15:55:17.000,12.038508,52.124313,"A",3,0.19,8.52,106.7,"61408653","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142199,true,2016-05-31 16:00:17.000,12.038552,52.124593,"A",3,0.09,153.35,103.2,"61408654","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142200,true,2016-05-31 16:05:12.000,12.038184,52.124776,"A",3,0.26,22.28,85.0,"61408655","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142201,true,2016-05-31 16:10:15.000,12.038181,52.124806,"A",3,0.05,348.65,114.3,"61408656","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142202,true,2016-05-31 16:15:24.000,12.037926,52.124613,"A",3,0.55,171.05,103.4,"61408657","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142203,true,2016-05-31 16:20:24.000,12.037801,52.124116,"A",3,0.09,24.25,103.3,"61408658","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142204,true,2016-05-31 16:30:22.000,12.039558,52.123557,"A",3,0.48,332.27,102.5,"61408660","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142205,true,2016-05-31 16:35:22.000,12.038959,52.123794,"A",3,0.61,13.11,97.9,"61408661","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142206,true,2016-05-31 16:40:16.000,12.038764,52.123715,"A",3,0.06,13.11,113.0,"61408662","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142207,true,2016-05-31 16:45:17.000,12.038452,52.123601,"A",3,0.07,337.51,102.9,"61408663","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142208,true,2016-05-31 16:50:46.000,12.038239,52.12356,"A",3,0.12,9.83,111.5,"61408664","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142209,true,2016-05-31 16:55:10.000,12.038469,52.123729,"A",3,0.75,66.19,105.2,"61408665","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142210,true,2016-05-31 17:00:10.000,12.038217,52.123642,"A",3,0.13,359.14,117.4,"61408666","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142211,true,2016-05-31 17:05:11.000,12.038249,52.123628,"A",3,0.01,342.1,120.6,"61408667","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142212,true,2016-05-31 17:10:11.000,12.037874,52.123572,"A",3,0.16,359.14,110.9,"61408668","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142213,true,2016-05-31 17:15:17.000,12.037575,52.123793,"A",3,0.15,2.62,115.0,"61408669","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142214,true,2016-05-31 17:20:12.000,12.038173,52.123574,"A",3,0.19,26.21,124.9,"61408670","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142215,true,2016-05-31 17:25:18.000,12.03859,52.123304,"A",3,0.39,357.17,116.6,"61408671","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142216,true,2016-05-31 17:30:17.000,12.039054,52.123149,"A",3,0.41,340.13,128.6,"61408672","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142217,true,2016-05-31 17:35:18.000,12.038738,52.123344,"A",3,0.36,336.86,125.0,"61408673","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142218,true,2016-05-31 17:40:11.000,12.038469,52.123405,"A",3,0.11,355.86,146.9,"61408674","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142219,true,2016-05-31 17:45:14.000,12.038221,52.123563,"A",3,0.21,7.21,122.2,"61408675","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142220,true,2016-05-31 17:50:11.000,12.038285,52.123579,"A",3,0.06,335.54,110.8,"61408676","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142221,true,2016-05-31 17:55:21.000,12.038361,52.123596,"A",3,0.03,321.13,133.6,"61408677","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142222,true,2016-05-31 18:00:10.000,12.038348,52.123533,"A",3,0.12,176.95,147.5,"61408678","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142223,true,2016-05-31 18:05:10.000,12.038318,52.123469,"A",3,0.12,5.24,111.7,"61408679","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142224,true,2016-05-31 18:10:14.000,12.038311,52.123571,"A",3,0.22,353.89,130.3,"61408680","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142225,true,2016-05-31 18:15:15.000,12.038329,52.123554,"A",3,0.41,8.52,135.5,"61408681","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142226,true,2016-05-31 18:20:11.000,12.038253,52.123566,"A",3,0.18,346.69,126.2,"61408682","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142227,true,2016-05-31 18:25:13.000,12.038249,52.123605,"A",3,0.07,15.07,120.1,"61408683","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142228,true,2016-05-31 18:30:11.000,12.038275,52.123527,"A",3,0.15,352.58,120.3,"61408684","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142229,true,2016-05-31 18:35:15.000,12.03832,52.123619,"A",3,0.31,17.04,87.4,"61408685","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142230,true,2016-05-31 18:40:18.000,12.038315,52.123562,"A",3,0.15,1.31,109.7,"61408686","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142231,true,2016-05-31 18:45:23.000,12.038246,52.12356,"A",3,0.13,4.59,105.8,"61408687","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142232,true,2016-05-31 18:50:22.000,12.038547,52.123275,"A",3,0.36,95.68,135.8,"61408688","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142233,true,2016-05-31 18:55:16.000,12.038297,52.123477,"A",3,0.33,2.62,107.2,"61408689","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142234,true,2016-05-31 19:00:11.000,12.038289,52.123424,"A",3,0.33,346.69,95.2,"61408690","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142235,true,2016-05-31 19:05:12.000,12.038332,52.123487,"A",3,0.06,16.38,112.7,"61408691","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142236,true,2016-05-31 19:10:11.000,12.038578,52.123376,"A",3,0.41,353.89,115.2,"61408692","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142237,true,2016-05-31 19:15:17.000,12.038408,52.123351,"A",3,5.04,136.31,114.1,"61408693","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142238,true,2016-05-31 19:20:10.000,12.038459,52.123342,"A",3,0.37,13.11,105.6,"61408694","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142239,true,2016-05-31 19:25:11.000,12.038488,52.123295,"A",3,0.7,3.93,107.6,"61408695","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142240,true,2016-05-31 19:30:11.000,12.038201,52.12354,"A",3,0.63,130.42,96.7,"61408696","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142241,true,2016-05-31 19:35:10.000,12.038819,52.123424,"A",3,0.33,137.63,118.2,"61408697","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142242,true,2016-05-31 19:40:11.000,12.037933,52.12378,"A",3,0.37,322.44,111.4,"61408698","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142243,true,2016-05-31 19:45:44.000,12.038508,52.123522,"A",3,0.05,150.08,109.1,"61408699","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142244,true,2016-05-31 19:50:09.000,12.038752,52.12355,"A",3,0.17,30.15,111.8,"61408700","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142245,true,2016-05-31 19:55:11.000,12.042668,52.122356,"A",3,0.19,2.62,122.9,"61408701","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142246,true,2016-05-31 20:00:10.000,12.042559,52.122387,"A",3,0.31,7.86,109.7,"61408702","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142247,true,2016-06-01 02:00:50.000,12.042651,52.122341,"A",3,0.07,22.28,124.2,"61408703","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142248,true,2016-06-01 02:05:09.000,12.042653,52.122334,"A",3,0.09,357.83,113.3,"61408704","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142249,true,2016-06-01 02:10:11.000,12.042272,52.12284,"A",3,0.33,344.06,101.6,"61408705","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142250,true,2016-06-01 02:15:11.000,12.042186,52.122849,"A",3,0.08,342.1,108.0,"61408706","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142251,true,2016-06-01 02:20:11.000,12.041871,52.122857,"A",3,0.18,356.52,105.2,"61408707","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142252,true,2016-06-01 02:25:12.000,12.042339,52.122985,"A",3,0.12,1.31,109.4,"61408708","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142253,true,2016-06-01 02:30:11.000,12.042945,52.122979,"A",3,0.17,348.0,103.7,"61408709","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142254,true,2016-06-01 02:35:11.000,12.0432,52.122744,"A",3,0.44,24.25,120.3,"61408710","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142255,true,2016-06-01 02:40:23.000,12.043423,52.122654,"A",3,0.15,35.39,106.3,"61408711","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142256,true,2016-06-01 02:45:12.000,12.043748,52.122665,"A",3,0.23,342.75,102.7,"61408712","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142257,true,2016-06-01 02:50:12.000,12.043905,52.122507,"A",3,0.09,5.9,117.1,"61408713","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142258,true,2016-06-01 02:55:14.000,12.043808,52.122648,"A",3,0.05,350.62,117.4,"61408714","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142259,true,2016-06-01 03:00:13.000,12.043885,52.122521,"A",3,0.29,17.69,118.2,"61408715","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142260,true,2016-06-01 03:05:11.000,12.044138,52.122328,"A",3,0.08,352.58,130.2,"61408716","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142261,true,2016-06-01 03:10:13.000,12.044225,52.121931,"A",3,0.19,21.63,114.2,"61408717","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142262,true,2016-06-01 03:15:11.000,12.044841,52.12196,"A",3,0.11,7.86,100.8,"61408718","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142263,true,2016-06-01 03:20:11.000,12.04498,52.121883,"A",3,0.62,25.56,107.7,"61408719","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142264,true,2016-06-01 03:25:41.000,12.044996,52.121881,"A",3,0.12,350.62,115.7,"61408720","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142265,true,2016-06-01 03:30:40.000,12.044911,52.121844,"A",3,0.12,349.31,93.4,"61408721","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142266,true,2016-06-01 03:35:13.000,12.044798,52.121964,"A",3,0.33,348.0,126.5,"61408722","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142267,true,2016-06-01 03:40:15.000,12.044814,52.122039,"A",3,0.31,356.52,122.5,"61408723","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142268,true,2016-06-01 03:45:19.000,12.045337,52.12198,"A",3,0.18,26.87,110.2,"61408724","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142269,true,2016-06-01 03:50:18.000,12.045221,52.122121,"A",3,0.18,344.72,136.2,"61408725","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142270,true,2016-06-01 03:55:18.000,12.044777,52.122339,"A",3,0.24,339.48,122.6,"61408726","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142271,true,2016-06-01 04:00:25.000,12.044269,52.12254,"A",3,0.41,358.48,125.2,"61408727","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142272,true,2016-06-01 04:05:16.000,12.044315,52.122533,"A",3,0.19,340.79,122.4,"61408728","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142273,true,2016-06-01 04:10:12.000,12.044494,52.122524,"A",3,0.1,1.97,110.5,"61408729","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142274,true,2016-06-01 04:15:12.000,12.044359,52.122564,"A",3,0.27,328.34,126.0,"61408730","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142275,true,2016-06-01 04:20:17.000,12.044353,52.122605,"A",3,0.21,1.31,120.5,"61408731","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337142276,true,2016-06-01 04:25:23.000,12.044356,52.122554,"A",3,1.04,358.48,123.3,"61408732","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
