2015 ranking,Country,Code,Status,Social Progress Index,Basic Human Needs,Foundations of Wellbeing,Opportunity,Nutrition and Basic Medical Care,Water and Sanitation,Shelter,Personal Safety,Access to Basic Knowledge,Access to Information and Communications,Health and Wellness,Environmental Quality,Personal Rights,Personal Freedom and Choice,Inclusiveness,Access to Advanced Education,Undernourishment (% of pop.),"Maternal mortality rate (deaths/100,000 live births)","Child mortality rate (deaths/1,000 live births)",Child stunting (% of children),"Deaths from infectious diseases (deaths/100,000 people)",Access to at least basic drinking water (% of pop.),Access to piped water (% of pop.),Access to at least basic sanitation facilities (% of pop.),Rural open defecation (% of pop.),Access to electricity (% of pop.),Quality of electricity supply (1=low; 7=high),"Household air pollution attributable deaths (deaths/100,000 people)",Access to clean fuels and technology for cooking (% of pop.),"Homicide rate (deaths/100,000 people)",Perceived criminality (1=low; 5=high),Political killings and torture (0=low freedom; 1=high freedom),"Traffic deaths (deaths/100,000 people)",Adult literacy rate (% of pop. aged 15+),Primary school enrollment (% of children),Secondary school enrollment (% of children),Gender parity in secondary enrollment (distance from parity),Access to quality education (0=unequal; 4=equal),Mobile telephone subscriptions (subscriptions/100 people),Internet users (% of pop.),Access to online governance (0=low; 1=high),Media censorship (0=frequent; 4=rare),Life expectancy at 60 (years),"Premature deaths from non-communicable diseases (deaths/100,000 people)",Access to essential services  (0=none; 100=full coverage),Access to quality healthcare (0=unequal; 4=equal),"Outdoor air pollution attributable deaths (deaths/100,000 people)",Greenhouse gas emissions (CO2 equivalents/GDP),Biome protection,Political rights (0=no rights; 40=full rights),Freedom of expression (0=no freedom; 1=full freedom),Freedom of religion (0=no freedom; 4=full freedom),Access to justice (0=non-existent; 1=observed),Property rights for women (0=no rights; 5=full rights),Vulnerable employment (% of employees),Early marriage (% of women),Satisfied demand for contraception (% of women),Corruption (0=high; 100=low),Acceptance of gays and lesbians (0=low; 100=high),Discrimination and violence against minorities (1=low; 10=high),Equality of political power by gender (0=unequal power; 4=equal power),Equality of political power by socioeconomic position (0=unequal power; 4=equal power),Equality of political power by social group (0=unequal power; 4=equal power),Years of tertiary schooling,Women's average years in school,Globally ranked universities (points),Percent of tertiary students enrolled in globally ranked universities
141,Sudan,SDN,Ranked,38.21,50.17,43.83,20.63,65.56,39.30,51.11,44.73,42.46,38.12,45.45,49.31,23.76,36.90,14.26,7.60,25.4,202.004,71,41.245,109.158,56.1067,41.3155,32.2864,43.1164,42.3064,,65.7384,32.75,,4,0.192,35.0635,,56.6337,31.6009,0.91073,0.329,75.0555,22.7,0.2745,0.38,18.7415,529.217,56.973,0.314,36.4562,676.82,1.98592,2,0.193,1.622,0.149,1.676,40.666,25,28.7,11,6.7509,9.7,0.854,0.843,0.46,0.84921,2.9,0,0
71,Suriname,SUR,Ranked,66.47,80.15,60.82,58.45,88.07,84.63,80.41,67.48,66.67,57.10,60.73,58.78,88.87,70.51,53.27,21.14,8.2,127.872,22.2,9.484,72.2531,93.8345,77.0325,83.208,11.7062,93.6704,3.44606,12.3254,87.87,8.34712,,0.828,18.5483,92.8687,91.5155,55.8502,1.37203,2.223,160.099,37.4,0.13725,3.138,20.4778,423.275,61.618,2.487,37.2509,404.814,7.22141,33,0.872,3.837,0.849,4.596,12.286,,74.9,36,36.1428,5.8,2.16,2.362,2.631,,8.2,0,0
5,Sweden,SWE,Ranked,88.37,96.35,87.03,81.73,98.50,99.83,97.21,89.86,91.83,87.55,86.12,82.61,98.23,89.79,79.16,59.74,2.5,5.191,2.9,2.691,16.135,100,100,99.305,0,100,6.31236,0.23363,100,0.712721,2,0.98,3.79983,99,99.9371,96.677,1.13507,3.055,124.951,94.7836,0.60784,3.839,24.2303,191.75,93.93,3.676,9.14907,144.408,11.9843,40,0.967,3.906,0.982,4.94,6.718,1,81.7,87,77.6753,1.3,3.344,2.82,2.794,3.30534,12.3,21,40
6,Switzerland,CHE,Ranked,88.07,96.81,86.71,80.70,98.40,99.97,99.10,89.77,96.32,79.47,88.92,82.13,96.04,90.90,75.25,60.62,2.5,5.502,4.4,2.638,11.4654,100,100,99.8922,0,100,6.7827,0.238849,100,0.560282,2,0.955,4.16368,99,99.8081,84.2214,0.97042,3.876,135.855,86.34,0.37254,3.942,25.3402,173.727,94.92,3.766,12.3006,114.471,10.8128,39,0.983,3.757,0.981,4.664,9.283,1,89.2,86,73.0655,3.6,2.913,2.966,3.422,2.73177,13.9,18,45
106,Tajikistan,TJK,Ranked,53.13,74.03,56.50,28.86,74.86,79.23,71.67,70.37,81.38,39.38,50.86,54.40,28.34,49.01,15.01,23.06,,29.777,38.2,32.425,91.4104,74.9749,60.3127,95.2298,0.198978,99.2174,2.63918,41.0484,72.25,1.61209,3,0.405,7.9895,99.8,96.2122,82.603,0.89897,1.002,92.1653,16,0.11764,0.853,19.1326,525.909,60.296,1.251,53.354,538.182,10.8773,7,0.258,1.244,0.242,1.961,46.221,14,47.9,23,1.1199,7.3,0.863,0.482,0.346,1.24496,10.8,0,0
112,Tanzania,TZA,Ranked,49.22,49.23,55.90,42.52,56.61,41.09,33.18,66.05,61.48,37.81,52.51,71.79,71.44,38.54,46.20,13.89,33,262.681,63.6,40.382,448.616,49.2742,35.564,23.8338,15.5338,16.4,2.45669,84.7706,1.85,8.3369,3,0.713,16.8833,78.0295,79.3229,23.203,0.938123,1.636,54.1956,4.4,0.39215,2.348,18.1301,360.433,48.272,1.934,16.1444,739.19,16.9025,28,0.725,3.491,0.641,3.186,83.947,28,53.3,31,5.0071,5.7,2.093,2.081,2.604,0.18818,5,1,10
73,Thailand,THA,Ranked,66.05,80.94,69.93,47.29,90.08,90.14,86.38,57.17,85.02,53.66,72.67,68.37,47.84,64.73,40.24,36.36,8.8,39.022,11.5,14.978,82.5779,98.7844,62.8753,97.1278,0,99.8794,5.12121,9.06532,73.22,4.898,3,0.253,25.5234,93.7021,98.0196,78.7751,1.05382,1.866,137.723,28.94,0.54901,0.091,24.067,256.747,76.249,2.041,26.1534,443.773,13.1631,8,0.124,3.272,0.316,4.061,49.677,11,90.2,38,37.1044,8.5,2.538,1.73,1.029,2.53147,7.3,11,10
107,Timor-Leste,TLS,Ranked,52.40,58.37,55.87,42.97,62.10,55.37,46.70,69.33,60.87,38.70,48.19,75.73,76.27,44.18,42.69,8.73,26.8,248.286,55.1,52.528,143.454,70.1865,56.1556,49.1261,33.7242,59.0791,3.04513,79.5156,5.21,3.51481,4,0.889,11.1245,58.309,88.5753,44.3455,1.07483,0.727,54.8817,11,0.29411,2.737,18.517,448.49,52.718,0.911,18.9463,233.357,12.6133,29,0.789,3.759,0.577,3.819,71.605,11,38.8,28,,6.5,1.735,1.432,2.91,0.94325,3.3,0,0
125,Togo,TGO,Ranked,45.70,44.32,51.16,41.61,61.26,25.21,36.53,54.30,60.56,32.77,45.80,65.51,70.92,40.71,48.63,6.18,19.1,233.935,82.6,27.457,542.318,60.6782,28.4019,14.4797,72.8992,41.0742,,105.262,4.88,9.60408,3,0.29,26.9318,62.0778,91.4629,40.9078,0.66841,2.984,60.5285,4.5,0.09803,2.546,16.5983,463.029,50.388,1.312,20.2189,1294.14,16.7392,18,0.806,3.826,0.457,4.012,78.211,16,38.3,29,3.5518,4.5,2.337,1.99,2.487,0.51024,3,0,0
54,Tunisia,TUN,Ranked,69.84,84.76,68.82,55.93,93.32,91.32,91.62,62.80,81.10,70.79,69.72,53.65,86.38,70.49,49.92,16.93,4.5,29.697,15.1,11.027,24.8228,94.7626,89.3834,88.8025,4.58338,99.7,4.99925,0.367201,98.68,3.0496,3,0.618,33.1262,79.6276,99.7112,,1.08508,2.445,115.414,43.8,0.64705,2.747,21.7274,294.853,77.458,2.349,49.8639,342.552,5.44122,36,0.785,3.019,0.923,4.758,20.699,3,73,40,4.1935,7.8,2.315,2.677,3.175,1.73491,5.9,0,0
68,Turkey,TUR,Ranked,66.89,85.95,66.47,48.24,93.75,97.63,88.97,63.46,85.39,58.73,70.96,50.79,55.99,63.46,29.31,44.21,2.5,21.751,15.5,12.798,18.6669,98.5424,98.5424,95.5655,1.22555,100,4.82208,0.804133,,4.31273,4,0.606,11.2117,95.2567,94.8837,87.5692,0.97298,1.475,91.9166,46.25,0.49019,1.238,22.4591,331.838,75.296,2.748,45.6828,299.518,0.230238,26,0.411,2.109,0.444,3.718,29.414,10,59.4,45,19.2935,9,0.598,2.578,1.239,4.38282,6.8,16,5
104,Turkmenistan,TKM,Ranked,54.38,83.38,52.15,27.60,87.52,87.81,93.96,64.21,89.29,37.02,49.73,32.56,20.76,61.77,19.05,8.84,4.9,12.521,54,14.687,52.6359,96.8256,56.747,96.9768,0.200493,100,,0.675302,99.1,,3,0.224,6.89208,99.7,,,0.9589,2.426,114.144,9.6,0.11764,0.074,18.3443,645.437,66.046,1.57,68.9634,1422.72,3.20309,1,0.043,1.352,0.192,1.88,24.209,6,72.4,17,,7.1,0.9,0.416,0.575,0.3983,,0,0
70,Ukraine,UKR,Ranked,66.62,82.67,63.30,53.89,92.95,89.41,89.93,58.40,91.07,62.37,59.62,40.13,68.78,65.59,35.05,46.15,2.5,30.007,10.2,16.454,31.8212,94.0284,69.2391,96.0785,0.003846,100,4.91109,5.56147,94.85,5.15112,4,0.383,12.2142,99.9743,92.7681,86.3785,0.97825,3.091,138.441,40.9541,0.43137,2.262,18.6195,584.196,78.727,2.655,57.366,1106.91,4.38888,25,0.579,3.208,0.43,4.67,14.613,7,71.4,26,10.6835,7,2.312,0.433,2.199,3.93794,11.3,6,5
65,United Arab Emirates,ARE,Ranked,67.19,87.13,66.66,47.79,93.14,95.64,98.08,61.67,91.45,79.86,58.04,37.29,47.17,76.68,27.98,39.35,5.1,12.078,8.3,13.052,69.2055,95.8857,90.048,98.5696,,100,6.60228,0.392344,98.5,0.775241,3,0.72,52.9943,,97.2695,87.4894,0.94272,3.328,178.36,88,0.84313,0.794,17.8399,566.183,66.937,3.299,74.3861,508.644,1.54178,8,0.289,2.888,0.523,2.801,0.456,8,56.5,70,,3.9,0.79,1.341,0.953,1.2262,10.8,8,25
10,United Kingdom,GBR,Ranked,87.38,94.69,88.95,78.49,97.93,99.78,98.23,82.82,96.94,94.81,83.76,80.27,94.65,87.85,64.21,67.25,2.5,8.451,4.6,3.002,26.6306,100,100,99.1149,0,100,6.56756,0.29417,100,0.95991,3,0.94,3.75959,99,99.908,97.89,1.04025,3.391,121.709,89.8441,0.96078,3.632,23.742,227.595,91.069,3.693,17.5586,250.961,17,40,0.957,3.773,0.921,4.615,12.694,0,87.1,78,76.8801,5.6,2.492,2.461,2.887,2.79573,12.1,127,50
19,United States,USA,Ranked,84.71,93.29,81.63,79.21,97.16,99.38,97.12,79.51,92.91,88.42,76.41,68.77,96.02,85.84,65.91,69.08,2.5,33.064,7,2.487,21.7291,99.248,98.6986,99.9692,0,100,6.28627,0.09826,100,4.74124,2,0.916,12.104,99,97.9743,89.8687,1.01194,2.828,98.4665,71.4,0.92156,3.629,23.3131,282.73,87.981,2.576,17.6104,415.927,10.0681,37,0.977,3.952,0.939,4.82,3.848,3,81.8,74,71.3291,5,2.748,2.556,2.735,4.10342,13.2,319,15
35,Uruguay,URY,Ranked,79.67,87.49,75.93,75.59,94.55,97.83,94.23,63.37,82.79,87.59,71.67,61.66,95.83,78.35,71.34,56.82,2.5,28.303,9.6,10.561,37.3215,98.8801,98.9957,95.8078,1.58136,99.6118,5.742,1.62185,97.69,7.86039,4,0.89,18.0691,98.3639,94.6063,76.3474,1.17457,2.734,154.576,57.69,0.98039,3.814,21.5675,355.84,75.787,3.375,19.9568,670.772,7.88333,40,0.976,3.693,0.961,4.709,22.368,13,86.2,73,78.8148,3,2.272,2.746,3.346,3.03235,8.7,2,85
102,Uzbekistan,UZB,Ranked,56.25,82.18,52.62,33.96,87.39,92.23,86.19,62.91,91.83,43.12,49.29,26.25,23.19,61.63,31.37,19.64,7.6,27.2,29.5,21.057,59.7379,97.1273,71.7855,99.9748,0,99.9211,,30.7263,90.44,2.99829,3,0.242,14.6078,99.9949,98.5989,87.8039,0.9888,2.575,71.6196,26.8,0.47058,0.323,16.734,660.926,66.408,2.149,84.1109,1592.96,3.36816,0,0.108,1.384,0.207,2.116,41.27,5,82.8,18,,7.6,1.797,1.399,0.92,0.40703,11.1,0,0
127,Zimbabwe,ZWE,Ranked,45.06,43.03,58.63,33.51,49.45,44.42,37.95,40.32,78.10,51.27,36.55,68.60,50.31,48.95,21.90,12.88,41.9,296.916,66.8,35.56,693.792,65.9742,33.1822,38.9429,38.4671,38.3445,2.11756,113.456,30.02,6.66856,5,0.153,32.26,86.9899,89.625,43.8126,0.98049,3.007,90.5587,15.5,0.45098,1.766,14.7765,648.512,47.991,0.981,27.5896,659.199,16.9558,12,0.357,3.716,0.466,2.151,65.544,24,83,21,4.1561,7.8,1.419,0.528,1.059,0.36127,7.3,0,0
,Azerbaijan,AZE,Partial,,83.79,,34.14,89.82,87.38,87.04,70.91,,62.59,46.36,51.43,38.69,44.18,21.60,32.09,2.5,25.531,30.4,17.593,61.0572,88.6665,77.4477,89.3083,0.347928,100,4.89702,23.54,92.96,2.18027,3,0.471,6.92931,99.7894,99.2547,,,0.971,107.936,73,0.43137,0.203,17.4884,609.312,66.838,0.793,61.2943,405.558,8.6154,6,0.198,2.162,0.236,3.521,56.992,11,25.9,29,1.9288,6.4,0.58,1.106,1.043,1.17463,11.2,3,10
,Bahrain,BHR,Partial,,,70.71,39.12,95.48,,96.61,63.02,90.18,77.14,75.39,40.12,28.94,72.43,14.99,40.13,,20.087,7.8,7.252,26.9377,100,,100,,100,6.16824,0.41621,100,0.307641,4,0.162,10.6521,94.7234,96.3269,88.2504,1.00864,2.633,168.023,90,0.82352,0.113,21.7647,254.743,80.123,3.318,64.5469,647.798,2.69248,5,0.099,0.838,0.085,4.017,1.01,4,56.5,49,,7.7,0.667,0.484,0.177,1.88484,8.8,2,45
,Bosnia and Herzegovina,BIH,Partial,,89.61,,48.81,96.39,96.05,87.14,78.88,,58.27,66.03,48.29,80.11,53.86,42.14,19.14,2.5,7.301,6.4,9.033,11.908,96.352,94.4066,95.272,0,100,6.51755,23.7694,57.44,1.72688,3,0.876,6.86326,96.9918,,,,2.611,96.7634,48.5213,0.23529,2.295,20.0254,392.846,76.23,2.756,35.0617,753.613,1.37644,23,0.768,3.535,0.766,4.736,18.465,17,32,39,6.8264,7.1,1.804,2.453,2.148,,7.3,0,0
,Brunei Darussalam,BRN,Partial,,,71.82,,92.98,98.45,92.79,,91.98,58.35,64.41,72.56,,80.74,,21.10,2.8,48.425,10.5,12.305,55.6844,99.9,99.8636,96.349,,100,5.20944,0.254999,100,1.00063,,,19.0784,96.0856,99.6237,86.876,0.99953,,115.552,64.5,0.05882,,19.8949,441.477,75.798,,24.2215,475.945,17,7,,,,,4.638,3,,60,,5.9,,,,1.56143,8.8,0,0
,Equatorial Guinea,GNQ,Partial,,59.28,,25.02,62.90,61.81,59.91,52.49,,21.92,50.06,74.34,30.25,36.59,24.31,8.93,,198.342,102.8,23.98,497.294,63.6715,40.2383,66.0469,3.63266,66.0327,,48.332,31.51,2.59243,4,0.092,21.9969,95,45.4204,,,0.968,47.1312,16.4,0.0196,0.609,17.9038,347.113,51.137,1.128,32.3871,266.705,17,1,0.161,2.529,0.159,2.246,54.101,26,31.3,19,,6.3,1.381,0.857,0.345,,4,0,0
,Gabon,GAB,Partial,,70.51,,47.82,72.32,75.49,71.40,62.84,,54.15,50.55,58.75,71.97,51.79,49.42,18.10,9.4,215.851,56.9,21.488,381.741,84.7922,85.2994,46.1937,6.03628,86.4,2.31051,16.7559,75.75,8.71759,3,0.9,34.3656,82.2838,,,,2.681,151.063,30.538,0.21568,2.328,17.2555,457.127,54.083,1.94,57.6962,457.92,15.2418,9,0.87,3.834,0.728,3.661,31.562,22,45.5,37,6.3782,3.7,2.081,2.515,1.978,,7.1,0,0
,Grenada,GRD,Partial,,,67.56,,84.69,93.05,90.11,,91.12,59.59,59.71,59.82,,76.44,,37.62,,89.384,15.4,9.86,63.9705,95.6286,92.3263,91.4939,,90.9845,,5.54186,96.22,13.2725,,,10.986,98.6,99.5504,82.3682,0.99319,,125.579,35,0.39215,,20.325,457.002,66.921,,46.2306,300.321,8.99342,38,,,,,,1,73.3,56,,3.8,,,,4.02538,,0,0
,Guinea-Bissau,GNB,Partial,,40.07,,,56.79,36.58,20.17,46.75,,27.10,32.71,65.92,58.82,39.31,39.49,,22.8,215.941,98.4,29.967,613.85,64.1255,17.4476,18.6445,33.2279,14.7863,,153.602,1.44,10.4738,4,0.414,37.1182,45.2795,72.2978,,,1.008,55.8972,3.1,0.0196,2.102,14.5473,693.289,43.939,0.668,20.691,1097.37,16.0043,17,0.676,3.827,0.31,2.677,79.009,22,55,19,,5.7,1.708,1.507,1.808,,,0,0
,Haiti,HTI,Partial,,44.36,,35.02,55.55,40.52,32.62,48.77,,37.25,35.41,53.20,68.02,36.71,27.03,8.34,49.6,343.712,77.9,24.745,222.638,63.6327,28.8394,30.3333,37.9062,38.5517,1.91753,112.808,4.01,10.0396,4,0.768,49.4085,,,,,0.214,68.6384,10.6,0.17647,2.113,16.2912,700.751,45.447,0.601,16.1935,834.014,0.268269,17,0.779,3.836,0.215,4.57,85.325,19,44.7,19,18.3562,6.7,1.248,1.271,0.582,,3.7,0,0
,Iraq,IRQ,Partial,,77.19,,33.66,80.67,88.28,93.13,46.66,,43.34,63.47,45.46,40.02,50.85,27.40,16.39,26.8,29.449,34.1,23.767,26.3576,92.8196,79.0355,87.3974,2.81336,99.3764,,0.377264,96.18,8.22844,5,0.163,12.5339,43.6833,,,,1.348,95.7703,9.2,0.13725,1.881,22.2391,337.122,68.15,1.511,52.2835,463.089,0.879835,11,0.394,1.483,0.319,2.934,25.284,19,54.6,16,9.509,10,1.009,1.936,1.746,,5.3,1,15
,Kuwait,KWT,Partial,,,78.96,52.32,96.87,,92.10,77.62,91.83,71.34,84.98,67.70,64.71,73.15,35.32,36.08,2.5,13.883,9.5,3.786,32.7763,100,,100,,100,5.03201,0.088388,100,1.79647,2,0.683,16.182,95.5858,98.1387,83.3564,1.06651,3.486,178.135,75.46,0.43137,2.233,25.7671,198.41,83.03,3.615,36.1723,504.636,17,14,0.587,2.338,0.736,4.466,0.689,5,66.3,44,,4.7,0.676,1.842,1.755,1.62875,7.3,1,50
,Libya,LBY,Partial,,73.21,,39.83,89.50,84.62,72.21,46.50,,48.31,56.23,38.13,40.52,57.01,42.09,19.68,,41.29,14.4,18.763,30.654,95.8605,41.8947,99.5368,,76.3722,2.84627,0.076595,,3.11035,5,0.228,27.6857,,,,,2.175,165.193,16.5,0.05882,2.839,19.5645,450.564,70.913,1.218,67.0921,535.278,0.211644,8,0.54,0.948,0.189,3.805,5.775,1,29.1,18,,7.8,1.372,2.635,2.688,,7.7,0,0
,Maldives,MDV,Partial,,83.16,,40.65,87.99,84.74,89.66,70.25,,55.56,70.66,64.26,49.15,61.72,39.88,11.83,11,77.442,10,20.72,22.3994,98.3498,43.3553,96.0259,1.34993,99.7413,,9.46981,88.63,2.58931,,0.531,9.96693,98.6101,99.6217,,,2.237,157.314,44.1,0.2745,1.396,23.8687,234.419,76.166,1.49,16.1956,244.321,1.16236,20,0.515,0.868,0.288,4.351,23.381,5,48.9,36,,4.6,1.006,1.669,2.441,0.72433,5.7,0,0
,Namibia,NAM,Partial,,60.36,,55.76,65.70,49.30,63.94,62.49,,56.05,54.42,67.31,87.74,72.25,47.15,15.91,33.5,100.951,50.5,27.339,475.009,81.1961,77.2492,33.2299,73.9527,47.4,5.41347,49.3547,40.11,17.1383,3,0.902,26.5399,88.2746,91.1345,,,1.349,117.759,13.9,0.33333,3.119,18.3133,396.726,58.439,1.826,30.5274,679.767,17,30,0.898,3.869,0.879,4.357,30.17,5,81.1,49,23.1711,5.9,2.14,2.15,2.091,1.18974,6.8,0,0
,Seychelles,SYC,Partial,,86.51,71.77,,90.25,96.96,87.96,70.88,93.18,60.64,65.34,67.92,74.10,,50.56,9.59,,68.776,14.4,10.115,103.728,96.2394,94.0306,99.5771,,98,4.78587,5.06175,88.85,4.3344,,0.799,15.7015,93.9542,99.3014,82.4336,1.03201,3.522,147.459,50.4,0.2549,2.383,19.7553,421.589,68.122,3.438,39.3986,280.387,13.7504,25,0.673,3.304,0.843,3.622,,7,,55,,4.5,2.061,2.176,2.057,0.34048,,0,0
,Solomon Islands,SLB,Partial,,,50.52,,78.00,39.67,24.56,,71.25,34.58,34.79,61.46,73.98,48.48,35.96,,12.1,159.565,23.4,28.299,229.733,70.9491,50.1685,29.8293,67.9587,44.7,,178.47,8.01,,,0.901,24.334,,99.4375,,0.94859,1.147,57.3376,8,0.07843,3.149,15.5391,834.615,53.434,0.954,18.409,333.632,1.70942,25,0.817,3.309,0.631,3.846,80.896,10,45.9,42,,6.5,0.832,1.711,3.008,,,0,0
,Somalia,SOM,Partial,,32.67,,,46.99,29.55,21.60,32.55,,24.40,26.59,54.23,26.57,24.85,19.38,,,368.693,144.1,34.968,569.208,45.8013,33.314,33.1544,56.4116,25.8639,,160.938,1.68,5.28021,5,0.193,58.5624,,,,,0.274,39.4674,1.5,0.03921,2.68,14.4787,641.066,23.5,0.325,15.8872,,0,0,0.467,0.911,0.125,2.168,78.215,22,10.1,8,,9.5,0.857,0.769,1.463,,,0,0
,Trinidad and Tobago,TTO,Partial,,84.82,,60.16,91.30,95.33,93.41,59.26,,66.95,66.18,51.73,90.39,66.29,55.27,28.69,7.5,55.265,29.2,4.811,42.3579,98.185,94.0157,93.3989,,100,5.41963,0.86289,99.23,28.3246,4,0.94,14.8757,98.7,98.7335,,,2.955,144.178,63.8,0.31372,2.687,21.2368,421.241,67.128,3.143,50.2038,1843.5,16.854,33,0.89,3.707,0.93,4.655,16.756,6,60.9,38,26.956,4.1,2.547,2.332,2.223,,10.8,0,0
,Uganda,UGA,Partial,,46.94,,40.85,61.25,35.37,34.87,56.25,,31.71,45.62,69.17,66.72,39.73,39.75,17.18,32.4,129.051,62.7,35.773,489.683,43.4202,19.0836,18.355,9.09235,13.9,2.88234,79.3707,0.81,11.199,3,0.534,31.4555,70.1982,90.998,,,1.503,48.1141,15.5,0.13725,2.26,17.3041,419.557,44.298,1.171,22.3284,707.225,16.2197,11,0.625,3.828,0.73,3.399,75.887,22,46.4,26,12.1783,8.7,2.284,2.452,1.354,0.23104,4.3,1,25
,Vanuatu,VUT,Partial,,63.86,50.06,,82.00,68.81,32.17,72.47,78.81,35.50,30.87,55.06,86.04,49.00,,,6.3,116.347,29.1,28.066,139.77,88.5905,48.1935,42.276,1.30301,31.7,,126.551,12.64,2.31017,,0.901,23.0593,84.7,99.0548,49.9189,1.04565,2.14,50.2659,11.3,0.17647,3.057,15.1914,946.3,45.318,1.352,19.4708,905.924,3.81132,32,0.882,3.777,0.831,4.18,71.052,,58.5,43,,,1.902,3.358,3.724,,,0,0
,Vietnam,VNM,Partial,,77.76,,42.00,84.60,73.46,76.24,76.77,,57.82,62.99,62.56,54.34,59.32,35.65,18.68,12.6,16.317,22.2,29.302,73.0624,91.0471,35.5469,76.4917,7.24431,99.8728,4.1895,30.2457,53.84,1.51839,2,0.784,24.9839,93.5204,99.8272,,,2.979,135.234,38.5,0.49019,0.895,20.0318,430.301,69.429,2.705,34.6432,644.376,13.5181,3,0.448,2.122,0.583,4.693,62.238,6,78.2,31,29.9082,6.5,2.007,1.389,0.723,1.52163,7.5,0,0
,Zambia,ZMB,Partial,,48.95,,42.14,50.96,39.21,42.25,63.36,,35.70,45.86,70.47,71.36,44.36,42.59,10.24,47.7,117.262,71.6,45.444,615.505,57.5609,32.1045,25.7403,32.5757,28.0893,3.32636,82.0637,15.9,6.02043,3,0.606,23.169,83.0077,87.4359,,,1.31,68.6046,15.4,0.17647,1.411,16.4978,444.756,50.569,1.244,22.281,668.758,17,26,0.708,3.788,0.674,2.962,78.686,27,62.3,38,11.6628,5.7,1.585,2.164,2.219,0.2007,6.2,0,0
,American Samoa,ASM,Extra,,,,,,,,,,,,,,,,,,110.936,,11.72,55.259,99.4644,98.9963,59.067,,,,23.0968,,3.62122,,,10.45,,,,,,,,,,18.2764,567.227,63.089,,40.6184,,17,,,,,,,,,,,,,,,,,0,0
,Andorra,AND,Extra,,,,,,100.00,,,,,,,,,,,,5.155,3.7,2.553,21.4785,100,100,100,0,100,,0.182663,100,1.19402,,,4.82126,,,,,,79.1343,94,0.43137,,24.9915,206.947,93.268,,14.7255,,17,39,,,,,,,,,,,,,,,9.9,0,0
,Antigua and Barbuda,ATG,Extra,,,,,,,,,,,,71.50,,,,,,62.102,8.7,7.904,48.8369,96.7392,94.3189,87.5043,,100,,1.71852,98.48,10.333,,,8.21667,98.95,78.1401,72.9232,1.00943,,116.902,63.4,0.5098,,21.6053,317.335,71.099,,33.3122,358.047,17,31,,,,,,4,75.8,,,3.9,,,,1.13586,,0,0
,Aruba,ABW,Extra,,,,,,,,,,,,,,,,,,,,,,97.869,93.7927,97.5435,,100,,,,3.89951,,,,96.8226,99.9221,76.9463,1.0176,,134.513,78.9,,,,,,,,405.905,0.39167,,,,,,,,,,,,,,,0.94383,,0,0
,"Bahamas, The",BHS,Extra,,,,,,,,,,,,75.12,,83.28,,,,124.758,9.3,6.945,68.1756,98.8014,97.082,94.245,,100,,2.14956,100,29.8356,,,19.0244,,93.2098,82.2987,1.05748,,76.0789,72,0.19607,,21.0913,432.766,69.416,,31.1256,251.456,16.8989,38,,,,,9.894,2,78.1,71,,4.1,,,,,11.5,0,0
,Belize,BLZ,Extra,,,,,88.75,89.95,82.14,,,,,72.07,,,,22.42,6.3,73.6,17.1,17.788,78.2138,95.8902,80.6189,86.5748,2.30024,93.2502,4.08543,13.7799,84.17,43.0649,,,21.5174,,99.3062,69.329,1.04671,,50.7335,33.6,0.29411,,21.8908,359.426,66.074,,32.3192,349.388,17,36,,,,,25.706,17,69.7,,21.7943,4.1,,,,1.24613,10.5,0,0
,Bermuda,BMU,Extra,,,,,,,,,,,,,,,,,,20.704,,6.257,23.2917,99.9031,99.8063,99.9031,,100,,1.55154,,9.49683,,,9.54684,,83.4786,73.1964,1.1394,,150.229,95.3,,,24.2046,234.099,84.536,,17.2231,,5.08728,,,,,,,,,,,,,,,1.33406,,0,0
,British Virgin Islands,VGB,Extra,,,,,,,,,,,,,,,,,,,,,,99.8644,96.1226,96.858,,99.2463,,,,,,,,,,83.3743,,,183.804,37.6,,,,,,,,,9.49117,,,,,,,,,,,,,,,2.10764,,0,0
,Cayman Islands,CYM,Extra,,,,,,,,,,,,,,,,,,,,,,96.125,86,83.654,,100,,,,16.2142,,,,,,,,,167.953,71.4,,,,,,,,,10.3302,,,,,,,,,,,,,,,,,0,0
,Channel Islands,CHI,Extra,,,,,,,,,,,,,,,,,,,,,,94.15,89.8,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.306,,,,,,,,,,,0,0
,Cook Islands,COK,Extra,,,,,,,,,,,,,,,,,,,8.8,,,99.8796,74.9171,97.6269,,,,,,3.49019,,,,,98.0766,80.1867,1.10141,,,,,,,,,,,,1.05282,,,,,,,,,,,,,,,2.27312,,0,0
,Curaçao,CUW,Extra,,,,,,,,,,,,,,,,,,,,,,99.4977,98.8681,98.9503,,100,,,,,,,,,,,1.08356,,,,,,,,,,,,13.0903,,,,,,,,,,,,,,,1.07216,,0,0
,Dominica,DMA,Extra,,,,,87.76,,,,,,,70.09,,,,,5.9,171.065,26.6,8.879,53.4369,96.5,94.75,77.8928,,98.5997,,7.76001,88.66,8.3661,,,17.0102,,97.1704,84.4746,0.98087,,129.247,51,0.11764,,20.4442,390.441,64.197,,31.6557,305.902,13.8226,38,,,,,,0,,58,,,,,,,,0,0
