2016 ranking,Country,Code,Status,Social Progress Index,Basic Human Needs,Foundations of Wellbeing,Opportunity,Nutrition and Basic Medical Care,Water and Sanitation,Shelter,Personal Safety,Access to Basic Knowledge,Access to Information and Communications,Health and Wellness,Environmental Quality,Personal Rights,Personal Freedom and Choice,Inclusiveness,Access to Advanced Education,Undernourishment (% of pop.),"Maternal mortality rate (deaths/100,000 live births)","Child mortality rate (deaths/1,000 live births)",Child stunting (% of children),"Deaths from infectious diseases (deaths/100,000 people)",Access to at least basic drinking water (% of pop.),Access to piped water (% of pop.),Access to at least basic sanitation facilities (% of pop.),Rural open defecation (% of pop.),Access to electricity (% of pop.),Quality of electricity supply (1=low; 7=high),"Household air pollution attributable deaths (deaths/100,000 people)",Access to clean fuels and technology for cooking (% of pop.),"Homicide rate (deaths/100,000 people)",Perceived criminality (1=low; 5=high),Political killings and torture (0=low freedom; 1=high freedom),"Traffic deaths (deaths/100,000 people)",Adult literacy rate (% of pop. aged 15+),Primary school enrollment (% of children),Secondary school enrollment (% of children),Gender parity in secondary enrollment (distance from parity),Access to quality education (0=unequal; 4=equal),Mobile telephone subscriptions (subscriptions/100 people),Internet users (% of pop.),Access to online governance (0=low; 1=high),Media censorship (0=frequent; 4=rare),Life expectancy at 60 (years),"Premature deaths from non-communicable diseases (deaths/100,000 people)",Access to essential services  (0=none; 100=full coverage),Access to quality healthcare (0=unequal; 4=equal),"Outdoor air pollution attributable deaths (deaths/100,000 people)",Greenhouse gas emissions (CO2 equivalents/GDP),Biome protection,Political rights (0=no rights; 40=full rights),Freedom of expression (0=no freedom; 1=full freedom),Freedom of religion (0=no freedom; 4=full freedom),Access to justice (0=non-existent; 1=observed),Property rights for women (0=no rights; 5=full rights),Vulnerable employment (% of employees),Early marriage (% of women),Satisfied demand for contraception (% of women),Corruption (0=high; 100=low),Acceptance of gays and lesbians (0=low; 100=high),Discrimination and violence against minorities (1=low; 10=high),Equality of political power by gender (0=unequal power; 4=equal power),Equality of political power by socioeconomic position (0=unequal power; 4=equal power),Equality of political power by social group (0=unequal power; 4=equal power),Years of tertiary schooling,Women's average years in school,Globally ranked universities (points),Percent of tertiary students enrolled in globally ranked universities
140,Sudan,SDN,Ranked,38.99,51.37,44.66,20.93,66.36,41.23,52.77,45.13,45.02,38.19,46.11,49.33,23.98,37.87,14.09,7.78,25.2,195.61,69.1,40.368,104.025,57.5266,42.7603,33.6685,40.8027,44.9,,62.8918,34.71,,4,0.192,34.1481,,57.3238,31.6009,0.98715,0.329,73.657,24.64,0.2745,0.38,18.83,520.603,57.895,0.328,36.6618,669.116,1.98592,2,0.193,1.622,0.16,1.676,40.539,24,29.5,12,6.7509,9.8,0.854,0.843,0.46,0.84989,3,0,0
69,Suriname,SUR,Ranked,67.12,80.59,62.17,58.60,88.79,85.26,80.60,67.71,70.12,57.81,60.48,60.25,89.30,70.70,53.27,21.14,8.1,106.048,21.6,9.298,75.5105,94.2284,77.442,83.5152,10.679,94.2579,3.44606,12.5458,88.33,8.34712,,0.828,17.9001,92.8687,93.4828,58.5818,1.31708,2.223,169.329,40.08,0.13725,3.138,20.2808,425.978,62.039,2.487,36.2771,353.83,7.22141,34,0.872,3.837,0.849,4.596,12.268,,75.6,36,36.1428,5.8,2.16,2.362,2.631,,8.2,0,0
4,Sweden,SWE,Ranked,88.52,96.41,87.09,82.06,98.54,99.83,97.95,89.31,92.25,86.97,86.55,82.60,97.76,90.39,78.59,61.49,2.5,4.142,2.9,2.684,15.7969,100,100,99.3026,0,100,6.49728,0.226489,100,0.904813,2,0.978,3.70179,99,99.9934,99.642,1.14034,3.055,127.073,92.52,0.60784,3.844,24.3757,187.926,94.22,3.682,9.91254,140.487,12.0257,40,0.971,3.866,0.98,4.875,6.679,1,81.8,89,78.3875,1.7,3.344,2.829,2.785,3.25907,12.4,23,45
8,Switzerland,CHE,Ranked,88.20,96.80,86.85,80.93,98.35,99.97,99.31,89.58,95.75,79.75,89.45,82.45,96.45,90.98,75.20,61.11,2.5,7.479,4.4,2.632,11.2464,100,100,99.8916,0,100,6.83549,0.222799,100,0.700876,2,0.965,3.93045,99,99.8316,84.8867,0.96536,3.729,135.486,87.4,0.37254,3.942,25.5748,166.177,95.143,3.745,11.4832,114.358,10.8224,39,0.979,3.712,0.979,4.825,9.048,1,89.3,86,72.9019,3.8,2.922,2.981,3.461,2.74639,13.9,20,45
107,Tajikistan,TJK,Ranked,53.27,74.81,56.93,28.06,75.22,80.23,74.15,69.64,81.10,40.86,50.79,54.97,24.22,50.22,14.49,23.32,,28.402,37,31.873,89.9486,76.5142,61.3018,95.6787,0.090283,99.4262,3.1527,41.3033,74.5,1.61209,3,0.368,8.18988,99.8,95.6602,82.603,0.89897,0.984,95.6516,17.49,0.11764,0.854,19.1257,529.057,60.359,1.251,51.8815,536.177,10.8773,2,0.196,1.091,0.242,1.961,45.896,13,47.3,26,1.1199,7.6,0.863,0.482,0.346,1.33644,10.7,0,0
111,Tanzania,TZA,Ranked,51.24,50.65,57.80,45.26,58.08,42.14,35.68,66.70,64.92,39.90,54.57,71.81,71.65,42.07,53.05,14.27,32.6,259.749,61.3,39.314,408.541,51.1209,35.6198,25.3505,15.8273,23.5,2.60625,82.9695,1.93,7.30104,3,0.709,16.5591,77.9584,80.0657,23.203,0.960915,2.264,60.9988,7,0.39215,2.171,18.2022,360.331,48.452,2.404,16.1624,737.354,16.9025,27,0.73,3.595,0.641,3.186,83.649,20,53.9,30,5.4069,5.4,2.567,2.294,3.009,0.196,5.2,1,10
74,Thailand,THA,Ranked,66.21,81.15,70.52,46.95,90.09,90.81,86.98,56.73,85.17,55.23,72.89,68.78,47.32,64.93,39.36,36.20,9,39.551,11,14.818,83.3955,99.1112,64.7575,97.5395,0,99.9903,5.22003,8.40827,73.69,4.24695,3,0.194,25.5095,93.2852,98.0196,77.2581,0.96055,1.866,141.918,34.89,0.54901,0.091,24.1391,253.102,76.311,2.041,25.577,433.153,13.1631,7,0.119,3.272,0.316,4.061,48.732,11,90.2,38,37.1044,9,2.538,1.73,1.029,2.4979,7.3,11,10
106,Timor-Leste,TLS,Ranked,53.93,59.15,59.29,43.35,62.64,57.43,47.54,69.01,60.69,54.19,48.10,74.17,77.15,45.63,41.71,8.90,26.6,249.347,52.9,51.761,141.181,72.3471,58.2454,50.2237,32.284,62.5028,3.04513,79.7816,5.67,3.51481,4,0.872,11.1686,58.309,85.7814,49.4165,1.07049,0.663,113.435,17.5,0.29411,2.677,18.4708,455.44,53.024,0.925,18.3288,289.772,12.6133,29,0.828,3.724,0.572,3.899,71.103,8,38.8,28,,6.7,1.818,1.496,2.575,0.94325,3.4,0,0
123,Togo,TGO,Ranked,46.55,45.22,52.54,41.90,62.60,25.67,38.45,54.17,63.57,33.69,46.39,66.53,70.70,41.86,48.39,6.65,18.1,231.297,80.1,26.836,514.833,61.7967,27.7453,14.8862,72.6946,45.7,,101.748,5.37,9.60408,3,0.295,27.5242,62.9117,96.5707,40.9078,0.68809,2.984,62.4729,5.7,0.09803,2.546,16.7382,456.9,51.17,1.312,19.9707,1157.05,16.7392,18,0.8,3.805,0.457,4.012,78.018,16,39.3,32,6.2466,4.8,2.337,1.99,2.452,0.53625,3.2,0,0
54,Tunisia,TUN,Ranked,69.97,85.50,68.84,55.57,93.47,92.53,91.02,64.97,80.33,71.52,69.48,54.02,85.91,70.43,48.68,17.28,4.5,29.035,14.5,10.806,24.4484,95.4573,90.1197,89.7043,2.74947,99.8,4.83527,0.315632,98.8,3.0496,3,0.727,32.4581,79.0364,99.6811,,1.09811,2.454,128.174,46.16,0.64705,2.773,21.8044,291.415,77.975,2.204,49.2589,336.41,5.44122,37,0.802,2.979,0.93,4.511,20.711,2,73.2,38,4.1935,7.9,2.429,2.586,2.891,1.73666,6.1,0,0
72,Turkey,TUR,Ranked,66.77,84.91,67.14,48.27,93.93,98.01,87.36,60.32,85.36,60.40,71.31,51.51,54.68,62.92,28.58,46.89,2.5,23.542,14.4,12.411,19.0589,98.7339,98.7339,96.649,1.23744,100,4.48539,0.684894,,4.31273,4,0.438,11.6707,95.4396,94.9729,86.8232,0.97383,1.485,93.3245,51.04,0.49019,1.231,22.5048,324.02,75.621,2.748,45.8873,271.81,0.230238,24,0.362,2.207,0.444,3.718,28.441,10,59.8,42,19.676,9.5,0.598,2.578,1.257,4.91631,6.9,16,5
104,Turkmenistan,TKM,Ranked,54.68,83.63,52.56,27.85,88.04,88.23,93.99,64.27,89.29,37.70,49.38,33.88,20.35,62.63,19.57,8.84,4.8,10.35,52.2,14.046,50.3654,97.5281,56.8018,97.4148,0.14946,100,,0.607983,99.18,,3,0.224,6.74519,99.7,,,0.9589,2.426,131.829,12.2,0.11764,0.074,18.2276,658.22,66.508,1.57,66.9539,1324.82,3.20309,0,0.039,1.352,0.197,1.88,24.056,5,72.8,18,,6.8,0.9,0.416,0.575,0.3983,,0,0
71,Ukraine,UKR,Ranked,66.87,82.48,64.27,53.86,93.10,89.08,88.87,58.86,90.45,64.12,60.85,41.67,68.90,65.98,34.39,46.15,2.5,27.923,9.8,16.206,33.3063,93.5892,68.4514,96.2138,0.003846,100,4.62285,5.20112,95.1,5.15112,4,0.414,12.4629,99.9743,92.7681,86.3785,0.97825,2.919,144.279,46.236,0.43137,2.352,19.0304,554.506,78.194,2.666,53.6902,1080.84,4.38888,25,0.604,3.039,0.434,4.758,14.702,7,71.9,27,7.9952,6.9,2.312,0.364,2.199,3.93794,11.3,6,5
58,United Arab Emirates,ARE,Ranked,69.13,88.87,70.19,48.33,93.30,96.09,98.09,67.99,92.49,80.55,58.20,49.55,47.71,77.32,28.50,39.78,4.5,12.835,8.5,12.949,69.5714,96.1318,91.5415,98.5737,,100,6.60228,0.385602,98.55,0.632893,2,0.722,52.4109,,99.5224,87.4894,0.94272,3.328,185.418,90.4,0.84313,0.809,17.8661,565.357,67.281,3.299,73.2718,475.178,12.2269,7,0.304,3.043,0.516,2.801,0.392,7,57.2,70,,3.6,0.79,1.341,0.953,1.39565,11.2,6,25
9,United Kingdom,GBR,Ranked,88.02,94.77,89.49,79.79,97.96,99.78,98.38,82.97,97.48,95.28,84.13,81.08,94.46,88.75,64.66,71.27,2.5,8.188,4.5,2.985,26.4982,100,100,99.1137,0,100,6.60671,0.277115,100,0.914866,3,0.94,3.67756,99,99.942,98.893,1.03164,3.391,120.68,91.61,0.96078,3.632,23.8759,223.057,91.253,3.693,16.3849,239.708,17,40,0.948,3.771,0.921,4.615,12.542,0,87.2,81,82.827,5.9,2.492,2.461,2.887,2.78509,12.6,138,60
20,United States,USA,Ranked,85.09,93.51,82.07,79.69,97.21,99.38,97.76,79.71,93.28,89.32,76.59,69.09,95.49,86.46,66.09,70.73,2.5,32.265,6.9,2.45,21.5673,99.2531,98.7075,99.9694,0,100,6.44442,0.095735,100,4.53798,2,0.916,12.0772,99,98.1941,91.2716,1.0105,2.828,111.891,73,0.92156,3.629,23.3404,281.535,87.976,2.605,16.5771,418.907,10.0717,36,0.972,3.952,0.939,4.82,3.862,3,82,76,73.5346,5.1,2.748,2.556,2.735,4.06506,13.3,336,20
34,Uruguay,URY,Ranked,80.31,87.77,77.34,75.82,94.66,98.10,94.56,63.76,85.06,88.18,72.89,63.25,95.77,79.42,69.72,58.35,2.5,27.993,9.3,10.41,35.9722,99.0312,99.2481,96.007,1.212,99.6571,5.81323,1.48127,97.77,7.6291,4,0.889,17.3135,98.4359,97.7591,81.2567,1.17457,2.734,160.755,61.46,0.98039,3.714,21.7901,348.365,76.458,3.501,18.555,622.771,8.31798,40,0.961,3.73,0.961,4.719,23.149,11,86.4,74,81.6283,2.7,1.969,2.567,3.443,2.97946,8.9,2,90
102,Uzbekistan,UZB,Ranked,56.64,82.34,53.76,33.83,87.81,92.24,86.60,62.71,92.22,45.26,49.49,28.06,21.56,62.04,31.89,19.83,7.4,29.168,27.5,20.537,57.7793,97.3754,71.3977,100,0,99.9803,,29.0713,90.79,2.99829,3,0.224,14.2688,99.9806,99.2413,88.4834,0.98827,2.575,70.9491,35.5,0.47058,0.338,16.8784,663.949,66.548,2.149,80.4968,1500.7,3.36816,0,0.095,1.131,0.207,2.1,40.904,5,83,19,,7.3,1.797,1.399,0.92,0.41075,11.2,0,0
129,Zimbabwe,ZWE,Ranked,44.95,43.27,57.85,33.72,51.83,44.04,36.42,40.81,78.51,47.15,37.70,68.05,50.23,48.34,22.77,13.52,44.4,276.872,61.1,34.318,605.119,65.4734,32.6014,38.2515,38.0349,32.3,1.92457,108.704,29.88,6.66856,5,0.153,30.901,88.6934,89.625,43.8126,0.98049,3.007,76.5566,16.3647,0.45098,1.766,15.0761,626.8,48.563,0.981,26.7606,730.515,16.9558,12,0.358,3.716,0.461,2.151,65.626,26,84.2,21,6.2694,7.5,1.419,0.528,1.059,0.42424,7.5,0,0
,Azerbaijan,AZE,Partial,,84.16,,34.26,90.25,88.55,87.25,70.60,,63.11,46.90,52.88,38.38,46.07,21.15,31.44,2.5,25.163,28.4,17.04,59.0454,89.3503,79.5789,90.9184,0.347928,100,4.89702,23.0184,93.71,2.35475,3,0.467,6.81714,99.789,98.8433,,,0.971,111.035,75,0.43137,0.203,17.5787,599.096,67.38,0.793,58.2386,389.568,8.6154,5,0.205,2.162,0.235,3.52,55.488,8,26.8,29,2.5252,6.7,0.576,1.106,1.043,1.29141,10.5,3,10
,Bahrain,BHR,Partial,,,71.27,38.82,95.61,,96.67,63.98,91.69,77.27,75.93,40.19,27.98,73.12,14.64,39.51,,19.349,7.7,7.072,25.7651,100,,100,,100,6.18414,0.414081,100,0.380109,4,0.226,10.3547,94.7789,98.6502,91.0668,0.9954,2.633,174.274,90.5031,0.82352,0.113,21.9575,249.323,80.526,3.318,62.2198,712.479,2.69248,4,0.072,0.838,0.085,4.017,1.015,4,57,51,,7.9,0.667,0.484,0.177,2.02102,8.9,2,40
,Bosnia and Herzegovina,BIH,Partial,,86.26,,49.02,96.48,96.13,78.36,74.05,,58.99,66.13,48.88,79.68,53.82,42.58,20.00,2.5,6.691,6.2,8.874,11.7549,96.1681,95.0884,95.2905,0,100,4.26923,23.9002,58.82,1.27601,4,0.876,7.14659,96.9918,,,,2.611,97.902,49.9177,0.23529,2.295,20.0329,390.103,76.299,2.756,34.3761,722.817,1.37644,22,0.768,3.535,0.766,4.736,18.759,17,33.2,38,8.306,7,1.804,2.457,2.148,,7.8,0,0
,Brunei Darussalam,BRN,Partial,,,72.40,,93.06,98.45,92.79,,91.05,59.60,64.70,74.24,,80.63,,21.06,2.7,47.744,10.5,12.188,55.8688,99.9,99.8636,96.349,,100,5.20944,0.218164,100,0.492956,,,18.8412,96.0856,99.0832,84.5472,1.00423,,109.801,68.77,0.05882,,19.9814,437.784,75.966,,21.1136,445.76,17,7,,,,,5.062,3,,60,,5.9,,,,1.5163,8.9,0,0
,Equatorial Guinea,GNQ,Partial,,59.95,,24.95,64.64,61.96,60.78,52.40,,22.13,50.28,72.04,29.93,36.64,24.31,8.93,,194.916,99.3,22.955,457.247,63.9265,40.3777,66.1151,3.63266,66.3027,,45.9665,32.97,2.59243,4,0.092,22.243,95,44.554,,,1.179,45.7348,18.86,0.0196,0.609,18.1144,347.882,50.826,1.128,33.3069,338.241,17,1,0.145,2.529,0.159,2.246,54.992,26,32.2,19,,6.3,1.381,0.857,0.345,,4,0,0
,Gabon,GAB,Partial,,71.56,,47.49,73.52,75.83,73.08,63.79,,56.13,51.12,59.40,71.97,51.14,48.42,18.44,9,213.218,54.6,20.912,349.22,85.0029,85.7335,47.1456,6.28707,88.8036,2.49806,15.065,76.53,8.71759,3,0.9,31.7405,82.2838,,,,2.681,156.353,38.0712,0.21568,2.328,17.428,450.716,54.607,1.94,58.21,413.47,15.2418,9,0.87,3.834,0.728,3.661,31.862,22,46.5,34,3.411,4,2.081,2.515,1.978,,7.3,0,0
,Grenada,GRD,Partial,,,68.84,,84.81,93.05,90.31,,91.82,64.45,59.49,59.61,,76.53,,38.92,,82.768,15.9,9.757,65.8381,95.6286,92.3263,91.4939,,91.5256,,5.40543,96.4,5.66524,,,10.7735,98.6,99.4176,84.7678,0.99682,,110.146,51.6,0.39215,,20.229,461.087,66.924,,45.4943,318.572,8.99342,38,,,,,,1,73.6,56,,3.8,,,,4.30264,,0,0
,Guinea-Bissau,GNB,Partial,,40.86,,,57.58,37.55,21.47,46.83,,29.74,33.12,66.25,58.82,38.96,40.02,,24.1,212.668,94.5,28.981,593.259,64.9237,17.5726,19.2299,31.5838,17.2,,149.841,1.46,10.4738,4,0.437,38.0325,45.5812,72.2978,,,1.008,64.2214,3.32,0.0196,2.102,14.6554,685.547,44.113,0.668,21.056,1037.67,16.0065,16,0.697,3.827,0.31,2.677,78.857,22,55.7,17,,5.4,1.708,1.507,1.808,,,0,0
,Haiti,HTI,Partial,,44.49,,34.86,56.30,40.93,31.84,48.90,,36.03,35.79,53.29,68.02,36.08,26.66,8.68,49.6,336.66,76.5,24.346,207.013,64.1022,27.3423,31.4123,36.8311,39.4734,1.58751,110.558,4.1,10.0396,4,0.768,49.0397,,,,,0.214,64.0277,11.4,0.17647,2.113,16.3758,694.315,45.756,0.601,15.902,835.436,0.268269,17,0.779,3.836,0.215,4.57,85.231,19,44.4,17,16.0861,6.7,1.248,1.271,0.582,,3.9,0,0
,Iraq,IRQ,Partial,,77.50,,34.22,80.87,89.36,93.37,46.41,,43.90,64.93,48.24,41.20,50.83,28.19,16.68,27.4,26.27,33.2,23.191,24.7519,93.7563,79.166,89.0654,1.90173,99.7801,,0.342915,96.71,9.85446,5,0.177,11.6101,43.6833,,,,1.348,94.2693,13.21,0.13725,1.874,22.7265,315.012,68.711,1.515,47.1498,447.828,1.46494,12,0.414,1.553,0.319,2.934,25.749,19,54.9,16,9.509,9.8,1.009,2.014,1.746,,5.4,1,15
,Kuwait,KWT,Partial,,,79.83,52.44,96.80,,92.98,77.82,92.59,72.21,85.76,68.78,64.13,74.73,34.45,36.43,2.5,17.726,9.1,3.719,34.2032,100,,100,,100,5.25176,0.082432,100,1.79647,2,0.683,15.6396,95.6356,97.9285,86.2682,1.07912,3.688,200.928,78.7,0.43137,2.235,25.9891,190.622,83.895,3.615,34.1595,483.899,17,13,0.579,2.338,0.736,4.466,0.497,5,66.8,49,,5.2,0.676,1.842,1.755,1.62875,7.5,1,50
,Libya,LBY,Partial,,72.64,,40.21,89.55,84.87,71.73,44.41,,48.65,56.76,36.44,40.30,55.70,45.17,19.68,,42.039,13.8,18.698,30.9255,96.75,41.2,99.7,,74.7984,2.84627,0.070973,,3.11035,5,0.223,33.214,,,,,2.26,136.959,17.76,0.05882,2.839,19.3789,457.101,70.464,1.491,67.2795,651.708,0.211644,6,0.53,1.088,0.231,3.655,5.777,3,29.7,16,,8.3,1.411,3.183,2.812,,7.7,0,0
,Maldives,MDV,Partial,,84.66,,38.62,88.25,86.01,90.38,74.00,,55.61,71.44,65.25,45.97,62.46,33.36,12.70,11.1,77.004,9.3,20.048,21.5853,98.749,44.7195,97.6433,0,100,,8.35764,90.45,0.754913,,0.531,9.74386,98.6101,99.7499,,,1.687,163.092,49.28,0.2745,1.066,24.0577,229.153,76.747,1.54,15.4455,223.912,1.16236,19,0.473,0.868,0.25,4.098,21.343,5,50.1,36,,4.8,0.999,1.197,1.697,0.72433,6.2,0,0
,Namibia,NAM,Partial,,61.27,,56.02,67.68,49.69,64.36,63.36,,56.30,55.08,69.81,86.86,74.03,46.97,16.23,30.5,100.532,49,26.615,437.439,81.5427,77.7684,33.5731,73.7952,48.4341,5.36424,47.1967,40.53,17.1383,3,0.902,24.1495,88.2746,91.1345,,,1.349,112.652,14.84,0.33333,3.119,18.4755,390.423,59.331,1.826,29.8453,517.702,17,30,0.898,3.699,0.879,4.357,27.528,5,81.5,53,23.1711,6,2.14,2.15,2.091,1.21995,6.9,0,0
,Seychelles,SYC,Partial,,85.09,72.27,,90.24,97.21,88.55,64.37,93.80,60.87,65.51,68.90,74.52,,50.56,11.56,,69.786,14.5,10.058,103.35,96.249,94.6553,100,,100,4.78587,4.66342,89.27,19.4039,,0.823,15.7964,93.9542,99.0591,88.5825,1.04539,3.522,162.284,51.2547,0.2549,2.383,19.8103,420.435,68.308,3.438,39.2832,250.303,13.7504,26,0.673,3.304,0.843,3.622,,7,,55,,4.5,2.061,2.176,2.057,0.76126,,0,0
,Solomon Islands,SLB,Partial,,,51.15,,78.08,39.30,26.42,,71.00,37.86,34.21,61.55,74.42,48.46,37.35,,13,156.279,22.6,27.872,226.731,70.1311,49.172,30.8311,68.1347,50.0383,,175.689,8.13,,,0.899,24.0053,,99.9155,,0.94859,1.055,65.455,9,0.07843,3.272,15.5809,829.179,53.775,0.739,18.2579,332.163,1.70942,25,0.823,3.309,0.611,3.994,80.746,10,45.7,42,,6.5,0.75,1.95,3.133,,,0,0
,Somalia,SOM,Partial,,33.80,,,48.11,31.58,22.85,32.64,,24.82,27.04,53.98,26.57,25.21,20.17,,,362.704,139.8,34.62,553.637,47.4993,35.2857,34.414,54.4531,27.6167,,156.703,1.82,5.28021,5,0.172,57.2825,,,,,0.274,40.7012,1.63,0.03921,2.68,14.5697,636.039,24.136,0.325,16.5192,,0,0,0.467,0.911,0.125,2.168,78.073,22,11.4,8,,9.4,0.857,0.769,1.596,,,0,0
,Trinidad and Tobago,TTO,Partial,,84.83,,60.71,91.68,95.33,93.33,59.00,,67.74,66.11,51.23,90.41,68.06,55.42,28.98,6.6,55.211,28.5,4.791,42.0512,98.185,94.0157,93.3989,,100,5.40133,0.90461,99.25,30.2615,4,0.94,14.6719,98.7,98.7335,,,2.955,146.222,65.1,0.31372,2.797,21.1954,423.803,67.312,3.143,49.3959,2029.36,16.854,33,0.844,3.888,0.93,4.655,16.737,3,61.4,39,26.956,4.4,2.547,2.332,2.367,,10.9,0,0
,Uganda,UGA,Partial,,48.12,,41.25,62.29,36.26,37.39,56.55,,33.42,46.05,69.36,67.39,39.70,40.54,17.36,33.7,126.658,59,35.33,443.577,44.8226,19.6405,18.3925,8.49662,20.4,3.06998,77.4331,0.78,10.2706,3,0.534,31.7672,70.1982,90.998,,,1.452,52.4445,16.9,0.13725,2.26,17.4442,414.721,44.656,1.171,22.0104,700.92,16.2197,11,0.659,3.828,0.73,3.399,75.679,23,49,25,22.3815,9,2.224,2.464,1.35,0.23104,4.4,1,25
,Vanuatu,VUT,Partial,,64.69,51.72,,82.13,68.61,35.23,72.82,78.21,40.56,32.54,55.58,85.93,49.19,,,6.5,114.981,28.7,27.869,137.1,89.2899,48.05,40.1924,1.12379,43.1714,,125.327,12.62,2.31017,,0.918,22.9348,84.7,99.0436,49.4989,1.0576,2.127,60.2863,18.8,0.17647,3.05,15.2123,941.386,45.641,1.709,18.5038,888.429,3.81132,31,0.898,3.777,0.831,4.18,70.962,,59.1,43,,,1.884,3.349,3.729,,,0,0
,Vietnam,VNM,Partial,,78.46,,41.72,85.23,75.15,76.56,76.90,,58.48,63.24,63.58,54.34,58.48,35.44,18.64,12.1,15.597,21.9,27.882,70.8957,92.2763,37.3574,78.2922,6.12418,99.2,4.11294,28.9445,57.23,1.51839,2,0.784,24.5984,93.5204,99.8726,,,2.979,147.116,41,0.49019,0.895,20.0698,428.237,69.92,2.705,34.259,628.637,14.1511,3,0.448,2.122,0.583,4.693,57.759,10,78.3,31,25.4157,6.2,2.007,1.389,0.723,1.43959,7.7,0,0
,Zambia,ZMB,Partial,,49.77,,42.89,53.13,39.54,42.58,63.85,,33.67,46.53,70.68,71.12,48.23,41.61,10.58,46.1,114.622,68,44.558,562.893,58.128,32.0479,25.8626,32.3077,27.9,3.34628,80.1214,15.99,5.72156,3,0.606,22.4358,83.0077,86.9645,,,1.31,64.7518,19,0.17647,0.964,16.6273,438.981,51.739,1.244,21.8525,664.229,17,26,0.696,3.788,0.674,2.962,78.496,19,63.2,38,5.481,5.4,1.585,2.077,2.219,0.2007,6.4,0,0
,American Samoa,ASM,Extra,,,,,,,,,,,,,,,,,,110.679,,11.591,55.1159,99.5418,99.1462,57.9137,,,,22.1976,,5.42427,,,10.3155,,,,,,,,,,18.3263,563.191,63.322,,39.1705,,17,,,,,,,,,,,,,,,,,0,0
,Andorra,AND,Extra,,,,,,100.00,,,,,,,,,,,,5.024,3.6,2.555,21.2899,100,100,100,0,100,,0.179989,100,1.19402,,,4.64516,,,,,,83.6133,95.9,0.43137,,25.0143,205.522,93.464,,13.832,,17,39,,,,,,,,,,,,,,,10.2,0,0
,Antigua and Barbuda,ATG,Extra,,,,,,,,,,,,71.81,,,,,,55.894,8.3,7.857,50.8106,96.7392,94.3189,87.5043,,100,,1.68323,98.55,10.333,,,7.8947,98.95,82.4291,74.3864,1.02092,,121.407,67.78,0.5098,,21.5723,318.762,71.079,,32.4485,358.42,17,33,,,,,,4,76.1,,,3.9,,,,1.13586,,0,0
,Aruba,ABW,Extra,,,,,,,,,,,,,,,,,,,,,,97.869,93.7927,97.5435,,100,,,,5.81469,,,,96.8226,99.9221,76.9463,1.0176,,134.592,83.78,,,,,,,,260.596,0.39167,,,,,,,,,,,,,,,0.87319,,0,0
,"Bahamas, The",BHS,Extra,,,,,,,,,,,,73.20,,83.32,,,,109.271,8.6,6.931,68.6547,98.8442,97.1846,94.5878,,100,,2.15011,100,31.5449,,,18.0285,,92.0624,82.2015,1.05843,,82.3829,76.92,0.19607,,21.11,433.58,69.401,,30.254,329.617,16.8989,38,,,,,9.925,2,78.3,71,,4.1,,,,,11.5,0,0
,Belize,BLZ,Extra,,,,,89.07,90.70,82.51,,,,,71.99,,,,22.06,6.6,65.874,16.4,17.222,80.5436,96.5423,81.9055,86.893,1.92801,94.4861,4.08543,13.6273,84.54,28.7639,,,21.0972,,99.5226,69.5174,1.02484,,48.9915,38.7,0.29411,,21.8118,360.418,66.144,,30.8627,376.238,17,36,,,,,26.056,17,69.9,,21.7943,4.1,,,,1.16894,10.5,0,0
,Bermuda,BMU,Extra,,,,,,,,,,,,,,,,,,18.838,,6.228,24.9423,99.9031,99.8063,99.9031,,100,,1.51261,,7.96546,,,9.01567,,83.4786,73.1964,1.11603,,95.3656,96.8,,,24.263,230.389,84.763,,16.4916,,5.08728,,,,,,,,,,,,,,,1.19852,,0,0
,British Virgin Islands,VGB,Extra,,,,,,,,,,,,,,,,,,,,,,99.8644,96.1226,96.858,,99.3165,,,,,,,,,,84.8514,,,185.089,37.6,,,,,,,,,9.49117,,,,,,,,,,,,,,,2.03465,,0,0
,Cayman Islands,CYM,Extra,,,,,,,,,,,,,,,,,,,,,,96.125,86,83.654,,100,,,,8.5659,,,,,,,,,153.889,74.1,,,,,,,,,10.3472,,,,,,,,,,,,,,,,,0,0
,Channel Islands,CHI,Extra,,,,,,,,,,,,,,,,,,,,,,94.15,89.8,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.303,,,,,,,,,,,0,0
,Cook Islands,COK,Extra,,,,,,,,,,,,,,,,,,,8.4,,,99.8796,74.9171,97.6269,,,,,,3.49019,,,,,95.8644,85.6921,1.08793,,,,,,,,,,,,1.05282,,,,,,,,,,,,,,,2.27312,,0,0
,Curaçao,CUW,Extra,,,,,,,,,,,,,,,,,,,,,,99.4977,98.8681,98.9503,,100,,,,,,,,,,,1.08356,,,,,,,,,,,,13.0903,,,,,,,,,,,,,,,1.07216,,0,0
,Dominica,DMA,Extra,,,,,87.85,,,,,,,70.14,,,,,6,156.458,28.9,8.784,56.0635,96.5,94.75,77.8928,,99.4693,,7.54122,89.19,8.3661,,,16.6604,,99.1964,86.3209,0.98616,,101.522,57.5,0.11764,,20.282,395.938,63.878,,31.3835,307.772,13.8226,38,,,,,,0,,58,,,,,,,,0,0
