RowIDs,Year,Measure,Country_Name,Country_Code,Series_Name,Series_Code
Row1722,2015,2.328353775,Middle East & North Africa (excluding high income),MNA,coal,EG.ELC.COAL.ZS
Row1723,2005,8.886523195,Middle East & North Africa (excluding high income),MNA,hydroelectric,EG.ELC.HYRO.ZS
Row1723,2015,4.390155756,Middle East & North Africa (excluding high income),MNA,hydroelectric,EG.ELC.HYRO.ZS
Row1724,2005,62.75497864,Middle East & North Africa (excluding high income),MNA,natural gas,EG.ELC.NGAS.ZS
Row1724,2015,66.67570582,Middle East & North Africa (excluding high income),MNA,natural gas,EG.ELC.NGAS.ZS
Row1726,2005,23.3732271,Middle East & North Africa (excluding high income),MNA,oil,EG.ELC.PETR.ZS
Row1726,2015,20.38697292,Middle East & North Africa (excluding high income),MNA,oil,EG.ELC.PETR.ZS
Row1728,2005,0.186644379,Middle East & North Africa (excluding high income),MNA,renewable,EG.ELC.RNWX.ZS
Row1728,2015,0.669823994,Middle East & North Africa (excluding high income),MNA,renewable,EG.ELC.RNWX.ZS
Row1729,2005,2.843582496,Middle East & North Africa (IDA & IBRD countries),TMN,coal,EG.ELC.COAL.ZS
Row1729,2015,2.344076701,Middle East & North Africa (IDA & IBRD countries),TMN,coal,EG.ELC.COAL.ZS
Row1730,2005,8.946532177,Middle East & North Africa (IDA & IBRD countries),TMN,hydroelectric,EG.ELC.HYRO.ZS
Row1730,2015,4.419801634,Middle East & North Africa (IDA & IBRD countries),TMN,hydroelectric,EG.ELC.HYRO.ZS
Row1731,2005,63.17875095,Middle East & North Africa (IDA & IBRD countries),TMN,natural gas,EG.ELC.NGAS.ZS
Row1731,2015,67.12595405,Middle East & North Africa (IDA & IBRD countries),TMN,natural gas,EG.ELC.NGAS.ZS
Row1733,2005,23.531062,Middle East & North Africa (IDA & IBRD countries),TMN,oil,EG.ELC.PETR.ZS
Row1733,2015,20.52464223,Middle East & North Africa (IDA & IBRD countries),TMN,oil,EG.ELC.PETR.ZS
Row1735,2005,0.187904752,Middle East & North Africa (IDA & IBRD countries),TMN,renewable,EG.ELC.RNWX.ZS
Row1735,2015,0.674347186,Middle East & North Africa (IDA & IBRD countries),TMN,renewable,EG.ELC.RNWX.ZS
Row1736,2005,44.62040369,Middle income,MIC,coal,EG.ELC.COAL.ZS
Row1736,2015,49.12348701,Middle income,MIC,coal,EG.ELC.COAL.ZS
Row1737,2005,21.6955361,Middle income,MIC,hydroelectric,EG.ELC.HYRO.ZS
Row1737,2015,19.40534599,Middle income,MIC,hydroelectric,EG.ELC.HYRO.ZS
Row1738,2005,21.04152604,Middle income,MIC,natural gas,EG.ELC.NGAS.ZS
Row1738,2015,18.52711249,Middle income,MIC,natural gas,EG.ELC.NGAS.ZS
Row1739,2005,5.093538569,Middle income,MIC,nuclear,EG.ELC.NUCL.ZS
Row1739,2015,0.091042921,Middle income,MIC,nuclear,EG.ELC.NUCL.ZS
Row1740,2005,5.968592891,Middle income,MIC,oil,EG.ELC.PETR.ZS
Row1740,2015,3.463256349,Middle income,MIC,oil,EG.ELC.PETR.ZS
Row1742,2005,0.974622327,Middle income,MIC,renewable,EG.ELC.RNWX.ZS
Row1742,2015,4.252224219,Middle income,MIC,renewable,EG.ELC.RNWX.ZS
Row1743,2005,46.09080247,North America,NAC,coal,EG.ELC.COAL.ZS
Row1743,2015,30.92544456,North America,NAC,coal,EG.ELC.COAL.ZS
Row1744,2005,12.96866144,North America,NAC,hydroelectric,EG.ELC.HYRO.ZS
Row1744,2015,12.70890268,North America,NAC,hydroelectric,EG.ELC.HYRO.ZS
Row1745,2005,16.81588892,North America,NAC,natural gas,EG.ELC.NGAS.ZS
Row1745,2015,28.96922116,North America,NAC,natural gas,EG.ELC.NGAS.ZS
Row1746,2005,18.45572599,North America,NAC,nuclear,EG.ELC.NUCL.ZS
Row1746,2015,18.80566446,North America,NAC,nuclear,EG.ELC.NUCL.ZS
Row1747,2005,3.207569793,North America,NAC,oil,EG.ELC.PETR.ZS
Row1747,2015,0.945384901,North America,NAC,oil,EG.ELC.PETR.ZS
Row1749,2005,2.133016842,North America,NAC,renewable,EG.ELC.RNWX.ZS
Row1749,2015,7.232652244,North America,NAC,renewable,EG.ELC.RNWX.ZS
Row1757,2005,37.27686069,OECD members,OED,coal,EG.ELC.COAL.ZS
Row1757,2015,29.47258812,OECD members,OED,coal,EG.ELC.COAL.ZS
Row1758,2005,12.6479944,OECD members,OED,hydroelectric,EG.ELC.HYRO.ZS
Row1758,2015,13.04374474,OECD members,OED,hydroelectric,EG.ELC.HYRO.ZS
Row1759,2005,19.02128734,OECD members,OED,natural gas,EG.ELC.NGAS.ZS
Row1759,2015,26.18586442,OECD members,OED,natural gas,EG.ELC.NGAS.ZS
Row1760,2005,22.25409674,OECD members,OED,nuclear,EG.ELC.NUCL.ZS
Row1760,2015,18.05095042,OECD members,OED,nuclear,EG.ELC.NUCL.ZS
Row1761,2005,5.105406863,OECD members,OED,oil,EG.ELC.PETR.ZS
Row1761,2015,2.166846603,OECD members,OED,oil,EG.ELC.PETR.ZS
Row1763,2005,2.79288826,OECD members,OED,renewable,EG.ELC.RNWX.ZS
Row1763,2015,10.21738172,OECD members,OED,renewable,EG.ELC.RNWX.ZS
Row1764,2005,3.646460163,Other small states,OSS,coal,EG.ELC.COAL.ZS
Row1764,2015,4.583171827,Other small states,OSS,coal,EG.ELC.COAL.ZS
Row1765,2005,14.58330222,Other small states,OSS,hydroelectric,EG.ELC.HYRO.ZS
Row1765,2015,13.37176918,Other small states,OSS,hydroelectric,EG.ELC.HYRO.ZS
Row1766,2005,48.070321,Other small states,OSS,natural gas,EG.ELC.NGAS.ZS
Row1766,2015,56.34041037,Other small states,OSS,natural gas,EG.ELC.NGAS.ZS
Row1768,2005,10.42153999,Other small states,OSS,oil,EG.ELC.PETR.ZS
Row1768,2015,5.250973315,Other small states,OSS,oil,EG.ELC.PETR.ZS
Row1770,2005,2.808777007,Other small states,OSS,renewable,EG.ELC.RNWX.ZS
Row1770,2015,5.666943938,Other small states,OSS,renewable,EG.ELC.RNWX.ZS
Row1778,2005,37.08619541,Post-demographic dividend,PST,coal,EG.ELC.COAL.ZS
Row1778,2015,29.37346022,Post-demographic dividend,PST,coal,EG.ELC.COAL.ZS
Row1779,2005,11.96734941,Post-demographic dividend,PST,hydroelectric,EG.ELC.HYRO.ZS
Row1779,2015,12.25213037,Post-demographic dividend,PST,hydroelectric,EG.ELC.HYRO.ZS
Row1780,2005,18.68875731,Post-demographic dividend,PST,natural gas,EG.ELC.NGAS.ZS
Row1780,2015,25.33984429,Post-demographic dividend,PST,natural gas,EG.ELC.NGAS.ZS
Row1781,2005,23.92677816,Post-demographic dividend,PST,nuclear,EG.ELC.NUCL.ZS
Row1781,2015,18.92532617,Post-demographic dividend,PST,nuclear,EG.ELC.NUCL.ZS
Row1782,2005,4.625611387,Post-demographic dividend,PST,oil,EG.ELC.PETR.ZS
Row1782,2015,2.028995156,Post-demographic dividend,PST,oil,EG.ELC.PETR.ZS
Row1784,2005,2.741604075,Post-demographic dividend,PST,renewable,EG.ELC.RNWX.ZS
Row1784,2015,10.12495709,Post-demographic dividend,PST,renewable,EG.ELC.RNWX.ZS
Row1785,2005,0.163988469,Pre-demographic dividend,PRE,coal,EG.ELC.COAL.ZS
Row1785,2015,0.093507296,Pre-demographic dividend,PRE,coal,EG.ELC.COAL.ZS
Row1786,2005,43.83602472,Pre-demographic dividend,PRE,hydroelectric,EG.ELC.HYRO.ZS
Row1786,2015,31.61138947,Pre-demographic dividend,PRE,hydroelectric,EG.ELC.HYRO.ZS
Row1787,2005,23.79510828,Pre-demographic dividend,PRE,natural gas,EG.ELC.NGAS.ZS
Row1787,2015,23.70981143,Pre-demographic dividend,PRE,natural gas,EG.ELC.NGAS.ZS
Row1789,2005,12.88415454,Pre-demographic dividend,PRE,oil,EG.ELC.PETR.ZS
Row1789,2015,14.70899378,Pre-demographic dividend,PRE,oil,EG.ELC.PETR.ZS
Row1791,2005,0.994609135,Pre-demographic dividend,PRE,renewable,EG.ELC.RNWX.ZS
Row1791,2015,2.107087477,Pre-demographic dividend,PRE,renewable,EG.ELC.RNWX.ZS
Row1792,2005,2.788945726,Small states,SST,coal,EG.ELC.COAL.ZS
Row1792,2015,3.768802106,Small states,SST,coal,EG.ELC.COAL.ZS
Row1793,2005,12.07798911,Small states,SST,hydroelectric,EG.ELC.HYRO.ZS
Row1793,2015,11.91101709,Small states,SST,hydroelectric,EG.ELC.HYRO.ZS
Row1794,2005,43.5844362,Small states,SST,natural gas,EG.ELC.NGAS.ZS
Row1794,2015,52.66276918,Small states,SST,natural gas,EG.ELC.NGAS.ZS
Row1796,2005,15.61829021,Small states,SST,oil,EG.ELC.PETR.ZS
Row1796,2015,7.168428013,Small states,SST,oil,EG.ELC.PETR.ZS
Row1798,2005,2.288042143,Small states,SST,renewable,EG.ELC.RNWX.ZS
Row1798,2015,4.841200416,Small states,SST,renewable,EG.ELC.RNWX.ZS
Row1799,2005,55.9676737,South Asia,SAS,coal,EG.ELC.COAL.ZS
Row1799,2015,66.10117862,South Asia,SAS,coal,EG.ELC.COAL.ZS
Row1800,2005,17.00725156,South Asia,SAS,hydroelectric,EG.ELC.HYRO.ZS
Row1800,2015,11.49449856,South Asia,SAS,hydroelectric,EG.ELC.HYRO.ZS
Row1801,2005,16.45467866,South Asia,SAS,natural gas,EG.ELC.NGAS.ZS
Row1801,2015,9.104785196,South Asia,SAS,natural gas,EG.ELC.NGAS.ZS
Row1802,2005,2.315499033,South Asia,SAS,nuclear,EG.ELC.NUCL.ZS
Row1803,2005,6.035283703,South Asia,SAS,oil,EG.ELC.PETR.ZS
Row1803,2015,4.812378716,South Asia,SAS,oil,EG.ELC.PETR.ZS
Row1805,2005,1.291129181,South Asia,SAS,renewable,EG.ELC.RNWX.ZS
Row1805,2015,4.770399654,South Asia,SAS,renewable,EG.ELC.RNWX.ZS
Row1806,2005,55.9676737,South Asia (IDA & IBRD),TSA,coal,EG.ELC.COAL.ZS
Row1806,2015,66.10117862,South Asia (IDA & IBRD),TSA,coal,EG.ELC.COAL.ZS
Row1807,2005,17.00725156,South Asia (IDA & IBRD),TSA,hydroelectric,EG.ELC.HYRO.ZS
Row1807,2015,11.49449856,South Asia (IDA & IBRD),TSA,hydroelectric,EG.ELC.HYRO.ZS
Row1808,2005,16.45467866,South Asia (IDA & IBRD),TSA,natural gas,EG.ELC.NGAS.ZS
Row1808,2015,9.104785196,South Asia (IDA & IBRD),TSA,natural gas,EG.ELC.NGAS.ZS
Row1809,2005,2.315499033,South Asia (IDA & IBRD),TSA,nuclear,EG.ELC.NUCL.ZS
Row1810,2005,6.035283703,South Asia (IDA & IBRD),TSA,oil,EG.ELC.PETR.ZS
Row1810,2015,4.812378716,South Asia (IDA & IBRD),TSA,oil,EG.ELC.PETR.ZS
Row1812,2005,1.291129181,South Asia (IDA & IBRD),TSA,renewable,EG.ELC.RNWX.ZS
Row1812,2015,4.770399654,South Asia (IDA & IBRD),TSA,renewable,EG.ELC.RNWX.ZS
Row1813,2005,60.54991434,Sub-Saharan Africa,SSF,coal,EG.ELC.COAL.ZS
Row1813,2015,50.61072079,Sub-Saharan Africa,SSF,coal,EG.ELC.COAL.ZS
Row1814,2005,17.68884885,Sub-Saharan Africa,SSF,hydroelectric,EG.ELC.HYRO.ZS
Row1814,2015,20.45025661,Sub-Saharan Africa,SSF,hydroelectric,EG.ELC.HYRO.ZS
Row1815,2005,5.536575736,Sub-Saharan Africa,SSF,natural gas,EG.ELC.NGAS.ZS
Row1815,2015,9.512505289,Sub-Saharan Africa,SSF,natural gas,EG.ELC.NGAS.ZS
Row1816,2005,2.905010908,Sub-Saharan Africa,SSF,nuclear,EG.ELC.NUCL.ZS
Row1817,2005,2.545389439,Sub-Saharan Africa,SSF,oil,EG.ELC.PETR.ZS
Row1817,2015,3.994310579,Sub-Saharan Africa,SSF,oil,EG.ELC.PETR.ZS
Row1819,2005,0.525541246,Sub-Saharan Africa,SSF,renewable,EG.ELC.RNWX.ZS
Row1819,2015,2.387340357,Sub-Saharan Africa,SSF,renewable,EG.ELC.RNWX.ZS
Row1820,2005,60.77744997,Sub-Saharan Africa (excluding high income),SSA,coal,EG.ELC.COAL.ZS
Row1820,2015,50.7100912,Sub-Saharan Africa (excluding high income),SSA,coal,EG.ELC.COAL.ZS
Row1821,2005,17.77168228,Sub-Saharan Africa (excluding high income),SSA,hydroelectric,EG.ELC.HYRO.ZS
Row1821,2015,20.56669717,Sub-Saharan Africa (excluding high income),SSA,hydroelectric,EG.ELC.HYRO.ZS
Row1822,2005,5.571820676,Sub-Saharan Africa (excluding high income),SSA,natural gas,EG.ELC.NGAS.ZS
Row1822,2015,9.578842132,Sub-Saharan Africa (excluding high income),SSA,natural gas,EG.ELC.NGAS.ZS
Row1823,2005,2.923503735,Sub-Saharan Africa (excluding high income),SSA,nuclear,EG.ELC.NUCL.ZS
Row1824,2005,2.278380977,Sub-Saharan Africa (excluding high income),SSA,oil,EG.ELC.PETR.ZS
Row1824,2015,3.778891943,Sub-Saharan Africa (excluding high income),SSA,oil,EG.ELC.PETR.ZS
Row1826,2005,0.411615243,Sub-Saharan Africa (excluding high income),SSA,renewable,EG.ELC.RNWX.ZS
Row1826,2015,2.284068267,Sub-Saharan Africa (excluding high income),SSA,renewable,EG.ELC.RNWX.ZS
Row1827,2005,60.54991434,Sub-Saharan Africa (IDA & IBRD countries),TSS,coal,EG.ELC.COAL.ZS
Row1827,2015,50.61072079,Sub-Saharan Africa (IDA & IBRD countries),TSS,coal,EG.ELC.COAL.ZS
Row1828,2005,17.68884885,Sub-Saharan Africa (IDA & IBRD countries),TSS,hydroelectric,EG.ELC.HYRO.ZS
Row1828,2015,20.45025661,Sub-Saharan Africa (IDA & IBRD countries),TSS,hydroelectric,EG.ELC.HYRO.ZS
Row1829,2005,5.536575736,Sub-Saharan Africa (IDA & IBRD countries),TSS,natural gas,EG.ELC.NGAS.ZS
Row1829,2015,9.512505289,Sub-Saharan Africa (IDA & IBRD countries),TSS,natural gas,EG.ELC.NGAS.ZS
Row1830,2005,2.905010908,Sub-Saharan Africa (IDA & IBRD countries),TSS,nuclear,EG.ELC.NUCL.ZS
Row1831,2005,2.545389439,Sub-Saharan Africa (IDA & IBRD countries),TSS,oil,EG.ELC.PETR.ZS
Row1831,2015,3.994310579,Sub-Saharan Africa (IDA & IBRD countries),TSS,oil,EG.ELC.PETR.ZS
Row1833,2005,0.525541246,Sub-Saharan Africa (IDA & IBRD countries),TSS,renewable,EG.ELC.RNWX.ZS
Row1833,2015,2.387340357,Sub-Saharan Africa (IDA & IBRD countries),TSS,renewable,EG.ELC.RNWX.ZS
Row1834,2005,46.20816946,Upper middle income,UMC,coal,EG.ELC.COAL.ZS
Row1834,2015,49.41792921,Upper middle income,UMC,coal,EG.ELC.COAL.ZS
Row1835,2005,22.714044,Upper middle income,UMC,hydroelectric,EG.ELC.HYRO.ZS
Row1835,2015,20.74128774,Upper middle income,UMC,hydroelectric,EG.ELC.HYRO.ZS
Row1836,2005,19.44484132,Upper middle income,UMC,natural gas,EG.ELC.NGAS.ZS
Row1836,2015,17.78711478,Upper middle income,UMC,natural gas,EG.ELC.NGAS.ZS
Row1837,2005,4.543943364,Upper middle income,UMC,nuclear,EG.ELC.NUCL.ZS
Row1837,2015,0.113784964,Upper middle income,UMC,nuclear,EG.ELC.NUCL.ZS
Row1838,2005,5.846079603,Upper middle income,UMC,oil,EG.ELC.PETR.ZS
Row1838,2015,2.858236615,Upper middle income,UMC,oil,EG.ELC.PETR.ZS
Row1840,2005,0.794367271,Upper middle income,UMC,renewable,EG.ELC.RNWX.ZS
Row1840,2015,4.277349473,Upper middle income,UMC,renewable,EG.ELC.RNWX.ZS
Row1841,2005,39.85590955,World,WLD,coal,EG.ELC.COAL.ZS
Row1841,2015,39.16759493,World,WLD,coal,EG.ELC.COAL.ZS
Row1842,2005,15.89751383,World,WLD,hydroelectric,EG.ELC.HYRO.ZS
Row1842,2015,15.89844456,World,WLD,hydroelectric,EG.ELC.HYRO.ZS
Row1843,2005,20.15016173,World,WLD,natural gas,EG.ELC.NGAS.ZS
Row1843,2015,22.78881823,World,WLD,natural gas,EG.ELC.NGAS.ZS
Row1844,2005,15.07976042,World,WLD,nuclear,EG.ELC.NUCL.ZS
Row1844,2015,8.117981958,World,WLD,nuclear,EG.ELC.NUCL.ZS
Row1845,2005,5.751611886,World,WLD,oil,EG.ELC.PETR.ZS
Row1845,2015,3.279625776,World,WLD,oil,EG.ELC.PETR.ZS
Row1847,2005,1.957531762,World,WLD,renewable,EG.ELC.RNWX.ZS
Row1847,2015,6.765608919,World,WLD,renewable,EG.ELC.RNWX.ZS
