id,brewery_id,name,cat_id,style_id,abv,ibu,srm,upc
1970,254,Get Fuggled,-1,-1,0,0,0,0
1971,254,Laughing Ass,8,95,0,0,0,0
1972,528,Prairie Thunder Pale Ale,3,26,0,0,0,0
1973,528,McBride Porter,2,25,0,0,0,0
1974,528,Hawk Rye,8,95,0,0,0,0
1975,528,Celtic Stout,3,42,0,0,0,0
1976,501,Collapsar Oatmeal Stout,3,42,0,0,0,0
1977,501,Dark Side Vanilla Porter,-1,-1,0,0,0,0
1978,501,Third Stone Brown,3,38,0,0,0,0
1979,501,Luna Sea Amber,-1,-1,0,0,0,0
1980,501,Chaco Canyon Honey Gold,-1,-1,0,0,0,0
1981,501,Burning Skye Scottish Ale,-1,-1,0,0,0,0
1982,501,Solar Flare Summer Ale,-1,-1,0,0,0,0
1983,1268,Discombobulator Maibock,7,90,0,0,0,0
1984,1268,Boxcar Brown Ale,3,38,0,0,0,0
1985,582,Pale Ale,3,26,0,0,0,0
1986,582,Golden Gate Amber Ale,3,33,0,0,0,0
1987,126,Sixtus,7,90,0,0,0,0
1988,198,Griffon Brown Ale,3,38,0,0,0,0
1989,878,Golden,8,95,0,0,0,0
1990,886,Canadian Lager Beer,8,95,5,0,0,0
1991,1307,1837,5,72,7,0,0,0
1992,762,Canadian Ale,8,95,0,0,0,0
1993,108,Red Biddy / Real Biddy,-1,-1,4.9,0,0,0
1994,1298,Brown Fox Ale,3,26,0,0,0,0
1995,1290,Helles Hefe Weizen,4,50,5.3,0,0,0
1996,602,Stone of Scone Scotch Ale,-1,-1,0,0,0,0
1997,437,Old #27 Barleywine,-1,-1,0,0,0,0
1998,947,Oatmeal Stout,3,42,0,0,0,0
1999,947,Nut Brown Ale,3,38,4.8,0,0,0
2000,947,American Pale Ale,3,26,5.2,0,0,0
2001,791,Lion Stout,3,42,8,0,0,0," The Beer Hunter""",0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,
2002,602,Black Earth Porter,2,25,0,0,0,0
2003,1181,Sprecher Maibock,7,91,6,0,0,0
2004,769,Bock,7,90,0,0,0,0
2005,667,Original Pils,-1,-1,0,0,0,0
2006,536,Pullman Nut Brown Ale,-1,-1,0,0,0,0
2007,536,Panama Limited Red Ale,3,26,0,0,0,0
2008,810,John Barleycorn Barleywine Style Ale,3,35,9,0,0,0
2009,810,Steelhead Extra Stout,3,42,0,0,0,0
2010,46,Adler BrÃ¤u Bucky Brau Barleywine,-1,-1,0,0,0,0
2011,1271,Butthead Doppelbock,7,92,8.2,0,0,0
2012,1359,Dry Mead,-1,-1,0,0,0,0
2013,110,La Trappe Tripel,5,61,8,0,0,0
2014,344,Elephant,7,90,7.2,0,0,0
2015,23,Double Ale,-1,-1,0,0,0,0
2016,708,Big Butt Doppelbock,7,90,5.8,0,0,0
2017,810,Jamaica Brand Sunset IPA,3,31,0,0,0,0
2018,266,Petrus Aged Pale,-1,-1,7.3,0,0,0
2019,810,Jamaica Brand Red Ale,3,26,0,0,0,0
2020,553,What the Helles Bock,7,90,0,0,0,0
2021,810,Steelhead Scotch Porter,2,25,0,0,0,0
2022,552,Titan Porter,2,25,0,0,0,0
2023,79,Robert Burns Scottish Ale,-1,-1,0,0,0,0
2024,47,Scotch Ale,1,15,0,0,0,0
2025,441,Black Butte Porter,2,25,5.2,0,0,0
2026,94,Heritage Scottish Ale,1,15,0,0,0,0
2027,47,Imperial Stout,3,42,0,0,0,0
2028,857,Dragonslayer,3,43,9.5,0,0,0
2029,983,4 Reverends Imperial Stout,3,42,0,0,0,0
2030,463,Imperial Stout,3,42,0,0,0,0
2031,532,Winter Delight,1,13,0,0,0,0
2032,1360,East India IPA,3,31,0,0,0,0
2033,889,Radgie Gadgie,-1,-1,0,0,0,0
2034,94,Racer X,3,32,7.8,0,0,0
2035,1121,Black Irish Plain Porter,2,25,0,0,0,0
2036,151,Promethean Porter,2,25,0,0,0,0
2037,615,Iambic Lambic,5,70,0,0,0,0
2038,493,Alpenhof Baltic Porter,2,25,0,0,0,0
2039,1268,March MÃ¤rzen,7,84,0,0,0,0
2040,553,Nut Brown Ale,3,38,0,0,0,0
2041,553,Trolleycar Stout,3,42,0,0,0,0
2042,553,Caber Tossing Scottish Ale,-1,-1,0,0,0,0
2043,553,Fox Tail Amber Ale,3,33,0,0,0,0
2044,553,Winnebago Wheat,4,50,0,0,0,0
2045,553,Fox Light,8,95,0,0,0,0
2046,552,Trolleycar Stout,3,42,0,0,0,0
2047,552,Nut Brown Ale,3,38,0,0,0,0
2048,552,Caber Tossing Scottish Ale,-1,-1,0,0,0,0
2049,552,Fox Tail Amber Ale,3,33,0,0,0,0
2050,552,Winnebago Wheat,4,50,0,0,0,0
2051,552,Fox Light,8,95,0,0,0,0
2052,322,Thomas Sykes Barleywine,-1,-1,0,0,0,0
2053,255,Old Knucklehead 1992,-1,-1,0,0,0,0
2054,536,Chessie Cherry,11,116,0,0,0,0
2055,536,Roundhouse Raspberry Wheat Ale,11,116,0,0,0,0
2056,536,Imperial Eclipse Stout,3,42,0,0,0,0
2057,536,Kilt Kicker Wee Heavy,1,15,7,0,0,0
2058,536,El Diablo Tripel,-1,-1,11,0,0,0
2059,536,Bavarian Helles,-1,-1,0,0,0,0
2060,536,Zephyr Golden Ale,3,26,0,0,0,0
2061,536,Station Master Wheat Ale,8,95,0,0,0,0
2062,808,Red,3,26,0,0,0,0
2063,808,Harry Baals Stout,3,42,0,0,0,0
2064,808,Old Fort Porter,2,25,0,0,0,0
2065,808,Big Daddy Brown,3,38,0,0,0,0
2066,808,Old Woody Pale Ale,3,26,0,0,0,0
2067,808,Auburn,3,26,0,0,0,0
2068,808,Lager,8,95,0,0,0,0
2069,962,Stock Ale #2,1,13,0,0,0,0
2070,962,Oyster Stout,3,42,0,0,0,0
2071,962,Belgian Style Wit,-1,-1,0,0,0,0
2072,962,Pumpkin Ale,-1,-1,0,0,0,0
2073,962,Lighthouse Ale,3,26,0,0,0,0
2074,1255,Nut Brown Ale,3,38,0,0,0,0
2075,1255,Irish Setter Red Ale,3,33,0,0,0,0
2076,1255,Dierdorfer Gold,-1,-1,0,0,0,0
2077,809,Winter Ale,3,33,0,0,0,0
2078,809,Sturgeon Stout,3,42,0,0,0,0
2079,809,Buzz Beer,3,26,0,0,0,0
2080,809,Pirates Pilsner,-1,-1,0,0,0,0
2081,809,Wheat,8,95,0,0,0,0
2082,47,Nut Brown,3,38,0,0,0,0
2083,47,London Porter,2,25,0,0,0,0
2084,47,Starboard Stout,3,42,0,0,0,0
2085,47,Arcadia ESB,-1,-1,0,0,0,0
2086,47,Anglers Ale,3,26,0,0,0,0
2087,943,Double Cream Oatmeal Stout,3,42,0,0,0,0
2088,943,Midnight Stout,3,42,0,0,0,0
2089,943,"1,2,3 Ale",3,33,0,0,0,0
2090,943,Tornado Ale,3,26,0,0,0,0
2091,943,Winter Wheat,8,95,0,0,0,0
2092,943,Sunset Red,3,33,0,0,0,0
2093,943,Haymarket Ale,3,26,0,0,0,0
2094,941,Tripel,-1,-1,0,0,0,0
2095,941,Apple Ale,11,116,0,0,0,0
2096,941,Schwarzbier,7,86,0,0,0,0
2097,941,Stubbins Stout,3,42,0,0,0,0
2098,941,Depot Pils,8,95,0,0,0,0
2099,941,KÃ¶lsch,-1,-1,0,0,0,0
2100,941,Red Lager,8,95,0,0,0,0
2101,941,Hefeweizen,4,50,0,0,0,0
2102,1318,Wasatch Polygamy Porter,2,25,0,0,0,0
2103,1171,Frostbite,3,26,0,0,0,0
2104,1229,Cooper River Red,3,33,0,0,0,0
2105,1229,Winterfest,3,38,0,0,0,0
2106,1229,Stout,3,42,0,0,0,0
2107,1229,Raspberry Wheat,11,116,0,0,0,0
2108,1229,Market Street Wheat,8,95,0,0,0,0
2109,1229,Low Country Light Lager,8,95,0,0,0,0
2110,1171,Ruby Red Lager,8,95,0,0,0,0
2111,1171,Bombay Pale Ale,3,26,0,0,0,0
2112,1171,East Bay Brown,3,38,0,0,0,0
2113,1171,Scarlet Ale,3,33,0,0,0,0
2114,1171,Ironman Wheat,8,95,0,0,0,0
2115,1171,Blonde,8,95,0,0,0,0
2116,1171,Blonde Light,8,95,0,0,0,0
2117,944,Premium Verum,-1,-1,0,0,0,0
2118,344,47 Bryg,7,90,7,0,0,0
2119,937,Stout,3,42,0,0,0,0
2120,937,Fest,7,84,0,0,0,0
2121,937,Alt-ernative Amber,3,38,0,0,0,0
2122,937,Buckeye Brown,3,38,0,0,0,0
2123,937,Verich Gold,-1,-1,0,0,0,0
2124,1153,Ale,3,26,0,0,0,0
2125,1268,Befuddelator Doppelbock,7,90,0,0,0,0
2126,1042,Oatmeal Stout,3,42,0,0,0,0
2127,1042,Pale Ale,3,26,0,0,0,0
2128,1042,Amber Lager,8,95,0,0,0,0
2129,1042,Wheat Ale,8,95,0,0,0,0
2130,1279,Riverboat Raspberry flavored Beer,11,116,0,0,0,0
2131,1279,Red Winter Ale,3,33,0,0,0,0
2132,1279,Old Courthouse Stout,3,42,0,0,0,0
2133,1279,Missouri Brown Dark Ale,3,33,0,0,0,0
2134,1279,Red Amber Ale,3,33,0,0,0,0
2135,1279,Trailblazer Blond Ale,-1,-1,0,0,0,0
2136,1092,Schlafly Pale Ale,3,26,0,0,0,0
2137,1092,Schlafly Altbier,3,38,0,0,0,0
2138,1092,Schlafly ESB,-1,-1,0,0,0,0
2139,1092,Schlafly Tripel,-1,-1,0,0,0,0
2140,1092,Schlafly Oatmeal Stout,3,42,0,0,0,0
2141,1092,Schlafly Smoked Porter,8,95,0,0,0,0
2142,1092,Schlafly Winter ESB,-1,-1,0,0,0,0
2143,1092,Schlafly Pilsner,-1,-1,0,0,0,0
2144,1092,Schlafly Hefeweizen,8,95,0,0,0,0
2145,1092,Schlafly Wheat Ale,8,95,0,0,0,0
2146,1078,Winter Wheat,-1,-1,0,0,0,0
2147,1078,Rambling Raspberry Ale,11,116,0,0,0,0
2148,1078,Streamline Oatmeal Stout,3,42,0,0,0,0
2149,1078,Imperial Pale Ale,3,26,0,0,0,0
2150,1078,River City Red Ale,3,33,0,0,0,0
2151,1078,Mile Marker Amber Lager,8,95,0,0,0,0
2152,1078,Lake Shore Light,8,95,0,0,0,0
2153,930,Razz-Wheat,11,116,5,0,0,0
2154,930,Snake Pit Porter,2,25,5.6,0,0,0
2155,930,Indiana Amber,3,33,5.5,0,0,0
2156,258,Stout,3,42,0,0,0,0
2157,258,Red,3,33,0,0,0,0
2158,258,Extra Special Bitter,-1,-1,0,0,0,0
2159,258,Lawnmower Pale Ale,3,26,0,0,0,0
2160,258,Wheat Beer,8,95,0,0,0,0
2161,77,Hazelnut Brown,-1,-1,0,0,0,0
2162,77,Whose Ear? Red Ale,3,33,4,0,0,0
2163,77,Rust Belt Porter,2,25,4.1,0,0,0
2164,77,60 Shilling Scotch Ale,-1,-1,5,0,0,0
2165,77,Blind Tiger Pale Ale,3,26,4.8,0,0,0
2166,77,Flat Belly American Wheat,8,95,3.6,0,0,0
2167,80,J. Scott Francis ESB,-1,-1,0,0,0,0
2168,80,Pale Ale,3,26,0,0,0,0
2169,80,Pilsner,-1,-1,0,0,0,0
2170,605,Traditional Lager,-1,-1,0,0,0,0
2171,605,Barrel Select Pils,-1,-1,0,0,0,0
2172,872,Raspberry Wheat Ale,11,116,0,0,0,0
2173,872,INDIAna Pale Ale,3,26,0,0,0,0
2174,872,Lake Effect Pale Ale,3,26,0,0,0,0
2175,872,Four Horsemen Ale,3,33,0,0,0,0
2176,872,Kolsch,-1,-1,0,0,0,0
2177,872,Wall Street Wheat Ale,8,95,0,0,0,0
2178,708,Red Lager,8,95,4.9,0,0,0
2179,867,Dark Belgian Wit,-1,-1,0,0,0,0
2180,1153,Holiday Ale,-1,-1,0,0,0,0
2181,1307,Raftman,3,33,5.5,0,0,0
2182,612,Olde Suffolk,1,13,0,0,0,0
2183,972,Hacker-Pschorr Weisse Bock,4,55,0,0,0,0
2184,871,Beekeepers Honey Ale,-1,-1,0,0,0,0
2185,652,Christmas Ale,-1,-1,0,0,0,0
2186,652,Doppelbock,7,90,0,0,0,0
2187,652,Cleary Red,-1,-1,0,0,0,0
2188,652,Whitetail Ale,-1,-1,0,0,0,0
2189,652,Hefeweizen,8,95,5,0,0,0
2190,652,Lichthouse Lager,8,95,0,0,0,0
2191,250,Olde St.Nick,-1,-1,9.9,0,0,0
2192,250,Cherry Ice,11,116,0,0,0,0
2193,250,Oatmeal Stout,3,42,0,0,0,0
2194,250,Southport Amber,3,33,0,0,0,0
2195,250,Kenosha Gold,-1,-1,0,0,0,0
2196,250,Icemaster,8,95,0,0,0,0
2197,854,Porter,2,25,0,0,0,0
2198,854,Imperial Delusion,3,42,0,0,0,0
2199,854,Five Springs Oatmeal Stout,3,42,0,0,0,0
2200,854,GÃ¼denkrisp KÃ¶lsch,-1,-1,0,0,0,0
2201,854,Wee Heavy,1,15,0,0,0,0
2202,854,Abana Amber Ale,3,33,0,0,0,0
2203,854,Wheat Ale,8,95,0,0,0,0
2204,591,2 Brothers,3,26,0,0,0,0
2205,591,Dingle Dubbel,-1,-1,0,0,0,0
2206,591,American Cream Ale,8,95,0,0,0,0
2207,591,Black Forest,7,86,0,0,0,0
2208,591,Dublin Dunkelweizenbock,4,55,0,0,0,0
2209,591,Fomharfest,7,84,0,0,0,0
2210,591,Leprechaun Light,-1,-1,0,0,0,0
2211,591,Shamrock Stout,3,42,0,0,0,0
2212,591,Celtic Cream Ale,8,95,0,0,0,0
2213,591,Pale Ale,3,26,0,0,0,0
2214,1268,Belgian Trippel,-1,-1,0,0,0,0
2215,1041,Demon Fuel,-1,-1,0,0,0,0
2216,1041,Christmas Ale,-1,-1,0,0,0,0
2217,1041,Copper,3,33,0,0,0,0
2218,1041,Honey Blonde Lager,-1,-1,0,0,0,0
2219,1072,Old Crustacean Barleywine 1993,-1,-1,0,0,0,0
2220,1142,Bigfoot 1994,-1,-1,9.6,0,0,0
2221,608,Barley Wine 2001,-1,-1,0,0,0,0
2222,193,Belzebuth,3,37,13,0,0,0
2223,483,Cow Palace Scotch Ale 2001,1,15,11.1,0,0,0
2224,62,Hog Heaven Barleywine,3,35,9.2,0,0,0
2225,483,old gak strong ale,1,13,0,0,0,0
2226,552,IPA,3,31,0,0,0,0
2227,1298,Ebelweiss,4,50,0,0,0,0
2228,338,Capital Kloster Weizen,4,50,0,0,0,0
2229,39,Wheat,8,95,0,0,0,0
2230,218,KÃ¶lsch,-1,-1,0,0,0,0
2231,388,Steel Head Stout,3,42,0,0,0,0
2232,388,Ruby Red Lager,8,95,0,0,0,0
2233,388,Beau Rivage Bock,8,95,0,0,0,0
2234,388,Sunset Amber,3,33,0,0,0,0
2235,388,Biloxi Blonde,-1,-1,0,0,0,0
2236,388,Biloxi Light,8,95,0,0,0,0
2237,459,Immort Ale,-1,-1,11,0,0,0
2238,1094,Porter,3,42,7.8,0,0,0
2239,820,James Squire Porter,2,25,0,0,0,0
2240,39,Porter,2,25,5.6,0,0,0
2241,1099,Taddy Porter,2,25,5,0,0,0
2242,1356,Mackeson XXX Stout,1,20,4.9,0,0,0
2243,919,Old No.38 Stout,3,42,5.5,0,0,0
2244,608,Marzenbier,7,84,0,0,0,0
2245,1281,House Ale,1,15,7.2,0,0,0
2246,98,St. Andrews Ale,-1,-1,4.6,0,0,0
2247,98,Scottish Ale,1,7,3.9,0,0,0
2248,585,Kriek,5,70,0,0,0,0
2249,585,XXX Porter,-1,-1,0,0,0,0
2250,585,Maduro,3,38,6.4,0,0,0
2251,585,Smooth Oatmeal Stout,3,42,0,0,0,0
2252,585,Oktoberfest,7,84,0,0,0,0
2253,585,Hex Nut Brown Ale,3,38,0,0,0,0
2254,585,Smooth India Pale Ale,3,26,0,0,0,0
2255,585,American Pale Ale,3,26,0,0,0,0
2256,585,PMD Mild Ale,1,10,0,0,0,0
2257,585,Blonde Ale,-1,-1,0,0,0,0
2258,1268,Art Schmidt Pilsner,-1,-1,0,0,0,0
2259,727,Harvest Ale 1998,1,13,11.5,0,0,0
2260,727,Harvest Ale 1999,1,13,11.5,0,0,0
2261,255,Old Knucklehead 1997,-1,-1,0,0,0,0
2262,1156,Vrak,-1,-1,5.4,0,0,0
2263,338,Blonde Doppelbock,7,90,0,0,0,0
2264,907,Coffee Stout,3,42,0,0,0,0
2265,247,Dunkel Doppel Weizen Bock,4,55,0,0,0,0
2266,247,Belgian Wheat,-1,-1,0,0,0,0
2267,247,American Blonde,-1,-1,0,0,0,0
2268,355,Pardon Me Porter,2,25,0,0,0,0
2269,1178,Cortland Wheat,8,95,0,0,0,0
2270,1178,Cortland Autumn (discontinued),-1,-1,0,0,0,0
2271,1263,Storm Ale,3,38,0,0,0,0
2272,1263,Autumn Strong Lager,7,84,0,0,0,0
2273,1263,American Wheat,8,95,0,0,0,0
2274,1263,Chinook Amber,3,33,0,0,0,0
2275,1178,Espresso Stout (discontinued),3,42,0,0,0,0
2276,1263,Eigenberg Smoked Porter,8,95,0,0,0,0
2277,401,Guinea Pig Amber Ale,3,33,0,0,0,0
2278,401,Copper Wheat,3,26,0,0,0,0
2279,1268,Oktoberfest,7,84,0,0,0,0
2280,725,KÃ¶ln Kolsch,-1,-1,0,0,0,0
2281,725,IPA,3,31,0,0,0,0
2282,725,Dunkle Weiss,-1,-1,0,0,0,0
2283,725,Alt,3,38,0,0,0,0
2284,727,Harvest Ale 1997,1,13,11.5,0,0,0
2285,584,Tannen Bomb,-1,-1,8,0,0,0
2286,1204,Imperial Stout 2001,3,42,9.47,0,0,0
2287,1204,5th Anniversary IPA,3,31,0,0,0,0
2288,1268,Old Fort Howard Pale Ale,3,26,0,0,0,0
2289,1341,Old LS Barleywine,-1,-1,0,0,0,0
2290,1301,Bitter Woman IPA,3,31,5.75,0,0,0, Aunt Cal never wed.  We brewed our Bitter Woman IPA the way we imagine Aunt Cal may have been," very fruity and intensely bitter.  So lift up a pint of Bitter Woman IPA and toast Aunt Cal and the bitter woman you know.  Cheers!

Bitter Woman IPA is our Wisconsin variation of an India Pale Ale.  This beer is intensely bitter with a mighty hop flavor and aroma.""",0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,
2291,768,Old Man Winter Warmer 2001,-1,-1,0,0,0,0
2292,768,Sir Duluth Oatmeal Stout,3,42,0,0,0,0
2293,857,Im Paled Ale,3,31,6.5,0,0,0
2294,483,J&S; Stout,3,42,0,0,0,0
2295,857,Grail Ale,3,33,5.5,0,0,0
2296,857,Beast Bitter,1,5,5.3,0,0,0
2297,576,Smoked Porter,8,95,0,0,0,0
2298,943,India Pale Ale,3,26,0,0,0,0
2299,1298,Iditarod Imperial Stout,3,42,0,0,0,0
2300,258,IPA,3,31,0,0,0,0
2301,764,Black Angus Oatmeal Stout,3,42,0,0,0,0
2302,57,Weizen,4,50,0,0,0,0
2303,63,English Mild,1,10,0,0,0,0
2304,837,Belgian Trippel,-1,-1,0,0,0,0
2305,550,Maibock,7,90,0,0,0,0
2306,1206,Artist Colony Ale,3,33,5.5,0,0,0
2307,868,Berghoff Oktoberfest Beer,7,84,5.2,0,0,0
2308,416,Original ESB,-1,-1,0,0,0,0
2309,1065,Belgian Trippel,-1,-1,0,0,0,0
2310,652,ESB,-1,-1,6,0,0,0
2311,1220,India Pale Ale,3,31,6.3,0,0,0
2312,922,Bandit Brown,3,38,0,0,0,0
2313,32,Schwartzbier,7,86,0,0,0,0
2314,689,Newmarket Pale Ale,3,26,0,0,0,0
2315,689,Porter From Hell,2,25,0,0,0,0
2316,1301,Shantytown Doppelbock,7,92,6.5,0,0,0
2317,483,Abbot Pennings Grand Cru,-1,-1,10,0,0,0
2318,483,Best Bull,-1,-1,5.9,0,0,0
2319,786,All Saints Belgian White Ale,-1,-1,0,0,0,0
2320,294,Witkap-Pater Singel Abbey Ale,-1,-1,0,0,0,0
2321,450,Dam Straight Lager,8,95,0,0,0,0
2322,1230,Weiss,4,50,0,0,0,0
2323,1228,Old Peculier,-1,-1,5.7,0,0,0
2324,291,Alexander,-1,-1,0,0,0,0
2325,287,Goudenband 1999,-1,-1,0,0,0,0
2326,248,Chapeau Framboise Lambic,5,70,0,0,0,0
2327,288,PÃªche / Pecheresse,5,70,0,0,0,0
2328,268,Mariage Parfait 1995,5,70,0,0,0,0
2329,288,Framboise,5,70,0,0,0,0
2330,288,Gueuze CuvÃ©e RenÃ©,-1,-1,5,0,0,0
2331,191,La Quintine AmbrÃ©e / Amber,-1,-1,0,0,0,0
2332,191,La Quintine Blonde,-1,-1,8,0,0,0
2333,608,Hinterland Mild Cask Ale,1,10,0,0,0,0
2334,608,Hinterland Weizen Bier,4,50,0,0,0,0
2335,1268,Colonel Kolsch,-1,-1,0,0,0,0
2336,483,Who The Helles Chuck?,-1,-1,0,0,0,0
2337,572,Conquest Ale,1,13,9,0,0,0
2338,255,Old Knucklehead 1999,-1,-1,0,0,0,0
2339,562,Old Boardhead 1999,-1,-1,0,0,0,0
2340,768,Old Man Winter Warmer 2000,-1,-1,0,0,0,0
2341,1362,Imperial Sasquatch,-1,-1,0,0,0,0
2342,526,Detonator Doppelbock,7,90,8,0,0,0
2343,1111,Dark Ruby Ale,-1,-1,0,0,0,0
2344,304,Augustijn Ale,-1,-1,8,0,0,0
2345,284,Grand Cru of the Emperor,-1,-1,8,0,0,0
2346,189,Moinette Blonde,-1,-1,8.5,0,0,0
2347,1017,Schwarz Bier,7,86,4.8,0,0,0
2348,969,Ziggy Socky Premium Lager Beer,8,95,0,0,0,0
2349,191,Hercule Stout,3,42,9,0,0,0
2350,246,Monk Pale Ale / Agnus Dei,-1,-1,0,0,0,0
2351,1096,Entire Butt English Porter,2,25,0,0,0,0
2352,269,Triple Karmeliet,5,61,8,0,0,0
2353,287,Gluhkriek,5,70,0,0,0,0
2354,637,Elizabethan Ale,-1,-1,8.1,0,0,0
2355,1275,Sheaf Stout,3,42,0,0,0,0
2356,1016,D. Carnegie and Company Porter,3,42,5.5,0,0,0
2357,99,Belikin Stout,3,42,0,0,0,0
2358,460,Traditional,3,38,0,0,0,0
2359,996,Golden Pheasant,-1,-1,0,0,0,0
2360,1013,Bottle Rocket IPA,3,31,6.5,0,0,0
2361,617,Grumpy Two,3,42,0,0,0,0
2362,617,Rye Bock,7,90,0,0,0,0
2363,617,Liberty Pale Ale,3,26,0,0,0,0
2364,617,How Now,3,38,0,0,0,0
2365,617,Lager,8,95,0,0,0,0
2366,617,Trailside Wheat,4,50,0,0,0,0
2367,807,Scotch Ale,-1,-1,0,0,0,0
2368,978,Wicked Ale,3,38,0,0,0,0
2369,627,Pride of Romsey IPA,3,31,5,0,0,0
2370,519,Thames Welsh Ale,-1,-1,6,0,0,0
2371,452,Beer,8,95,0,0,0,0
2372,953,Red MacGregor,1,15,5,0,0,0
2373,668,Duckstein Alt,3,38,0,0,0,0
2374,586,Christmas Ale,-1,-1,0,0,0,0
2375,1051,Winterhook Robust Winter Ale 2000,-1,-1,0,0,0,0
2376,1286,Rugged Trail Ale,3,38,4.4,0,0,0
2377,483,Toil and Trubbel Dubbel,-1,-1,0,0,0,0
2378,483,Enkel Biter,-1,-1,0,0,0,0
2379,637,A. LeCoq Imperial Extra Double Stout 1999,3,42,9,0,0,0
2380,197,Blanche de Bruxelles Mannekin Pis,-1,-1,0,0,0,0
2381,223,Organic Ur Pils,-1,-1,0,0,0,0
2382,483,Eganator Doppelbock,7,90,0,0,0,0
2383,483,Cow Palace Scotch Ale 2000,1,15,0,0,0,0
2384,249,Rare Vos,5,72,6.5,0,0,0
2385,641,Super Natural IPA,3,31,0,0,0,0
2386,39,Our Special Ale 1995,-1,-1,0,0,0,0
2387,39,Our Special Ale 1994,-1,-1,0,0,0,0
2388,157,Samuel Adams Triplebock 1994,-1,-1,17,0,0,0
2389,430,Straffe Hendrik Bruin,-1,-1,0,0,0,0
2390,202,Iris 1996,5,70,0,0,0,0
2391,94,XP Pale Ale,3,26,0,0,0,0
2392,303,Kasteel Bier Brune,-1,-1,11,0,0,0
2393,1077,Hefeweissbier,4,50,0,0,0,0
2394,1077,Dunkles,-1,-1,0,0,0,0
2395,1077,Pilsner,-1,-1,0,0,0,0
2396,1077,Export,-1,-1,0,0,0,0
2397,1077,Helles,-1,-1,0,0,0,0
2398,1077,Leicht,-1,-1,0,0,0,0
2399,439,Valhalla Ale,8,95,0,0,0,0
2400,439,Continental Pilsner,-1,-1,0,0,0,0
2401,501,Empyrean Oktoberfest,7,84,0,0,0,0
2402,430,Straffe Hendrik Brugse,-1,-1,0,0,0,0
2403,1159,Black Bear Ale,3,38,0,0,0,0
2404,1234,Old Elephant Foot IPA,3,31,0,0,0,0
2405,330,Cherokee Red Ale,3,33,0,0,0,0
2406,1069,Golden Eagle Helles,-1,-1,0,0,0,0
2407,797,Big Bark Amber Lager,8,95,0,0,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,
2408,387,IPA,3,31,0,0,0,0
2409,373,Anniversary Ale,3,26,0,0,0,0
2410,979,Choc American Lager,8,95,0,0,0,0
2411,1209,Double Chocolate Porter,2,25,0,0,0,0
2412,1183,Mueller Doppelbock,7,90,0,0,0,0
2413,1069,Bombardier Brown,3,38,0,0,0,0
2414,853,High Seas IPA,3,31,7,0,0,0
2415,839,Deluxe Cream Stout,3,42,0,0,0,0
2416,633,Point Defiance IPA,3,31,5.6,0,0,0
2417,1162,Extra Special Bitter,-1,-1,0,0,0,0
2418,852,Kalamath Basin IPA,3,31,0,0,0,0
2419,861,Penitentiary Porter,2,25,0,0,0,0
2420,949,Russian Imperial Stout,3,42,0,0,0,0
2421,974,India Pelican Ale,3,26,0,0,0,0
2422,1343,Y2KIPA,3,31,0,0,0,0
2423,1106,Pacific Pale,3,26,0,0,0,0
2424,1148,Fat Bastard Barleywine (discontinued),-1,-1,0,0,0,0
2425,1091,Fancy Lawnmower Beer,-1,-1,4.9,0,0,0
2426,34,Hofbrauhaus Brewery & Biergarten Vienna Velvet,8,95,0,0,0,0
2427,1240,India Pale Ale,3,26,0,0,0,0
2428,1254,Old Redwood Porter,2,25,5.5,0,0,0
2429,1351,Cloud Nine Witbier,-1,-1,0,0,0,0
2430,162,Doppel Bock,7,90,0,0,0,0
2431,496,Cyclops Barleywine,-1,-1,0,0,0,0
2432,411,Heavenly Hefe,4,50,0,0,0,0
2433,481,Climax California Classic,-1,-1,5,0,0,0
2434,505,Ironside Best,-1,-1,0,0,0,0
2435,726,Double Chocolate Stout,3,42,0,0,0,0
2436,818,Black Chip Porter,2,25,0,0,0,0
2437,816,Hop Daddy IPA,3,31,0,0,0,0
2438,880,Jackpot Pale,3,26,0,0,0,0
2439,436,Stuft Pizza Torrey Pines IPA,3,31,0,0,0,0
2440,980,Hard Woods Pale,3,26,0,0,0,0
2441,1001,Mother of All Beers,-1,-1,0,0,0,0
2442,1001,Cuvee de Tomme,-1,-1,0,0,0,0
2443,986,Gunslinger Imperial Stout,3,42,0,0,0,0
2444,390,Pale,3,26,0,0,0,0
2445,390,Hefeweizen,4,50,0,0,0,0
2446,390,Brandenburg Gate MÃ¤rzen,7,84,0,0,0,0
2447,68,Big Eye IPA,3,31,6,0,0,0
2448,377,Stout,3,42,0,0,0,0
2449,149,Colorado Belle Dark,-1,-1,0,0,0,0
2450,96,Lincolnshire Mild,1,10,0,0,0,0
2451,318,Aztec Amaranth Ale,-1,-1,0,0,0,0
2452,414,Red Lady Ale,-1,-1,0,0,0,0
2453,1196,Steam Engine Steam,-1,-1,0,0,0,0
2454,1165,Pick Axe IPA,3,31,6.5,0,0,0
2455,1060,Porter,2,25,0,0,0,0
2456,1050,Angry Monk,-1,-1,0,0,0,0
2457,1027,Red Alert Ale,3,33,0,0,0,0
2458,971,Steamer,-1,-1,0,0,0,0
