"Entity","Code","Year","continent","Fish","Prod"
"Algeria","DZA",1977,"Africa","Crustaceans",1578
"Algeria","DZA",1977,"Africa","Cephalopods",0
"Algeria","DZA",1977,"Africa","Demersal",6042
"Algeria","DZA",1977,"Africa","Freshwater",0
"Algeria","DZA",1977,"Africa","Molluscs",0
"Algeria","DZA",1977,"Africa","Other Marine",232
"Algeria","DZA",1978,"Africa","Pelagic",25603
"Algeria","DZA",1978,"Africa","Crustaceans",1792
"Algeria","DZA",1978,"Africa","Cephalopods",0
"Algeria","DZA",1978,"Africa","Demersal",6471
"Algeria","DZA",1978,"Africa","Freshwater",0
"Algeria","DZA",1978,"Africa","Molluscs",0
"Algeria","DZA",1978,"Africa","Other Marine",277
"Algeria","DZA",1979,"Africa","Pelagic",29539
"Algeria","DZA",1979,"Africa","Crustaceans",1740
"Algeria","DZA",1979,"Africa","Cephalopods",0
"Algeria","DZA",1979,"Africa","Demersal",7243
"Algeria","DZA",1979,"Africa","Freshwater",0
"Algeria","DZA",1979,"Africa","Molluscs",0
"Algeria","DZA",1979,"Africa","Other Marine",156
"Algeria","DZA",1980,"Africa","Pelagic",36660
"Algeria","DZA",1980,"Africa","Crustaceans",2160
"Algeria","DZA",1980,"Africa","Cephalopods",0
"Algeria","DZA",1980,"Africa","Demersal",8990
"Algeria","DZA",1980,"Africa","Freshwater",0
"Algeria","DZA",1980,"Africa","Molluscs",0
"Algeria","DZA",1980,"Africa","Other Marine",190
"Algeria","DZA",1981,"Africa","Pelagic",42770
"Algeria","DZA",1981,"Africa","Crustaceans",2520
"Algeria","DZA",1981,"Africa","Cephalopods",0
"Algeria","DZA",1981,"Africa","Demersal",10490
"Algeria","DZA",1981,"Africa","Freshwater",0
"Algeria","DZA",1981,"Africa","Molluscs",0
"Algeria","DZA",1981,"Africa","Other Marine",220
"Algeria","DZA",1982,"Africa","Pelagic",49260
"Algeria","DZA",1982,"Africa","Crustaceans",2900
"Algeria","DZA",1982,"Africa","Cephalopods",0
"Algeria","DZA",1982,"Africa","Demersal",12080
"Algeria","DZA",1982,"Africa","Freshwater",0
"Algeria","DZA",1982,"Africa","Molluscs",0
"Algeria","DZA",1982,"Africa","Other Marine",260
"Algeria","DZA",1983,"Africa","Pelagic",49643
"Algeria","DZA",1983,"Africa","Crustaceans",2923
"Algeria","DZA",1983,"Africa","Cephalopods",0
"Algeria","DZA",1983,"Africa","Demersal",12172
"Algeria","DZA",1983,"Africa","Freshwater",0
"Algeria","DZA",1983,"Africa","Molluscs",2
"Algeria","DZA",1983,"Africa","Other Marine",262
"Algeria","DZA",1984,"Africa","Pelagic",50025
"Algeria","DZA",1984,"Africa","Crustaceans",2947
"Algeria","DZA",1984,"Africa","Cephalopods",0
"Algeria","DZA",1984,"Africa","Demersal",12289
"Algeria","DZA",1984,"Africa","Freshwater",61
"Algeria","DZA",1984,"Africa","Molluscs",9
"Algeria","DZA",1984,"Africa","Other Marine",264
"Algeria","DZA",1985,"Africa","Pelagic",50380
"Algeria","DZA",1985,"Africa","Crustaceans",3001
"Algeria","DZA",1985,"Africa","Cephalopods",0
"Algeria","DZA",1985,"Africa","Demersal",12379
"Algeria","DZA",1985,"Africa","Freshwater",102
"Algeria","DZA",1985,"Africa","Molluscs",9
"Algeria","DZA",1985,"Africa","Other Marine",270
"Algeria","DZA",1986,"Africa","Pelagic",56121
"Algeria","DZA",1986,"Africa","Crustaceans",6053
"Algeria","DZA",1986,"Africa","Cephalopods",0
"Algeria","DZA",1986,"Africa","Demersal",3123
"Algeria","DZA",1986,"Africa","Freshwater",204
"Algeria","DZA",1986,"Africa","Molluscs",10
"Algeria","DZA",1986,"Africa","Other Marine",0
"Algeria","DZA",1987,"Africa","Pelagic",82220
"Algeria","DZA",1987,"Africa","Crustaceans",7188
"Algeria","DZA",1987,"Africa","Cephalopods",0
"Algeria","DZA",1987,"Africa","Demersal",4728
"Algeria","DZA",1987,"Africa","Freshwater",219
"Algeria","DZA",1987,"Africa","Molluscs",11
"Algeria","DZA",1987,"Africa","Other Marine",0
"Algeria","DZA",1988,"Africa","Pelagic",100160
"Algeria","DZA",1988,"Africa","Crustaceans",1960
"Algeria","DZA",1988,"Africa","Cephalopods",0
"Algeria","DZA",1988,"Africa","Demersal",4355
"Algeria","DZA",1988,"Africa","Freshwater",259
"Algeria","DZA",1988,"Africa","Molluscs",4
"Algeria","DZA",1988,"Africa","Other Marine",0
"Algeria","DZA",1989,"Africa","Pelagic",81831
"Algeria","DZA",1989,"Africa","Crustaceans",2773
"Algeria","DZA",1989,"Africa","Cephalopods",755
"Algeria","DZA",1989,"Africa","Demersal",9767
"Algeria","DZA",1989,"Africa","Freshwater",339
"Algeria","DZA",1989,"Africa","Molluscs",4
"Algeria","DZA",1989,"Africa","Other Marine",4083
"Algeria","DZA",1990,"Africa","Pelagic",76251
"Algeria","DZA",1990,"Africa","Crustaceans",2555
"Algeria","DZA",1990,"Africa","Cephalopods",650
"Algeria","DZA",1990,"Africa","Demersal",8148
"Algeria","DZA",1990,"Africa","Freshwater",361
"Algeria","DZA",1990,"Africa","Molluscs",22
"Algeria","DZA",1990,"Africa","Other Marine",2612
"Algeria","DZA",1991,"Africa","Pelagic",67005
"Algeria","DZA",1991,"Africa","Crustaceans",2160
"Algeria","DZA",1991,"Africa","Cephalopods",550
"Algeria","DZA",1991,"Africa","Demersal",7163
"Algeria","DZA",1991,"Africa","Freshwater",74
"Algeria","DZA",1991,"Africa","Molluscs",52
"Algeria","DZA",1991,"Africa","Other Marine",2836
"Algeria","DZA",1992,"Africa","Pelagic",82086
"Algeria","DZA",1992,"Africa","Crustaceans",2390
"Algeria","DZA",1992,"Africa","Cephalopods",650
"Algeria","DZA",1992,"Africa","Demersal",8282
"Algeria","DZA",1992,"Africa","Freshwater",116
"Algeria","DZA",1992,"Africa","Molluscs",20
"Algeria","DZA",1992,"Africa","Other Marine",1869
"Algeria","DZA",1993,"Africa","Pelagic",87250
"Algeria","DZA",1993,"Africa","Crustaceans",2605
"Algeria","DZA",1993,"Africa","Cephalopods",750
"Algeria","DZA",1993,"Africa","Demersal",9440
"Algeria","DZA",1993,"Africa","Freshwater",200
"Algeria","DZA",1993,"Africa","Molluscs",37
"Algeria","DZA",1993,"Africa","Other Marine",1912
"Algeria","DZA",1994,"Africa","Pelagic",118135
"Algeria","DZA",1994,"Africa","Crustaceans",3030
"Algeria","DZA",1994,"Africa","Cephalopods",900
"Algeria","DZA",1994,"Africa","Demersal",10657
"Algeria","DZA",1994,"Africa","Freshwater",306
"Algeria","DZA",1994,"Africa","Molluscs",26
"Algeria","DZA",1994,"Africa","Other Marine",2737
"Algeria","DZA",1995,"Africa","Pelagic",91026
"Algeria","DZA",1995,"Africa","Crustaceans",2105
"Algeria","DZA",1995,"Africa","Cephalopods",834
"Algeria","DZA",1995,"Africa","Demersal",8057
"Algeria","DZA",1995,"Africa","Freshwater",299
"Algeria","DZA",1995,"Africa","Molluscs",30
"Algeria","DZA",1995,"Africa","Other Marine",3890
"Algeria","DZA",1996,"Africa","Pelagic",66984
"Algeria","DZA",1996,"Africa","Crustaceans",2364
"Algeria","DZA",1996,"Africa","Cephalopods",810
"Algeria","DZA",1996,"Africa","Demersal",7903
"Algeria","DZA",1996,"Africa","Freshwater",261
"Algeria","DZA",1996,"Africa","Molluscs",25
"Algeria","DZA",1996,"Africa","Other Marine",3964
"Algeria","DZA",1997,"Africa","Pelagic",76431
"Algeria","DZA",1997,"Africa","Crustaceans",2858
"Algeria","DZA",1997,"Africa","Cephalopods",942
"Algeria","DZA",1997,"Africa","Demersal",7586
"Algeria","DZA",1997,"Africa","Freshwater",261
"Algeria","DZA",1997,"Africa","Molluscs",25
"Algeria","DZA",1997,"Africa","Other Marine",3799
"Algeria","DZA",1998,"Africa","Pelagic",75272
"Algeria","DZA",1998,"Africa","Crustaceans",3646
"Algeria","DZA",1998,"Africa","Cephalopods",1307
"Algeria","DZA",1998,"Africa","Demersal",9766
"Algeria","DZA",1998,"Africa","Freshwater",253
"Algeria","DZA",1998,"Africa","Molluscs",22
"Algeria","DZA",1998,"Africa","Other Marine",2351
"Algeria","DZA",1999,"Africa","Pelagic",85558
"Algeria","DZA",1999,"Africa","Crustaceans",3285
"Algeria","DZA",1999,"Africa","Cephalopods",886
"Algeria","DZA",1999,"Africa","Demersal",9300
"Algeria","DZA",1999,"Africa","Freshwater",200
"Algeria","DZA",1999,"Africa","Molluscs",14
"Algeria","DZA",1999,"Africa","Other Marine",3403
"Algeria","DZA",2000,"Africa","Pelagic",89891
"Algeria","DZA",2000,"Africa","Crustaceans",4245
"Algeria","DZA",2000,"Africa","Cephalopods",916
"Algeria","DZA",2000,"Africa","Demersal",8832
"Algeria","DZA",2000,"Africa","Freshwater",279
"Algeria","DZA",2000,"Africa","Molluscs",21
"Algeria","DZA",2000,"Africa","Other Marine",9324
"Algeria","DZA",2001,"Africa","Pelagic",114249
"Algeria","DZA",2001,"Africa","Crustaceans",3150
"Algeria","DZA",2001,"Africa","Cephalopods",929
"Algeria","DZA",2001,"Africa","Demersal",9349
"Algeria","DZA",2001,"Africa","Freshwater",358
"Algeria","DZA",2001,"Africa","Molluscs",32
"Algeria","DZA",2001,"Africa","Other Marine",6010
"Algeria","DZA",2002,"Africa","Pelagic",113272
"Algeria","DZA",2002,"Africa","Crustaceans",2949
"Algeria","DZA",2002,"Africa","Cephalopods",969
"Algeria","DZA",2002,"Africa","Demersal",10449
"Algeria","DZA",2002,"Africa","Freshwater",377
"Algeria","DZA",2002,"Africa","Molluscs",31
"Algeria","DZA",2002,"Africa","Other Marine",6749
"Algeria","DZA",2003,"Africa","Pelagic",116163
"Algeria","DZA",2003,"Africa","Crustaceans",2654
"Algeria","DZA",2003,"Africa","Cephalopods",1480
"Algeria","DZA",2003,"Africa","Demersal",12394
"Algeria","DZA",2003,"Africa","Freshwater",393
"Algeria","DZA",2003,"Africa","Molluscs",19
"Algeria","DZA",2003,"Africa","Other Marine",8271
"Algeria","DZA",2004,"Africa","Pelagic",99616
"Algeria","DZA",2004,"Africa","Crustaceans",2637
"Algeria","DZA",2004,"Africa","Cephalopods",1340
"Algeria","DZA",2004,"Africa","Demersal",9874
"Algeria","DZA",2004,"Africa","Freshwater",571
"Algeria","DZA",2004,"Africa","Molluscs",10
"Algeria","DZA",2004,"Africa","Other Marine",0
"Algeria","DZA",2005,"Africa","Pelagic",110790
"Algeria","DZA",2005,"Africa","Crustaceans",2806
"Algeria","DZA",2005,"Africa","Cephalopods",1899
"Algeria","DZA",2005,"Africa","Demersal",10769
"Algeria","DZA",2005,"Africa","Freshwater",353
"Algeria","DZA",2005,"Africa","Molluscs",10
"Algeria","DZA",2005,"Africa","Other Marine",0
"Algeria","DZA",2006,"Africa","Pelagic",132333
"Algeria","DZA",2006,"Africa","Crustaceans",2332
"Algeria","DZA",2006,"Africa","Cephalopods",1364
"Algeria","DZA",2006,"Africa","Demersal",9742
"Algeria","DZA",2006,"Africa","Freshwater",263
"Algeria","DZA",2006,"Africa","Molluscs",16
"Algeria","DZA",2006,"Africa","Other Marine",0
"Algeria","DZA",2007,"Africa","Pelagic",125377
"Algeria","DZA",2007,"Africa","Crustaceans",1846
"Algeria","DZA",2007,"Africa","Cephalopods",2319
"Algeria","DZA",2007,"Africa","Demersal",11332
"Algeria","DZA",2007,"Africa","Freshwater",354
"Algeria","DZA",2007,"Africa","Molluscs",87
"Algeria","DZA",2007,"Africa","Other Marine",6452
"Algeria","DZA",2008,"Africa","Pelagic",106120
"Algeria","DZA",2008,"Africa","Crustaceans",2199
"Algeria","DZA",2008,"Africa","Cephalopods",1609
"Algeria","DZA",2008,"Africa","Demersal",14554
"Algeria","DZA",2008,"Africa","Freshwater",2718
"Algeria","DZA",2008,"Africa","Molluscs",22
"Algeria","DZA",2008,"Africa","Other Marine",14419
"Algeria","DZA",2009,"Africa","Pelagic",97994
"Algeria","DZA",2009,"Africa","Crustaceans",2612
"Algeria","DZA",2009,"Africa","Cephalopods",1298
"Algeria","DZA",2009,"Africa","Demersal",12111
"Algeria","DZA",2009,"Africa","Freshwater",2091
"Algeria","DZA",2009,"Africa","Molluscs",11
"Algeria","DZA",2009,"Africa","Other Marine",13560
"Algeria","DZA",2010,"Africa","Pelagic",65906
"Algeria","DZA",2010,"Africa","Crustaceans",1866
"Algeria","DZA",2010,"Africa","Cephalopods",1122
"Algeria","DZA",2010,"Africa","Demersal",10866
"Algeria","DZA",2010,"Africa","Freshwater",1635
"Algeria","DZA",2010,"Africa","Molluscs",100
"Algeria","DZA",2010,"Africa","Other Marine",13871
"Algeria","DZA",2011,"Africa","Pelagic",72343
"Algeria","DZA",2011,"Africa","Crustaceans",2202
"Algeria","DZA",2011,"Africa","Cephalopods",1482
"Algeria","DZA",2011,"Africa","Demersal",12421
"Algeria","DZA",2011,"Africa","Freshwater",2038
"Algeria","DZA",2011,"Africa","Molluscs",28
"Algeria","DZA",2011,"Africa","Other Marine",13489
"Algeria","DZA",2012,"Africa","Pelagic",73587
"Algeria","DZA",2012,"Africa","Crustaceans",2312
"Algeria","DZA",2012,"Africa","Cephalopods",1444
"Algeria","DZA",2012,"Africa","Demersal",11910
"Algeria","DZA",2012,"Africa","Freshwater",2275
"Algeria","DZA",2012,"Africa","Molluscs",30
"Algeria","DZA",2012,"Africa","Other Marine",16648
"Algeria","DZA",2013,"Africa","Pelagic",73587
"Algeria","DZA",2013,"Africa","Crustaceans",2312
"Algeria","DZA",2013,"Africa","Cephalopods",1444
"Algeria","DZA",2013,"Africa","Demersal",11910
"Algeria","DZA",2013,"Africa","Freshwater",2275
"Algeria","DZA",2013,"Africa","Molluscs",30
"Algeria","DZA",2013,"Africa","Other Marine",16648
"Angola","AGO",1961,"Africa","Pelagic",193400
"Angola","AGO",1961,"Africa","Crustaceans",100
"Angola","AGO",1961,"Africa","Cephalopods",100
"Angola","AGO",1961,"Africa","Demersal",22300
"Angola","AGO",1961,"Africa","Freshwater",5300
"Angola","AGO",1961,"Africa","Other Marine",25600
"Angola","AGO",1962,"Africa","Pelagic",194100
"Angola","AGO",1962,"Africa","Crustaceans",0
"Angola","AGO",1962,"Africa","Cephalopods",0
"Angola","AGO",1962,"Africa","Demersal",25400
"Angola","AGO",1962,"Africa","Freshwater",5500
"Angola","AGO",1962,"Africa","Other Marine",49800
"Angola","AGO",1963,"Africa","Pelagic",186900
"Angola","AGO",1963,"Africa","Crustaceans",0
"Angola","AGO",1963,"Africa","Cephalopods",0
"Angola","AGO",1963,"Africa","Demersal",21300
"Angola","AGO",1963,"Africa","Freshwater",5500
"Angola","AGO",1963,"Africa","Other Marine",31600
"Angola","AGO",1964,"Africa","Pelagic",305100
"Angola","AGO",1964,"Africa","Crustaceans",0
"Angola","AGO",1964,"Africa","Cephalopods",0
"Angola","AGO",1964,"Africa","Demersal",18600
"Angola","AGO",1964,"Africa","Freshwater",5500
"Angola","AGO",1964,"Africa","Other Marine",32800
"Angola","AGO",1965,"Africa","Pelagic",213500
"Angola","AGO",1965,"Africa","Crustaceans",0
"Angola","AGO",1965,"Africa","Cephalopods",0
"Angola","AGO",1965,"Africa","Demersal",15600
"Angola","AGO",1965,"Africa","Freshwater",5800
"Angola","AGO",1965,"Africa","Other Marine",28400
"Angola","AGO",1966,"Africa","Pelagic",279700
"Angola","AGO",1966,"Africa","Crustaceans",0
"Angola","AGO",1966,"Africa","Cephalopods",0
"Angola","AGO",1966,"Africa","Demersal",21900
"Angola","AGO",1966,"Africa","Freshwater",5800
"Angola","AGO",1966,"Africa","Other Marine",27900
"Angola","AGO",1967,"Africa","Pelagic",248500
"Angola","AGO",1967,"Africa","Crustaceans",0
"Angola","AGO",1967,"Africa","Cephalopods",0
"Angola","AGO",1967,"Africa","Demersal",15800
"Angola","AGO",1967,"Africa","Freshwater",6000
"Angola","AGO",1967,"Africa","Other Marine",29000
"Angola","AGO",1968,"Africa","Pelagic",243200
"Angola","AGO",1968,"Africa","Crustaceans",0
"Angola","AGO",1968,"Africa","Cephalopods",0
"Angola","AGO",1968,"Africa","Demersal",18200
"Angola","AGO",1968,"Africa","Freshwater",6000
"Angola","AGO",1968,"Africa","Other Marine",35700
"Angola","AGO",1969,"Africa","Pelagic",369700
"Angola","AGO",1969,"Africa","Crustaceans",0
"Angola","AGO",1969,"Africa","Cephalopods",0
"Angola","AGO",1969,"Africa","Demersal",15400
"Angola","AGO",1969,"Africa","Freshwater",6000
"Angola","AGO",1969,"Africa","Other Marine",34100
"Angola","AGO",1970,"Africa","Pelagic",314801
"Angola","AGO",1970,"Africa","Crustaceans",0
"Angola","AGO",1970,"Africa","Cephalopods",0
"Angola","AGO",1970,"Africa","Demersal",22200
"Angola","AGO",1970,"Africa","Freshwater",6000
"Angola","AGO",1970,"Africa","Other Marine",31500
"Angola","AGO",1971,"Africa","Pelagic",254622
"Angola","AGO",1971,"Africa","Crustaceans",0
"Angola","AGO",1971,"Africa","Cephalopods",0
"Angola","AGO",1971,"Africa","Demersal",15800
"Angola","AGO",1971,"Africa","Freshwater",6000
"Angola","AGO",1971,"Africa","Other Marine",47900
"Angola","AGO",1972,"Africa","Pelagic",514056
"Angola","AGO",1972,"Africa","Crustaceans",100
"Angola","AGO",1972,"Africa","Cephalopods",100
"Angola","AGO",1972,"Africa","Demersal",13700
"Angola","AGO",1972,"Africa","Freshwater",6000
"Angola","AGO",1972,"Africa","Other Marine",72700
"Angola","AGO",1973,"Africa","Pelagic",391733
"Angola","AGO",1973,"Africa","Crustaceans",174
"Angola","AGO",1973,"Africa","Cephalopods",0
"Angola","AGO",1973,"Africa","Demersal",9491
"Angola","AGO",1973,"Africa","Freshwater",6500
"Angola","AGO",1973,"Africa","Other Marine",70761
"Angola","AGO",1974,"Africa","Pelagic",322968
"Angola","AGO",1974,"Africa","Crustaceans",833
"Angola","AGO",1974,"Africa","Cephalopods",163
"Angola","AGO",1974,"Africa","Demersal",11886
"Angola","AGO",1974,"Africa","Freshwater",6500
"Angola","AGO",1974,"Africa","Other Marine",57434
"Angola","AGO",1975,"Africa","Pelagic",140625
"Angola","AGO",1975,"Africa","Crustaceans",255
"Angola","AGO",1975,"Africa","Cephalopods",556
"Angola","AGO",1975,"Africa","Demersal",8857
"Angola","AGO",1975,"Africa","Freshwater",7000
"Angola","AGO",1975,"Africa","Other Marine",3288
"Angola","AGO",1976,"Africa","Pelagic",56412
"Angola","AGO",1976,"Africa","Crustaceans",329
"Angola","AGO",1976,"Africa","Cephalopods",508
"Angola","AGO",1976,"Africa","Demersal",15085
"Angola","AGO",1976,"Africa","Freshwater",7000
"Angola","AGO",1976,"Africa","Other Marine",2208
"Angola","AGO",1977,"Africa","Pelagic",92445
"Angola","AGO",1977,"Africa","Crustaceans",90
"Angola","AGO",1977,"Africa","Cephalopods",214
"Angola","AGO",1977,"Africa","Demersal",18862
"Angola","AGO",1977,"Africa","Freshwater",7000
"Angola","AGO",1977,"Africa","Other Marine",1796
"Angola","AGO",1978,"Africa","Pelagic",99195
"Angola","AGO",1978,"Africa","Crustaceans",253
"Angola","AGO",1978,"Africa","Cephalopods",95
"Angola","AGO",1978,"Africa","Demersal",14091
"Angola","AGO",1978,"Africa","Freshwater",7000
"Angola","AGO",1978,"Africa","Other Marine",4996
"Angola","AGO",1979,"Africa","Pelagic",89574
"Angola","AGO",1979,"Africa","Crustaceans",98
"Angola","AGO",1979,"Africa","Cephalopods",18
"Angola","AGO",1979,"Africa","Demersal",12141
"Angola","AGO",1979,"Africa","Freshwater",7000
"Angola","AGO",1979,"Africa","Other Marine",4241
"Angola","AGO",1980,"Africa","Pelagic",67705
"Angola","AGO",1980,"Africa","Crustaceans",456
"Angola","AGO",1980,"Africa","Cephalopods",24
"Angola","AGO",1980,"Africa","Demersal",8460
"Angola","AGO",1980,"Africa","Freshwater",7500
"Angola","AGO",1980,"Africa","Other Marine",940
"Angola","AGO",1981,"Africa","Pelagic",108253
"Angola","AGO",1981,"Africa","Crustaceans",88
"Angola","AGO",1981,"Africa","Cephalopods",72
"Angola","AGO",1981,"Africa","Demersal",12408
"Angola","AGO",1981,"Africa","Freshwater",7500
"Angola","AGO",1981,"Africa","Other Marine",2636
"Angola","AGO",1982,"Africa","Pelagic",87394
"Angola","AGO",1982,"Africa","Crustaceans",58
"Angola","AGO",1982,"Africa","Cephalopods",87
"Angola","AGO",1982,"Africa","Demersal",12439
"Angola","AGO",1982,"Africa","Freshwater",7500
"Angola","AGO",1982,"Africa","Other Marine",4010
"Angola","AGO",1983,"Africa","Pelagic",53469
"Angola","AGO",1983,"Africa","Crustaceans",58
"Angola","AGO",1983,"Africa","Cephalopods",87
"Angola","AGO",1983,"Africa","Demersal",3167
"Angola","AGO",1983,"Africa","Freshwater",7500
"Angola","AGO",1983,"Africa","Other Marine",46095
"Angola","AGO",1984,"Africa","Pelagic",21661
"Angola","AGO",1984,"Africa","Crustaceans",32
"Angola","AGO",1984,"Africa","Cephalopods",14
"Angola","AGO",1984,"Africa","Demersal",802
"Angola","AGO",1984,"Africa","Freshwater",7500
"Angola","AGO",1984,"Africa","Other Marine",65179
"Angola","AGO",1985,"Africa","Pelagic",52475
"Angola","AGO",1985,"Africa","Crustaceans",883
"Angola","AGO",1985,"Africa","Cephalopods",3
"Angola","AGO",1985,"Africa","Demersal",1808
"Angola","AGO",1985,"Africa","Freshwater",7500
"Angola","AGO",1985,"Africa","Other Marine",37424
"Angola","AGO",1986,"Africa","Pelagic",43381
"Angola","AGO",1986,"Africa","Crustaceans",75
"Angola","AGO",1986,"Africa","Cephalopods",0
"Angola","AGO",1986,"Africa","Demersal",2873
"Angola","AGO",1986,"Africa","Freshwater",8000
"Angola","AGO",1986,"Africa","Other Marine",30331
"Angola","AGO",1987,"Africa","Pelagic",27405
"Angola","AGO",1987,"Africa","Crustaceans",168
"Angola","AGO",1987,"Africa","Cephalopods",0
"Angola","AGO",1987,"Africa","Demersal",239
"Angola","AGO",1987,"Africa","Freshwater",8000
"Angola","AGO",1987,"Africa","Other Marine",71678
"Angola","AGO",1988,"Africa","Pelagic",78685
"Angola","AGO",1988,"Africa","Crustaceans",327
"Angola","AGO",1988,"Africa","Cephalopods",27
"Angola","AGO",1988,"Africa","Demersal",416
"Angola","AGO",1988,"Africa","Freshwater",8000
"Angola","AGO",1988,"Africa","Other Marine",38576
