X,Y,osm_id,operatorty,amenity,addrfull,capacitype,addrcity,name,source,building
38.729008,9.0129509,5247312700,,school,,,,EiABC (Ethiopian Institute of Architecture Building Construction & City Devlopment),,
38.7925052,8.9900468,5251750821,,college,,,,,,
38.8105916,8.8835937,5277016921,,school,,,,አዲስ አበባ ሣይንስና ቴክኖሎጂ ዩንቨርስቲ,,
38.7990893,9.0235137,5280313724,,college,,,,,,
39.2496522,8.5399073,5281468824,,college,,,,ዩኒቲ ዩኒቨርስቲ ኮሌጅ አዳማ ካምፖስm,,
38.7754835,8.9790046,5300580021,,school,,,,ቦሌ ቃለ-ሕይወት ትምህርት-ቤት,,
37.4421593,12.5891181,5303210924,,school,,,,,,
37.4565565,12.6072104,5306021221,,school,,,,,,
38.6727646,9.036751,5306507321,,school,,,,ሂልቶፕስ የእውቀት መንደር Hiltops Knowledge Village,,
37.4415947,12.5883131,5314782523,,school,,,,ጎንደር ዩኒቨሲቲ ቴዎድሮስ ግቢ ኮምፒውተር ላብራቶሪ,,
37.4439433,12.5867465,5314782524,,school,,,,ማራኪ ካምፓስ አደባባይ,,
37.3954875,11.5874145,5314782525,,school,,,,ባህርዳር ዩኒቨርሲቲ አስተዳደር ህንፃ,,
37.4414715,12.5877649,5314782526,,school,,,,ጎንደር ዩኒቨርሲቲ ቴዎድሮስ ካምፓስ ቤተ-መፅሃፍት,,
37.444101,12.5907471,5314782623,,school,,,,ጎንድር ዩኒቨሲቲ ዋናው በር,,
37.3952274,11.5755013,5314782624,,school,,,,ባህርዳር ዩኒቭርሲቲ ዋናው ግቢ ዋናው በር,,
39.1891213,6.9761549,5315454627,,school,,,,Dodola Middle School,,
39.6041296,13.782039,5321394977,,school,,,,Wukro St Mary's College,,
39.1441533,8.7139001,5326690026,,school,,,,,,
39.1505922,8.7368847,5326690028,,school,,,,,,
36.8608833,7.6858235,5352343628,,college,,,,TTC,,
39.62502,12.150212,5354853921,,school,,,,አዲስ ዓለም አንደኛ ደረጃ ት/ቤት,,
39.6297553,12.1510242,5354853923,,school,,,,ቆቦ መሰናዶ,,
37.4496971,12.596502,5377403022,,school,,,,ጎንደር ፖሊ-ቴክኒክ ኮሌጅ,,
38.4316445,7.6256447,5388424521,,college,,,,,,
38.4727402,7.7095828,5388424624,,school,,,,,,
37.3648105,11.6029321,5417744424,,school,,,,,,
37.3609361,11.607528,5417744425,,school,,,,,,
37.3659689,11.6030937,5417751421,,school,,,,,,
34.53672,10.0596179,5421731023,,school,,,,,,
34.5374852,10.062039,5421731024,,school,,,,,,
34.5382036,10.0622729,5421731025,,kindergarten,,,,,,
34.5596847,10.0892241,5421732623,,school,,,,,,
37.3647537,11.6030727,5421907723,,school,,,,,,
38.8078007,9.0016289,5428325523,,college,,,,,,
38.7904392,9.0231543,5428840324,,school,,,,Magic Carpet School,,
38.7495798,9.0132546,5428840326,,school,,,"Legahar, Addis Ababa","Addis Ababa University, School of commerce",,
38.7711417,9.0188727,5428870328,,school,,,,,,
38.792973,9.0174408,5428870523,,school,,,,,,
38.8072098,9.0148331,5428870822,,school,,,,,,
38.8270295,8.9948715,5433513921,,school,,,,,,
38.0307851,11.8522984,5443128376,,college,,,,Debre Tabor Poly Technic College,,
38.0178231,11.8521453,5443129375,,college,,,,Fekede Egzi College,,
38.0179482,11.8521318,5450462114,,college,,,,Fekede Egzi College,,
38.9864836,13.2834473,5470214529,,school,,,,,,
38.9958061,13.2858288,5470230722,,school,,,,,,
38.9866713,13.285366,5470233722,,school,,,,,,
38.0305592,11.8521176,5473155417,,college,,,,Debre Tabor poly technic college,,
38.7559828,9.0320045,5475560327,,school,,,,,,
38.7564572,9.0294515,5475584825,,school,,,,,,
39.2807263,8.5478261,5477959829,,school,,,,School Number 1,,
38.7187191,7.9359314,5486070923,,school,,,,,,
38.4676836,8.0601533,5486521834,,school,,,,Hibret frie,,
38.4702929,8.0596463,5486521835,,school,,,,Enseno highschool,,
38.0315459,11.8516409,5511403106,,college,,,,Debre Tabor Poly technic College,,
38.7506929,9.0368234,5515662123,,college,,,,Micro Link  Information Technology College,,
41.8516586,9.6001202,5518748425,,college,,,,,,
38.8119361,8.8870691,5524359323,,school,,,,,,
44.7312095,5.2436102,5541092322,,school,,,,,,
43.5439425,5.953447,5541092722,,school,,,,,,
38.7603433,8.9580617,5546926621,,school,,,,,,
38.998975,9.3614203,5546927521,,school,,,,,,
39.0273723,9.4401593,5546927522,,school,,,,,,
38.7283393,9.0237546,5548117121,,school,,,,ገሊላ የመጀመሪያ ደረጃ ትምህርት ቤት,,
38.729482,9.0233864,5548117221,,school,,,,መተባበር የመጀመሪያ ደረጃ ትምህርት ቤት,,
39.4692183,13.5127658,5582334621,,school,,,,,,
39.4702814,13.5136941,5582334821,,school,,,,,,
38.9964452,13.9307796,5582334922,,school,,,,,,
39.1577149,10.6590236,5597005487,,college,,,,collage,,
39.1611125,10.6709603,5597005503,,school,,,,School Number 1,,
38.9832018,10.5814285,5597067454,,school,,,,hyschool,,
39.0041552,10.5869776,5597067457,,school,,,,South Elementary School,,
39.2242779,11.1296579,5599097936,,school,,,,fitto school,,
39.2232864,11.122895,5599097939,,school,,,,adiss alem school,,
37.3955795,10.7474782,5599124814,,school,,,,elementary school,,
39.0074822,10.5891515,5599151277,,college,,,,college,,
39.2197272,11.5951071,5606356420,,school,,,,elemntry school,,
38.7655681,8.9086513,5608955140,,college,,,,,,
37.4396881,12.5328817,5609570621,,school,,,,የቅዱስ ጆርጅ ትምህርት ቤት,,
38.7733091,8.8937852,5614151745,,school,,,,ኢትዮ ብሔራዊ ትምህርት ቤት,,
38.3073507,6.4072718,5622004328,,school,,,,,,
38.2959834,6.4226818,5622014724,,college,,,,,,
38.2967717,6.4234083,5622015222,,school,,,,,,
38.2972822,6.427101,5622015921,,school,,,,ዶንቦስኮ,,
38.2979957,6.4105577,5622019121,,school,,,,አንደኛ ደረጃ ት/ቤት,,
38.297763,6.4208064,5622021721,,school,,,,,,
38.2972778,6.4197013,5622021921,,kindergarten,,,,,,
38.2871558,6.4258835,5622022921,,college,,,,,,
39.6683621,11.6630764,5630671925,,school,,,,,,
38.6038373,14.1122928,5639168423,,school,,,,,,
38.6027348,14.1124852,5639204721,,school,,,,,,
37.3671841,11.5981774,5645354723,,school,,,,ባህር ዳር አካዳሚ,,
37.3301858,11.5707698,5645356021,,college,,,,ባህር ዳር ዩንቨርሲቲ,,
37.395545,11.5978209,5645356122,,college,,,,"ባህር ዳር ዩንቨርስቲ, BiT",,
37.3689392,11.6010831,5670559036,,college,,,,ሪፍት ቫሊ ዩኒቨርሲቲ,,
38.2922272,6.4130522,5675170321,,school,,,,,,
36.9133558,10.9543186,5675969624,,college,,,,እንጅባራ ዩኒቨርሲቲ,,
37.376363,11.5867948,5686728125,,school,,,,እሸት አካዳሚ,,
37.375121,11.5990128,5686728127,,college,,,,ዩኒቲ ዩኒቨርስቲ,,
37.370914,11.600361,5686732721,,school,,,,ጣና ሃይቅ አጠቃላይ 2ኛ ደረጃና የከፍተኛ ትምህርት መሰናዶ ት/ቤት,,
38.7424896,9.0083582,5700641821,,college,,,,,,
38.742371,9.0577399,5763570555,,school,,,,St Marry Shool | ቅድሰተ ማርያም ት/ቤት,,
42.7878755,9.3410993,5781061753,,school,,,,Wanaw Primary School,,
38.751819,9.0133015,5804154454,,school,,,,ዕድገት በህብረት የመጀመሪያ ደረጃ ት/ቤት,,
38.7611271,8.9776558,5839883286,,school,,,,B.T.D. Educational Acadamy,Original source is addismap.com proprietary POIs. This POI is donated and improved by the uploading user.,
38.7299417,9.0200044,5871447685,,school,,,,New Bright Academy,,
38.7355397,9.783945,5884262877,,school,,,,ፍቼ high school,,
38.7720186,9.0210453,5907096985,,school,,,,ፍሊፐር አለምአቀፍ ትምህርት ቤት,,
39.5249972,13.0262026,5909739585,,school,,,,,,
42.7943881,9.3638643,5922198786,,school,,,,Somali Regional State Police Training Center,,
38.489351,7.0343489,5942412289,,school,,,,,,
38.4751509,7.0348951,5942412290,,college,,,,,,
38.7569485,9.0781869,5948196686,,school,,,,ቁሥቋም ጣይቱ ቡጡል የመጅመሪያ ደ/ትቤት,,
39.4446594,13.5274462,5951348185,,kindergarten,,,,,,
39.5793159,13.6956475,5964825092,,school,,,,አጉላዕ ሁለተኛ ደረጃ ትምህርት ቤት,,
39.5401054,13.5770227,5964825095,,school,,,,,,
39.7212189,13.6459756,5964833285,,school,,,,,,
39.7705356,13.6393882,5964833687,,school,,,,,,
39.5891026,13.6929183,5964834985,,school,,,,,,
38.6542412,8.9372577,5965467785,,college,,,,,,
38.7427643,9.0048995,5969155286,,school,,,,National colleges,,
38.7351942,9.0204841,5980731295,,school,,,,ካራማራ የመጀመርያ ደረጃ የህዝብ ትምህርት ቤት,,
38.7325198,9.0136265,5980748186,,school,,,,ደጃ.ባልቻ አባነፍሶ አጠቃላይ ሁለተኛ እና መሰናዶ ትምህርት ቤት,,
40.8768964,8.9899635,6019808786,,school,,,,በርኩሜ ሁለተኛና  መሰናዶ ትምሀርት ቤት,,
38.7652917,9.051163,6024265685,,college,,,,ተፈሪ መኮንን ኮሌጅ,,
38.74978,9.0571622,6024265785,,school,,,,ቀጨኔ ደብረ ሰላም ት/ት,,
38.7788489,9.0288591,6055245990,,school,,,,አቡነ ጎርጎርዮስ ት/ቤት Abune Gorgorios School,,
37.8644733,8.9816271,6064207891,,school,,,,Ambo Preparatory High School,,
37.8473797,9.5968094,6064235927,,school,,,,Kachisi Elementary School,,
37.8435069,9.5976834,6064241270,,school,,,,Gindeberet Senior Secondary School,,
38.7250537,8.9666901,6104027286,,college,,,,,,
38.7618106,8.9542942,6105824590,,school,,,,,,
39.2445223,7.5247321,6131827385,,college,,,,አርሲ ዮኒቨርሲቲ በቆጂ ካምፓስ,,
39.3250909,13.8783125,6139395070,,school,,,,Agoza Public School,,
38.7679268,8.9298762,6162737185,,college,,,,,,
37.3134331,11.0555862,6163414486,,school,,,,,,
39.1743629,13.646917,6166881799,,school,,,,Primary school,,
39.1840861,13.6309399,6166881833,,school,,,,,,
39.3522461,13.7698576,6167584649,,school,,,,ፅጌረዳ ሁለተኛ ደረጃ ትምህርት ቤት,,
39.1738971,13.7217605,6167657252,,school,,,,,,
39.3206562,13.6941303,6167731615,,school,,,,,,
39.1901787,13.6759009,6167945911,,school,,,,,,
39.3240499,13.6424796,6168002769,,school,,,,,,
39.2627086,13.6100572,6168875314,,school,,,,,,
39.2046667,13.6130595,6168875317,,school,,,,,,
42.8179806,9.3456789,6171269285,,school,,,,,,
38.6574697,8.9337268,6171695316,,school,,,,ብራይትሳይድ ኢንተርናሽናል አካዳሚ,,
38.6549577,8.9355598,6171696142,,school,,,,Wato preparatory school,,
39.4566274,13.5242921,6174755586,,school,,,,,,
39.1557765,13.6009802,6194343966,,school,,,,Mashih school,,
39.2687581,13.6008719,6194485518,,school,,,,,,
39.1129544,13.5679186,6194588883,,school,,,,,,
39.3262165,13.519715,6194817641,,school,,,,Kolal school,,
39.2983855,13.5632351,6196383772,,school,,,,Togogwa school,,
39.2246411,13.6493123,6196414343,,school,,,,May Be'ati school,,
39.1405863,13.640232,6198771151,,school,,,,Melfa school,,
39.1781147,13.6615143,6199191603,,school,,,,Khunale school,,
37.3675016,11.5986666,6200563886,,kindergarten,,,,ባህር ዳር አካዳሜ,,
38.6551497,8.9360674,6201389890,,school,,,,ብራይትሳይድ ኢንተርናሽናል አካዳሚ,,
42.8237896,9.3570135,6204989286,,school,,,,Jijiga University Main Gate,,
38.7145303,9.024568,6208390285,,school,,,,መሠረተ ዕድገት ት/ቤት,,
38.7702086,8.9876041,6212742586,,college,,,,"Ethio telecom training ,",,
42.7943866,9.3638547,6220500385,,school,,,,Somali Regional State Police Training Center,,
36.2924233,10.7817014,6255540707,,school,,,,Menta-Wuha high School,,
37.4612031,11.6211473,6257316788,,college,,,,ባህርዳር ዩንቨርስቲ ዘንዘልማ ካምፓስ,,
39.4673572,14.2784664,6271264888,,school,,,,,,
39.4629178,14.2854852,6271264893,,school,,,,,,
39.4697776,14.2829679,6271264897,,school,,,,ወልዋሎ ቀዳማይ ብርኪ ቤት ት/ቲ,,
39.4673175,14.2791213,6271264900,,school,,,,Genfel Collage,,
39.4690006,14.2782946,6271269087,,kindergarten,,,,,,
39.4713643,14.2871344,6271321490,,school,,,,ያለም ብርሃን 2ይ ብርኪ ቤት ት/ቲ,,
39.4680516,14.2792979,6271321491,,school,,,,St. Lucy Elementary School,,
39.4677592,14.2768387,6271321492,,school,,,,Tsinseta Senior Secondary High School,,
39.4655813,14.2781355,6271321493,,school,,,,Ethio-Image elemetary School,,
39.4634033,14.2915955,6271321785,,school,,,,,,
39.4701105,14.2845642,6271321786,,school,,,,ሜዳ ዓጋመ ቀዳማይ ብርኪ ቤት ት/ቲ,,
44.4875081,8.8398896,6278740986,,school,,,,,,
39.4662627,14.2829114,6280109586,,college,,,,,,
39.4581336,14.2838004,6280109885,,college,,,,,,
38.8056303,9.0035194,6281219485,,kindergarten,,,,,,
39.4627552,14.2993642,6314132787,,school,,,,,,
39.4542744,14.2795107,6314150486,,kindergarten,,,,,,
39.4576792,14.2784974,6314150487,,school,,,,,,
39.0767762,13.5679417,6333417453,,school,,,,Yeresere School,,
39.2952564,13.6543202,6333507253,,school,,,,Zerfenti school open air,,
39.2873352,13.6296437,6333507286,,school,,,,Zerfenti school,,
38.7317395,8.949908,6342500586,,school,,,,ንዋይ ቻሌንጅ አካዳሚ,,
39.2539253,7.5353177,6358476485,,school,,,,በቆጂ 1ኛ ና መለስተኛ 2ኛ ደረጃ ት/ቤት,,
38.7128255,8.9582887,6358476585,,school,,,,ማርክ  ት/ቤት,,
39.5288277,13.019215,6371741486,,school,,,,,,
39.4718971,13.4870444,6372207986,,college,,,,,,
38.7598078,9.0597972,6372299587,,school,,,,,,
38.7184114,9.0137574,6387612185,,school,,,,Unity school,,
39.5549128,13.4692268,6393520886,,college,,,,መቐለ ዩኒቨርሲቲ መለስ ዜናዊ ቴክኖሎጂ ግቢ,,
39.4839941,13.4770877,6393525386,,college,,,,መቐለ ዩኒቨርሲቲ እንዳየሱስ ግቢ,,
39.5158219,13.2562723,6393634187,,college,,,,ዓዲጉዶም ካርል ቴክኒክን ሞያን ኮሌጅ,,
39.4988727,13.1182292,6393900385,,school,,,,ሒዋነ ካልኣይ ብርኪ ቤት ትምህርቲ,,
39.530171,12.927338,6393900785,,school,,,,ዓዲ ሹሁ ካልኣይ ብርኪ ቤት ትምህርቲ,,
39.5287469,12.623133,6395643587,,school,,,,ሓሸንገ ካልኣይ ብርኪ ቤት ትምህርቲ,,
39.2584123,13.5676503,6396109947,,school,,,,Amanit School,,
39.6484145,12.6268942,6396348585,,school,,,,ኩኩፍቶ ካልኣይ ብርኪ ቤት ትምህርቲ,,
39.6003883,13.8862157,6397908385,,school,,,,ነጋሽ,,
39.5179296,9.6618392,6400046585,,school,,,,ባሶ ሁለተኛ ደረጃ ትምህርት ቤት,,
39.4708507,14.299747,6408485185,,school,,,,ኣዲግራት ዩኒቨርሲቲ,,
37.4017002,11.5960314,6422458987,,school,,,,ድልችቦ ትምህርት ቤት,,
38.7631998,9.0467555,6425326386,,college,,,,AAU CBE,,
38.7253339,8.9503168,6435917086,,school,,,,,,
36.6308042,5.8776107,6439431998,,school,,,,Dell School,,
38.2880392,6.4274379,6463584085,,college,,,,,,
38.7608231,9.0641493,6463584091,,school,,,,,,
38.2908205,6.4250878,6463584092,,school,,,,,,
38.741675,9.0570634,6463584187,,school,,,,ድል በር ሁለተኛ ደርጃ ት/ቤት,,
38.860615,8.9891946,6471705396,,school,,,,Bole Ethio China Friendship primary school,,
38.8581018,8.9931749,6471705787,,school,,,,Andode Secondary school,,
38.7404582,8.9511263,6472485986,,school,,,,ሳውዝ ዌስት አካዳሚ,,
38.8619542,8.9864196,6474433089,,school,,,,,,
38.8611513,8.9854954,6474433486,,school,,,,KOIKA,,
38.7196275,9.0428058,6480091214,,college,,,,ከፍተኛ -7 ቴክኒክ ኮሌጅ,,
39.4926861,13.4613807,6499000387,,school,,,,,,
39.5173058,12.6045069,6499621386,,school,,,,Hashenge Primary School,,
38.4856411,7.0679393,6511789384,,school,,,,Hawassa Addis Ketema Highschool,,
38.6270522,7.1010154,6561275686,,college,,,,ወንዶ ገነት የደን እና የተፈጥሮ ሃብት ኮሌጅ,,
45.7700727,5.7669886,6584669100,,school,,,,iqra primary school,,
43.5583488,8.2305764,6588197685,,college,,,,Degahbour TVET,,
34.605692,8.2398238,6592960285,,college,,,,,,
39.7381667,11.085232,6594334085,,school,,,,,,
38.4858412,7.0544284,6609182085,,school,,,,Ethiopia tikdem andegna dereja temert bet,,
38.7005405,9.0047912,6621822986,,school,,,,,,
38.7093355,6.5360963,6622429230,,school,,,,Bona Highschool,,
38.7139876,6.523826,6622429232,,school,,,,Bona Primary School,,
38.7412658,6.5134536,6622509312,,school,,,,Worancha Primary School,,
38.7410393,6.5409749,6622687337,,school,,,,Primary School,,
38.3030755,14.1065571,6631389885,,school,,,,,,
38.8096095,8.8890416,6634125188,,school,,,,,,
38.8097793,8.8849384,6634126285,,school,,,,,,
38.8872945,8.9802947,6634778586,,school,,,,ቦሌ አራርሳ ት/ቤት,,
38.7298077,9.0127595,6635343385,,college,,,,,,
38.7865126,9.0213336,6652618033,,school,,,,Evo Fashion Design Academy,,
38.7379869,9.0219873,6673631988,,school,,,,Geja Kale Hiwot Elementary School,,
38.8489283,9.0103019,6698676488,,school,,,,,,
38.8492569,9.0100863,6698676489,,school,,,,,,
38.7291045,8.9930617,6712129287,,school,,,,School of Tomorrow - Bisrat Branch,,
38.6896782,8.9583864,6715628888,,school,,,,Stairway school,,
38.6917864,8.9554058,6716220881,,school,,,,Cordova Academy,,
38.0190577,8.4985944,6718406277,,kindergarten,,,,Guarure Bora school,,
38.0194843,8.4975653,6718406278,,school,,,,Guarure Bora school,,
38.7735079,8.956862,6718704353,,school,,,,Tipfay Academy,,
38.775518,8.8970007,6750142690,,school,,,,,,
38.7754509,8.8967815,6755546085,,school,,,,,,
38.7188385,8.9498902,6759911733,,school,,,,School of redemption,,
38.6955816,8.953033,6759978211,,college,,,,Principles health and business college,,
41.8599572,9.5895783,6782276748,,school,,,,Kezira primary school,,
41.2956417,9.342363,6782306063,,school,,,,Boreda secondary school,,
37.8500872,7.5452915,6807131320,,school,,,,የካትት 25/1967,,
37.8846316,7.5587636,6807131381,,school,,,,ዋቸሞ ዩንቨሪሲቲ ዋና በር,,
37.8565007,7.5610396,6807135013,,school,,,,ዋቸሞ,,
37.8472309,7.549444,6807135152,,college,,,,ሆሳዕና ጤና ሰይንስ ኮሌጅ,,
37.8556378,7.5506453,6807135156,,kindergarten,,,,,,
37.8493428,7.5495658,6807135207,,school,,,,,,
37.8460705,7.5496383,6807135947,,school,,,,አባ,,
37.843634,7.5468485,6807135986,,school,,,,ቁጥር አንድ,,
37.8846469,7.556374,6807136091,,school,,,,ዋቸሞ ዩንቨሪሲቲ,,
37.8595142,7.5520344,6807136190,,school,,,,ቁጥር ሶስት,,
37.8585121,7.340511,6824881485,,school,,,,አንጋጫ መሰናዶ ት/ቤት,,
38.7603081,9.0624369,6837998585,,school,,,,ድል በትግል የመጀመሪያ ደረጃ ት/ቤት,,
37.8569129,7.5810245,6857270294,,college,,,,ሆሳዕና ቴክንክና ሙያ ማሰልጠኛ ኮለረጅ,,
37.8560484,7.5635046,6857313788,,school,,,,ዋቸሞ አጠቃላይ ከፍተኛ ት/ቤት,,
37.841712,7.5783567,6857314190,,college,,,,ቦቢቾ ቃለ ህይወት መጽሐፍ ቅዱስ ኮሌጅ,,
37.8566261,7.5731316,6857314886,,college,,,,ሆሳዕና ማምህራን ማሰልጠኛ ኮሌጅ,,
38.8013858,9.0161549,6859609986,,school,,,,ዋን ፕላኔት ኢንተርናሽናል,,
38.8771848,9.0285671,6861207485,,college,,,,,,
38.715615,9.0410947,6864107285,,school,,,,ብርሃን በር,,
39.0332273,12.6296057,6866148387,,school,,,,Sekota Medresa,,
38.8454158,9.0090493,6872263085,,school,,,,,,
38.8504727,9.0219168,6872263185,,school,,,,,,
38.8456688,9.0126777,6872267785,,school,,,,,,
39.486076,13.4811076,6872292485,,college,,,,,,
37.7235187,14.1714506,6882339534,,kindergarten,,,,Shimelba IRC ECCD Center,,
37.7290572,14.1718123,6882339535,,school,,,,Secondary School,,
37.7242904,14.1713614,6882339536,,school,,,,IRC Youth Program Center,,
38.7629157,8.977487,6886117186,,kindergarten,,,,,,
38.550507,8.3186541,6902972086,,school,,,,,,
38.4396867,8.1724877,6917454286,,school,,,,,,
38.4190103,6.6025071,6926664185,,school,,,,,,
38.8383599,9.017369,6929804785,,school,,,,ፋውንቴን ኦፍ ኖውሌጅ ት/ቤት,,
39.6886223,14.090799,6936655185,,school,,,,ሰና,,
39.5517467,14.2947647,6936655285,,school,,,,ሰስዕ ሁለተኛ  ደረጃ ትምህርት ቤት,,
39.3469845,13.7693873,6936655289,,school,,,,ፅጌረዳ ሁለተኛ ደረጃ ትምህርት ቤት,,
38.7969518,9.0184894,6954546885,,school,,,,,,
38.7161575,9.013605,6961293387,,school,,,,ዩኒቲ ዩኒቨርሲቲ,,
39.6339602,11.1290658,6961326588,,school,,,,,,
38.6949164,9.0328163,6968608285,,school,,,,አል አፍያ ትምሕርት ቤት,,
38.7725482,8.8932806,6982092385,,school,,,,ኢትዮ ብሔራዊ ትምህርትቤት,,
38.7312177,9.0639372,6982826485,,school,,,,,,
38.7165813,9.0676318,6983007185,,school,,,,,,
38.752065,9.0367566,6984338045,,college,,,,Helen,,
39.2018945,10.9995487,6985467588,,school,,,,,,
38.7663614,8.9830056,6994562087,,school,,,,ፊታአ,,
37.8903935,8.9693963,6994571485,,college,,,,Ambo University,,
38.7967771,9.0180562,7005661086,,college,,,,,,
38.153405,13.6582684,7008438090,,kindergarten,,,,,UNHCR Field Data Collection,
38.1579626,13.6544172,7008438092,,school,,,,Mai Aini Secondary School,UNHCR Field Data Collection,
43.1894948,9.0813926,7008440261,,school,,,,,UNHCR Field Data Collection,
43.1758533,9.0951774,7008440264,,school,,,,IRC Center,UNHCR Field Data Collection,
43.1750781,9.0965847,7008440265,,kindergarten,,,,Child Friendly Space,UNHCR Field Data Collection,
43.1796957,9.0924388,7008440268,,school,,,,,UNHCR Field Data Collection,
43.1755154,9.0961859,7008440270,,kindergarten,,,,,UNHCR Field Data Collection,
43.1828814,9.094336,7008440273,,school,,,,Abdullahi Bade Secondary School,UNHCR Field Data Collection,
43.1857126,9.088124,7008440274,,kindergarten,,,,,UNHCR Field Data Collection,
43.1727029,9.1059299,7008440275,,school,,,,Dr Abdulmajid Hussein Primary,UNHCR Field Data Collection,
43.1888991,9.0838556,7008440277,,kindergarten,,,,,UNHCR Field Data Collection,
43.1805863,9.0955944,7008440278,,school,,,,Multi-Purpose Center,UNHCR Field Data Collection,
41.4486623,11.5899667,7008521597,,kindergarten,,,,None Formal Education Preschool,UNHCR Field Data Collection,
41.4481659,11.5907245,7008521598,,school,,,,,UNHCR Field Data Collection,
41.4467529,11.5918388,7008521599,,kindergarten,,,,,UNHCR Field Data Collection,
38.7886302,9.0178659,7017924711,,college,,,,,,
39.4636153,14.3010536,7039412285,,school,,,,,,
37.7773305,8.2843548,7058616185,,school,,,,ቅዱስ ዬሴፍ ካቶሊ ት/ቤት,,
38.7194316,8.1592707,7065987785,,school,,,,,,
43.1782169,9.0933451,7069406810,,kindergarten,,,,Pre School,,
43.174109,9.093255,7069406811,,kindergarten,,,,Pre School,,
43.1746025,9.0979365,7069406812,,kindergarten,,,,,,
43.1746158,9.0971834,7069406813,,kindergarten,,,,,,
36.8350561,7.6857918,7076797685,,school,,,,ሰጦ ሰመሮ ሁለተኛ ደረጃ ት/ቤት,,
36.8354777,7.683656,7076797686,,school,,,,ቤተሰብ አካዳሚ,,
38.7615991,9.0507615,7077820285,,school,,,,የኢትዮጵያ ህዋ ምርምር,,
39.2554204,8.5475058,7099340085,,school,,,,,,
38.7593493,9.0608584,7101297485,,school,,,,,,
38.8024313,9.0215025,7105321289,,college,,,,ሲልከን ቫሊ ኮሌጅ,,
42.7907342,9.3561968,7119218485,,college,,,,ሆርን ኢንተርናሽናል ዩንቨርሲቲ ኮሌጅ,,
42.0566284,4.181564,7146498983,,school,,,,Primary school,,
38.7627266,9.0420562,7148341196,,school,,,,Genet K. G. School,,
38.7742096,9.0350197,7148740833,,school,,,,Indian International School,,
38.7777345,9.0274075,7158609864,,school,,,,Yeka Sub City Administration Werda 06,,
38.765865,8.9539552,7159217244,,college,,,,Aygoda Nursery School,,
38.7671953,8.9530331,7159245981,,school,,,,Bulbula Secondary School,,
38.7705186,8.957116,7159251688,,school,,,,Falcon Academy,,
38.7617692,9.0311811,7162562282,,college,,,,American College of Technology,,
42.0355418,4.1744089,7172254943,,school,,,,Teacher Training College,,
39.2777345,8.5483968,7201165085,,school,,,,ሀራምቤ ዩኒቨርሲቲ,,
38.7586,9.0467,7205442830,,university,,,,Addis Ababa University,,
39.2859153,8.4992454,7214585185,,school,,,,ሐዋስ መሰናዶ ትምህርት ቤት,,
38.77688,9.0382915,7226599713,,school,,,,Kebena Adventist School,,
38.7728732,9.0206029,7236646216,,school,,,,Leilt Zenebwerk School,,
37.7476364,6.8604603,7248341787,,school,,,,,,
36.8347297,7.6832081,7263316185,,school,,,,ቤተሰብ አካዳሚ,,
38.731457,8.9487929,7282924386,,school,,,,,,
38.7661184,9.0379152,7289136685,,school,,,,ኤል ኤም,,
38.8495102,8.985998,7394665286,,school,,,,,,
38.6517048,8.9226365,7433309021,,school,,,,Betseb Acadamy,,
37.7278753,10.3180875,7448019112,,school,,,Debre Markos,Zengena Academy,,
38.1306472,13.5970531,7528067485,,school,,,,,,
38.8011101,9.0162385,7529590187,,college,,,,,,
39.2643838,8.5394404,7534063885,,college,,,,ሪፍት ቫሊ ዮኒቨርሲቲ,,
39.2637346,8.5377303,7534063886,,school,,,,ናፍያድ ትምህርት ቤት,,
38.6752114,8.9774085,7553512590,,school,,,,,,
38.6739452,8.9768296,7553516885,,school,,,,,,
38.6760068,8.9775066,7553517185,,school,,,,,,
35.5470517,6.9482418,7605561685,,college,,,,ሚዛን-አማን ጤና ሳይንስ ኮሌጅ መሰብሰቢያ አዳራሽ,,
35.5490581,6.94816,7607667285,,college,,,,ሚዛን-አማን ጤና ሳይንስ ኮሌጅ,,
35.5700191,6.971342,7611159185,,college,,,,,,
34.2650892,8.1946096,7640495064,,school,,,,Itang High School,,
35.5554795,6.9558185,7656344285,,kindergarten,,,,n,,
41.8672191,9.6000801,7750387685,,school,,,,ዘ እስኩል ኦፍ ኤክሰለንስ,,
38.0187987,11.8543052,7772849285,,school,,,,,,
38.0157158,11.8513652,7772897285,,school,,,,,,
42.1408868,9.8207967,7773191485,,school,,,,Harmukale Primary School,,
39.229454,3.7662623,7775737085,,school,,,,ሀሰን ጎሮ,,
35.5481891,6.9484359,7778058107,,college,,,,ሚዛን-አማን ጤና ሳይንስ ኮሌጅ,,
37.762093,6.8626551,7814192556,,college,,,,Wolaita business and technology college,,
34.5589237,10.0889538,7840028195,,college,,,,አሶሳ ዪኒቨርሲቲ,,
38.6622715,9.0293603,7840028285,,school,,,,አብዲ ኖኖ የመጀመሪያ ደረጃ ት/ቤት,,
38.7667704,8.878636,7840028287,,school,,,,,,
38.7656221,8.881917,7840028290,,school,,,,,,
38.7659478,8.8812216,7840028291,,school,,,,,,
38.8094351,8.883915,7840028890,,college,,,,,,
38.4685509,7.0446521,7855835185,,school,,,,ቅዱስ ዳንኤል ኮምቦኒ ሁለተኛ ደረጃ እና መሰናዶ ት/ቤት,,
