_id,_source,_target,_label,ownership_type
e21212,n21816,n22599,HAS_JURISDICTION,
e21213,n21817,n22599,HAS_JURISDICTION,
e21214,n21818,n22600,HAS_JURISDICTION,
e21215,n21819,n22600,HAS_JURISDICTION,
e21216,n21821,n22601,HAS_JURISDICTION,
e21217,n21822,n22602,HAS_JURISDICTION,
e21218,n21823,n22602,HAS_JURISDICTION,
e21219,n21824,n22602,HAS_JURISDICTION,
e21220,n21825,n22602,HAS_JURISDICTION,
e21221,n21826,n22602,HAS_JURISDICTION,
e21222,n21827,n22602,HAS_JURISDICTION,
e21223,n21828,n22602,HAS_JURISDICTION,
e21224,n21829,n22603,HAS_JURISDICTION,
e21225,n21830,n22604,HAS_JURISDICTION,
e21226,n21831,n22604,HAS_JURISDICTION,
e21227,n21832,n22604,HAS_JURISDICTION,
e21228,n21833,n22604,HAS_JURISDICTION,
e21229,n21834,n22604,HAS_JURISDICTION,
e21230,n21835,n22605,HAS_JURISDICTION,
e21231,n21837,n22605,HAS_JURISDICTION,
e21232,n21838,n22606,HAS_JURISDICTION,
e21233,n21839,n22607,HAS_JURISDICTION,
e21234,n21841,n22607,HAS_JURISDICTION,
e21235,n21842,n22607,HAS_JURISDICTION,
e21236,n21843,n22608,HAS_JURISDICTION,
e21237,n21844,n22609,HAS_JURISDICTION,
e21238,n21845,n22610,HAS_JURISDICTION,
e21239,n21846,n22610,HAS_JURISDICTION,
e21240,n21847,n22610,HAS_JURISDICTION,
e21241,n21848,n22610,HAS_JURISDICTION,
e21242,n21477,n22610,HAS_JURISDICTION,
e21243,n21849,n22610,HAS_JURISDICTION,
e21244,n21850,n22611,HAS_JURISDICTION,
e21245,n21851,n22611,HAS_JURISDICTION,
e21246,n21852,n22611,HAS_JURISDICTION,
e21247,n21853,n22611,HAS_JURISDICTION,
e21248,n21854,n22611,HAS_JURISDICTION,
e21249,n21855,n22611,HAS_JURISDICTION,
e21250,n21856,n22611,HAS_JURISDICTION,
e21251,n21857,n22612,HAS_JURISDICTION,
e21252,n21858,n22613,HAS_JURISDICTION,
e21253,n21859,n22614,HAS_JURISDICTION,
e21254,n21860,n22615,HAS_JURISDICTION,
e21255,n21861,n22615,HAS_JURISDICTION,
e21256,n21862,n22615,HAS_JURISDICTION,
e21257,n21863,n22615,HAS_JURISDICTION,
e21258,n21865,n22616,HAS_JURISDICTION,
e21259,n21867,n22617,HAS_JURISDICTION,
e21260,n21868,n22617,HAS_JURISDICTION,
e21261,n21869,n22617,HAS_JURISDICTION,
e21262,n21871,n22617,HAS_JURISDICTION,
e21263,n21873,n22617,HAS_JURISDICTION,
e21264,n21875,n22617,HAS_JURISDICTION,
e21265,n21876,n22617,HAS_JURISDICTION,
e21266,n21877,n22617,HAS_JURISDICTION,
e21267,n21878,n22617,HAS_JURISDICTION,
e21268,n21879,n22617,HAS_JURISDICTION,
e21269,n21880,n22617,HAS_JURISDICTION,
e21270,n21881,n22617,HAS_JURISDICTION,
e21271,n21882,n22617,HAS_JURISDICTION,
e21272,n21883,n22617,HAS_JURISDICTION,
e21273,n21885,n22617,HAS_JURISDICTION,
e21274,n21625,n22617,HAS_JURISDICTION,
e21275,n21640,n22617,HAS_JURISDICTION,
e21276,n21886,n22617,HAS_JURISDICTION,
e21277,n21887,n22617,HAS_JURISDICTION,
e21278,n21888,n22617,HAS_JURISDICTION,
e21279,n21889,n22617,HAS_JURISDICTION,
e21280,n21381,n22617,HAS_JURISDICTION,
e21281,n21890,n22617,HAS_JURISDICTION,
e21282,n21891,n22617,HAS_JURISDICTION,
e21283,n21892,n22617,HAS_JURISDICTION,
e21284,n21704,n22617,HAS_JURISDICTION,
e21285,n21893,n22617,HAS_JURISDICTION,
e21286,n21895,n22617,HAS_JURISDICTION,
e21287,n21896,n22617,HAS_JURISDICTION,
e21288,n21897,n22617,HAS_JURISDICTION,
e21289,n21870,n22617,HAS_JURISDICTION,
e21290,n21612,n22617,HAS_JURISDICTION,
e21291,n21898,n22617,HAS_JURISDICTION,
e21292,n21899,n22617,HAS_JURISDICTION,
e21293,n21900,n22617,HAS_JURISDICTION,
e21294,n21901,n22617,HAS_JURISDICTION,
e21295,n21902,n22617,HAS_JURISDICTION,
e21296,n21903,n22617,HAS_JURISDICTION,
e21297,n21904,n22617,HAS_JURISDICTION,
e21298,n21905,n22617,HAS_JURISDICTION,
e21299,n21906,n22617,HAS_JURISDICTION,
e21300,n21907,n22617,HAS_JURISDICTION,
e21301,n21908,n22617,HAS_JURISDICTION,
e21302,n21909,n22617,HAS_JURISDICTION,
e21303,n21910,n22617,HAS_JURISDICTION,
e21304,n21911,n22617,HAS_JURISDICTION,
e21305,n21913,n22617,HAS_JURISDICTION,
e21306,n21914,n22617,HAS_JURISDICTION,
e21307,n21915,n22617,HAS_JURISDICTION,
e21308,n21916,n22618,HAS_JURISDICTION,
e21309,n21917,n22618,HAS_JURISDICTION,
e21310,n21918,n22618,HAS_JURISDICTION,
e21311,n21919,n22618,HAS_JURISDICTION,
e21312,n21920,n22618,HAS_JURISDICTION,
e21313,n21921,n22618,HAS_JURISDICTION,
e21314,n21922,n22618,HAS_JURISDICTION,
e21315,n21924,n22618,HAS_JURISDICTION,
e21316,n21925,n22618,HAS_JURISDICTION,
e21317,n21923,n22618,HAS_JURISDICTION,
e21318,n21926,n22618,HAS_JURISDICTION,
e21319,n21927,n22618,HAS_JURISDICTION,
e21320,n21928,n22618,HAS_JURISDICTION,
e21321,n21929,n22618,HAS_JURISDICTION,
e21322,n21930,n22618,HAS_JURISDICTION,
e21323,n21931,n22618,HAS_JURISDICTION,
e21324,n21932,n22619,HAS_JURISDICTION,
e21325,n21934,n22619,HAS_JURISDICTION,
e21326,n21935,n22619,HAS_JURISDICTION,
e21327,n21936,n22619,HAS_JURISDICTION,
e21328,n21937,n22619,HAS_JURISDICTION,
e21329,n21938,n22619,HAS_JURISDICTION,
e21330,n21940,n22619,HAS_JURISDICTION,
e21331,n21942,n22620,HAS_JURISDICTION,
e21332,n21943,n22620,HAS_JURISDICTION,
e21333,n21945,n22621,HAS_JURISDICTION,
e21334,n21946,n22621,HAS_JURISDICTION,
e21335,n21947,n22622,HAS_JURISDICTION,
e21336,n21948,n22623,HAS_JURISDICTION,
e21337,n21949,n22624,HAS_JURISDICTION,
e21338,n21950,n22625,HAS_JURISDICTION,
e21339,n21951,n22625,HAS_JURISDICTION,
e21340,n21952,n22626,HAS_JURISDICTION,
e21341,n21953,n22626,HAS_JURISDICTION,
e21342,n21954,n22626,HAS_JURISDICTION,
e21343,n21955,n22626,HAS_JURISDICTION,
e21344,n21956,n22627,HAS_JURISDICTION,
e21345,n21957,n22627,HAS_JURISDICTION,
e21346,n21958,n22627,HAS_JURISDICTION,
e21347,n21959,n22627,HAS_JURISDICTION,
e21348,n21960,n22627,HAS_JURISDICTION,
e21349,n21961,n22627,HAS_JURISDICTION,
e21350,n21962,n22627,HAS_JURISDICTION,
e21351,n21963,n22627,HAS_JURISDICTION,
e21352,n21964,n22628,HAS_JURISDICTION,
e21353,n21965,n22628,HAS_JURISDICTION,
e21354,n21966,n22628,HAS_JURISDICTION,
e21355,n21967,n22629,HAS_JURISDICTION,
e21356,n21968,n22629,HAS_JURISDICTION,
e21357,n21969,n22629,HAS_JURISDICTION,
e21358,n21970,n22629,HAS_JURISDICTION,
e21359,n21971,n22630,HAS_JURISDICTION,
e21360,n21972,n22630,HAS_JURISDICTION,
e21361,n21605,n22631,HAS_JURISDICTION,
e21362,n21973,n22631,HAS_JURISDICTION,
e21363,n21974,n22631,HAS_JURISDICTION,
e21364,n21975,n22631,HAS_JURISDICTION,
e21365,n21976,n22631,HAS_JURISDICTION,
e21366,n21977,n22631,HAS_JURISDICTION,
e21367,n21978,n22631,HAS_JURISDICTION,
e21368,n21979,n22631,HAS_JURISDICTION,
e21369,n21981,n22631,HAS_JURISDICTION,
e21370,n21982,n22632,HAS_JURISDICTION,
e21371,n21983,n22632,HAS_JURISDICTION,
e21372,n21984,n22633,HAS_JURISDICTION,
e21373,n21985,n22633,HAS_JURISDICTION,
e21374,n21986,n22633,HAS_JURISDICTION,
e21375,n21987,n22633,HAS_JURISDICTION,
e21376,n21988,n22633,HAS_JURISDICTION,
e21377,n21989,n22633,HAS_JURISDICTION,
e21378,n21990,n22633,HAS_JURISDICTION,
e21379,n21991,n22633,HAS_JURISDICTION,
e21380,n21992,n22634,HAS_JURISDICTION,
e21381,n21444,n22634,HAS_JURISDICTION,
e21382,n21993,n22634,HAS_JURISDICTION,
e21383,n21390,n22634,HAS_JURISDICTION,
e21384,n21995,n22634,HAS_JURISDICTION,
e21385,n21996,n22634,HAS_JURISDICTION,
e21386,n21997,n22634,HAS_JURISDICTION,
e21387,n21998,n22634,HAS_JURISDICTION,
e21388,n21999,n22634,HAS_JURISDICTION,
e21389,n22000,n22634,HAS_JURISDICTION,
e21390,n22001,n22634,HAS_JURISDICTION,
e21391,n22002,n22634,HAS_JURISDICTION,
e21392,n22003,n22634,HAS_JURISDICTION,
e21393,n22004,n22634,HAS_JURISDICTION,
e21394,n22005,n22634,HAS_JURISDICTION,
e21395,n22006,n22634,HAS_JURISDICTION,
e21396,n22007,n22634,HAS_JURISDICTION,
e21397,n22008,n22635,HAS_JURISDICTION,
e21398,n22009,n22635,HAS_JURISDICTION,
e21399,n22010,n22636,HAS_JURISDICTION,
e21400,n22012,n22636,HAS_JURISDICTION,
e21401,n22011,n22636,HAS_JURISDICTION,
e21402,n22013,n22636,HAS_JURISDICTION,
e21403,n22014,n22636,HAS_JURISDICTION,
e21404,n22015,n22636,HAS_JURISDICTION,
e21405,n22016,n22636,HAS_JURISDICTION,
e21406,n22017,n22637,HAS_JURISDICTION,
e21407,n22018,n22637,HAS_JURISDICTION,
e21408,n22019,n22637,HAS_JURISDICTION,
e21409,n22020,n22638,HAS_JURISDICTION,
e21410,n22021,n22638,HAS_JURISDICTION,
e21411,n22023,n22638,HAS_JURISDICTION,
e21412,n22024,n22638,HAS_JURISDICTION,
e21413,n22025,n22638,HAS_JURISDICTION,
e21414,n22026,n22638,HAS_JURISDICTION,
e21415,n22022,n22638,HAS_JURISDICTION,
e21416,n22029,n22638,HAS_JURISDICTION,
e21417,n22030,n22639,HAS_JURISDICTION,
e21418,n22032,n22639,HAS_JURISDICTION,
e21419,n22034,n22639,HAS_JURISDICTION,
e21420,n22036,n22639,HAS_JURISDICTION,
e21421,n22038,n22639,HAS_JURISDICTION,
e21422,n22040,n22639,HAS_JURISDICTION,
e21423,n22041,n22639,HAS_JURISDICTION,
e21424,n22043,n22639,HAS_JURISDICTION,
e21425,n22045,n22640,HAS_JURISDICTION,
e21426,n22047,n22641,HAS_JURISDICTION,
e21427,n22049,n22641,HAS_JURISDICTION,
e21428,n22050,n22641,HAS_JURISDICTION,
e21429,n22052,n22641,HAS_JURISDICTION,
e21430,n22053,n22641,HAS_JURISDICTION,
e21431,n22054,n22641,HAS_JURISDICTION,
e21432,n22055,n22641,HAS_JURISDICTION,
e21433,n22056,n22641,HAS_JURISDICTION,
e21434,n22057,n22641,HAS_JURISDICTION,
e21435,n22058,n22641,HAS_JURISDICTION,
e21436,n22059,n22641,HAS_JURISDICTION,
e21437,n22060,n22642,HAS_JURISDICTION,
e21438,n22061,n22643,HAS_JURISDICTION,
e21439,n22063,n22643,HAS_JURISDICTION,
e21440,n22064,n22643,HAS_JURISDICTION,
e21441,n22065,n22643,HAS_JURISDICTION,
e21442,n22066,n22643,HAS_JURISDICTION,
e21443,n22067,n22643,HAS_JURISDICTION,
e21444,n22068,n22643,HAS_JURISDICTION,
e21445,n22069,n22643,HAS_JURISDICTION,
e21446,n22070,n22644,HAS_JURISDICTION,
e21447,n22072,n22644,HAS_JURISDICTION,
e21448,n21820,n22644,HAS_JURISDICTION,
e21449,n22073,n22644,HAS_JURISDICTION,
e21450,n22074,n22644,HAS_JURISDICTION,
e21451,n22076,n22644,HAS_JURISDICTION,
e21452,n22078,n22644,HAS_JURISDICTION,
e21453,n22079,n22644,HAS_JURISDICTION,
e21454,n21475,n22644,HAS_JURISDICTION,
e21455,n22080,n22644,HAS_JURISDICTION,
e21456,n22081,n22644,HAS_JURISDICTION,
e21457,n22082,n22644,HAS_JURISDICTION,
e21458,n22083,n22644,HAS_JURISDICTION,
e21459,n22084,n22644,HAS_JURISDICTION,
e21460,n21808,n22644,HAS_JURISDICTION,
e21461,n21866,n22644,HAS_JURISDICTION,
e21462,n22085,n22644,HAS_JURISDICTION,
e21463,n21790,n22644,HAS_JURISDICTION,
e21464,n21512,n22644,HAS_JURISDICTION,
e21465,n22086,n22644,HAS_JURISDICTION,
e21466,n22087,n22644,HAS_JURISDICTION,
e21467,n22088,n22644,HAS_JURISDICTION,
e21468,n21479,n22644,HAS_JURISDICTION,
e21469,n22089,n22644,HAS_JURISDICTION,
e21470,n21581,n22644,HAS_JURISDICTION,
e21471,n22090,n22644,HAS_JURISDICTION,
e21472,n22091,n22644,HAS_JURISDICTION,
e21473,n21503,n22644,HAS_JURISDICTION,
e21474,n22092,n22644,HAS_JURISDICTION,
e21475,n22093,n22644,HAS_JURISDICTION,
e21476,n22094,n22644,HAS_JURISDICTION,
e21477,n21840,n22644,HAS_JURISDICTION,
e21478,n21603,n22644,HAS_JURISDICTION,
e21479,n21592,n22644,HAS_JURISDICTION,
e21480,n21648,n22644,HAS_JURISDICTION,
e21481,n22095,n22644,HAS_JURISDICTION,
e21482,n22096,n22644,HAS_JURISDICTION,
e21483,n22097,n22644,HAS_JURISDICTION,
e21484,n22098,n22644,HAS_JURISDICTION,
e21485,n21798,n22644,HAS_JURISDICTION,
e21486,n22099,n22644,HAS_JURISDICTION,
e21487,n22100,n22644,HAS_JURISDICTION,
e21488,n22101,n22644,HAS_JURISDICTION,
e21489,n21510,n22644,HAS_JURISDICTION,
e21490,n22102,n22644,HAS_JURISDICTION,
e21491,n22103,n22644,HAS_JURISDICTION,
e21492,n22104,n22644,HAS_JURISDICTION,
e21493,n21558,n22644,HAS_JURISDICTION,
e21494,n22105,n22644,HAS_JURISDICTION,
e21495,n21560,n22644,HAS_JURISDICTION,
e21496,n21636,n22644,HAS_JURISDICTION,
e21497,n22107,n22644,HAS_JURISDICTION,
e21498,n22108,n22644,HAS_JURISDICTION,
e21499,n22109,n22644,HAS_JURISDICTION,
e21500,n22110,n22644,HAS_JURISDICTION,
e21501,n22111,n22644,HAS_JURISDICTION,
e21502,n22112,n22644,HAS_JURISDICTION,
e21503,n22113,n22644,HAS_JURISDICTION,
e21504,n22114,n22644,HAS_JURISDICTION,
e21505,n22115,n22644,HAS_JURISDICTION,
e21506,n22062,n22644,HAS_JURISDICTION,
e21507,n22039,n22644,HAS_JURISDICTION,
e21508,n22116,n22644,HAS_JURISDICTION,
e21509,n22117,n22644,HAS_JURISDICTION,
e21510,n22118,n22644,HAS_JURISDICTION,
e21511,n22119,n22644,HAS_JURISDICTION,
e21512,n21468,n22644,HAS_JURISDICTION,
e21513,n22120,n22644,HAS_JURISDICTION,
e21514,n22121,n22644,HAS_JURISDICTION,
e21515,n22122,n22644,HAS_JURISDICTION,
e21516,n22123,n22644,HAS_JURISDICTION,
e21517,n22124,n22644,HAS_JURISDICTION,
e21518,n22126,n22644,HAS_JURISDICTION,
e21519,n22127,n22644,HAS_JURISDICTION,
e21520,n21403,n22644,HAS_JURISDICTION,
e21521,n21788,n22644,HAS_JURISDICTION,
e21522,n21884,n22644,HAS_JURISDICTION,
e21523,n22128,n22644,HAS_JURISDICTION,
e21524,n21571,n22644,HAS_JURISDICTION,
e21525,n22129,n22644,HAS_JURISDICTION,
e21526,n21980,n22644,HAS_JURISDICTION,
e21527,n22130,n22644,HAS_JURISDICTION,
e21528,n22131,n22644,HAS_JURISDICTION,
e21529,n22132,n22644,HAS_JURISDICTION,
e21530,n22133,n22644,HAS_JURISDICTION,
e21531,n22134,n22644,HAS_JURISDICTION,
e21532,n22135,n22644,HAS_JURISDICTION,
e21533,n22136,n22644,HAS_JURISDICTION,
e21534,n22137,n22644,HAS_JURISDICTION,
e21535,n21472,n22644,HAS_JURISDICTION,
e21536,n22138,n22644,HAS_JURISDICTION,
e21537,n22139,n22644,HAS_JURISDICTION,
e21538,n21912,n22644,HAS_JURISDICTION,
e21539,n22140,n22644,HAS_JURISDICTION,
e21540,n22141,n22644,HAS_JURISDICTION,
e21541,n22142,n22644,HAS_JURISDICTION,
e21542,n22125,n22644,HAS_JURISDICTION,
e21543,n22143,n22644,HAS_JURISDICTION,
e21544,n22144,n22644,HAS_JURISDICTION,
e21545,n22145,n22644,HAS_JURISDICTION,
e21546,n22146,n22644,HAS_JURISDICTION,
e21547,n22147,n22644,HAS_JURISDICTION,
e21548,n21562,n22644,HAS_JURISDICTION,
e21549,n21565,n22644,HAS_JURISDICTION,
e21550,n22149,n22644,HAS_JURISDICTION,
e21551,n22150,n22644,HAS_JURISDICTION,
e21552,n22151,n22644,HAS_JURISDICTION,
e21553,n21939,n22644,HAS_JURISDICTION,
e21554,n22152,n22644,HAS_JURISDICTION,
e21555,n21803,n22644,HAS_JURISDICTION,
e21556,n22153,n22644,HAS_JURISDICTION,
e21557,n22154,n22644,HAS_JURISDICTION,
e21558,n22155,n22644,HAS_JURISDICTION,
e21559,n22156,n22644,HAS_JURISDICTION,
e21560,n22157,n22644,HAS_JURISDICTION,
e21561,n22158,n22644,HAS_JURISDICTION,
e21562,n22051,n22644,HAS_JURISDICTION,
e21563,n22159,n22644,HAS_JURISDICTION,
e21564,n22160,n22644,HAS_JURISDICTION,
e21565,n22161,n22644,HAS_JURISDICTION,
e21566,n22162,n22644,HAS_JURISDICTION,
e21567,n22163,n22644,HAS_JURISDICTION,
e21568,n22164,n22644,HAS_JURISDICTION,
e21569,n22071,n22644,HAS_JURISDICTION,
e21570,n22165,n22644,HAS_JURISDICTION,
e21571,n22166,n22644,HAS_JURISDICTION,
e21572,n21941,n22644,HAS_JURISDICTION,
e21573,n22167,n22644,HAS_JURISDICTION,
e21574,n22168,n22644,HAS_JURISDICTION,
e21575,n22169,n22644,HAS_JURISDICTION,
e21576,n22148,n22644,HAS_JURISDICTION,
e21577,n22170,n22644,HAS_JURISDICTION,
e21578,n21520,n22644,HAS_JURISDICTION,
e21579,n22171,n22644,HAS_JURISDICTION,
e21580,n22172,n22644,HAS_JURISDICTION,
e21581,n22173,n22644,HAS_JURISDICTION,
e21582,n21385,n22644,HAS_JURISDICTION,
e21583,n22174,n22644,HAS_JURISDICTION,
e21584,n22175,n22644,HAS_JURISDICTION,
e21585,n22176,n22644,HAS_JURISDICTION,
e21586,n22177,n22644,HAS_JURISDICTION,
e21587,n22178,n22644,HAS_JURISDICTION,
e21588,n22179,n22644,HAS_JURISDICTION,
e21589,n22180,n22644,HAS_JURISDICTION,
e21590,n22037,n22644,HAS_JURISDICTION,
e21591,n22181,n22644,HAS_JURISDICTION,
e21592,n22182,n22644,HAS_JURISDICTION,
e21593,n22183,n22644,HAS_JURISDICTION,
e21594,n22184,n22644,HAS_JURISDICTION,
e21595,n22185,n22644,HAS_JURISDICTION,
e21596,n22186,n22644,HAS_JURISDICTION,
e21597,n21600,n22644,HAS_JURISDICTION,
e21598,n22187,n22644,HAS_JURISDICTION,
e21599,n22188,n22644,HAS_JURISDICTION,
e21600,n22189,n22644,HAS_JURISDICTION,
e21601,n22190,n22644,HAS_JURISDICTION,
e21602,n22191,n22644,HAS_JURISDICTION,
e21603,n22192,n22644,HAS_JURISDICTION,
e21604,n22193,n22644,HAS_JURISDICTION,
e21605,n22194,n22644,HAS_JURISDICTION,
e21606,n22195,n22644,HAS_JURISDICTION,
e21607,n22196,n22644,HAS_JURISDICTION,
e21608,n21622,n22644,HAS_JURISDICTION,
e21609,n22197,n22644,HAS_JURISDICTION,
e21610,n22198,n22644,HAS_JURISDICTION,
e21611,n22199,n22644,HAS_JURISDICTION,
e21612,n22200,n22644,HAS_JURISDICTION,
e21613,n22201,n22644,HAS_JURISDICTION,
e21614,n22202,n22644,HAS_JURISDICTION,
e21615,n22106,n22644,HAS_JURISDICTION,
e21616,n22203,n22644,HAS_JURISDICTION,
e21617,n22205,n22644,HAS_JURISDICTION,
e21618,n22206,n22644,HAS_JURISDICTION,
e21619,n22204,n22644,HAS_JURISDICTION,
e21620,n22207,n22644,HAS_JURISDICTION,
e21621,n22208,n22644,HAS_JURISDICTION,
e21622,n22209,n22644,HAS_JURISDICTION,
e21623,n22211,n22644,HAS_JURISDICTION,
e21624,n22212,n22644,HAS_JURISDICTION,
e21625,n22213,n22644,HAS_JURISDICTION,
e21626,n22214,n22644,HAS_JURISDICTION,
e21627,n22215,n22644,HAS_JURISDICTION,
e21628,n22216,n22644,HAS_JURISDICTION,
e21629,n22210,n22644,HAS_JURISDICTION,
e21630,n22217,n22644,HAS_JURISDICTION,
e21631,n22218,n22644,HAS_JURISDICTION,
e21632,n22219,n22644,HAS_JURISDICTION,
e21633,n22027,n22644,HAS_JURISDICTION,
e21634,n22220,n22644,HAS_JURISDICTION,
e21635,n22221,n22644,HAS_JURISDICTION,
e21636,n22222,n22644,HAS_JURISDICTION,
e21637,n22223,n22644,HAS_JURISDICTION,
e21638,n22224,n22645,HAS_JURISDICTION,
e21639,n22225,n22646,HAS_JURISDICTION,
e21640,n21836,n22646,HAS_JURISDICTION,
e21641,n22227,n22646,HAS_JURISDICTION,
e21642,n22228,n22647,HAS_JURISDICTION,
e21643,n22229,n22648,HAS_JURISDICTION,
e21644,n22230,n22648,HAS_JURISDICTION,
e21645,n21418,n22648,HAS_JURISDICTION,
e21646,n22232,n22648,HAS_JURISDICTION,
e21647,n22234,n22648,HAS_JURISDICTION,
e21648,n22235,n22648,HAS_JURISDICTION,
e21649,n22236,n22648,HAS_JURISDICTION,
e21650,n22237,n22648,HAS_JURISDICTION,
e21651,n22239,n22648,HAS_JURISDICTION,
e21652,n22240,n22648,HAS_JURISDICTION,
e21653,n22241,n22648,HAS_JURISDICTION,
e21654,n22243,n22648,HAS_JURISDICTION,
e21655,n22245,n22648,HAS_JURISDICTION,
e21656,n22247,n22648,HAS_JURISDICTION,
e21657,n22249,n22648,HAS_JURISDICTION,
e21658,n22075,n22648,HAS_JURISDICTION,
e21659,n22250,n22648,HAS_JURISDICTION,
e21660,n22251,n22648,HAS_JURISDICTION,
e21661,n22252,n22648,HAS_JURISDICTION,
e21662,n22253,n22648,HAS_JURISDICTION,
e21663,n22254,n22648,HAS_JURISDICTION,
e21664,n22077,n22648,HAS_JURISDICTION,
e21665,n22256,n22648,HAS_JURISDICTION,
e21666,n22257,n22648,HAS_JURISDICTION,
e21667,n22258,n22648,HAS_JURISDICTION,
e21668,n22259,n22648,HAS_JURISDICTION,
e21669,n22260,n22648,HAS_JURISDICTION,
e21670,n22261,n22648,HAS_JURISDICTION,
e21671,n22262,n22648,HAS_JURISDICTION,
e21672,n22263,n22648,HAS_JURISDICTION,
e21673,n22264,n22648,HAS_JURISDICTION,
e21674,n22265,n22648,HAS_JURISDICTION,
e21675,n22266,n22648,HAS_JURISDICTION,
e21676,n22268,n22648,HAS_JURISDICTION,
e21677,n22269,n22648,HAS_JURISDICTION,
e21678,n22270,n22648,HAS_JURISDICTION,
e21679,n22271,n22648,HAS_JURISDICTION,
e21680,n22273,n22648,HAS_JURISDICTION,
e21681,n22274,n22648,HAS_JURISDICTION,
e21682,n22275,n22648,HAS_JURISDICTION,
e21683,n22276,n22648,HAS_JURISDICTION,
e21684,n21894,n22648,HAS_JURISDICTION,
e21685,n21933,n22648,HAS_JURISDICTION,
e21686,n21944,n22648,HAS_JURISDICTION,
e21687,n22272,n22648,HAS_JURISDICTION,
e21688,n22277,n22648,HAS_JURISDICTION,
e21689,n22278,n22648,HAS_JURISDICTION,
e21690,n22279,n22648,HAS_JURISDICTION,
e21691,n22255,n22648,HAS_JURISDICTION,
e21692,n22281,n22648,HAS_JURISDICTION,
e21693,n22282,n22648,HAS_JURISDICTION,
e21694,n22283,n22648,HAS_JURISDICTION,
e21695,n22284,n22648,HAS_JURISDICTION,
e21696,n22285,n22648,HAS_JURISDICTION,
e21697,n22286,n22648,HAS_JURISDICTION,
e21698,n22287,n22648,HAS_JURISDICTION,
e21699,n22288,n22648,HAS_JURISDICTION,
e21700,n22289,n22648,HAS_JURISDICTION,
e21701,n22044,n22648,HAS_JURISDICTION,
e21702,n22291,n22648,HAS_JURISDICTION,
e21703,n22292,n22648,HAS_JURISDICTION,
e21704,n22294,n22648,HAS_JURISDICTION,
e21705,n22295,n22648,HAS_JURISDICTION,
e21706,n22296,n22648,HAS_JURISDICTION,
e21707,n22298,n22648,HAS_JURISDICTION,
e21708,n22300,n22648,HAS_JURISDICTION,
e21709,n22301,n22648,HAS_JURISDICTION,
e21710,n21399,n22648,HAS_JURISDICTION,
e21711,n22302,n22648,HAS_JURISDICTION,
e21712,n22303,n22648,HAS_JURISDICTION,
e21713,n22297,n22648,HAS_JURISDICTION,
e21714,n21500,n22648,HAS_JURISDICTION,
e21715,n22306,n22648,HAS_JURISDICTION,
e21716,n22307,n22648,HAS_JURISDICTION,
e21717,n21458,n22648,HAS_JURISDICTION,
e21718,n22308,n22648,HAS_JURISDICTION,
e21719,n22309,n22648,HAS_JURISDICTION,
e21720,n22310,n22648,HAS_JURISDICTION,
e21721,n22311,n22648,HAS_JURISDICTION,
e21722,n22312,n22648,HAS_JURISDICTION,
e21723,n22313,n22648,HAS_JURISDICTION,
e21724,n22314,n22648,HAS_JURISDICTION,
e21725,n22315,n22648,HAS_JURISDICTION,
e21726,n22316,n22648,HAS_JURISDICTION,
e21727,n22317,n22648,HAS_JURISDICTION,
e21728,n22318,n22648,HAS_JURISDICTION,
e21729,n22319,n22648,HAS_JURISDICTION,
e21730,n22035,n22648,HAS_JURISDICTION,
e21731,n22046,n22648,HAS_JURISDICTION,
e21732,n22033,n22648,HAS_JURISDICTION,
e21733,n21460,n22648,HAS_JURISDICTION,
e21734,n22320,n22648,HAS_JURISDICTION,
e21735,n22321,n22648,HAS_JURISDICTION,
e21736,n22322,n22648,HAS_JURISDICTION,
e21737,n22324,n22648,HAS_JURISDICTION,
e21738,n22326,n22648,HAS_JURISDICTION,
e21739,n22327,n22648,HAS_JURISDICTION,
e21740,n22328,n22648,HAS_JURISDICTION,
e21741,n22329,n22648,HAS_JURISDICTION,
e21742,n22330,n22648,HAS_JURISDICTION,
e21743,n21531,n22648,HAS_JURISDICTION,
e21744,n21462,n22648,HAS_JURISDICTION,
e21745,n22331,n22648,HAS_JURISDICTION,
e21746,n21864,n22648,HAS_JURISDICTION,
e21747,n21484,n22648,HAS_JURISDICTION,
e21748,n21814,n22648,HAS_JURISDICTION,
e21749,n21874,n22648,HAS_JURISDICTION,
e21750,n22332,n22648,HAS_JURISDICTION,
e21751,n22333,n22648,HAS_JURISDICTION,
e21752,n22334,n22648,HAS_JURISDICTION,
e21753,n22335,n22648,HAS_JURISDICTION,
e21754,n22336,n22648,HAS_JURISDICTION,
e21755,n22337,n22648,HAS_JURISDICTION,
e21756,n22338,n22648,HAS_JURISDICTION,
e21757,n22340,n22648,HAS_JURISDICTION,
e21758,n22339,n22648,HAS_JURISDICTION,
e21759,n22341,n22648,HAS_JURISDICTION,
e21760,n22342,n22648,HAS_JURISDICTION,
e21761,n22343,n22648,HAS_JURISDICTION,
e21762,n21872,n22648,HAS_JURISDICTION,
e21763,n22344,n22648,HAS_JURISDICTION,
e21764,n22031,n22648,HAS_JURISDICTION,
e21765,n21549,n22648,HAS_JURISDICTION,
e21766,n22345,n22648,HAS_JURISDICTION,
e21767,n21795,n22648,HAS_JURISDICTION,
e21768,n22346,n22648,HAS_JURISDICTION,
e21769,n21574,n22648,HAS_JURISDICTION,
e21770,n21627,n22648,HAS_JURISDICTION,
