id,source,target,SUID,source_url,interaction,confidence,shared_interaction,name,shared_name,contract_share,log_message,ownership_type,start_date,source_date,ownership_status
4977,1572,1913,4977,http://newcrosspet.com/news.php?page=48,-,Low,-,n22952 (-) n23293,n22952 (-) n23293,,,,,,
4975,1572,1912,4975,http://www.businessdayonline.com/NG/index.php/gas/15659-platform-petroleum-records-nigerias-fourth-cdm-facility,-,Low,-,n22952 (-) n23292,n22952 (-) n23292,,,,,,
4973,1572,1911,4973,http://suntrustoil.com/,-,Low,-,n22952 (-) n23291,n22952 (-) n23291,,,,,,
4971,1572,1910,4971,http://www.nairaland.com/1022409/real-owners-nigeria,-,Low,-,n22952 (-) n23290,n22952 (-) n23290,,,,,,
4969,1572,1909,4969,http://energymixreport.com/the-rise-of-the-nigerian-independent-part-2-conoil/,-,Low,-,n22952 (-) n23289,n22952 (-) n23289,,,,,,
4967,1572,1908,4967,http://total.com/en/media/news/press-releases/20100624-nigeria-hydrocarbon-discovery-oml-136,-,Low,-,n22952 (-) n23288,n22952 (-) n23288,,,,,,
4965,1572,1907,4965,http://www.sec.gov/Archives/edgar/data/1402281/000135448809002525/pap_pre14a.htm,-,Low,-,n22952 (-) n23287,n22952 (-) n23287,,,,,,
4963,1572,1906,4963,http://www.simco-pet.com/files/ATLAS%20MMEA%20Jan11+maps.pdf,-,Low,-,n22952 (-) n23286,n22952 (-) n23286,,,,,,
4961,1572,1905,4961,http://energymixreport.com/the-rise-of-the-nigerian-independent-part-2-conoil/,-,Low,-,n22952 (-) n23285,n22952 (-) n23285,,,,,,
4959,1572,1904,4959,http://www.ng.total.com/02_about_tepng/0207_tepngs_role.htm,-,Low,-,n22952 (-) n23284,n22952 (-) n23284,,,,,,
4957,1572,1903,4957,http://africaoilgasreport.com/2013/11/farm-in-farm-out/chevron-wraps-up-eastern-nigeria-lease-sale-with-three-clear-winners/,-,Low,-,n22952 (-) n23283,n22952 (-) n23283,,,,,,
4955,1572,1902,4955,http://total.com/en/energies-expertise/oil-gas/expln/projects-achievements/others/ima,-,Low,-,n22952 (-) n23282,n22952 (-) n23282,,,,,,
4953,1572,1901,4953,http://www.newswire.ca/fr/story/326777/addax-petroleum-acquires-shallow-water-exploration-license-in-nigeria,-,Low,-,n22952 (-) n23281,n22952 (-) n23281,,,,,,
4951,1572,1900,4951,http://www.igbofocus.co.uk/How_the_North_Cornered_Nigeria/how_the_north_cornered_nigeria-s_oil_blocs.html,-,Low,-,n22952 (-) n23280,n22952 (-) n23280,,,,,,
4949,1572,1899,4949,http://www.offshore-technology.com/projects/okwokfield/,-,Low,-,n22952 (-) n23279,n22952 (-) n23279,,,,,,
4947,1572,1897,4947,https://www.addaxpetroleum.com/about-us/news/130-nigeria-china-petrochemical-corporation-sinopec-group-is-in-the-final-stages-of-acquiring-totals-interest-in-oml-138-offshore-nigeria,-,Low,-,n22952 (-) n23277,n22952 (-) n23277,,,,,,
4945,1572,1896,4945,http://www.offshore-technology.com/projects/agbami/,-,Low,-,n22952 (-) n23276,n22952 (-) n23276,,,,,,
4943,1572,1895,4943,http://www.subseaiq.com/data/Project.aspx?project_id=662,-,Low,-,n22952 (-) n23275,n22952 (-) n23275,,,,,,
4941,1572,1894,4941,http://www.offshore-technology.com/projects/bonga/,-,Low,-,n22952 (-) n23274,n22952 (-) n23274,,,,,,
4479,1572,1301,4479,,-,,-,n22952 (-) n22619,n22952 (-) n22619,,,,,,
4478,1571,1301,4478,,-,,-,n22951 (-) n22619,n22951 (-) n22619,,,,,,
4477,1570,1301,4477,,-,,-,n22950 (-) n22619,n22950 (-) n22619,,,,,,
4476,1569,1301,4476,,-,,-,n22949 (-) n22619,n22949 (-) n22619,,,,,,
4475,1568,1301,4475,,-,,-,n22948 (-) n22619,n22948 (-) n22619,,,,,,
4474,1567,1301,4474,,-,,-,n22947 (-) n22619,n22947 (-) n22619,,,,,,
4473,1566,1301,4473,,-,,-,n22946 (-) n22619,n22946 (-) n22619,,,,,,
4472,1565,1301,4472,,-,,-,n22945 (-) n22619,n22945 (-) n22619,,,,,,
4471,1564,1301,4471,,-,,-,n22944 (-) n22619,n22944 (-) n22619,,,,,,
4470,1563,1301,4470,,-,,-,n22943 (-) n22619,n22943 (-) n22619,,,,,,
4469,1562,1301,4469,,-,,-,n22942 (-) n22619,n22942 (-) n22619,,,,,,
4468,1561,1301,4468,,-,,-,n22941 (-) n22619,n22941 (-) n22619,,,,,,
4467,1560,1301,4467,,-,,-,n22940 (-) n22619,n22940 (-) n22619,,,,,,
4466,1559,1301,4466,,-,,-,n22939 (-) n22619,n22939 (-) n22619,,,,,,
4465,1558,1301,4465,,-,,-,n22938 (-) n22619,n22938 (-) n22619,,,,,,
4464,1557,1301,4464,,-,,-,n22937 (-) n22619,n22937 (-) n22619,,,,,,
4463,1556,1301,4463,,-,,-,n22936 (-) n22619,n22936 (-) n22619,,,,,,
4462,1555,1301,4462,,-,,-,n22935 (-) n22619,n22935 (-) n22619,,,,,,
4461,1554,1301,4461,,-,,-,n22934 (-) n22619,n22934 (-) n22619,,,,,,
4927,1553,1883,4927,http://www.bintandprathel.com/news/29-bint-a-prathel-ltd-project-with-mobil-on-going-till-2010.html,-,Low,-,n22933 (-) n23263,n22933 (-) n23263,,,,,,
4809,1553,1799,4809,http://www.boltoggroup.com/clients.html,-,Low,-,n22933 (-) n23179,n22933 (-) n23179,,,,,,
4778,1553,1780,4778,http://www.anaindustries.net/projects.php,-,Low,-,n22933 (-) n23160,n22933 (-) n23160,,,,,,
4744,1553,1761,4744,http://petroscanlimited.com/clients.html,-,Low,-,n22933 (-) n23141,n22933 (-) n23141,,,,,,
4731,1553,1755,4731,http://www.initiatesgroup.com/projectsref-treatmentanddisposal.html,-,Low,-,n22933 (-) n23135,n22933 (-) n23135,,,,,,
4715,1553,1744,4715,http://wellman-wellington.org/clients.html,-,Low,-,n22933 (-) n23124,n22933 (-) n23124,, Wellington Company Limited (WWCL) by Bougues offshore ,,,,
4670,1553,1709,4670,http://www.jagal.com/latest-news/exxonmobil-hands-out-nigerian-epcm-deal/ AND m/page.aspx?pointerid=9eac8137409b49afa6afd6087a255170,-,Low,-,n22933 (-) n23089,n22933 (-) n23089,,,,,,
4664,1553,1707,4664,http://www.technip.com/sites/default/files/technip/publications/attachments/Technip_in_Nigeria_0.pdf,-,Low,-,n22933 (-) n23087,n22933 (-) n23087,,,,,,
4630,1553,1688,4630,http://www.technip.com/en/entities/crestech/experience,-,Low,-,n22933 (-) n23068,n22933 (-) n23068,,Crestech is one of the affiliates of the Technip group (http://www.technip.com/en/entities/crestech/profile).,,,,
4625,1553,1686,4625,http://www.hyprops.com/projects.html,-,Low,-,n22933 (-) n23066,n22933 (-) n23066,,,,,,
4607,1553,1677,4607,http://primesources.net/projects.html,-,Low,-,n22933 (-) n23057,n22933 (-) n23057,,,,,,
4598,1553,1672,4598,http://www.bgiresourcesltd.com/index2.php?p=projects,-,Low,-,n22933 (-) n23052,n22933 (-) n23052,,,,,,
4460,1553,1301,4460,,-,,-,n22933 (-) n22619,n22933 (-) n22619,,,,,,
4459,1552,1301,4459,,-,,-,n22932 (-) n22619,n22932 (-) n22619,,,,,,
4938,1551,1889,4938,Itemid=6,-,Low,-,n22931 (-) n23269,n22931 (-) n23269,,,,,,
4458,1551,1301,4458,,-,,-,n22931 (-) n22619,n22931 (-) n22619,,,,,,
4936,1550,1889,4936,Itemid=6,-,Low,-,n22930 (-) n23269,n22930 (-) n23269,,,,,,
4457,1550,1301,4457,,-,,-,n22930 (-) n22619,n22930 (-) n22619,,,,,,
4456,1549,1301,4456,,-,,-,n22929 (-) n22619,n22929 (-) n22619,,,,,,
4931,1548,1886,4931,http://www.bintandprathel.com/news/33-some-of-our-on-going-projects-includes-.html,-,Low,-,n22928 (-) n23266,n22928 (-) n23266,,,,,,
4455,1548,1301,4455,,-,,-,n22928 (-) n22619,n22928 (-) n22619,,,,,,
4928,1547,1884,4928,http://www.bintandprathel.com/news/32-bint-and-prathel-conducts-5-day-training-for-nnpc-napims.html,-,Low,-,n22927 (-) n23264,n22927 (-) n23264,,,,,,
4454,1547,1301,4454,,-,,-,n22927 (-) n22619,n22927 (-) n22619,,,,,,
4453,1546,1301,4453,,-,,-,n22926 (-) n22619,n22926 (-) n22619,,,,,,
4452,1545,1301,4452,,-,,-,n22925 (-) n22619,n22925 (-) n22619,,,,,,
4915,1544,1876,4915,http://www.danelec-ltd.com/Clients.html,-,Low,-,n22924 (-) n23256,n22924 (-) n23256,,,,,,
4451,1544,1301,4451,,-,,-,n22924 (-) n22619,n22924 (-) n22619,,,,,,
4914,1543,1875,4914,http://www.danelec-ltd.com/Clients.html,-,Low,-,n22923 (-) n23255,n22923 (-) n23255,,,,,,
4450,1543,1301,4450,,-,,-,n22923 (-) n22619,n22923 (-) n22619,,,,,,
4912,1542,1873,4912,http://www.danelec-ltd.com/Clients.html,-,Low,-,n22922 (-) n23253,n22922 (-) n23253,,,,,,
4449,1542,1301,4449,,-,,-,n22922 (-) n22619,n22922 (-) n22619,,,,,,
4909,1541,1870,4909,http://www.danelec-ltd.com/Clients.html,-,Low,-,n22921 (-) n23250,n22921 (-) n23250,,,,,,
4448,1541,1301,4448,,-,,-,n22921 (-) n22619,n22921 (-) n22619,,,,,,
4447,1540,1301,4447,,-,,-,n22920 (-) n22619,n22920 (-) n22619,,,,,,
4892,1539,1860,4892,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n22919 (-) n23240,n22919 (-) n23240,,,,,,
4446,1539,1301,4446,,-,,-,n22919 (-) n22619,n22919 (-) n22619,,,,,,
4895,1538,1862,4895,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n22918 (-) n23242,n22918 (-) n23242,,,,,,
4445,1538,1301,4445,,-,,-,n22918 (-) n22619,n22918 (-) n22619,,,,,,
4911,1537,1872,4911,http://www.danelec-ltd.com/Clients.html,-,Low,-,n22917 (-) n23252,n22917 (-) n23252,,,,,,
4896,1537,1863,4896,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n22917 (-) n23243,n22917 (-) n23243,,,,,,
4444,1537,1301,4444,,-,,-,n22917 (-) n22619,n22917 (-) n22619,,,,,,
4897,1536,1863,4897,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n22916 (-) n23243,n22916 (-) n23243,,,,,,
4443,1536,1301,4443,,-,,-,n22916 (-) n22619,n22916 (-) n22619,,,,,,
4913,1535,1874,4913,http://www.danelec-ltd.com/Clients.html,-,Low,-,n22915 (-) n23254,n22915 (-) n23254,,,,,,
4898,1535,1864,4898,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n22915 (-) n23244,n22915 (-) n23244,,,,,,
4442,1535,1301,4442,,-,,-,n22915 (-) n22619,n22915 (-) n22619,,,,,,
4894,1534,1861,4894,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n22914 (-) n23241,n22914 (-) n23241,,,,,,
4441,1534,1301,4441,,-,,-,n22914 (-) n22619,n22914 (-) n22619,,,,,,
4899,1533,1865,4899,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n22913 (-) n23245,n22913 (-) n23245,,,,,,
4440,1533,1301,4440,,-,,-,n22913 (-) n22619,n22913 (-) n22619,,,,,,
4900,1532,1865,4900,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n22912 (-) n23245,n22912 (-) n23245,,,,,,
4439,1532,1301,4439,,-,,-,n22912 (-) n22619,n22912 (-) n22619,,,,,,
4902,1531,1866,4902,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n22911 (-) n23246,n22911 (-) n23246,,,,,,
4438,1531,1301,4438,,-,,-,n22911 (-) n22619,n22911 (-) n22619,,,,,,
4889,1530,1858,4889,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n22910 (-) n23238,n22910 (-) n23238,,,,,,
4437,1530,1301,4437,,-,,-,n22910 (-) n22619,n22910 (-) n22619,,,,,,
4910,1529,1871,4910,http://www.danelec-ltd.com/Clients.html,-,Low,-,n22909 (-) n23251,n22909 (-) n23251,,,,,,
4886,1529,1855,4886,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n22909 (-) n23235,n22909 (-) n23235,,,,,,
4436,1529,1301,4436,,-,,-,n22909 (-) n22619,n22909 (-) n22619,,,,,,
4883,1528,1853,4883,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n22908 (-) n23233,n22908 (-) n23233,,,,,,
4435,1528,1301,4435,,-,,-,n22908 (-) n22619,n22908 (-) n22619,,,,,,
4873,1527,1847,4873,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n22907 (-) n23227,n22907 (-) n23227,,,,,,
4434,1527,1301,4434,,-,,-,n22907 (-) n22619,n22907 (-) n22619,,,,,,
4872,1526,1846,4872,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n22906 (-) n23226,n22906 (-) n23226,,,,,,
4433,1526,1301,4433,,-,,-,n22906 (-) n22619,n22906 (-) n22619,,,,,,
4870,1525,1845,4870,http://www.lighthouselaboratories.com/clients.html,-,Low,-,n22905 (-) n23225,n22905 (-) n23225,,,,,,
4432,1525,1301,4432,,-,,-,n22905 (-) n22619,n22905 (-) n22619,,,,,,
4864,1524,1841,4864,http://www.lighthouselaboratories.com/clients.html,-,Low,-,n22904 (-) n23221,n22904 (-) n23221,,,,,,
4431,1524,1301,4431,,-,,-,n22904 (-) n22619,n22904 (-) n22619,,,,,,
4869,1523,1844,4869,http://www.lighthouselaboratories.com/clients.html,-,Low,-,n22903 (-) n23224,n22903 (-) n23224,,,,,,
4430,1523,1301,4430,,-,,-,n22903 (-) n22619,n22903 (-) n22619,,,,,,
4429,1522,1301,4429,,-,,-,n22902 (-) n22619,n22902 (-) n22619,,,,,,
4860,1521,1839,4860,Itemid=8,-,Low,-,n22901 (-) n23219,n22901 (-) n23219,,Subcontract for NAOC,,,,
4428,1521,1301,4428,,-,,-,n22901 (-) n22619,n22901 (-) n22619,,,,,,
4859,1520,1838,4859,Itemid=8,-,Low,-,n22900 (-) n23218,n22900 (-) n23218,,,,,,
4427,1520,1301,4427,,-,,-,n22900 (-) n22619,n22900 (-) n22619,,,,,,
4426,1519,1301,4426,,-,,-,n22899 (-) n22619,n22899 (-) n22619,,,,,,
4865,1518,1842,4865,http://www.lighthouselaboratories.com/clients.html,-,Low,-,n22898 (-) n23222,n22898 (-) n23222,,,,,,
4853,1518,1834,4853,http://www.jamservicesco.com/projects.htm,-,Low,-,n22898 (-) n23214,n22898 (-) n23214,,,,,,
4425,1518,1301,4425,,-,,-,n22898 (-) n22619,n22898 (-) n22619,,,,,,
4424,1517,1301,4424,,-,,-,n22897 (-) n22619,n22897 (-) n22619,,,,,,
4850,1516,1832,4850,http://www.jamservicesco.com/projects.htm,-,Low,-,n22896 (-) n23212,n22896 (-) n23212,,,,,,
4423,1516,1301,4423,,-,,-,n22896 (-) n22619,n22896 (-) n22619,,,,,,
4849,1515,1831,4849,http://nielsonngr.com/about-us/projects.html,-,Low,-,n22895 (-) n23211,n22895 (-) n23211,,,,,,
4422,1515,1301,4422,,-,,-,n22895 (-) n22619,n22895 (-) n22619,,,,,,
4848,1514,1831,4848,http://nielsonngr.com/about-us/projects.html,-,Low,-,n22894 (-) n23211,n22894 (-) n23211,,,,,,
4421,1514,1301,4421,,-,,-,n22894 (-) n22619,n22894 (-) n22619,,,,,,
4847,1513,1830,4847,http://nielsonngr.com/about-us/projects.html,-,Low,-,n22893 (-) n23210,n22893 (-) n23210,,,,,,
4420,1513,1301,4420,,-,,-,n22893 (-) n22619,n22893 (-) n22619,,,,,,
4844,1512,1827,4844,http://nielsonngr.com/about-us/projects.html,-,Low,-,n22892 (-) n23207,n22892 (-) n23207,,,,,,
4419,1512,1301,4419,,-,,-,n22892 (-) n22619,n22892 (-) n22619,,,,,,
4840,1511,1824,4840,http://nielsonngr.com/about-us/projects.html,-,Low,-,n22891 (-) n23204,n22891 (-) n23204,,,,,,
4418,1511,1301,4418,,-,,-,n22891 (-) n22619,n22891 (-) n22619,,,,,,
4839,1510,1823,4839,http://nielsonngr.com/about-us/projects.html,-,Low,-,n22890 (-) n23203,n22890 (-) n23203,,,,,,
4417,1510,1301,4417,,-,,-,n22890 (-) n22619,n22890 (-) n22619,,,,,,
4838,1509,1822,4838,http://nielsonngr.com/about-us/projects.html,-,Low,-,n22889 (-) n23202,n22889 (-) n23202,,,,,,
4416,1509,1301,4416,,-,,-,n22889 (-) n22619,n22889 (-) n22619,,,,,,
4415,1508,1301,4415,,-,,-,n22888 (-) n22619,n22888 (-) n22619,,,,,,
4828,1507,1814,4828,Itemid=5,-,Low,-,n22887 (-) n23194,n22887 (-) n23194,,,,,,
4414,1507,1301,4414,,-,,-,n22887 (-) n22619,n22887 (-) n22619,,,,,,
4413,1506,1301,4413,,-,,-,n22886 (-) n22619,n22886 (-) n22619,,,,,,
4412,1505,1301,4412,,-,,-,n22885 (-) n22619,n22885 (-) n22619,,,,,,
4411,1504,1301,4411,,-,,-,n22884 (-) n22619,n22884 (-) n22619,,,,,,
4410,1503,1301,4410,,-,,-,n22883 (-) n22619,n22883 (-) n22619,,,,,,
4409,1502,1301,4409,,-,,-,n22882 (-) n22619,n22882 (-) n22619,,,,,,
4408,1501,1301,4408,,-,,-,n22881 (-) n22619,n22881 (-) n22619,,,,,,
4407,1500,1301,4407,,-,,-,n22880 (-) n22619,n22880 (-) n22619,,,,,,
4797,1499,1792,4797,http://cisaninternational.com/projects.html,-,Low,-,n22879 (-) n23172,n22879 (-) n23172,,,,,,
4787,1499,1786,4787,http://www.sydneygateway.com/projects1.html,-,Low,-,n22879 (-) n23166,n22879 (-) n23166,,,,,,
4406,1499,1301,4406,,-,,-,n22879 (-) n22619,n22879 (-) n22619,,,,,,
4405,1498,1301,4405,,-,,-,n22878 (-) n22619,n22878 (-) n22619,,,,,,
4404,1497,1301,4404,,-,,-,n22877 (-) n22619,n22877 (-) n22619,,,,,,
4781,1496,1782,4781,http://www.anaindustries.net/projects.php,-,Low,-,n22876 (-) n23162,n22876 (-) n23162,,,,,,
4403,1496,1301,4403,,-,,-,n22876 (-) n22619,n22876 (-) n22619,,,,,,
4780,1495,1781,4780,http://www.anaindustries.net/projects.php,-,Low,-,n22875 (-) n23161,n22875 (-) n23161,,Awarded The Joint Operation Body of Universal Energy Resources Limited with Snopec International Petroleum Exploration and Production Co Nig Ltd for the supply of Drilling Fluids Chemicals and mud engineering Services during Stubb Creek Well Re-Entry,,,,
4402,1495,1301,4402,,-,,-,n22875 (-) n22619,n22875 (-) n22619,,,,,,
4779,1494,1781,4779,http://www.anaindustries.net/projects.php,-,Low,-,n22874 (-) n23161,n22874 (-) n23161,,Awarded The Joint Operation Body of Universal Energy Resources Limited with Snopec International Petroleum Exploration and Production Co Nig Ltd for the supply of Drilling Fluids Chemicals and mud engineering Services during Stubb Creek Well Re-Entry,,,,
4401,1494,1301,4401,,-,,-,n22874 (-) n22619,n22874 (-) n22619,,,,,,
4400,1493,1301,4400,,-,,-,n22873 (-) n22619,n22873 (-) n22619,,,,,,
4399,1492,1301,4399,,-,,-,n22872 (-) n22619,n22872 (-) n22619,,,,,,
4908,1491,1869,4908,http://www.danelec-ltd.com/Clients.html,-,Low,-,n22871 (-) n23249,n22871 (-) n23249,,,,,,
4832,1491,1816,4832,Itemid=5,-,Low,-,n22871 (-) n23196,n22871 (-) n23196,,,,,,
4765,1491,1773,4765,http://chattelng.com/PAST-JOBS.pdf,-,Low,-,n22871 (-) n23153,n22871 (-) n23153,,,,,,
4398,1491,1301,4398,,-,,-,n22871 (-) n22619,n22871 (-) n22619,,,,,,
4763,1490,1772,4763,http://chattelng.com/PAST-JOBS.pdf,-,Low,-,n22870 (-) n23152,n22870 (-) n23152,,,,,,
4397,1490,1301,4397,,-,,-,n22870 (-) n22619,n22870 (-) n22619,,,,,,
4761,1489,1770,4761,http://chattelng.com/PAST-JOBS.pdf,-,Low,-,n22869 (-) n23150,n22869 (-) n23150,,,,,,
4396,1489,1301,4396,,-,,-,n22869 (-) n22619,n22869 (-) n22619,,,,,,
4395,1488,1301,4395,,-,,-,n22868 (-) n22619,n22868 (-) n22619,,,,,,
4888,1487,1857,4888,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n22867 (-) n23237,n22867 (-) n23237,,,,,,
4802,1487,1796,4802,http://www.boltoggroup.com/clients.html,-,Low,-,n22867 (-) n23176,n22867 (-) n23176,,Its a subcontract,,,,
4770,1487,1776,4770,http://www.sloteng.com/pastprojects.html,-,Low,-,n22867 (-) n23156,n22867 (-) n23156,,,,,,
4751,1487,1765,4751,http://www.mannprojects.com/previous-job/,-,Low,-,n22867 (-) n23145,n22867 (-) n23145,,,,,,
4394,1487,1301,4394,,-,,-,n22867 (-) n22619,n22867 (-) n22619,,,,,,
4393,1486,1301,4393,,-,,-,n22866 (-) n22619,n22866 (-) n22619,,,,,,
4392,1485,1301,4392,,-,,-,n22865 (-) n22619,n22865 (-) n22619,,,,,,
4782,1484,1783,4782,http://www.anaindustries.net/projects.php,-,Low,-,n22864 (-) n23163,n22864 (-) n23163,,,,,,
4745,1484,1762,4745,http://petroscanlimited.com/clients.html,-,Low,-,n22864 (-) n23142,n22864 (-) n23142,,,,,,
4391,1484,1301,4391,,-,,-,n22864 (-) n22619,n22864 (-) n22619,,,,,,
4390,1483,1301,4390,,-,,-,n22863 (-) n22619,n22863 (-) n22619,,,,,,
4389,1482,1301,4389,,-,,-,n22862 (-) n22619,n22862 (-) n22619,,,,,,
4388,1481,1301,4388,,-,,-,n22861 (-) n22619,n22861 (-) n22619,,,,,,
4846,1480,1829,4846,http://nielsonngr.com/about-us/projects.html,-,Low,-,n22860 (-) n23209,n22860 (-) n23209,,,,,,
4762,1480,1771,4762,http://chattelng.com/PAST-JOBS.pdf,-,Low,-,n22860 (-) n23151,n22860 (-) n23151,,,,,,
4728,1480,1754,4728,http://www.initiatesgroup.com/projectsref-treatmentanddisposal.html,-,Low,-,n22860 (-) n23134,n22860 (-) n23134,,,,,,
4726,1480,1752,4726,http://wellman-wellington.org/clients.html,-,Low,-,n22860 (-) n23132,n22860 (-) n23132,,This project was contracted to Daewoo Nig. Ltd. by NAOC,,,,
4387,1480,1301,4387,,-,,-,n22860 (-) n22619,n22860 (-) n22619,,,,,,
4723,1479,1750,4723,http://wellman-wellington.org/clients.html,-,Low,-,n22859 (-) n23130,n22859 (-) n23130,, Wellington Company Limited (WWCL) by Marubeni Engineering (WA) Ltd,,,,
4386,1479,1301,4386,,-,,-,n22859 (-) n22619,n22859 (-) n22619,,,,,,
4720,1478,1748,4720,http://wellman-wellington.org/clients.html,-,Low,-,n22858 (-) n23128,n22858 (-) n23128,,,,,,
4385,1478,1301,4385,,-,,-,n22858 (-) n22619,n22858 (-) n22619,,,,,,
4717,1477,1746,4717,http://wellman-wellington.org/clients.html,-,Low,-,n22857 (-) n23126,n22857 (-) n23126,," Wellington Company Limited (WWCL) by Hydro Serve Energy Services. Also,  Global Gas and Refining Limited is the Nigerian subsidiary of Houston-based Global Energy Incorporated.",,,,
4384,1477,1301,4384,,-,,-,n22857 (-) n22619,n22857 (-) n22619,,,,,,
4712,1476,1743,4712,http://wellman-wellington.org/clients.html,-,Low,-,n22856 (-) n23123,n22856 (-) n23123,,,,,,
4383,1476,1301,4383,,-,,-,n22856 (-) n22619,n22856 (-) n22619,,,,,,
4382,1475,1301,4382,,-,,-,n22855 (-) n22619,n22855 (-) n22619,,,,,,
4705,1474,1738,4705,http://www.belloil.com/clients/2006-3/,-,Low,-,n22854 (-) n23118,n22854 (-) n23118,,,,,,
4381,1474,1301,4381,,-,,-,n22854 (-) n22619,n22854 (-) n22619,,,,,,
4703,1473,1737,4703,http://www.belloil.com/clients/2008-3/,-,Low,-,n22853 (-) n23117,n22853 (-) n23117,,,,,,
4380,1473,1301,4380,,-,,-,n22853 (-) n22619,n22853 (-) n22619,,,,,,
4827,1472,1813,4827,Itemid=5,-,Low,-,n22852 (-) n23193,n22852 (-) n23193,,,,,,
4702,1472,1736,4702,http://www.belloil.com/clients/2010-3/,-,Low,-,n22852 (-) n23116,n22852 (-) n23116,,,,,,
4379,1472,1301,4379,,-,,-,n22852 (-) n22619,n22852 (-) n22619,,,,,,
4696,1471,1732,4696,http://www.belloil.com/clients/2012-3/,-,Low,-,n22851 (-) n23112,n22851 (-) n23112,,,,,,
4378,1471,1301,4378,,-,,-,n22851 (-) n22619,n22851 (-) n22619,,,,,,
4693,1470,1730,4693,http://www.belloil.com/clients/2013-2/,-,Low,-,n22850 (-) n23110,n22850 (-) n23110,,,,,,
4377,1470,1301,4377,,-,,-,n22850 (-) n22619,n22850 (-) n22619,,,,,,
4750,1469,1765,4750,http://www.mannprojects.com/previous-job/,-,Low,-,n22849 (-) n23145,n22849 (-) n23145,,,,,,
4376,1469,1301,4376,,-,,-,n22849 (-) n22619,n22849 (-) n22619,,,,,,
4375,1468,1301,4375,,-,,-,n22848 (-) n22619,n22848 (-) n22619,,,,,,
4924,1467,1882,4924,http://www.igpesgroup.com/projects/index.php,-,Low,-,n22847 (-) n23262,n22847 (-) n23262,,,,,,
4812,1467,1801,4812,http://www.boltoggroup.com/clients.html,-,Low,-,n22847 (-) n23181,n22847 (-) n23181,,,,,,
4754,1467,1766,4754,http://www.mannprojects.com/previous-job/,-,Low,-,n22847 (-) n23146,n22847 (-) n23146,,,,,,
