"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"FR000007150","PARIS LE BOURGET, FR","2017-10-31","0.00",,"47","56","41"
"FR000007150","PARIS LE BOURGET, FR","2017-11-01","0.01",,"48","57","41"
"FR000007150","PARIS LE BOURGET, FR","2017-11-02","0.00",,"52","58","45"
"FR000007150","PARIS LE BOURGET, FR","2017-11-03","0.00",,"55","63","52"
"FR000007150","PARIS LE BOURGET, FR","2017-11-04","0.00",,"54","60","49"
"FR000007150","PARIS LE BOURGET, FR","2017-11-05","0.14",,"47","57","44"
"FR000007150","PARIS LE BOURGET, FR","2017-11-06","0.00",,"45","52",
"FR000007150","PARIS LE BOURGET, FR","2017-11-07","0.00",,"42","49",
"FR000007150","PARIS LE BOURGET, FR","2017-11-08","0.00",,"43","49","34"
"FR000007150","PARIS LE BOURGET, FR","2017-11-09","0.00",,"48","52","45"
"FR000007150","PARIS LE BOURGET, FR","2017-11-10","0.04",,"51","56","47"
"FR000007150","PARIS LE BOURGET, FR","2017-11-11","0.03",,"53","56","48"
"FR000007150","PARIS LE BOURGET, FR","2017-11-12","0.35",,"49","56","44"
"FR000007150","PARIS LE BOURGET, FR","2017-11-13","0.38",,"45","49",
"FR000007150","PARIS LE BOURGET, FR","2017-11-14","0.00",,"45","52","39"
"FR000007150","PARIS LE BOURGET, FR","2017-11-15","0.00",,"45","50","41"
"FR000007150","PARIS LE BOURGET, FR","2017-11-16","0.00",,"47","53","44"
"FR000007150","PARIS LE BOURGET, FR","2017-11-17","0.00",,"49","51",
"FR000007150","PARIS LE BOURGET, FR","2017-11-18","0.00",,"45","50","39"
"FR000007150","PARIS LE BOURGET, FR","2017-11-19","0.06",,"46","49",
"FR000007150","PARIS LE BOURGET, FR","2017-11-20","0.00",,"46","51","40"
"FR000007150","PARIS LE BOURGET, FR","2017-11-21","0.00",,"49","51","46"
"FR000007150","PARIS LE BOURGET, FR","2017-11-22","0.00",,"51","57","45"
"FR000007150","PARIS LE BOURGET, FR","2017-11-23","0.00",,"56","62","51"
"FR000007150","PARIS LE BOURGET, FR","2017-11-24","0.26",,"52","55","49"
"FR000007150","PARIS LE BOURGET, FR","2017-11-25","0.02",,"43","50",
"FR000007150","PARIS LE BOURGET, FR","2017-11-26","0.03",,"42","46","38"
"FR000007150","PARIS LE BOURGET, FR","2017-11-27","0.00",,"45","47","40"
"FR000007150","PARIS LE BOURGET, FR","2017-11-28","0.58",,"45","51",
"FR000007150","PARIS LE BOURGET, FR","2017-11-29","0.04",,"39","44","35"
"FR000007150","PARIS LE BOURGET, FR","2017-11-30","0.04","0.4","38","41",
"FR000007150","PARIS LE BOURGET, FR","2017-12-01","0.20",,"37","40","33"
"FR000007150","PARIS LE BOURGET, FR","2017-12-02","0.00",,"33","37",
"FR000007150","PARIS LE BOURGET, FR","2017-12-03","0.00",,"34",,"29"
"FR000007150","PARIS LE BOURGET, FR","2017-12-04","0.02",,"44","49","37"
"FR000007150","PARIS LE BOURGET, FR","2017-12-05","0.00",,"42","47","38"
"FR000007150","PARIS LE BOURGET, FR","2017-12-06","0.00",,"42","45",
"FR000007150","PARIS LE BOURGET, FR","2017-12-07","0.00",,"42",,"36"
"FR000007150","PARIS LE BOURGET, FR","2017-12-08","0.14",,"39","49",
"FR000007150","PARIS LE BOURGET, FR","2017-12-09","0.09","0.4","36","43","33"
"FR000007150","PARIS LE BOURGET, FR","2017-12-10","0.18",,"43","51","34"
"FR000007150","PARIS LE BOURGET, FR","2017-12-11","1.01",,"44","50","38"
"FR000007150","PARIS LE BOURGET, FR","2017-12-12","0.13",,"39","44","35"
"FR000007150","PARIS LE BOURGET, FR","2017-12-13","0.00",,"44",,"38"
"FR000007150","PARIS LE BOURGET, FR","2017-12-14","0.54",,"43","49",
"FR000007150","PARIS LE BOURGET, FR","2017-12-15","0.12",,"41","44","39"
"FR000007150","PARIS LE BOURGET, FR","2017-12-16","0.10",,"42","43",
"FR000007150","PARIS LE BOURGET, FR","2017-12-17","0.02",,"40","44","37"
"FR000007150","PARIS LE BOURGET, FR","2017-12-18","0.19",,"45","49","40"
"FR000007150","PARIS LE BOURGET, FR","2017-12-19","0.00",,"40","45","38"
"FR000007150","PARIS LE BOURGET, FR","2017-12-20","0.00",,"46",,"38"
"FR000007150","PARIS LE BOURGET, FR","2017-12-21","0.02",,"50",,"48"
"FR000007150","PARIS LE BOURGET, FR","2017-12-22","0.05",,"50","52","48"
"FR000007150","PARIS LE BOURGET, FR","2017-12-23","0.06",,"49","51",
"FR000007150","PARIS LE BOURGET, FR","2017-12-24","0.00",,"48","49",
"FR000007150","PARIS LE BOURGET, FR","2017-12-25","0.01",,"42","48","40"
"FR000007150","PARIS LE BOURGET, FR","2017-12-26","0.09","0.4","44",,"40"
"FR000007150","PARIS LE BOURGET, FR","2017-12-27","0.21",,"42","47",
"FR000007150","PARIS LE BOURGET, FR","2017-12-28","0.12",,"38","44","35"
"FR000007150","PARIS LE BOURGET, FR","2017-12-29","0.00",,"40",,"33"
"FR000007150","PARIS LE BOURGET, FR","2017-12-30","0.59",,"55","59","44"
"FR000007150","PARIS LE BOURGET, FR","2017-12-31","0.03",,"54","59",
"FR000007150","PARIS LE BOURGET, FR","2018-01-01","0.04","0.4","46","51","44"
"FR000007150","PARIS LE BOURGET, FR","2018-01-02","0.57",,"47",,"43"
"FR000007150","PARIS LE BOURGET, FR","2018-01-03","0.22",,"50","57","44"
"FR000007150","PARIS LE BOURGET, FR","2018-01-04","0.43",,"53","58","47"
"FR000007150","PARIS LE BOURGET, FR","2018-01-05","0.34",,"48","53",
"FR000007150","PARIS LE BOURGET, FR","2018-01-06","0.02","0.4","46","48","42"
"FR000007150","PARIS LE BOURGET, FR","2018-01-07","0.11","0.4","44","46","43"
"FR000007150","PARIS LE BOURGET, FR","2018-01-08","0.03","0.4","45","48",
"FR000007150","PARIS LE BOURGET, FR","2018-01-09","0.00","0.4","44","47","40"
"FR000007150","PARIS LE BOURGET, FR","2018-01-10","0.10",,"46","51","44"
"FR000007150","PARIS LE BOURGET, FR","2018-01-11","0.02",,"45","48","42"
"FR000007150","PARIS LE BOURGET, FR","2018-01-12","0.00","0.4","43","45",
"FR000007150","PARIS LE BOURGET, FR","2018-01-13","0.00","0.4","41","44",
"FR000007150","PARIS LE BOURGET, FR","2018-01-14","0.00","0.4","40","48","35"
"FR000007150","PARIS LE BOURGET, FR","2018-01-15","0.00",,"45",,"40"
"FR000007150","PARIS LE BOURGET, FR","2018-01-16","0.38",,"47","52",
"FR000007150","PARIS LE BOURGET, FR","2018-01-17","0.20",,"43","48","39"
"FR000007150","PARIS LE BOURGET, FR","2018-01-18","0.17",,"49","53","43"
"FR000007150","PARIS LE BOURGET, FR","2018-01-19","0.13",,"42","49","39"
"FR000007150","PARIS LE BOURGET, FR","2018-01-20","0.12",,"46","53","39"
"FR000007150","PARIS LE BOURGET, FR","2018-01-21","0.22",,"46","53","43"
"FR000007150","PARIS LE BOURGET, FR","2018-01-22","0.39",,"52","56","46"
"FR000007150","PARIS LE BOURGET, FR","2018-01-23","0.28",,"50",,"45"
"FR000007150","PARIS LE BOURGET, FR","2018-01-24","0.01",,"54","56",
"FR000007150","PARIS LE BOURGET, FR","2018-01-25","0.26",,"48","54",
"FR000007150","PARIS LE BOURGET, FR","2018-01-26","0.06",,"45","51","42"
"FR000007150","PARIS LE BOURGET, FR","2018-01-27","0.06",,"41","46","40"
"FR000007150","PARIS LE BOURGET, FR","2018-01-28","0.02",,"48","53","40"
"FR000007150","PARIS LE BOURGET, FR","2018-01-29","0.00",,"51","53","49"
"FR000007150","PARIS LE BOURGET, FR","2018-01-30","0.00",,"50","52","48"
"FR000007150","PARIS LE BOURGET, FR","2018-01-31","0.01",,"47","51",
"FR000007150","PARIS LE BOURGET, FR","2018-02-01","0.44",,"41","47","37"
"FR000007150","PARIS LE BOURGET, FR","2018-02-02","0.05",,"41","44","38"
"FR000007150","PARIS LE BOURGET, FR","2018-02-03","0.02",,"40","42","38"
"FR000007150","PARIS LE BOURGET, FR","2018-02-04","0.24",,"37","40",
"FR000007150","PARIS LE BOURGET, FR","2018-02-05","0.00","0.4","33","37","30"
"FR000007150","PARIS LE BOURGET, FR","2018-02-06","0.01","2.8","32","35","31"
"FR000007150","PARIS LE BOURGET, FR","2018-02-07","0.50","3.9","30","32","29"
"FR000007150","PARIS LE BOURGET, FR","2018-02-08","0.00","3.1","32","42","27"
"FR000007150","PARIS LE BOURGET, FR","2018-02-09","0.00","4.3","31",,"25"
"FR000007150","PARIS LE BOURGET, FR","2018-02-10","0.12","2.8","37","43","32"
"FR000007150","PARIS LE BOURGET, FR","2018-02-11","0.09","0.4","40","47",
"FR000007150","PARIS LE BOURGET, FR","2018-02-12","0.03",,"37","45","33"
"FR000007150","PARIS LE BOURGET, FR","2018-02-13","0.04",,"35","40","30"
"FR000007150","PARIS LE BOURGET, FR","2018-02-14","0.02",,"37",,"32"
"FR000007150","PARIS LE BOURGET, FR","2018-02-15","0.22",,"47","52","40"
"FR000007150","PARIS LE BOURGET, FR","2018-02-16","0.14",,"44","51","39"
"FR000007150","PARIS LE BOURGET, FR","2018-02-17","0.00",,"43","48",
"FR000007150","PARIS LE BOURGET, FR","2018-02-18","0.00",,"39","47","33"
"FR000007150","PARIS LE BOURGET, FR","2018-02-19","0.00",,"38","43","33"
"FR000007150","PARIS LE BOURGET, FR","2018-02-20","0.12",,"41","45","39"
"FR000007150","PARIS LE BOURGET, FR","2018-02-21","0.00",,"37","43","33"
"FR000007150","PARIS LE BOURGET, FR","2018-02-22","0.00",,"35","41","30"
"FR000007150","PARIS LE BOURGET, FR","2018-02-23","0.00",,"34","40","29"
"FR000007150","PARIS LE BOURGET, FR","2018-02-24","0.00",,"36","43","31"
"FR000007150","PARIS LE BOURGET, FR","2018-02-25","0.00",,"33","42","29"
"FR000007150","PARIS LE BOURGET, FR","2018-02-26","0.00",,"28","35","25"
"FR000007150","PARIS LE BOURGET, FR","2018-02-27","0.00",,"25","29","22"
"FR000007150","PARIS LE BOURGET, FR","2018-02-28","0.00",,"26","31","19"
"FR000007150","PARIS LE BOURGET, FR","2018-03-01","0.02","0.4","31","36","24"
"FR000007150","PARIS LE BOURGET, FR","2018-03-02","0.00",,"40","49","34"
"FR000007150","PARIS LE BOURGET, FR","2018-03-03","0.04",,"43","52","35"
"FR000007150","PARIS LE BOURGET, FR","2018-03-04","0.01",,"42","48","38"
"FR000007150","PARIS LE BOURGET, FR","2018-03-05","0.28",,"48","55","41"
"FR000007150","PARIS LE BOURGET, FR","2018-03-06","0.00",,"47","53","43"
"FR000007150","PARIS LE BOURGET, FR","2018-03-07","0.12",,"44","51","39"
"FR000007150","PARIS LE BOURGET, FR","2018-03-08","0.13",,"44","51","39"
"FR000007150","PARIS LE BOURGET, FR","2018-03-09","0.13",,"50","59","43"
"FR000007150","PARIS LE BOURGET, FR","2018-03-10","0.02",,"56","63","52"
"FR000007150","PARIS LE BOURGET, FR","2018-03-11","0.65",,"56","65","51"
"FR000007150","PARIS LE BOURGET, FR","2018-03-12","0.01",,"52","58",
"FR000007150","PARIS LE BOURGET, FR","2018-03-13","0.08",,"50","56","47"
"FR000007150","PARIS LE BOURGET, FR","2018-03-14","0.00",,"49","59","39"
"FR000007150","PARIS LE BOURGET, FR","2018-03-15","0.22",,"51","56","48"
"FR000007150","PARIS LE BOURGET, FR","2018-03-16","0.10",,"49","56","45"
"FR000007150","PARIS LE BOURGET, FR","2018-03-17","0.02",,"40","50",
"FR000007150","PARIS LE BOURGET, FR","2018-03-18","0.40",,"33","36","31"
"FR000007150","PARIS LE BOURGET, FR","2018-03-19","0.09","0.8","33","35","30"
"FR000007150","PARIS LE BOURGET, FR","2018-03-20","0.00",,"38","48","30"
"FR000007150","PARIS LE BOURGET, FR","2018-03-21","0.00",,"40","48","34"
"FR000007150","PARIS LE BOURGET, FR","2018-03-22","0.00",,"42","47","36"
"FR000007150","PARIS LE BOURGET, FR","2018-03-23","0.00",,"43","45","41"
"FR000007150","PARIS LE BOURGET, FR","2018-03-24","0.00",,"49","57","43"
"FR000007150","PARIS LE BOURGET, FR","2018-03-25","0.00",,"52","60","45"
"FR000007150","PARIS LE BOURGET, FR","2018-03-26","0.00",,"50","57","45"
"FR000007150","PARIS LE BOURGET, FR","2018-03-27","0.02",,"49","56","43"
"FR000007150","PARIS LE BOURGET, FR","2018-03-28","0.28",,"48","58",
"FR000007150","PARIS LE BOURGET, FR","2018-03-29","0.35",,"46","55","38"
"FR000007150","PARIS LE BOURGET, FR","2018-03-30","0.11",,"46","52","42"
"FR000007150","PARIS LE BOURGET, FR","2018-03-31","0.01",,"46","52","41"
"FR000007150","PARIS LE BOURGET, FR","2018-04-01","0.00",,"48","53","44"
"FR000007150","PARIS LE BOURGET, FR","2018-04-02","0.00",,"53","62","45"
"FR000007150","PARIS LE BOURGET, FR","2018-04-03","0.02",,"53","60",
"FR000007150","PARIS LE BOURGET, FR","2018-04-04","0.28",,"52","58","47"
"FR000007150","PARIS LE BOURGET, FR","2018-04-05","0.06",,"48","53",
"FR000007150","PARIS LE BOURGET, FR","2018-04-06","0.00",,"55","67","42"
"FR000007150","PARIS LE BOURGET, FR","2018-04-07","0.00",,"61","71","51"
"FR000007150","PARIS LE BOURGET, FR","2018-04-08","0.00",,"62","74","53"
"FR000007150","PARIS LE BOURGET, FR","2018-04-09","0.00",,"56","63",
"FR000007150","PARIS LE BOURGET, FR","2018-04-10","0.32",,"55","63","51"
"FR000007150","PARIS LE BOURGET, FR","2018-04-11","0.01",,"55","68","45"
"FR000007150","PARIS LE BOURGET, FR","2018-04-12","0.00",,"54","63","50"
"FR000007150","PARIS LE BOURGET, FR","2018-04-13","0.19",,"56","66","50"
"FR000007150","PARIS LE BOURGET, FR","2018-04-14","0.00",,"56","63","50"
"FR000007150","PARIS LE BOURGET, FR","2018-04-15","0.01",,"57","64","48"
"FR000007150","PARIS LE BOURGET, FR","2018-04-16","0.00",,"55","65","49"
"FR000007150","PARIS LE BOURGET, FR","2018-04-17","0.00",,"60","73","46"
"FR000007150","PARIS LE BOURGET, FR","2018-04-18","0.00",,"67","81","53"
"FR000007150","PARIS LE BOURGET, FR","2018-04-19","0.00",,"71","84","56"
"FR000007150","PARIS LE BOURGET, FR","2018-04-20","0.00",,"73","85","59"
"FR000007150","PARIS LE BOURGET, FR","2018-04-21","0.00",,"73","83","61"
"FR000007150","PARIS LE BOURGET, FR","2018-04-22","0.19",,"71","82","60"
"FR000007150","PARIS LE BOURGET, FR","2018-04-23","0.00",,"61","76",
"FR000007150","PARIS LE BOURGET, FR","2018-04-24","0.00",,"61","71","50"
"FR000007150","PARIS LE BOURGET, FR","2018-04-25","0.00",,"57","68",
"FR000007150","PARIS LE BOURGET, FR","2018-04-26","0.01",,"54","62","46"
"FR000007150","PARIS LE BOURGET, FR","2018-04-27","0.00",,"57","68","46"
"FR000007150","PARIS LE BOURGET, FR","2018-04-28","0.00",,"56","62","52"
"FR000007150","PARIS LE BOURGET, FR","2018-04-29","0.05",,"52","58","50"
"FR000007150","PARIS LE BOURGET, FR","2018-04-30","0.59",,"44","52",
"FR000007150","PARIS LE BOURGET, FR","2018-05-01","0.27",,"48","58","40"
"FR000007150","PARIS LE BOURGET, FR","2018-05-02","0.01",,"53","65","39"
"FR000007150","PARIS LE BOURGET, FR","2018-05-03","0.01",,"55","64","46"
"FR000007150","PARIS LE BOURGET, FR","2018-05-04","0.00",,"58","68","47"
"FR000007150","PARIS LE BOURGET, FR","2018-05-05","0.00",,"64","77","51"
"FR000007150","PARIS LE BOURGET, FR","2018-05-06","0.00",,"70","83","57"
"FR000007150","PARIS LE BOURGET, FR","2018-05-07","0.00",,"72","81","60"
"FR000007150","PARIS LE BOURGET, FR","2018-05-08","0.00",,"71","83","60"
"FR000007150","PARIS LE BOURGET, FR","2018-05-09","0.00",,"63","78","55"
"FR000007150","PARIS LE BOURGET, FR","2018-05-10","0.00",,"58","70",
"FR000007150","PARIS LE BOURGET, FR","2018-05-11","0.00",,"62","73","48"
"FR000007150","PARIS LE BOURGET, FR","2018-05-12","0.00",,"60","72",
"FR000007150","PARIS LE BOURGET, FR","2018-05-13","0.09",,"53","60","49"
"FR000007150","PARIS LE BOURGET, FR","2018-05-14","0.02",,"54","58","52"
"FR000007150","PARIS LE BOURGET, FR","2018-05-15","0.23",,"60","71","54"
"FR000007150","PARIS LE BOURGET, FR","2018-05-16","0.00",,"60","73","53"
"FR000007150","PARIS LE BOURGET, FR","2018-05-17","0.00",,"58","69","51"
"FR000007150","PARIS LE BOURGET, FR","2018-05-18","0.00",,"56","68","45"
"FR000007150","PARIS LE BOURGET, FR","2018-05-19","0.00",,"58","70","47"
"FR000007150","PARIS LE BOURGET, FR","2018-05-20","0.00",,"62","76","48"
"FR000007150","PARIS LE BOURGET, FR","2018-05-21","0.00","0.4","66","76","55"
"FR000007150","PARIS LE BOURGET, FR","2018-05-22","0.00",,"65","76","59"
"FR000007150","PARIS LE BOURGET, FR","2018-05-23","0.09",,"63","72","56"
"FR000007150","PARIS LE BOURGET, FR","2018-05-24","0.00",,"68","78","58"
"FR000007150","PARIS LE BOURGET, FR","2018-05-25","0.00",,"68","82","60"
"FR000007150","PARIS LE BOURGET, FR","2018-05-26","0.50",,"73","83","61"
"FR000007150","PARIS LE BOURGET, FR","2018-05-27","0.01",,"74","84","65"
"FR000007150","PARIS LE BOURGET, FR","2018-05-28","0.00",,"71","82",
"FR000007150","PARIS LE BOURGET, FR","2018-05-29","0.85",,"66","76","61"
"FR000007150","PARIS LE BOURGET, FR","2018-05-30","1.35",,"69","80","60"
"FR000007150","PARIS LE BOURGET, FR","2018-05-31","0.01",,"70","79","63"
"FR000007150","PARIS LE BOURGET, FR","2018-06-01","0.00",,"65","74",
"FR000007150","PARIS LE BOURGET, FR","2018-06-02","0.18",,"68","76","61"
"FR000007150","PARIS LE BOURGET, FR","2018-06-03","0.00",,"72","81","61"
"FR000007150","PARIS LE BOURGET, FR","2018-06-04","0.00",,"71","80","65"
"FR000007150","PARIS LE BOURGET, FR","2018-06-05","0.28",,"66","76","61"
"FR000007150","PARIS LE BOURGET, FR","2018-06-06","0.53",,"65","75","59"
"FR000007150","PARIS LE BOURGET, FR","2018-06-07","0.17",,"70","77","63"
"FR000007150","PARIS LE BOURGET, FR","2018-06-08","0.00",,"71","79","63"
"FR000007150","PARIS LE BOURGET, FR","2018-06-09","0.00",,"68","77","61"
"FR000007150","PARIS LE BOURGET, FR","2018-06-10","0.02",,"69","79","63"
"FR000007150","PARIS LE BOURGET, FR","2018-06-11","0.09",,"67","70",
"FR000007150","PARIS LE BOURGET, FR","2018-06-12","3.08",,"62","69","58"
"FR000007150","PARIS LE BOURGET, FR","2018-06-13","0.02",,"59","67","53"
"FR000007150","PARIS LE BOURGET, FR","2018-06-14","0.00",,"62","71","52"
"FR000007150","PARIS LE BOURGET, FR","2018-06-15","0.01",,"66","77","58"
"FR000007150","PARIS LE BOURGET, FR","2018-06-16","0.00",,"65","74","59"
"FR000007150","PARIS LE BOURGET, FR","2018-06-17","0.00",,"64","71","58"
"FR000007150","PARIS LE BOURGET, FR","2018-06-18","0.00",,"68","76","63"
"FR000007150","PARIS LE BOURGET, FR","2018-06-19","0.02",,"69","79","63"
"FR000007150","PARIS LE BOURGET, FR","2018-06-20","0.00",,"74","84","62"
"FR000007150","PARIS LE BOURGET, FR","2018-06-21","0.00",,"65","83",
"FR000007150","PARIS LE BOURGET, FR","2018-06-22","0.00",,"62","72","52"
"FR000007150","PARIS LE BOURGET, FR","2018-06-23","0.00",,"63","73","51"
"FR000007150","PARIS LE BOURGET, FR","2018-06-24","0.00",,"66","74","58"
"FR000007150","PARIS LE BOURGET, FR","2018-06-25","0.00","0.4","68","78","57"
"FR000007150","PARIS LE BOURGET, FR","2018-06-26","0.00","0.4","72","83","61"
"FR000007150","PARIS LE BOURGET, FR","2018-06-27","0.00",,"74","86","61"
"FR000007150","PARIS LE BOURGET, FR","2018-06-28","0.00",,"75","85","63"
"FR000007150","PARIS LE BOURGET, FR","2018-06-29","0.00",,"76","85","65"
"FR000007150","PARIS LE BOURGET, FR","2018-06-30","0.00",,"79","91","65"
"FR000007150","PARIS LE BOURGET, FR","2018-07-01","0.00",,"81","93","71"
"FR000007150","PARIS LE BOURGET, FR","2018-07-02","0.00",,"78","88","69"
"FR000007150","PARIS LE BOURGET, FR","2018-07-03","0.00",,"78","87","68"
"FR000007150","PARIS LE BOURGET, FR","2018-07-04","0.00",,"77","86","69"
"FR000007150","PARIS LE BOURGET, FR","2018-07-05","0.00",,"73","84","69"
"FR000007150","PARIS LE BOURGET, FR","2018-07-06","0.02",,"75","86","64"
"FR000007150","PARIS LE BOURGET, FR","2018-07-07","0.00",,"79","89","68"
"FR000007150","PARIS LE BOURGET, FR","2018-07-08","0.00",,"78","87","69"
"FR000007150","PARIS LE BOURGET, FR","2018-07-09","0.00",,"74","84","63"
"FR000007150","PARIS LE BOURGET, FR","2018-07-10","0.00",,"67","78",
"FR000007150","PARIS LE BOURGET, FR","2018-07-11","0.00",,"66","73","59"
"FR000007150","PARIS LE BOURGET, FR","2018-07-12","0.00",,"70","79","60"
"FR000007150","PARIS LE BOURGET, FR","2018-07-13","0.00",,"73","84","64"
"FR000007150","PARIS LE BOURGET, FR","2018-07-14","0.00",,"76","87","65"
"FR000007150","PARIS LE BOURGET, FR","2018-07-15","0.08",,"78","89","66"
"FR000007150","PARIS LE BOURGET, FR","2018-07-16","0.00",,"77","88","67"
"FR000007150","PARIS LE BOURGET, FR","2018-07-17","0.00",,"73","84","66"
"FR000007150","PARIS LE BOURGET, FR","2018-07-18","0.00",,"74","85","64"
"FR000007150","PARIS LE BOURGET, FR","2018-07-19","0.00",,"78","88","65"
"FR000007150","PARIS LE BOURGET, FR","2018-07-20","0.02",,"70","83",
"FR000007150","PARIS LE BOURGET, FR","2018-07-21","0.04",,"71","80","62"
"FR000007150","PARIS LE BOURGET, FR","2018-07-22","0.00",,"73","82","65"
"FR000007150","PARIS LE BOURGET, FR","2018-07-23","0.00",,"78","88","68"
"FR000007150","PARIS LE BOURGET, FR","2018-07-24","0.00",,"79","90","68"
"FR000007150","PARIS LE BOURGET, FR","2018-07-25","0.00",,"82","94","72"
"FR000007150","PARIS LE BOURGET, FR","2018-07-26","0.00",,"85","97","72"
"FR000007150","PARIS LE BOURGET, FR","2018-07-27","0.00",,"83","99","70"
"FR000007150","PARIS LE BOURGET, FR","2018-07-28","0.42",,"73","79","67"
"FR000007150","PARIS LE BOURGET, FR","2018-07-29","0.00",,"74","84","65"
"FR000007150","PARIS LE BOURGET, FR","2018-07-30","0.00",,"75","84","67"
"FR000007150","PARIS LE BOURGET, FR","2018-07-31","0.00",,"76","84","69"
"FR000007150","PARIS LE BOURGET, FR","2018-08-01","0.00",,"76","88","65"
"FR000007150","PARIS LE BOURGET, FR","2018-08-02","0.00",,"79","92","66"
"FR000007150","PARIS LE BOURGET, FR","2018-08-03","0.00",,"83","96","69"
"FR000007150","PARIS LE BOURGET, FR","2018-08-04","0.00",,"81","93","72"
"FR000007150","PARIS LE BOURGET, FR","2018-08-05","0.00",,"76","89","65"
"FR000007150","PARIS LE BOURGET, FR","2018-08-06","0.00",,"81","94","67"
"FR000007150","PARIS LE BOURGET, FR","2018-08-07","0.00",,"84","98","70"
"FR000007150","PARIS LE BOURGET, FR","2018-08-08","0.00",,"73","92","65"
"FR000007150","PARIS LE BOURGET, FR","2018-08-09","0.19",,"65","78",
"FR000007150","PARIS LE BOURGET, FR","2018-08-10","0.06",,"65","74","54"
"FR000007150","PARIS LE BOURGET, FR","2018-08-11","0.00",,"68","78","59"
"FR000007150","PARIS LE BOURGET, FR","2018-08-12","0.00",,"74","89","59"
"FR000007150","PARIS LE BOURGET, FR","2018-08-13","0.09",,"69","82","65"
"FR000007150","PARIS LE BOURGET, FR","2018-08-14","0.01",,"69","77","63"
"FR000007150","PARIS LE BOURGET, FR","2018-08-15","0.00",,"69","80","64"
"FR000007150","PARIS LE BOURGET, FR","2018-08-16","0.00",,"74","89","62"
"FR000007150","PARIS LE BOURGET, FR","2018-08-17","0.07",,"68","82","62"
"FR000007150","PARIS LE BOURGET, FR","2018-08-18","0.00",,"68","78","59"
"FR000007150","PARIS LE BOURGET, FR","2018-08-19","0.00",,"72","84","61"
"FR000007150","PARIS LE BOURGET, FR","2018-08-20","0.00",,"71","81","67"
"FR000007150","PARIS LE BOURGET, FR","2018-08-21","0.01",,"73","80","67"
"FR000007150","PARIS LE BOURGET, FR","2018-08-22","0.00",,"75","86","65"
"FR000007150","PARIS LE BOURGET, FR","2018-08-23","0.00",,"71","82","63"
"FR000007150","PARIS LE BOURGET, FR","2018-08-24","0.12",,"63","74","58"
"FR000007150","PARIS LE BOURGET, FR","2018-08-25","0.02",,"61","69","55"
"FR000007150","PARIS LE BOURGET, FR","2018-08-26","0.00",,"65","74","50"
"FR000007150","PARIS LE BOURGET, FR","2018-08-27","0.00",,"67","74",
"FR000007150","PARIS LE BOURGET, FR","2018-08-28","0.01",,"69","83","56"
"FR000007150","PARIS LE BOURGET, FR","2018-08-29","0.52",,"65","77",
"FR000007150","PARIS LE BOURGET, FR","2018-08-30","0.24",,"64","70","60"
"FR000007150","PARIS LE BOURGET, FR","2018-08-31","0.00",,"65","74","58"
"FR000007150","PARIS LE BOURGET, FR","2018-09-01","0.00",,"65","74","54"
"FR000007150","PARIS LE BOURGET, FR","2018-09-02","0.00",,"66","77","54"
"FR000007150","PARIS LE BOURGET, FR","2018-09-03","0.00",,"67","78","58"
"FR000007150","PARIS LE BOURGET, FR","2018-09-04","0.00",,"66","71","63"
"FR000007150","PARIS LE BOURGET, FR","2018-09-05","0.00",,"70","79","65"
"FR000007150","PARIS LE BOURGET, FR","2018-09-06","0.00",,"65","73",
"FR000007150","PARIS LE BOURGET, FR","2018-09-07","0.01",,"62","69","56"
"FR000007150","PARIS LE BOURGET, FR","2018-09-08","0.00",,"63","75","51"
"FR000007150","PARIS LE BOURGET, FR","2018-09-09","0.00",,"70","85","54"
"FR000007150","PARIS LE BOURGET, FR","2018-09-10","0.00",,"67","77","60"
"FR000007150","PARIS LE BOURGET, FR","2018-09-11","0.00",,"71","85","57"
"FR000007150","PARIS LE BOURGET, FR","2018-09-12","0.00",,"69","81","61"
"FR000007150","PARIS LE BOURGET, FR","2018-09-13","0.02",,"62","74","60"
"FR000007150","PARIS LE BOURGET, FR","2018-09-14","0.02",,"62","70","55"
"FR000007150","PARIS LE BOURGET, FR","2018-09-15","0.00",,"61",,"52"
"FR000007150","PARIS LE BOURGET, FR","2018-09-16","0.00",,"66","77","54"
"FR000007150","PARIS LE BOURGET, FR","2018-09-18",,,"69","76","64"
"FR000007150","PARIS LE BOURGET, FR","2018-09-19","0.00",,"69","78","63"
"FR000007150","PARIS LE BOURGET, FR","2018-09-20","0.00",,"68","78","59"
"FR000007150","PARIS LE BOURGET, FR","2018-09-21","0.04",,"63","73","57"
"FR000007150","PARIS LE BOURGET, FR","2018-09-22","0.07",,"60","66","53"
"FR000007150","PARIS LE BOURGET, FR","2018-09-23","0.02",,"64","73",
"FR000007150","PARIS LE BOURGET, FR","2018-09-24","0.24",,"55","64","48"
"FR000007150","PARIS LE BOURGET, FR","2018-09-25","0.00",,"55","64","47"
"FR000007150","PARIS LE BOURGET, FR","2018-09-26","0.00",,"59","71","46"
"FR000007150","PARIS LE BOURGET, FR","2018-09-27","0.00",,"62","78","48"
"FR000007150","PARIS LE BOURGET, FR","2018-09-28","0.00",,"60","69",
"FR000007150","PARIS LE BOURGET, FR","2018-09-29","0.00",,"55","65","48"
