continent,Country Or Region,Zoo Name,zoo point?,# point,CurveX,CurveY,Lat,Lon,Point,sigmoid,sigmoid EXP,startX,startX offset ,startY,Zoo Order
AP,Singapore,Wildlife Reserves Singapore,False,80,80.006497643,63.053691019,1.405198811,103.790463066,72,0.000273120,0.3,80,120,70,13
AP,Singapore,Wildlife Reserves Singapore,False,80,80.005007894,63.921979641,1.405198811,103.790463066,73,0.000210500,0.3,80,120,70,13
AP,Singapore,Wildlife Reserves Singapore,False,80,80.003859653,64.790268264,1.405198811,103.790463066,74,0.000162235,0.3,80,120,70,13
AP,Singapore,Wildlife Reserves Singapore,False,80,80.002974654,65.658556887,1.405198811,103.790463066,75,0.000125036,0.3,80,120,70,13
AP,Singapore,Wildlife Reserves Singapore,False,80,80.002292562,66.526845509,1.405198811,103.790463066,76,9.636473907e-05,0.3,80,120,70,13
AP,Singapore,Wildlife Reserves Singapore,False,80,80.001766863,67.395134132,1.405198811,103.790463066,77,7.426768043e-05,0.3,80,120,70,13
AP,Singapore,Wildlife Reserves Singapore,False,80,80.001361703,68.263422755,1.405198811,103.790463066,78,5.723733036e-05,0.3,80,120,70,13
AP,Singapore,Wildlife Reserves Singapore,False,80,80.001049446,69.131711377,1.405198811,103.790463066,79,4.411204407e-05,0.3,80,120,70,13
AP,Singapore,Wildlife Reserves Singapore,False,80,80.000808792,70,1.405198811,103.790463066,80,3.399645936e-05,0.3,80,120,70,13
AP,South Korea,Everland Resort,False,80,127.085688708,54.682061961,37.294132295,127.202577126,43,0.422993006,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.079613822,55.096060286,37.294132295,127.202577126,44,0.393004995,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.073698073,55.510058612,37.294132295,127.202577126,45,0.363802540,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.067978884,55.924056937,37.294132295,127.202577126,46,0.335570382,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.062488327,56.338055262,37.294132295,127.202577126,47,0.308466844,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.057252603,56.752053588,37.294132295,127.202577126,48,0.282621260,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.052291814,57.166051913,37.294132295,127.202577126,49,0.258132865,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.047620015,57.580050238,37.294132295,127.202577126,50,0.235071035,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.043245494,57.994048564,37.294132295,127.202577126,51,0.213476688,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.039171246,58.408046889,37.294132295,127.202577126,52,0.193364603,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.035395570,58.822045215,37.294132295,127.202577126,53,0.174726389,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.031912752,59.236043540,37.294132295,127.202577126,54,0.157533838,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.028713774,59.650041865,37.294132295,127.202577126,55,0.141742430,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.025787014,60.064040191,37.294132295,127.202577126,56,0.127294794,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.023118906,60.478038516,37.294132295,127.202577126,57,0.114123970,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.020694545,60.892036842,37.294132295,127.202577126,58,0.102156373,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.018498208,61.306035167,37.294132295,127.202577126,59,0.091314396,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.016513807,61.720033492,37.294132295,127.202577126,60,0.081518618,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.014725255,62.134031818,37.294132295,127.202577126,61,0.072689622,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.013116758,62.548030143,37.294132295,127.202577126,62,0.064749453,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.011673046,62.962028468,37.294132295,127.202577126,63,0.057622724,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.010379532,63.376026794,37.294132295,127.202577126,64,0.051237433,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.009222430,63.790025119,37.294132295,127.202577126,65,0.045525527,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.008188826,64.204023445,37.294132295,127.202577126,66,0.040423250,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.007266709,64.618021770,37.294132295,127.202577126,67,0.035871320,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.006444986,65.032020095,37.294132295,127.202577126,68,0.031814973,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.005713465,65.446018421,37.294132295,127.202577126,69,0.028203902,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.005062831,65.860016746,37.294132295,127.202577126,70,0.024992115,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.004484601,66.274015072,37.294132295,127.202577126,71,0.022137746,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.003971084,66.688013397,37.294132295,127.202577126,72,0.019602823,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.003515324,67.102011722,37.294132295,127.202577126,73,0.017353015,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.003111052,67.516010048,37.294132295,127.202577126,74,0.015357372,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.002752630,67.930008373,37.294132295,127.202577126,75,0.013588059,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.002434997,68.344006698,37.294132295,127.202577126,76,0.012020099,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.002153622,68.758005024,37.294132295,127.202577126,77,0.010631120,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.001904451,69.172003349,37.294132295,127.202577126,78,0.009401117,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.001683867,69.586001675,37.294132295,127.202577126,79,0.008312228,0.3,127,120,70,15
AP,South Korea,Everland Resort,False,80,127.001488643,70,37.294132295,127.202577126,80,0.007348524,0.3,127,120,70,15
AP,Thailand,Chiang Mai Zoo,False,80,56.256673738,46.022968104,18.805796762,98.945666710,43,0.380831385,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,53.177154363,46.670995993,18.805796762,98.945666710,44,0.336165498,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,50.287171809,47.319023882,18.805796762,98.945666710,45,0.294248686,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,47.618823634,47.967051771,18.805796762,98.945666710,46,0.255546497,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,45.191864089,48.615079660,18.805796762,98.945666710,47,0.220345452,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,43.014446132,49.263107549,18.805796762,98.945666710,48,0.188763801,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,41.084756847,49.911135438,18.805796762,98.945666710,49,0.160775251,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,39.393136799,50.559163327,18.805796762,98.945666710,50,0.136239698,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,37.924315699,51.207191216,18.805796762,98.945666710,51,0.114935660,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,36.659492383,51.855219106,18.805796762,98.945666710,52,0.096590441,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,35.578096738,52.503246995,18.805796762,98.945666710,53,0.080905690,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,34.659167103,53.151274884,18.805796762,98.945666710,54,0.067577374,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,33.882346120,53.799302773,18.805796762,98.945666710,55,0.056310227,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,33.228539585,54.447330662,18.805796762,98.945666710,56,0.046827302,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,32.680301568,55.095358551,18.805796762,98.945666710,57,0.038875562,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,32.222012051,55.743386440,18.805796762,98.945666710,58,0.032228451,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,31.839907119,56.391414329,18.805796762,98.945666710,59,0.026686334,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,31.522011437,57.039442218,18.805796762,98.945666710,60,0.022075520,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,31.258011500,57.687470107,18.805796762,98.945666710,61,0.018246419,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,31.039097854,58.335497996,18.805796762,98.945666710,62,0.015071257,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,30.857795836,58.983525886,18.805796762,98.945666710,63,0.012441621,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,30.707797712,59.631553775,18.805796762,98.945666710,64,0.010266022,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,30.583804052,60.279581664,18.805796762,98.945666710,65,0.008467596,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,30.481378660,60.927609553,18.805796762,98.945666710,66,0.006982000,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,30.396818960,61.575637442,18.805796762,98.945666710,67,0.005755532,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,30.327042191,62.223665331,18.805796762,98.945666710,68,0.004743477,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,30.269486755,62.871693220,18.805796762,98.945666710,69,0.003908683,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,30.222027599,63.519721109,18.805796762,98.945666710,70,0.003220327,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,30.182904187,64.167748998,18.805796762,98.945666710,71,0.002652874,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,30.150659587,64.815776887,18.805796762,98.945666710,72,0.002185193,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,30.124089203,65.463804776,18.805796762,98.945666710,73,0.001799811,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,30.102197821,66.111832665,18.805796762,98.945666710,74,0.001482295,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,30.084163717,66.759860555,18.805796762,98.945666710,75,0.001220725,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,30.069308756,67.407888444,18.805796762,98.945666710,76,0.001005266,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,30.057073534,68.055916333,18.805796762,98.945666710,77,0.000827805,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,30.046996748,68.703944222,18.805796762,98.945666710,78,0.000681649,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,30.038698099,69.351972111,18.805796762,98.945666710,79,0.000561284,0.3,30,120,70,11
AP,Thailand,Chiang Mai Zoo,False,80,30.031864141,70,18.805796762,98.945666710,80,0.000462163,0.3,30,120,70,11
EU,Austria,Tiergarten Schönbrunn,False,80,91.995842619,70.414475250,48.182257966,16.302773769,43,0.233078054,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,99.329944263,70.943813757,48.182257966,16.302773769,44,0.158768958,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,104.645669550,71.473152263,48.182257966,16.302773769,45,0.104910045,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,108.303588260,72.002490770,48.182257966,16.302773769,46,0.067848024,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,110.731693621,72.531829277,48.182257966,16.302773769,47,0.043246467,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,112.305161851,73.061167784,48.182257966,16.302773769,48,0.027304092,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,113.308974209,73.590506290,48.182257966,16.302773769,49,0.017133468,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,113.942988892,74.119844797,48.182257966,16.302773769,50,0.010709633,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.340908139,74.649183304,48.182257966,16.302773769,51,0.006677917,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.589657441,75.178521811,48.182257966,16.302773769,52,0.004157590,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.744770132,75.707860317,48.182257966,16.302773769,53,0.002585988,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.841343662,76.237198824,48.182257966,16.302773769,54,0.001607506,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.901412427,76.766537331,48.182257966,16.302773769,55,0.000998889,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.938752735,77.295875838,48.182257966,16.302773769,56,0.000620557,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.961955758,77.825214344,48.182257966,16.302773769,57,0.000385464,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.976370612,78.354552851,48.182257966,16.302773769,58,0.000239413,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.985324532,78.883891358,48.182257966,16.302773769,59,0.000148692,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.990885842,79.413229865,48.182257966,16.302773769,60,9.234461696e-05,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.994339799,79.942568372,48.182257966,16.302773769,61,5.734913482e-05,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.996484870,80.471906878,48.182257966,16.302773769,62,3.561528274e-05,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.997817032,81.001245385,48.182257966,16.302773769,63,2.211782132e-05,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.998644339,81.530583892,48.182257966,16.302773769,64,1.373555058e-05,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.999158114,82.059922399,48.182257966,16.302773769,65,8.529987993e-06,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.999477177,82.589260905,48.182257966,16.302773769,66,5.297243180e-06,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.999675320,83.118599412,48.182257966,16.302773769,67,3.289658901e-06,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.999798369,83.647937919,48.182257966,16.302773769,68,2.042920645e-06,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.999874785,84.177276426,48.182257966,16.302773769,69,1.268679494e-06,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.999922240,84.706614932,48.182257966,16.302773769,70,7.878657399e-07,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.999951710,85.235953439,48.182257966,16.302773769,71,4.892743314e-07,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.999970011,85.765291946,48.182257966,16.302773769,72,3.038453535e-07,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.999981377,86.294630453,48.182257966,16.302773769,73,1.886916734e-07,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.999988435,86.823968959,48.182257966,16.302773769,74,1.171798274e-07,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.999992818,87.353307466,48.182257966,16.302773769,75,7.277009801e-08,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.999995540,87.882645973,48.182257966,16.302773769,76,4.519111518e-08,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.999997230,88.411984480,48.182257966,16.302773769,77,2.806423140e-08,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.999998280,88.941322986,48.182257966,16.302773769,78,1.742822845e-08,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.999998932,89.470661493,48.182257966,16.302773769,79,1.082314143e-08,0.9,115,40,90,9
EU,Austria,Tiergarten Schönbrunn,False,80,114.999999337,90,48.182257966,16.302773769,80,6.721302195e-09,0.9,115,40,90,9
EU,Belgium,Pairi Daiza,False,80,-8.621690823,71.040930116,50.585091557,3.887316200,42,0.337703309,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-10.362527731,71.539853008,50.585091557,3.887316200,43,0.245533681,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-11.751619474,72.038775899,50.585091557,3.887316200,44,0.171987406,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-12.789181725,72.537698791,50.585091557,3.887316200,45,0.117053066,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-13.526561013,73.036621683,50.585091557,3.887316200,46,0.078012089,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.032272244,73.535544574,50.585091557,3.887316200,47,0.051236912,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.370686679,74.034467466,50.585091557,3.887316200,48,0.033319362,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.593442537,74.533390358,50.585091557,3.887316200,49,0.021525423,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.738479663,75.032313250,50.585091557,3.887316200,50,0.013846347,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.832245266,75.531236141,50.585091557,3.887316200,51,0.008881872,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.892585991,76.030159033,50.585091557,3.887316200,52,0.005687098,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.931302043,76.529081925,50.585091557,3.887316200,53,0.003637253,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.956095996,77.028004816,50.585091557,3.887316200,54,0.002324523,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.971954837,77.526927708,50.585091557,3.887316200,55,0.001484868,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.982090651,78.025850600,50.585091557,3.887316200,56,0.000948221,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.988565497,78.524773491,50.585091557,3.887316200,57,0.000605406,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.992700369,79.023696383,50.585091557,3.887316200,58,0.000386483,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.995340384,79.522619275,50.585091557,3.887316200,59,0.000246706,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.997025751,80.021542166,50.585091557,3.887316200,60,0.000157473,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.998101588,80.520465058,50.585091557,3.887316200,61,0.000100513,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.998788301,81.019387950,50.585091557,3.887316200,62,6.415412861e-05,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.999226619,81.518310841,50.585091557,3.887316200,63,4.094710261e-05,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.999506385,82.017233733,50.585091557,3.887316200,64,2.613473477e-05,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.999684949,82.516156625,50.585091557,3.887316200,65,1.668056244e-05,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.999798919,83.015079516,50.585091557,3.887316200,66,1.064637595e-05,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.999871660,83.514002408,50.585091557,3.887316200,67,6.795039062e-06,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.999918087,84.012925300,50.585091557,3.887316200,68,4.336921011e-06,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.999947719,84.511848191,50.585091557,3.887316200,69,2.768029287e-06,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.999966632,85.010771083,50.585091557,3.887316200,70,1.766686957e-06,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.999978703,85.509693975,50.585091557,3.887316200,71,1.127582605e-06,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.999986407,86.008616867,50.585091557,3.887316200,72,7.196760197e-07,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.999991324,86.507539758,50.585091557,3.887316200,73,4.593308681e-07,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.999994463,87.006462650,50.585091557,3.887316200,74,2.931663981e-07,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.999996466,87.505385542,50.585091557,3.887316200,75,1.871124669e-07,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.999997744,88.004308433,50.585091557,3.887316200,76,1.194238976e-07,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.999998560,88.503231325,50.585091557,3.887316200,77,7.622189588e-08,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.999999081,89.002154217,50.585091557,3.887316200,78,4.864836468e-08,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.999999414,89.501077108,50.585091557,3.887316200,79,3.104965226e-08,0.9,-15,40,90,4
EU,Belgium,Pairi Daiza,False,80,-14.999999626,90,50.585091557,3.887316200,80,1.981733417e-08,0.9,-15,40,90,4
EU,Demark,Zoo København,False,80,44.315696383,73.488049632,55.672524235,12.521422471,42,0.357413339,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,48.474926323,73.922574642,55.672524235,12.521422471,43,0.273352112,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,51.964692238,74.357099651,55.672524235,12.521422471,44,0.202821267,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,54.735946267,74.791624661,55.672524235,12.521422471,45,0.146812097,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,56.841993680,75.226149671,55.672524235,12.521422471,46,0.104247264,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,58.389661247,75.660674680,55.672524235,12.521422471,47,0.072967715,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,59.499152095,76.095199690,55.672524235,12.521422471,48,0.050544054,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,60.280468001,76.529724700,55.672524235,12.521422471,49,0.034753061,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,60.823796500,76.964249710,55.672524235,12.521422471,50,0.023771975,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.198328718,77.398774719,55.672524235,12.521422471,51,0.016202391,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.454946393,77.833299729,55.672524235,12.521422471,52,0.011015951,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.630044202,78.267824739,55.672524235,12.521422471,53,0.007477090,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.749180374,78.702349748,55.672524235,12.521422471,54,0.005069257,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.830084091,79.136874758,55.672524235,12.521422471,55,0.003434131,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.884952707,79.571399768,55.672524235,12.521422471,56,0.002325194,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.922131332,80.005924777,55.672524235,12.521422471,57,0.001573785,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.947308157,80.440449787,55.672524235,12.521422471,58,0.001064943,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.964350579,80.874974797,55.672524235,12.521422471,59,0.000720502,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.975883563,81.309499806,55.672524235,12.521422471,60,0.000487412,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.983686730,81.744024816,55.672524235,12.521422471,61,0.000329704,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.988965650,82.178549826,55.672524235,12.521422471,62,0.000223013,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.992536587,82.613074835,55.672524235,12.521422471,63,0.000150841,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.994952015,83.047599845,55.672524235,12.521422471,64,0.000102024,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.996585778,83.482124855,55.672524235,12.521422471,65,6.900404238e-05,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.997690804,83.916649864,55.672524235,12.521422471,66,4.667062324e-05,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.998438195,84.351174874,55.672524235,12.521422471,67,3.156527144e-05,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.998943692,84.785699884,55.672524235,12.521422471,68,2.134879332e-05,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.999285581,85.220224893,55.672524235,12.521422471,69,1.443895295e-05,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.999516814,85.654749903,55.672524235,12.521422471,70,9.765558778e-06,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.999673205,86.089274913,55.672524235,12.521422471,71,6.604772127e-06,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.999778978,86.523799923,55.672524235,12.521422471,72,4.467022442e-06,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.999850516,86.958324932,55.672524235,12.521422471,73,3.021190635e-06,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.999898899,87.392849942,55.672524235,12.521422471,74,2.043327227e-06,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.999931622,87.827374952,55.672524235,12.521422471,75,1.381966694e-06,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.999953754,88.261899961,55.672524235,12.521422471,76,9.346674924e-07,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.999968722,88.696424971,55.672524235,12.521422471,77,6.321448979e-07,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.999978846,89.130949981,55.672524235,12.521422471,78,4.275393507e-07,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.999985693,89.565474990,55.672524235,12.521422471,79,2.891582055e-07,0.9,62,40,90,7
EU,Demark,Zoo København,False,80,61.999990324,90,55.672524235,12.521422471,80,1.955667097e-07,0.9,62,40,90,7
EU,Finland,Ähtäri Zoo,False,80,36.990783368,76.789717924,62.536518842,24.184888389,42,0.384778942,0.9,45,40,90,6
EU,Finland,Ähtäri Zoo,False,80,38.467207059,77.137356926,62.536518842,24.184888389,43,0.313848567,0.9,45,40,90,6
EU,Finland,Ähtäri Zoo,False,80,39.782356965,77.484995928,62.536518842,24.184888389,44,0.250666109,0.9,45,40,90,6
EU,Finland,Ähtäri Zoo,False,80,40.908592106,77.832634930,62.536518842,24.184888389,45,0.196559498,0.9,45,40,90,6
EU,Finland,Ähtäri Zoo,False,80,41.840964070,78.180273932,62.536518842,24.184888389,46,0.151766466,0.9,45,40,90,6
EU,Finland,Ähtäri Zoo,False,80,42.591462477,78.527912934,62.536518842,24.184888389,47,0.115711007,0.9,45,40,90,6
EU,Finland,Ähtäri Zoo,False,80,43.182022087,78.875551936,62.536518842,24.184888389,48,0.087339331,0.9,45,40,90,6
EU,Finland,Ähtäri Zoo,False,80,43.638490658,79.223190938,62.536518842,24.184888389,49,0.065409658,0.9,45,40,90,6
