city_id,name,lon,lat,cable_id
10782,Tyra,4.748503,55.715608,1737
10781,Valdemar,4.564323,55.804072,1737
10780,South Arne,4.228386,56.078291,1737
5724,"Tjornuvik, Faeroe Islands",-7.147231,62.289921,1737
5858,"Vestmannaeyjar, Iceland",-20.267293,63.437687,1737
6053,"Ajaccio, France",8.738638,41.919326,1428
7766,"La Seyne, France",5.878092,43.102907,1428
7765,"L’Île-Rousse, France",8.937075,42.636513,1427
6279,"Cannes, France",7.017349,43.552931,1427
6084,"Condado Beach, PR, United States",-66.077953,18.459901,1229
10737,"Alsgarde, Denmark",12.536878,56.074885,1730
6083,"Pargas, Finland",22.301033,60.306621,1340
3131,"Kristiansand, Norway",7.996255,58.150958,1875
3131,"Kristiansand, Norway",7.996255,58.150958,1327
6054,"Thisted, Denmark",8.703481,56.959162,1327
6056,"Arendal, Norway",8.772427,58.461700,1326
5821,"Hjørring, Denmark",9.995571,57.456135,1326
6028,"Monte Carlo, Monaco",7.427212,43.739735,1302
6027,"Otranto, Italy",18.485703,40.148050,1299
6017,"Umag, Croatia",13.520178,45.433106,1286
6016,"Mestre, Italy",12.244105,45.495874,1286
5052,"Vaasa, Finland",21.616366,63.095194,1271
6004,"Umeå, Sweden",20.262948,63.825870,1271
5951,"Nynashamn, Sweden",17.946543,58.902923,1270
5999,"Meremöisa, Estonia",24.276618,59.400848,1268
5993,"Mielno, Poland",16.062267,54.259945,1262
5994,"Gedebak Odde, Denmark",14.966662,55.012593,1262
6000,"Väddö, Sweden",18.816562,59.983379,1208
6171,"Norrtalge, Sweden",18.701328,59.759661,1207
3126,"Turku, Finland",22.259237,60.449309,1207
4242,"Santo Domingo, Dominican Republic",-69.983273,18.500001,1227
6043,"Dubrovnik, Croatia",18.106406,42.641859,1317
6024,"Corfu, Greece",19.919492,39.619302,1299
6024,"Corfu, Greece",19.919492,39.619302,1317
6025,"Durres, Albania",19.450058,41.316689,1317
6025,"Durres, Albania",19.450058,41.316689,1296
4202,"Bridgetown, Barbados",-59.613356,13.098954,1290
4207,"Castries, Saint Lucia",-61.006813,13.994217,1290
4906,"Pointe-a-Pitre, Guadeloupe",-61.533082,16.241042,1290
4260,"Roseau, Dominica",-61.370728,15.251797,1290
4355,"Plymouth, Montserrat",-62.215699,16.706569,1290
4195,"The Valley, Anguilla",-63.057202,18.217408,1290
3411,"Santos, Brazil",-46.328072,-23.961844,1876
3411,"Santos, Brazil",-46.328072,-23.961844,1725
3411,"Santos, Brazil",-46.328072,-23.961844,1860
3411,"Santos, Brazil",-46.328072,-23.961844,1787
3162,"Cagliari, Italy",9.109340,39.215311,1729
7751,"Civitavecchia, Italy",11.796839,42.091127,1729
8592,"Olbia, Italy",9.486879,40.922512,1729
10603,"Khark Island, Iran",50.312043,29.245772,1250
10604,"Soroosh Platform, Iran",49.478059,29.072481,1250
10579,"Diba, Oman",56.258036,25.616977,1695
10414,"Ijmuiden, Netherlands",4.612761,52.460910,1343
9135,"Tanah Merah, Singapore",103.946588,1.327255,1683
9135,"Tanah Merah, Singapore",103.946588,1.327255,1617
5804,"Nanhui, China",121.191404,30.306306,1786
5804,"Nanhui, China",121.191404,30.306306,1617
3824,"West Palm Beach, FL, United States",-80.053343,26.715353,1643
5758,"Magen's Bay, VI, United States",-64.937084,18.372987,1229
5758,"Magen's Bay, VI, United States",-64.937084,18.372987,1643
5758,"Magen's Bay, VI, United States",-64.937084,18.372987,1645
10388,"Tricomo, Cyprus",33.896816,35.297295,1705
10382,"Samandag, Turkey",35.999257,36.082341,1705
9661,"Girne, Cyprus",33.236270,35.299126,1341
9080,"Mersin, Turkey",34.633340,36.799980,1341
10355,"Daet, Philippines",122.949899,14.116617,1679
10381,"Dartmouth, United Kingdom",-3.578385,50.351743,1703
10379,"St. Ouens Bay, Jersey",-2.225896,49.215709,1704
10377,"Archirondel, Jersey",-2.021306,49.225279,1700
10378,"Surville, France",-1.650017,49.283287,1700
10375,"Greve de Lecq, Jersey",-2.201433,49.247948,1702
10375,"Greve de Lecq, Jersey",-2.201433,49.247948,1700
10376,"Havelet Bay, Guernsey",-2.529509,49.450987,1700
9374,"New Victoria, NS, Canada",-60.129567,46.252905,1577
9375,"Rose Blanche, NL, Canada",-58.686599,47.617687,1577
10380,"L'Ancresse Bay, Guernsey",-2.533464,49.503392,1784
10380,"L'Ancresse Bay, Guernsey",-2.533464,49.503392,1703
10374,"Saints Bay, United Kingdom",-2.558025,49.423326,1702
10374,"Saints Bay, United Kingdom",-2.558025,49.423326,1697
10373,"Pembroke, United Kingdom",-2.537614,49.509544,1697
4224,"Malabo, Equatorial Guinea",8.783364,3.749788,1842
4224,"Malabo, Equatorial Guinea",8.783364,3.749788,1699
4723,"Palma, Spain",2.605254,39.552322,1696
7776,"Santa Cruz de La Palma, Canary Islands, Spain",-17.765244,28.663180,1666
10315,"Nuku'alofa, Tonga",-175.200042,-21.133281,1687
10358,"Fresh Creek, Bahamas",-77.844604,24.689805,1510
10363,"Port Nelson, Bahamas",-74.840546,23.652147,1510
10359,"George Town, Bahamas",-75.788007,23.516551,1510
10360,"Clarence Town, Bahamas",-74.966181,23.098338,1510
10364,"Cockburn Town, Bahamas",-74.530244,24.052537,1510
10357,"Governors Harbor, Bahamas",-76.240643,25.196116,1510
10361,"Duncan Town, Bahamas",-75.733466,22.183263,1510
10362,"Mayaguana, Bahamas",-73.064131,22.401561,1510
3696,"Miami, Florida, United States",-80.226384,25.788645,1686
10283,"Kuala Tungkal, Indonesia",103.466705,-0.816543,1680
5862,"Batam, Indonesia",103.962506,1.134726,1832
5862,"Batam, Indonesia",103.962506,1.134726,1833
5862,"Batam, Indonesia",103.962506,1.134726,1785
5862,"Batam, Indonesia",103.962506,1.134726,1680
10307,"Sakra Island, Singapore",103.704205,1.258920,1680
5748,"Grover Beach, California, United States",-120.621420,35.120635,1007
5883,"Shima, Japan",136.874380,34.336834,1794
5883,"Shima, Japan",136.874380,34.336834,1617
5883,"Shima, Japan",136.874380,34.336834,1007
5884,"Ajigaura, Japan",140.612268,36.383562,1007
4512,"Brookhaven, New York, United States",-72.912276,40.773147,1143
3080,"Beverwijk, Netherlands",4.656901,52.486313,1143
3081,"Whitesands Bay, United Kingdom",-5.698453,50.078514,1143
4512,"Brookhaven, New York, United States",-72.912276,40.773147,1070
5750,"St. Croix, Virgin Islands, United States",-64.819408,17.771864,1070
3650,"Hollywood, Florida, United States",-80.160221,26.010202,1070
5748,"Grover Beach, California, United States",-120.621420,35.120635,1072
3484,"Tijuana, Mexico",-117.038219,32.530853,1072
9762,"Northport, New York, United States",-73.344111,40.909451,1028
5751,"Morro Bay, California, United States",-120.847202,35.366680,1009
5752,"Spencer Beach, Hawaii, United States",-155.822086,20.023108,1009
5918,"Takapuna, New Zealand",174.767916,-36.787961,1009
5919,"Whenuapai, New Zealand",174.623385,-36.788816,1009
5750,"St. Croix, Virgin Islands, United States",-64.819408,17.771864,1084
3331,"Valparaíso, Chile",-71.620479,-33.045775,1791
3331,"Valparaíso, Chile",-71.620479,-33.045775,1084
3347,"Fortaleza, Brazil",-38.542968,-3.718836,1873
3347,"Fortaleza, Brazil",-38.542968,-3.718836,1856
3347,"Fortaleza, Brazil",-38.542968,-3.718836,1787
3347,"Fortaleza, Brazil",-38.542968,-3.718836,1725
3347,"Fortaleza, Brazil",-38.542968,-3.718836,1709
3347,"Fortaleza, Brazil",-38.542968,-3.718836,1686
3347,"Fortaleza, Brazil",-38.542968,-3.718836,1084
5930,"Lurin, Peru",-76.874286,-12.278525,1084
3242,"Rio de Janeiro, Brazil",-43.209568,-22.903397,1876
3242,"Rio de Janeiro, Brazil",-43.209568,-22.903397,1873
3242,"Rio de Janeiro, Brazil",-43.209568,-22.903397,1686
3242,"Rio de Janeiro, Brazil",-43.209568,-22.903397,1084
3411,"Santos, Brazil",-46.328072,-23.961844,1084
3330,"Las Toninas, Argentina",-56.695487,-36.472532,1132
5963,"Maldonado, Uruguay",-54.950175,-34.900389,1860
5963,"Maldonado, Uruguay",-54.950175,-34.900389,1132
3330,"Las Toninas, Argentina",-56.695487,-36.472532,1084
5925,"Fort Amador, Panama",-79.546739,8.934112,1084
5703,"Kitaibaraki, Japan",140.750940,36.801787,1010
5883,"Shima, Japan",136.874380,34.336834,1010
5887,"Maruyama, Japan",139.816956,35.037517,1786
5887,"Maruyama, Japan",139.816956,35.037517,1679
5887,"Maruyama, Japan",139.816956,35.037517,1617
5887,"Maruyama, Japan",139.816956,35.037517,1010
5760,"Makaha, Hawaii, United States",-158.206064,21.460265,1823
5760,"Makaha, Hawaii, United States",-158.206064,21.460265,1791
5760,"Makaha, Hawaii, United States",-158.206064,21.460265,1456
5760,"Makaha, Hawaii, United States",-158.206064,21.460265,1010
5751,"Morro Bay, California, United States",-120.847202,35.366680,1010
3687,"Manchester, California, United States",-123.686946,38.969205,1010
3082,"Porthcurno, United Kingdom",-5.654507,50.043052,1826
3082,"Porthcurno, United Kingdom",-5.654507,50.043052,1697
3082,"Porthcurno, United Kingdom",-5.654507,50.043052,1027
3212,"Mumbai, India",72.875899,19.075794,1739
3212,"Mumbai, India",72.875899,19.075794,1735
3212,"Mumbai, India",72.875899,19.075794,1027
5943,"Estepona, Spain",-5.145865,36.427104,1251
5943,"Estepona, Spain",-5.145865,36.427104,1027
3177,"Palermo, Italy",13.358362,38.121500,1027
6044,"Alexandria, Egypt",29.889787,31.191889,1027
5825,"Suez, Egypt",32.530118,29.972285,1027
5962,"Fujairah, United Arab Emirates",56.333720,25.121690,1559
5962,"Fujairah, United Arab Emirates",56.333720,25.121690,1739
5962,"Fujairah, United Arab Emirates",56.333720,25.121690,1735
5962,"Fujairah, United Arab Emirates",56.333720,25.121690,1027
3307,"Penang, Malaysia",100.362996,5.353645,1735
3307,"Penang, Malaysia",100.362996,5.353645,1027
4265,"Songkhla, Thailand",100.596980,7.078449,1739
4265,"Songkhla, Thailand",100.596980,7.078449,1617
4265,"Songkhla, Thailand",100.596980,7.078449,1027
5852,"Lantau Island, Hong Kong",113.948341,22.271496,1027
5889,"Miura, Japan",139.620667,35.144036,1027
9763,"Island Park, New York, United States",-73.655928,40.600308,1028
5803,"Shantou, China",116.675488,23.354552,1031
5853,"Deep Water Bay, Hong Kong",114.183985,22.249437,1031
5900,"Taipa, China",113.561036,22.156127,1031
3218,"Batangas, Philippines",121.064939,13.765555,1031
5986,"Danang, Vietnam",108.214750,16.051564,1617
5986,"Danang, Vietnam",108.214750,16.051564,1031
5970,"Tungku, Brunei",114.885840,4.926374,1031
5902,"Mersing, Malaysia",103.849908,2.295516,1887
5902,"Mersing, Malaysia",103.849908,2.295516,1886
5902,"Mersing, Malaysia",103.849908,2.295516,1828
5902,"Mersing, Malaysia",103.849908,2.295516,1679
5902,"Mersing, Malaysia",103.849908,2.295516,1031
5938,"Tuas, Singapore",103.647076,1.338193,1559
5938,"Tuas, Singapore",103.647076,1.338193,1031
3808,"Tuckerton, New Jersey, United States",-74.337910,39.603885,1076
5793,"St. David’s, Bermuda",-64.769506,32.312238,1076
3347,"Fortaleza, Brazil",-38.542968,-3.718836,1076
3563,"Boca Raton, Florida, United States",-80.088932,26.350327,1787
3563,"Boca Raton, Florida, United States",-80.088932,26.350327,1076
5886,"Okinawa, Japan",127.680561,26.212412,1692
5886,"Okinawa, Japan",127.680561,26.212412,1031
5975,"Keoje, Korea, Rep.",128.620795,34.880645,1031
3246,"Shanghai, China",121.472458,31.247504,1031
5981,"Toucheng, Taiwan",121.801462,24.863596,1786
5981,"Toucheng, Taiwan",121.801462,24.863596,1617
5981,"Toucheng, Taiwan",121.801462,24.863596,1031
5980,"Fangshan, Taiwan",120.662107,22.249254,1031
5860,"Ancol, Indonesia",106.833305,-6.129358,1031
3239,"Perth, Australia",115.857227,-31.953442,1845
3239,"Perth, Australia",115.857227,-31.953442,1783
3239,"Perth, Australia",115.857227,-31.953442,1031
3307,"Penang, Malaysia",100.362996,5.353645,1031
5956,"Satun, Thailand",100.066121,6.613214,1854
5956,"Satun, Thailand",100.066121,6.613214,1739
5956,"Satun, Thailand",100.066121,6.613214,1031
5911,"Pyapon, Myanmar",95.681943,16.282204,1031
5949,"Mt. Lavinia, Sri Lanka",79.866716,6.832697,1031
4322,"Cochin, India",76.269550,9.938091,1031
3212,"Mumbai, India",72.875899,19.075794,1031
3259,"Karachi, Pakistan",67.028539,24.889378,1849
3259,"Karachi, Pakistan",67.028539,24.889378,1559
3259,"Karachi, Pakistan",67.028539,24.889378,1739
3259,"Karachi, Pakistan",67.028539,24.889378,1031
4225,"Muscat, Oman",58.591043,23.615098,1849
4225,"Muscat, Oman",58.591043,23.615098,1031
5962,"Fujairah, United Arab Emirates",56.333720,25.121690,1031
4177,"Djibouti City, Djibouti",43.147984,11.594682,1863
4177,"Djibouti City, Djibouti",43.147984,11.594682,1845
4177,"Djibouti City, Djibouti",43.147984,11.594682,1559
4177,"Djibouti City, Djibouti",43.147984,11.594682,1739
4177,"Djibouti City, Djibouti",43.147984,11.594682,1558
4177,"Djibouti City, Djibouti",43.147984,11.594682,1031
5825,"Suez, Egypt",32.530118,29.972285,1031
6044,"Alexandria, Egypt",29.889787,31.191889,1031
5811,"Yeroskipos, Cyprus",32.466544,34.766411,1713
5811,"Yeroskipos, Cyprus",32.466544,34.766411,1523
5811,"Yeroskipos, Cyprus",32.466544,34.766411,1740
5811,"Yeroskipos, Cyprus",32.466544,34.766411,1303
5811,"Yeroskipos, Cyprus",32.466544,34.766411,1031
5959,"Marmaris, Turkey",28.253679,36.855253,1559
5959,"Marmaris, Turkey",28.253679,36.855253,1031
3215,"Mazara del Vallo, Italy",12.591272,37.650126,1772
3215,"Mazara del Vallo, Italy",12.591272,37.650126,1729
3215,"Mazara del Vallo, Italy",12.591272,37.650126,1031
5934,"Sesimbra, Portugal",-9.102748,38.442691,1443
5934,"Sesimbra, Portugal",-9.102748,38.442691,1031
3119,"Penmarch, France",-4.338688,47.811315,1031
3292,"Goonhilly Downs, United Kingdom",-5.174527,50.024803,1704
3292,"Goonhilly Downs, United Kingdom",-5.174527,50.024803,1031
5840,"Norden, Germany",7.201822,53.595480,1031
3142,"Sylt, Germany",8.383364,54.898506,1737
3142,"Sylt, Germany",8.383364,54.898506,1143
3808,"Tuckerton, New Jersey, United States",-74.337910,39.603885,1043
5840,"Norden, Germany",7.201822,53.595480,1043
3283,"Katwijk, Netherlands",4.396452,52.205173,1043
5331,"St. Valéry, France",0.708478,49.860423,1043
4554,"Bude, United Kingdom",-4.544401,50.828110,1043
3686,"Manasquan, New Jersey, United States",-74.047041,40.123343,1043
4257,"Praia, Cape Verde",-23.521247,14.923013,1045
4180,"Dakar, Senegal",-17.451914,14.686599,1045
3347,"Fortaleza, Brazil",-38.542968,-3.718836,1045
3330,"Las Toninas, Argentina",-56.695487,-36.472532,1045
3650,"Hollywood, Florida, United States",-80.160221,26.010202,1046
5944,"Conil, Spain",-6.087222,36.276567,1701
5944,"Conil, Spain",-6.087222,36.276567,1448
5944,"Conil, Spain",-6.087222,36.276567,1046
3215,"Mazara del Vallo, Italy",12.591272,37.650126,1046
4230,"Nassau, Bahamas",-77.340252,25.067039,1510
4230,"Nassau, Bahamas",-77.340252,25.067039,1078
5782,"Crooked Island, Bahamas",-74.194990,22.629711,1510
5782,"Crooked Island, Bahamas",-74.194990,22.629711,1078
4258,"Providenciales, Turks and Caicos Islands",-72.120235,21.851098,1078
5694,"Punta Cana, Dominican Republic",-68.438254,18.621278,1227
5694,"Punta Cana, Dominican Republic",-68.438254,18.621278,1078
5823,"Puerto Plata, Dominican Republic",-70.691232,19.799341,1686
5823,"Puerto Plata, Dominican Republic",-70.691232,19.799341,1078
5807,"Riohacha, Colombia",-72.952705,11.482914,1078
5920,"Bluefields, Nicaragua",-83.771450,11.991776,1078
5692,"Puerto Lempira, Honduras",-83.776766,15.261221,1078
5850,"Trujillo, Honduras",-85.954750,15.915151,1078
5851,"Puerto Cortes, Honduras",-87.946058,15.844802,1078
5848,"Puerto Barrios, Guatemala",-88.597229,15.727138,1686
5848,"Puerto Barrios, Guatemala",-88.597229,15.727138,1078
3649,"Hillsboro, Oregon, United States",-123.811171,45.824780,1009
5753,"Kahe Point, Hawaii, United States",-158.130575,21.353979,1009
4268,"Suva, Fiji",178.437446,-18.123810,1687
4268,"Suva, Fiji",178.437446,-18.123810,1682
4268,"Suva, Fiji",178.437446,-18.123810,1009
3036,"Barcelona, Spain",2.168536,41.385341,1053
5880,"Savona, Italy",8.483755,44.305543,1302
5880,"Savona, Italy",8.483755,44.305543,1053
3215,"Mazara del Vallo, Italy",12.591272,37.650126,1065
3213,"Tel Aviv, Israel",34.769668,32.044599,1065
5811,"Yeroskipos, Cyprus",32.466544,34.766411,1065
5722,"El Médano, Canary Islands, Spain",-16.538584,28.046652,1448
5800,"Arica, Chile",-70.306711,-18.473810,1073
5824,"Punta Carnero, Ecuador",-80.914420,-2.272914,1073
5776,"Baby Beach, Aruba",-69.878683,12.414139,1289
5776,"Baby Beach, Aruba",-69.878683,12.414139,1073
3640,"Halifax, Nova Scotia, Canada",-63.573950,44.645801,1080
3683,"Lynn, Massachusetts, United States",-70.950265,42.463673,1080
3077,"Dublin, Ireland",-6.248257,53.348043,1080
3324,"Southport, United Kingdom",-3.006364,53.647933,1080
4554,"Bude, United Kingdom",-4.544401,50.828110,1081
3563,"Boca Raton, Florida, United States",-80.088932,26.350327,1083
4262,"San Juan, Puerto Rico, United States",-66.106664,18.465833,1873
4262,"San Juan, Puerto Rico, United States",-66.106664,18.465833,1727
4262,"San Juan, Puerto Rico, United States",-66.106664,18.465833,1686
4262,"San Juan, Puerto Rico, United States",-66.106664,18.465833,1083
3347,"Fortaleza, Brazil",-38.542968,-3.718836,1083
3242,"Rio de Janeiro, Brazil",-43.209568,-22.903397,1083
3411,"Santos, Brazil",-46.328072,-23.961844,1083
3330,"Las Toninas, Argentina",-56.695487,-36.472532,1083
3331,"Valparaíso, Chile",-71.620479,-33.045775,1083
5800,"Arica, Chile",-70.306711,-18.473810,1083
5930,"Lurin, Peru",-76.874286,-12.278525,1083
5849,"Puerto San Jose, Guatemala",-90.822222,13.934610,1083
5848,"Puerto Barrios, Guatemala",-88.597229,15.727138,1083
5810,"Puerto Limon, Costa Rica",-83.037662,9.988603,1071
3813,"Vero Beach, Florida, United States",-80.394255,27.638388,1645
3813,"Vero Beach, Florida, United States",-80.394255,27.638388,1069
4230,"Nassau, Bahamas",-77.340252,25.067039,1069
5783,"Eight-Mile Rock, Bahamas",-78.802849,26.539621,1069
3470,"Mazatlán, Mexico",-106.421873,23.199535,1072
5925,"Fort Amador, Panama",-79.546739,8.934112,1072
5921,"Puerto Cabezas, Nicaragua",-83.393911,14.021609,1078
3251,"Tanguisson Point, Guam",144.809337,13.549100,1757
5802,"Chongming, China",121.395212,31.619880,1786
5802,"Chongming, China",121.395212,31.619880,1617
3554,"Bandon, Oregon, United States",-124.408235,43.118556,1794
5885,"Chikura, Japan",139.954652,34.976653,1794
3347,"Fortaleza, Brazil",-38.542968,-3.718836,1148
5575,"Cayenne, French Guiana",-52.321075,4.941365,1148
5905,"Le Lamentin, Martinique",-61.094264,14.615542,1290
5905,"Le Lamentin, Martinique",-61.094264,14.615542,1148
5762,"Miramar, Puerto Rico, United States",-66.082884,18.453419,1227
5762,"Miramar, Puerto Rico, United States",-66.082884,18.453419,1148
4236,"Port of Spain, Trinidad and Tobago",-61.516676,10.649785,1148
3650,"Hollywood, Florida, United States",-80.160221,26.010202,1148
5750,"St. Croix, Virgin Islands, United States",-64.819408,17.771864,1148
5966,"Camuri, Venezuela",-66.878294,10.606108,1148
5693,"Cartagena, Colombia",-75.505683,10.386699,1727
5693,"Cartagena, Colombia",-75.505683,10.386699,1686
5693,"Cartagena, Colombia",-75.505683,10.386699,1078
5784,"Cat Island, Bahamas",-75.525898,24.403330,1510
5784,"Cat Island, Bahamas",-75.525898,24.403330,1078
5779,"Paddington, Australia",151.228670,-33.882128,1135
5779,"Paddington, Australia",151.228670,-33.882128,1102
5778,"Oxford Falls, Australia",151.245076,-33.737377,1750
5778,"Oxford Falls, Australia",151.245076,-33.737377,1102
3251,"Tanguisson Point, Guam",144.809337,13.549100,1102
5972,"Tumon Bay, Guam",144.800548,13.513590,1692
5972,"Tumon Bay, Guam",144.800548,13.513590,1102
5887,"Maruyama, Japan",139.816956,35.037517,1102
5883,"Shima, Japan",136.874380,34.336834,1102
5890,"Ninomiya, Japan",139.255433,35.299443,1027
5975,"Keoje, Korea, Rep.",128.620795,34.880645,1027
4361,"Jeddah, Saudi Arabia",39.182751,21.481262,1739
4361,"Jeddah, Saudi Arabia",39.182751,21.481262,1552
4361,"Jeddah, Saudi Arabia",39.182751,21.481262,1675
4361,"Jeddah, Saudi Arabia",39.182751,21.481262,1027
4363,"Aqaba, Jordan",35.006972,29.531758,1806
4363,"Aqaba, Jordan",35.006972,29.531758,1027
3342,"Salvador, Brazil",-38.504638,-12.969979,1686
3342,"Salvador, Brazil",-38.504638,-12.969979,1083
5861,"Medan, Indonesia",98.676082,3.751741,1031
4361,"Jeddah, Saudi Arabia",39.182751,21.481262,1031
6097,"Alexandria, Australia",151.196248,-33.913988,1009
5885,"Chikura, Japan",139.954652,34.976653,1049
4183,"Pusan, Korea, Rep.",128.999310,35.170147,1786
4183,"Pusan, Korea, Rep.",128.999310,35.170147,1617
4183,"Pusan, Korea, Rep.",128.999310,35.170147,1049
3822,"Wall Township, New Jersey, United States",-74.062861,40.152908,1728
3822,"Wall Township, New Jersey, United States",-74.062861,40.152908,1149
3242,"Rio de Janeiro, Brazil",-43.209568,-22.903397,1076
5803,"Shantou, China",116.675488,23.354552,1049
5903,"Kuantan, Malaysia",103.322565,3.815169,1617
5903,"Kuantan, Malaysia",103.322565,3.815169,1049
5703,"Kitaibaraki, Japan",140.750940,36.801787,1049
4191,"Chennai, India",80.243083,13.063480,1735
4191,"Chennai, India",80.243083,13.063480,1179
3214,"Catania, Italy",15.067443,37.511588,1559
3214,"Catania, Italy",15.067443,37.511588,1185
3213,"Tel Aviv, Israel",34.769668,32.044599,1185
3905,"Haifa, Israel",34.998769,32.811420,1713
3905,"Haifa, Israel",34.998769,32.811420,1185
3221,"Istanbul, Turkey",28.986101,41.040615,1185
5723,"Chania, Greece",24.012165,35.511809,1739
5723,"Chania, Greece",24.012165,35.511809,1303
5723,"Chania, Greece",24.012165,35.511809,1185
5092,"Sochi, Russia",39.725818,43.615504,1192
5530,"Poti, Georgia",41.667614,42.150771,1192
6255,"Whittier, Alaska, United States",-148.684731,60.772930,1168
5764,"Valdez, Alaska, United States",-146.353345,61.130352,1168
4816,"Juneau, Alaska, United States",-134.406863,58.299506,1840
4816,"Juneau, Alaska, United States",-134.406863,58.299506,1168
3270,"Dubai, United Arab Emirates",55.308427,25.269346,1209
3867,"Doha, Qatar",51.519367,25.294346,1739
3867,"Doha, Qatar",51.519367,25.294346,1209
4188,"Manama, Bahrain",50.575812,26.228977,1209
3871,"Kuwait City, Kuwait",47.974739,29.374019,1209
5837,"Lannion, France",-3.459928,48.730260,1889
5837,"Lannion, France",-3.459928,48.730260,1697
5837,"Lannion, France",-3.459928,48.730260,1213
3783,"Shirley, New York, United States",-72.872237,40.800283,1691
3783,"Shirley, New York, United States",-72.872237,40.800283,1213
3686,"Manasquan, New Jersey, United States",-74.047041,40.123343,1213
4554,"Bude, United Kingdom",-4.544401,50.828110,1213
5855,"Tong Fuk, Hong Kong",113.932130,22.227379,1150
5981,"Toucheng, Taiwan",121.801462,24.863596,1150
5767,"Bellport, New York, United States",-72.937813,40.755544,1081
5967,"Puerto Viejo, Venezuela",-67.029954,10.611211,1084
3650,"Hollywood, Florida, United States",-80.160221,26.010202,1071
5928,"Maria Chiquita, Panama",-79.753532,9.437334,1727
5928,"Maria Chiquita, Panama",-79.753532,9.437334,1071
5808,"Tolu, Colombia",-75.558564,9.496294,1843
5808,"Tolu, Colombia",-75.558564,9.496294,1071
5799,"Half Moon Bay, Cayman Islands",-81.166764,19.282959,1068
5799,"Half Moon Bay, Cayman Islands",-81.166764,19.282959,1071
5741,"Skewjack, United Kingdom",-5.675064,50.063560,1028
10729,"Willemstad, Curaçao",-68.896604,12.095316,1494
10729,"Willemstad, Curaçao",-68.896604,12.095316,1774
10729,"Willemstad, Curaçao",-68.896604,12.095316,1289
4275,"Willemstad, Curaçao",-68.896604,12.095316,1148
5923,"Kårstø, Norway",5.524381,59.279266,1203
3084,"Lowestoft, United Kingdom",1.729180,52.471359,1203
5117,"Novorossiysk, Russia",37.772791,44.723633,1192
3649,"Hillsboro, Oregon, United States",-123.811171,45.824780,1166
5765,"Lena Point, Alaska, United States",-134.747293,58.550946,1840
5765,"Lena Point, Alaska, United States",-134.747293,58.550946,1166
6255,"Whittier, Alaska, United States",-148.684731,60.772930,1166
5842,"Ribnitz, Germany",12.431507,54.243343,1200
5820,"Gedser, Denmark",11.928968,54.576351,1762
5820,"Gedser, Denmark",11.928968,54.576351,1764
5820,"Gedser, Denmark",11.928968,54.576351,1759
5820,"Gedser, Denmark",11.928968,54.576351,1200
5828,"Kärdla, Estonia",22.738045,59.000860,1221
5952,"Stavsnas, Sweden",18.764609,59.822723,1221
5934,"Sesimbra, Portugal",-9.102748,38.442691,1219
10726,"Alta Vista, Canary Islands, Spain",-15.699962,27.999496,1852
10726,"Alta Vista, Canary Islands, Spain",-15.699962,27.999496,1219
4180,"Dakar, Senegal",-17.451914,14.686599,1219
4181,"Accra, Ghana",-0.201092,5.558283,1219
3315,"Cotonou, Benin",2.439922,6.356574,1219
3280,"Lagos, Nigeria",3.423210,6.438874,1821
3280,"Lagos, Nigeria",3.423210,6.438874,1219
4221,"Libreville, Gabon",9.454360,0.394272,1747
4221,"Libreville, Gabon",9.454360,0.394272,1219
5775,"Cacuaco, Angola",13.372327,-8.776671,1219
5941,"Melkbosstrand, South Africa",18.445762,-33.727220,1219
4210,"Douala, Cameroon",9.706313,4.047151,1219
3316,"Abidjan, Côte d'Ivoire",-4.026237,5.323518,1219
3307,"Penang, Malaysia",100.362996,5.353645,1220
4322,"Cochin, India",76.269550,9.938091,1220
5906,"Baie Jacotet, Mauritius",57.485379,-20.474004,1220
5978,"Saint Paul, Réunion",55.279130,-21.000249,1220
5942,"Mtunzini, South Africa",31.757853,-28.950636,1220
5930,"Lurin, Peru",-76.874286,-12.278525,1073
3334,"Panama City, Panama",-79.536693,8.964605,1073
6093,"Colón, Panama",-79.900023,9.353716,1791
6093,"Colón, Panama",-79.900023,9.353716,1084
6093,"Colón, Panama",-79.900023,9.353716,1073
5750,"St. Croix, Virgin Islands, United States",-64.819408,17.771864,1073
5933,"Kolobrzeg, Poland",15.574865,54.172347,1199
5954,"Ystad, Sweden",13.828284,55.431331,1199
5820,"Gedser, Denmark",11.928968,54.576351,1199
5863,"Kilmore Quay, Ireland",-6.584097,52.174582,1054
5863,"Kilmore Quay, Ireland",-6.584097,52.174582,1223
5742,"Sennen Cove, United Kingdom",-5.698746,50.076060,1054
5742,"Sennen Cove, United Kingdom",-5.698746,50.076060,1223
5865,"Sandymount, Ireland",-6.215445,53.331417,1224
3324,"Southport, United Kingdom",-3.006364,53.647933,1224
5852,"Lantau Island, Hong Kong",113.948341,22.271496,1049
5802,"Chongming, China",121.395212,31.619880,1049
5939,"Katong, Singapore",103.904693,1.309286,1049
3218,"Batangas, Philippines",121.064939,13.765555,1049
4275,"Willemstad, Curaçao",-68.896604,12.095316,1078
5965,"Punto Fijo, Venezuela",-70.204367,11.708598,1078
3246,"Shanghai, China",121.472458,31.247504,1027
5892,"Wada, Japan",140.016761,35.035845,1150
5770,"Lynnwood, Washington, United States",-122.315859,47.823998,1168
