TerminalID,ProjectID,ComboID,Facility,Country,Region,Wiki,Name,Other Names,Owner,Status,StartYear1,StartYear2,StartYear3,StopYear,Capacity,Capacity Unit,mtpa,Location,Prefecture/District,State/Province,Latitude,Longitude,Accuracy,Floating,Pre-FID,FID Year
T0679,0,T06790,Import,Colombia,Latin America,https://www.gem.wiki/Pacific_LNG_Terminal_(Colombia),Pacific LNG Terminal (Colombia),Buenaventura FSRU Import Terminal,"Government of Columbia, 100.00%",Proposed,2023,,,,,,,Bay of Buenaventura,,,3.895046,-77.06801,approximate,yes,,
T0680,0,T06800,Import,El Salvador,Latin America,https://www.gem.wiki/Acajutla_LNG_Terminal,Acajutla LNG Terminal,,"Energía del Pacífico, 100.00%",Construction,2021,,,,0.50,mtpa,0.50,Acajutla,,,13.576094,-89.840455,approximate,yes,,
T0681,0,T06810,Import,Greece,Europe,https://www.gem.wiki/Alexandroupolis_LNG_Terminal,Alexandroupolis LNG Terminal,,"Gastrade, 80.00%, Bulgartransgaz, 20.00%",Proposed,2023,,,,6.10,bcm/y,4.49,Aegean Sea,,,40.748354,25.718754,approximate,yes,Pre-FID,
T0682,0,T06820,Import,Gibraltar,Europe,https://www.gem.wiki/Gibraltar_LNG_Terminal,Gibraltar LNG Terminal,,"Royal Dutch Shell, 51.00%, Government of Gibraltar, 49.00%",Operating,2019,,,,0.10,mtpa,0.10,,,,36.133677,-5.349828,approximate,yes,,
T0683,0,T06830,Import,Italy,Europe,https://www.gem.wiki/Ravenna_LNG_Terminal,Ravenna LNG Terminal,,"Petrolifera Italo Rumena, Edison S.p.A.",Construction,2021,,,,0.00,bcm/y,0.00,Port of Revenna,,,44.471734,12.248134,approximate,no,,
T0684,0,T06840,Import,Jamaica,Latin America,https://www.gem.wiki/Old_Harbour_LNG_Terminal,Old Harbour LNG Terminal,,"New Fortress Energy, 100.00%",Operating,2019,,,,3.60,mtpa,3.60,,,,17.894692,-77.101154,approximate,yes,,
T0685,0,T06850,Import,Egypt,Middle East and North Africa,https://www.gem.wiki/Ain_Sokhna_Hoegh_LNG_Terminal,Ain Sokhna Hoegh LNG Terminal,,"Egyptian Natural Gas Holding Company, 100.00%",Idle,2015,,,,4.20,mtpa,4.20,Port of Ain Sokhna,,,29.64863,32.355923,approximate,yes,,
T0686,0,T06860,Import,Egypt,Middle East and North Africa,https://www.gem.wiki/Sumed_BW_LNG_Terminal,Sumed BW LNG Terminal,"FSRU BW Singapore, Ain Sokhna BW","BW Group, 100.00%",Operating,2015,,,,5.70,mtpa,5.70,Port of Ain Sokhna,,,29.64863,32.355923,approximate,yes,,
T0687,0,T06870,Import,Sweden,Europe,https://www.gem.wiki/Lysekil_LNG_Terminal,Lysekil LNG Terminal,,"Gasum, 100.00%",Operating,2014,,,,0.20,mtpa,0.20,,,,58.274285,11.452119,approximate,no,,
T0688,0,T06880,Import,Brazil,Latin America,https://www.gem.wiki/Porto_do_A%C3%A7u_FSRU,Porto do Açu FSRU,,"BW Group, 100.00%",Operating,2021,,,,5.60,mtpa,5.60,Port of Açu,São João da Barra,Rio de Janeiro,-21.847897,-40.991889,approximate,yes,,
T0689,1,T06891,Export,USA,North America,https://www.gem.wiki/Alaska_Japan_LNG_Terminal,Alaska Japan LNG Terminal,,"Resources Energy Inc., 100.00%",Cancelled,2021,,,,1.00,mtpa,1.00,,,,61.268424,-149.91703,approximate,no,,
T0690,0,T06900,Import,Mexico,North America,https://www.gem.wiki/Pichilingue_LNG_Terminal,Pichilingue LNG Terminal,New Fortress LNG,"New Fortress Energy, 100.00%",Construction,2021,,,,3.00,mtpa,3.00,Port of Pichilingue,,,16.813788,-99.84458,approximate,no,,
T0691,0,T06910,Import,Republic of Sudan,Sub-Sahara Africa,https://www.gem.wiki/Sudan_Red_Sea_LNG_Terminal,Sudan Red Sea LNG Terminal,,"Sofregaz, 100.00%",Proposed,,,,,,,,Sudan Port,,,19.580262,37.240723,approximate,no,,
T0692,1,T06921,Export,Australia,Australia and New Zealand,https://www.gem.wiki/Abbot_Point_LNG_Terminal,Abbot Point LNG Terminal T1,,New Fortress Energy,Cancelled,,,,,0.50,mtpa,0.50,Abbot Point,,Queensland,-19.8988746,148.084116,approximate,yes,,
T0692,2,T06922,Export,Australia,Australia and New Zealand,https://www.gem.wiki/Abbot_Point_LNG_Terminal,Abbot Point LNG Terminal T2,,New Fortress Energy,Cancelled,,,,,0.50,mtpa,0.50,Abbot Point,,Queensland,-19.8988746,148.084116,approximate,yes,,
T0692,3,T06923,Export,Australia,Australia and New Zealand,https://www.gem.wiki/Abbot_Point_LNG_Terminal,Abbot Point LNG Terminal T3,,New Fortress Energy,Cancelled,,,,,0.50,mtpa,0.50,,,,-19.8988746,148.084116,approximate,yes,,
T0692,4,T06924,Export,Australia,Australia and New Zealand,https://www.gem.wiki/Abbot_Point_LNG_Terminal,Abbot Point LNG Terminal T4,,New Fortress Energy,Cancelled,,,,,0.50,mtpa,0.50,Abbot Point,,Queensland,-19.8988746,148.084116,approximate,yes,,
T0693,1,T06931,Export,Australia,Australia and New Zealand,https://www.gem.wiki/Cash_Maple_FLNG,Cash Maple FLNG Terminal,,PTT Public Company Limited,Cancelled,,,,,2.00,mtpa,2.00,,,Western Australia,-12.294941,124.947613,approximate,yes,,
T0694,1,T06941,Export,Australia,Australia and New Zealand,https://www.gem.wiki/Poseidon_FLNG,Poseidon FLNG Terminal,,ConocoPhillips,Shelved,,,,,3.90,mtpa,3.90,,,,-13.85783,119.802714,approximate,yes,,
T0695,0,T06950,Import,Australia,Australia and New Zealand,https://www.gem.wiki/Longford_LNG_Terminal,Longford LNG Terminal,,ExxonMobil,Cancelled,2022,,,,,,,Longford,,Victoria,-38.2247742,146.8122813,approximate,no,,
T0696,0,T06960,Import,China,East Asia,https://www.gem.wiki/Rizhao_LNG_Terminal_(Yanqiao),Rizhao LNG Terminal (Yanqiao),京能日照LNG接收站,"Yanqiao Group, Beijing Enterprises Clean Energy Group Limited",Proposed,2026,,,,5.00,mtpa,5.00,Lanshan,Rizhao,Shandong,35.137493,119.381711,approximate,no,,
T0698,0,T06980,Import,Indonesia,SE Asia,https://www.gem.wiki/Teluk_Lamong_LNG_Terminal,Teluk Lamong LNG Terminal,,"PT Perusahaan Gas Negara, PT Pertamina",Construction,,,,,0.21,mtpa,0.21,Teluk Lamong,,East Java,-7.2038832,112.669148,exact,no,,
T0699,0,T06990,Import,Indonesia,SE Asia,https://www.gem.wiki/Gorontalo_FSRU,Gorontalo FSRU,,PT Perusahaan Listrik Negara,Shelved,,,,,0.21,mtpa,0.21,Gorontalo,Gorontalo,Sulawesi,0.5453173,123.061134,approximate,yes,,
T0700,0,T07000,Import,Indonesia,SE Asia,https://www.gem.wiki/Bangka_Belitung-Pontianak_FSRU,Bangka Belitung-Pontianak FSRU,,PT Perusahaan Gas Negara,Shelved,,,,,,,,Pontianak,,West Kalimantan,0.045634,109.181164,approximate,yes,,
T0701,0,T07010,Import,Japan,East Asia,https://www.gem.wiki/Niihama_LNG_Terminal,Niihama LNG Terminal,Sakaide LNG Terminal,"Sumitomo Group, Shikoku Electric Power, Tokyo Gas",Construction,2022,,,,0.50,mtpa,0.50,Niihama,Ehime,Shikoku,33.984979,133.314241,approximate,no,,
T0702,0,T07020,Import,Myanmar,SE Asia,https://www.gem.wiki/Sittwe_LNG_Terminal,Sittwe LNG Terminal,,Petronet LNG,Proposed,,,,,,,,Sittwe,,Rakhine,20.1648761,92.8533529,approximate,no,,
T0703,0,T07030,Import,Pakistan,South Asia,https://www.gem.wiki/Port_Qasim_FLNG_Terminal_2,Port Qasim FLNG Terminal 2,,"Cott Oil & Gas, 40.00%, Repsol, 25.00%, Kina Petroleum, 25.00%, Santos Limited, 10.00%",Proposed,2020,,,,4.20,mtpa,4.20,Port Qasim,Karachi,Sindh,24.766667,67.333333,approximate,yes,,
T0704,1,T07041,Export,Papua New Guinea,SE Asia,https://www.gem.wiki/Pandora_FLNG,Pandora FLNG,,Cott Oil & Gas,Cancelled,,,,,1.00,mtpa,1.00,Coral Sea,,,-9.476749,144.765096,approximate,yes,,
T0705,1,T07051,Export,Papua New Guinea,SE Asia,https://www.gem.wiki/Western_LNG_Terminal,Western LNG Terminal,,"Repsol, Horzon SAS",Shelved,2023,,,,1.50,mtpa,1.50,Daru Island,,,-9.19426,143.257609,approximate,no,,
T0706,0,T07060,Import,Philippines,SE Asia,https://www.gem.wiki/Tanglawan_LNG_Terminal,Tanglawan LNG Terminal,,"China National Offshore Oil Corporation, Phoenix Petroleum",Cancelled,2023,,,,2.20,mtpa,2.20,Batangas,,Batangas,13.7707075,121.0354947,approximate,no,,
T0707,1,T07071,Export,Russia,Eurasia,https://www.gem.wiki/Portovaya_LNG_Terminal,Portovaya LNG Terminal,,Gazprom,Construction,2021,,,,1.50,mtpa,1.50,,Vyborgsky,Leningrad,60.523347,28.130122,exact,no,,
T0708,1,T07081,Export,Russia,Eurasia,https://www.gem.wiki/Vysotsk_LNG_Terminal,Vysotsk LNG Terminal T1,,"Novatek, 51.00%, Gazprombank, 49.00%",Operating,2019,,,,0.66,mtpa,0.66,Vysotsk,,Leningrad,60.603671,28.5496269,exact,no,,
T0708,2,T07082,Export,Russia,Eurasia,https://www.gem.wiki/Vysotsk_LNG_Terminal,Vysotsk LNG Terminal T2,,"Novatek, 51.00%, Gazprombank, 49.00%",Construction,2021,,,,1.10,mtpa,1.10,Vysotsk,,Leningrad,60.603671,28.5496269,exact,no,Pre-FID,2021
T0709,1,T07091,Import,Cambodia,SE Asia,https://www.gem.wiki/Cambodia_LNG_Project,"Cambodia LNG Project, Phase 1",,Cambodia Natural Gas Corporation,Proposed,2021,,,,,,,Phnom Penh,,,11.5792295,104.6099912,approximate,yes,Pre-FID,
T0709,2,T07092,Import,Cambodia,SE Asia,https://www.gem.wiki/Cambodia_LNG_Project,"Cambodia LNG Project, Phase 2",,Cambodia Natural Gas Corporation,Proposed,2024,,,,0.60,mtpa,0.60,Phnom Penh,,,11.5792295,104.6099912,approximate,no,Pre-FID,
T0709,3,T07093,Import,Cambodia,SE Asia,https://www.gem.wiki/Cambodia_LNG_Project,"Cambodia LNG Project, Phase 3",,Cambodia Natural Gas Corporation,Proposed,2024,,,,3.00,mtpa,3.00,Phnom Penh,,,11.5792295,104.6099912,approximate,no,Pre-FID,
T0710,0,T07100,Import,China,East Asia,https://www.gem.wiki/Pinghu_LNG_Terminal,Pinghu LNG Terminal,嘉兴（平湖）LNG应急调峰储运站 （独山港），Jiaxing LNG Terminal,"Jiaxing Gas, 34.00%, GCL Group, 33.00%, Hangzhou Gas, 33.00%",Construction,2021,,,,1.00,mtpa,1.00,Pinghu,Jiaxing,Zhejiang,30.681206,121.246827,exact,no,,
T0711,0,T07110,Import,China,East Asia,https://www.gem.wiki/Longkou_LNG_Terminal,Longkou LNG Terminal,中海油龙口南山LNG接收站,"Sinopec, 50.00%, Hengtong Logistics, 32.00%, Longkou Port, 18.00%",Construction,2022,,,,6.00,mtpa,6.00,Longkou,Yantai,Shandong,37.680774,120.220284,exact,no,,
T0713,0,T07130,Import,South Korea,East Asia,https://www.gem.wiki/Jeju_Aewol_LNG_Terminal,Jeju Aewol LNG Terminal,,Kogas,Operating,2019,,,,0.80,mtpa,0.80,Jeju-si,,Jeju Island,33.470118,126.3233004,exact,no,,
T0714,0,T07140,Import,Japan,East Asia,https://www.gem.wiki/Akita_LNG_Terminal,Akita LNG Terminal,,Tobu Gas,Operating,2015,,,,,,,Akita,,Akita,39.7617994,140.0547406,approximate,no,,
T0715,0,T07150,Import,China,East Asia,https://www.gem.wiki/Shenzhen_LNG_Terminal_(Shenzhen_Gas_),Shenzhen LNG Terminal (Shenzhen Gas Corperation),深圳市燃气储备与调峰库,Shenzhen Gas,Operating,2019,,,,0.80,mtpa,0.80,Longgang Dapeng,Shenzhen,Guangdong,22.618619,114.384841,exact,no,,
T0716,0,T07160,Import,Chile,Latin America,https://www.gem.wiki/Talcahuano_LNG_Terminal,Talcahuano LNG Terminal,Terminal Marítimo GNL Talcahuano,Innergy Holdings,Proposed,2022,,,,2.00,mtpa,2.00,,,,-36.718357,-73.102769,approximate,yes,,
T0717,1,T07171,Export,Mexico,North America,https://www.gem.wiki/Pacific_LNG_Terminal,Salina Cruz LNG Terminal,,"Golar LNG Limited, 100.00%",Proposed,,,,,2.20,mtpa,2.20,Salina Cruz,,Oaxaca,16.161733,-95.195759,approximate,yes,,
T0719,1,T07191,Import,Denmark,Europe,https://www.gem.wiki/Frederikshavn_LNG_Terminal,Frederikshavn LNG Terminal,,"Nordliq, 100.00%",Proposed,,,,,0.05,mtpa,0.05,Frederikshavn,,,57.436688,10.550949,approximate,no,,
T0720,0,T07200,Import,Finland,Europe,https://www.gem.wiki/Rauma_LNG_terminal,Rauma LNG Terminal,,AGA Gas,Proposed,,,,,,,,Rauma,,,61.130747,21.435687,approximate,no,,
T0721,0,T07210,Import,Germany,Europe,https://www.gem.wiki/Stade_LNG_Terminal,Stade LNG Terminal,,Hanseatic Energy Hub,Proposed,2026,,,,8.70,mtpa,8.70,Stade,,Lower Saxony,53.652459,9.510382,approximate,no,,
T0722,0,T07220,Import,Germany,Europe,https://www.gem.wiki/Rostock_LNG_Terminal,Rostock LNG Terminal,,"Novatek, Fluxys",Proposed,2023,,,,0.30,mtpa,0.30,Rostock,,,54.181909,12.088052,approximate,no,Pre-FID,
T0723,0,T07230,Import,Ireland,Europe,https://www.gem.wiki/Cork_LNG_Terminal,Cork FSRU Terminal,Inisfree LNG Terminal,NextDecade,Cancelled,,,,2021,4.00,bcm/y,2.94,Cork,,,51.831398,-8.322984,approximate,yes,,
T0724,0,T07240,Import,Italy,Europe,https://www.gem.wiki/HIGAS_LNG_Terminal,HIGAS LNG Terminal,Santa Giusta LNG Terminal,"Stolt-Nielsen Limited, Gas and Heat, CPL Concordia",Construction,2021,,,,0.30,mtpa,0.30,Oristano,,Sardinia,39.863873,8.554238,approximate,no,,
T0725,0,T07250,Import,Latvia,Europe,https://www.gem.wiki/Skulte_LNG_Terminal,Skulte LNG Terminal,,Skulte LNG Terminal,Proposed,,,,,6.20,bcm/y,4.56,Skulte,Skulte Parish,,57.315,24.367,approximate,yes,Pre-FID,
T0726,1,T07261,Export,Norway,Europe,https://www.gem.wiki/Tjelbergodden_LNG_Terminal,Tjelbergodden LNG Terminal,,"Petoro, 57.80%, Equinor, 19.10%, ConocoPhillips, 18.10%, Eni S.p.A., 5.00%",Operating,1997,,,,0.01,mtpa,0.01,Kjørsvikbugen,,,63.408456,8.693715,approximate,no,,
T0727,1,T07271,Export,Norway,Europe,https://www.gem.wiki/Snurrevarden_LNG_Terminal,Snurrevarden LNG Terminal,Karmoy LNG Terminal,"Molgas, Total S.A., Equinor",Operating,2003,,,,0.02,mtpa,0.02,,,,59.313521,5.285961,approximate,no,,
T0728,1,T07281,Export,Norway,Europe,https://www.gem.wiki/Kollsnes_LNG_Terminal,Kollsnes LNG Terminal,,"Molgas, Total S.A., Equinor",Operating,2003,,,,0.04,mtpa,0.04,Kollsnesvegen,,,60.548447,4.834402,approximate,no,,
T0729,1,T07291,Export,Norway,Europe,https://www.gem.wiki/Kollsnes_LNG_Terminal,Kollsnes LNG Terminal Expansion,,"Molgas, Total S.A., Equinor",Operating,2007,,,,0.08,mtpa,0.08,Kollsnesvegen,,,60.548447,4.834402,approximate,no,,
T0730,0,T07300,Import,Norway,Europe,https://www.gem.wiki/Fredrikstad_LNG_Terminal,Fredrikstad LNG Terminal,Øra LNG Terminal,"Gasum, 100.00%",Operating,2011,,,,0.10,mtpa,0.10,Øra,,,59.1875329,10.9595717,exact,no,,
T0731,0,T07310,Import,Poland,Europe,https://www.gem.wiki/Polish_Baltic_Sea_Coast_Terminal,Polish Baltic Sea Coast Terminal,LNG Gdansk,,Proposed,2022,,,,3.30,mtpa,3.30,Gdansk,,,54.407321,18.716445,approximate,no,Pre-FID,
T0732,0,T07320,Import,Sweden,Europe,https://www.gem.wiki/G%C3%A4vle_LNG_terminal,Gävle LNG Terminal,,"Gasum, 100.00%",Cancelled,,,,,0.30,bcm/y,0.22,Gävle,,,60.681256,17.182174,approximate,no,,
T0733,0,T07330,Import,Norway,Europe,https://www.gem.wiki/Mosjoen_LNG_Terminal,Mosjoen LNG Terminal,,"Molgas, Total S.A., Equinor",Operating,2007,,,,0.40,mtpa,0.40,Mosjoen,,,65.836962,13.187084,approximate,no,,
T0745,1,T07451,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Arzew-Bethioua_LNG_Terminal,Arzew-Bethioua LNG Terminal GL2Z T1,,Sonatrach,Operating,1981,,,,1.37,mtpa,1.37,Bethioua,Bethioua,Oran,35.80452,-0.24097,exact,no,,
T0745,2,T07452,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Arzew-Bethioua_LNG_Terminal,Arzew-Bethioua LNG Terminal GL2Z T2,,Sonatrach,Operating,1981,,,,1.37,mtpa,1.37,Bethioua,Bethioua,Oran,35.80452,-0.24097,exact,no,,
T0745,3,T07453,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Arzew-Bethioua_LNG_Terminal,Arzew-Bethioua LNG Terminal GL2Z T3,,Sonatrach,Operating,1981,,,,1.37,mtpa,1.37,Bethioua,Bethioua,Oran,35.80452,-0.24097,exact,no,,
T0745,4,T07454,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Arzew-Bethioua_LNG_Terminal,Arzew-Bethioua LNG Terminal GL2Z T4,,Sonatrach,Operating,1981,,,,1.37,mtpa,1.37,Bethioua,Bethioua,Oran,35.80452,-0.24097,exact,no,,
T0745,5,T07455,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Arzew-Bethioua_LNG_Terminal,Arzew-Bethioua LNG Terminal GL2Z T5,,Sonatrach,Operating,1981,,,,1.37,mtpa,1.37,Bethioua,Bethioua,Oran,35.80452,-0.24097,exact,no,,
T0745,6,T07456,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Arzew-Bethioua_LNG_Terminal,Arzew-Bethioua LNG Terminal GL2Z T6,,Sonatrach,Operating,1981,,,,1.37,mtpa,1.37,Bethioua,Bethioua,Oran,35.80452,-0.24097,exact,no,,
T0746,1,T07461,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Arzew-Bethioua_LNG_Terminal,Arzew-Bethioua LNG Terminal GL3Z,,Sonatrach,Operating,2014,,,,4.70,mtpa,4.70,Bethioua,Bethioua,Oran,35.80452,-0.24097,exact,no,,
T0747,0,T07470,Import,Singapore,SE Asia,https://www.gem.wiki/Singapore_LNG_Terminal,Singapore LNG Terminal Expansion,Jurong Island LNG Terminal,Singapore LNG Corporation,Proposed,2022,,,,5.30,mtpa,5.30,Jurong Island,,West Region,1.23616,103.67135,exact,no,,
T0748,0,T07480,Import,Taiwan,East Asia,https://www.gem.wiki/Taichung_LNG_Terminal,Taichung LNG Terminal Expansion 1,臺中LNG接收站擴建一期,CPC Corporation,Proposed,2020,,,,2.00,mtpa,2.00,Taichung Harbor,,Taichung,24.25304,120.49586,exact,no,,
T0749,0,T07490,Import,Taiwan,East Asia,https://www.gem.wiki/Taichung_LNG_Terminal,Taichung LNG Terminal Expansion 2,臺中LNG接收站擴建二期,CPC Corporation,Proposed,2022,,,,1.00,mtpa,1.00,Taichung Harbor,,Taichung,24.25304,120.49586,exact,no,,
T0750,0,T07500,Import,Thailand,SE Asia,https://www.gem.wiki/Map_Ta_Phut_LNG_Terminal,Map Ta Phut LNG Terminal Expansion,Rayong LNG Terminal,PTT Public Company Limited,Operating,2019,,,,1.50,mtpa,1.50,Map Ta Phut,,Rayong,12.651686,101.159533,exact,no,,
T0751,0,T07510,Import,China,East Asia,https://www.gem.wiki/Fujian_LNG_Terminal,Fujian LNG Terminal Storage Expansion,中海油福建LNG接收站二期,"China National Offshore Oil Corporation, 60.00%, Fujian Investment and Development Co, 40.00%",Operating,2019,,,,1.30,mtpa,1.30,Xiuyu,Putian,Fujian,25.2135,118.9983,exact,no,,
T0752,0,T07520,Import,China,East Asia,https://www.gem.wiki/Guangxi_LNG_Terminal,Guangxi LNG Terminal Expansion,中石化广西北海LNG接收站二期,Sinopec,Proposed,,,,,2.00,mtpa,2.00,Tieshan Port,Beihai,Guangxi,21.448966,109.531699,exact,no,,
T0753,0,T07530,Import,China,East Asia,https://www.gem.wiki/Hainan_Shennan_LNG_Terminal,Hainan Shennan LNG Storage Facility,中石油海南深南LNG存储库 (CNPC Hainan LNG Reserve),China National Petroleum Corporation,Operating,2014,,,,0.50,mtpa,0.50,Chengmai Laocheng,Haikou,Hainan,19.977562,110.057687,exact,no,,
T0754,0,T07540,Import,China,East Asia,https://www.gem.wiki/Jiangsu_LNG_Terminal,Jiangsu LNG Terminal Phase 2,中石油江苏如东滨海LNG接收站二期，Rudong LNG Terminal; Binhai LNG Terminal,"China National Petroleum Corporation, 55.00%, Pacific Oil & Gas Limited, 35.00%, Jiangsu Guoxin Investment Group, 10.00%",Operating,2015,,,,3.50,mtpa,3.50,Rudong,Nantong,Jiangsu,32.528814,121.428128,exact,no,,
T0755,0,T07550,Import,China,East Asia,https://www.gem.wiki/Jiangsu_LNG_Terminal,Jiangsu LNG Terminal Phase 3,中石油江苏如东滨海LNG接收站三期，Rudong LNG Terminal; Binhai LNG Terminal,"China National Petroleum Corporation, 55.00%, Pacific Oil & Gas Limited, 35.00%, Jiangsu Guoxin Investment Group, 10.00%",Construction,2021,,,,2.20,mtpa,2.20,Rudong,Nantong,Jiangsu,32.528814,121.428128,exact,no,,
T0756,0,T07560,Import,China,East Asia,https://www.gem.wiki/Qidong_LNG_Terminal,Qidong LNG Terminal Expansion,广汇能源启东LNG接收站扩建，Guanghui LNG Terminal,"Guanghui Energy Group, Royal Dutch Shell",Operating,2020,,,,1.85,mtpa,1.85,Qidong,Nantong,Jiangsu,32.041846,121.746907,exact,no,,
T0758,0,T07580,Import,China,East Asia,https://www.gem.wiki/Tangshan_LNG_Terminal,Tangshan LNG Terminal Expansion,中石油唐山曹妃甸LNG接收站扩建,"China National Petroleum Corporation, 51.00%, Beijing Enterprises Clean Energy Group Limited, 29.00%, Heibei Natural Gas, 20.00%",Construction,2021,,,,4.00,mtpa,4.00,Caofeidian Industrial Zone,Tangshan,Hebei,38.9331,118.5329,exact,no,,
T0759,0,T07590,Import,China,East Asia,https://www.gem.wiki/Tianjin_LNG_Terminal_(CNOOC),Tianjin LNG Terminal Expansion (CNOOC),中海油天津LNG接收站陆地扩建,"China National Offshore Oil Corporation, 46.00%, China National Offshore Oil Corporation, 40.00%, Tianjin Gas Group, 9.00%, Tianjin Hengrongda Investment Company, 5.00%",Construction,2023,,,,5.10,mtpa,5.10,Nangang,Binhai,Tianjin,38.975833,117.7875,exact,yes,,
T0760,0,T07600,Import,China,East Asia,https://www.gem.wiki/Tianjin_LNG_Terminal_(Sinopec),Tianjin LNG Terminal Expansion (Sinopec),中石化天津LNG接收站二期,"Sinopec, 98.00%, Tianjin Provisional Government, 2.00%",Construction,2023,,,,4.80,mtpa,4.80,Nangang,Binhai,Tianjin,38.749154,117.714895,exact,no,,
T0761,0,T07610,Import,China,East Asia,https://www.gem.wiki/Zhejiang_Ningbo_LNG_Terminal,Zhejiang Ningbo LNG Terminal Expansion,中海油浙江宁波LNG接收站二期,"China National Offshore Oil Corporation, 51.00%, Zhejiang Energy Group, 29.00%, Ningbo Power Development Co., 20.00%",Operating,2020,,,,3.00,mtpa,3.00,Beilun,Ningbo,Zhejiang,29.893989,122.091771,exact,no,,
T0762,0,T07620,Import,China,East Asia,https://www.gem.wiki/Zhoushan_LNG_Terminal,Zhoushan LNG Terminal Expansion,新奥舟山LNG接收站扩建,XinAo Group Co Ltd,Construction,2021,,,,2.00,mtpa,2.00,Dinghai Beichan,Zhoushan,Zhejiang,30.100617,122.282508,exact,no,,
T0763,0,T07630,Import,India,South Asia,https://www.gem.wiki/Dahej_LNG_Terminal,Dahej LNG Terminal Expansion,,Petronet LNG,Operating,2019,,,,2.50,mtpa,2.50,Dahej,,Gujarat,21.6746,72.536,exact,no,,
T0764,0,T07640,Import,India,South Asia,https://www.gem.wiki/Dhabol_LNG_Terminal,Dhabol LNG Terminal Expansion,Dabhol LNG Terminal,"GAIL Limited, 31.52%, NTPC Limited, 31.52%, MSEB Holding Co., 16.68%, unknown Indian Financial Institutions, 20.28%",Proposed,,,,,5.00,mtpa,5.00,Ratnagiri,,Maharashtra,17.54,73.16,exact,no,,
T0765,0,T07650,Import,Croatia,Europe,https://www.gem.wiki/Hrvatska_LNG_Terminal,Krk LNG Terminal Phase 2,"Hrvatska LNG Terminal, LNG Croatia","HEP Grupa, 85.00%, Plinacro, 15.00%",Proposed,,,,,3.20,mtpa,3.20,"Omišalj, Krk Island",,Primorje-Gorski Kotar,45.188543,14.545081,approximate,yes,Pre-FID,
T0766,0,T07660,Import,India,South Asia,https://www.gem.wiki/Jaigarh_LNG_Terminal,Jaigarh LNG Terminal Expansion,GDF Suez Cape Ann,Leif Höegh & Co,Construction,2020,,,,8.00,mtpa,8.00,Jaigarh Port,,Maharastra,17.3040113,73.2061395,approximate,no,,
T0767,0,T07670,Import,France,Europe,https://www.gem.wiki/Fos_Cavaou_LNG_Terminal,Fos Cavaou LNG Terminal Expansion 1,,"Engie, 100.00%",Proposed,2022,,,,2.00,mtpa,2.00,Fos-sur-Mer,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.41963,4.90102,exact,no,Pre-FID,
T0768,0,T07680,Import,France,Europe,https://www.gem.wiki/Fos_Cavaou_LNG_Terminal,Fos Cavaou LNG Terminal Expansion 2,,"Engie, 100.00%",Proposed,2023,,,,4.00,mtpa,4.00,Fos-sur-Mer,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.41963,4.90102,exact,no,Pre-FID,
T0769,0,T07690,Import,France,Europe,https://www.gem.wiki/Montoir_LNG_Terminal,Montoir LNG Terminal Expansion,Montoir-de-Bretagne LNG Terminal,"PipeChina, 46.00%, Tianjin Port Group, 40.00%, Tianjin Gas Group, 9.00%, Tianjin Hengrongda Technology Company, 5.00%",Proposed,2022,,,,1.80,mtpa,1.80,Montoir-de-Bretagne,Loire-Atlantique,Pays de la Loire,47.30296,-2.14278,exact,no,,
T0772,0,T07720,Import,Japan,East Asia,https://www.gem.wiki/Hibiki_LNG_terminal,Hibiki LNG Terminal Expansion,,XinAo Group Co Ltd,Proposed,,,,,,,,Kitakyushu,Fukuoka,Kyushu,33.9305,130.778885,exact,no,,
T0773,0,T07730,Import,Italy,Europe,https://www.gem.wiki/Panigaglia_LNG_Terminal,Panigaglia LNG Terminal Expansion,,Snam,Cancelled,2022,,,,3.50,mtpa,3.50,Porto Venere,La Spezia,Liguria,44.07428,9.83087,exact,no,,
T0774,0,T07740,Import,Japan,East Asia,https://www.gem.wiki/Higashi_Ohgishima_LNG_Terminal,Higashi Ohgishima LNG Terminal Expansion,,Tokyo Electric Power Company,Cancelled,2023,,,,6.00,mtpa,6.00,Higashi-Ohgishima,Kawasaki,Kanagawa,35.4954,139.745,exact,no,,
T0775,0,T07750,Import,Japan,East Asia,https://www.gem.wiki/Hitachi_LNG_Terminal,Hitachi LNG Terminal Expansion,,Tokyo Gas,Construction,2020,,,,3.20,mtpa,3.20,Hitachi Port,Ibaraki,Kanto,36.4842787,140.618882,exact,no,,
T0777,0,T07770,Import,Netherlands,Europe,https://www.gem.wiki/Gate_LNG_Terminal,Gate LNG Terminal Expansion,,"Gasunie, 50.00%, Vopak, 50.00%",Proposed,2021,,,,2.00,bcm/y,1.47,"Maasvlakte, Port of Rotterdam",Rotterdam,South Holland,51.971111,4.068889,exact,no,Pre-FID,
