Year,Division,District,CrimeType,CrimeCount,Population
2014,Bahawalpur,Bahawalnagar,Rape,158,2761000
2014,Bahawalpur,Bahawalnagar,Kidnapping/ Abduction,348,2761000
2014,Bahawalpur,Bahawalnagar,Dacoity,58,2761000
2014,Bahawalpur,Bahawalnagar,Robbery,208,2761000
2014,Bahawalpur,Bahawalnagar,Burglary,261,2761000
2014,Bahawalpur,Bahawalnagar,Motor Vehicles Theft,148,2761000
2014,Bahawalpur,Bahawalnagar,Cattle Theft,300,2761000
2014,Bahawalpur,Bahawalnagar,Ordinary Thefts,831,2761000
2014,Bahawalpur,Bahawalnagar,Misc.,7280,2761000
2014,Bahawalpur,R.Y.Khan,All Reported,13422,4604000
2014,Bahawalpur,R.Y.Khan,Murder,196,4604000
2014,Bahawalpur,R.Y.Khan,Attempted Murder,192,4604000
2014,Bahawalpur,R.Y.Khan,Hurt,791,4604000
2014,Bahawalpur,R.Y.Khan,Rioting,1,4604000
2014,Bahawalpur,R.Y.Khan,Assault on Govt. Servants,80,4604000
2014,Bahawalpur,R.Y.Khan,Rape,180,4604000
2014,Bahawalpur,R.Y.Khan,Kidnapping/ Abduction,646,4604000
2014,Bahawalpur,R.Y.Khan,Dacoity,62,4604000
2014,Bahawalpur,R.Y.Khan,Robbery,305,4604000
2014,Bahawalpur,R.Y.Khan,Burglary,566,4604000
2014,Bahawalpur,R.Y.Khan,Motor Vehicles Theft,368,4604000
2014,Bahawalpur,R.Y.Khan,Cattle Theft,447,4604000
2014,Bahawalpur,R.Y.Khan,Ordinary Thefts,1198,4604000
2014,Bahawalpur,R.Y.Khan,Misc.,8390,4604000
2014,Dera Ghazi Khan,D.G.Khan,All Reported,7043,2439000
2014,Dera Ghazi Khan,D.G.Khan,Murder,122,2439000
2014,Dera Ghazi Khan,D.G.Khan,Attempted Murder,142,2439000
2014,Dera Ghazi Khan,D.G.Khan,Hurt,425,2439000
2014,Dera Ghazi Khan,D.G.Khan,Rioting,0,2439000
2014,Dera Ghazi Khan,D.G.Khan,Assault on Govt. Servants,75,2439000
2014,Dera Ghazi Khan,D.G.Khan,Rape,45,2439000
2014,Dera Ghazi Khan,D.G.Khan,Kidnapping/ Abduction,271,2439000
2014,Dera Ghazi Khan,D.G.Khan,Dacoity,18,2439000
2014,Dera Ghazi Khan,D.G.Khan,Robbery,179,2439000
2014,Dera Ghazi Khan,D.G.Khan,Burglary,162,2439000
2014,Dera Ghazi Khan,D.G.Khan,Motor Vehicles Theft,342,2439000
2014,Dera Ghazi Khan,D.G.Khan,Cattle Theft,152,2439000
2014,Dera Ghazi Khan,D.G.Khan,Ordinary Thefts,478,2439000
2014,Dera Ghazi Khan,D.G.Khan,Misc.,4632,2439000
2014,Dera Ghazi Khan,Layyah,All Reported,3105,1626000
2014,Dera Ghazi Khan,Layyah,Murder,38,1626000
2014,Dera Ghazi Khan,Layyah,Attempted Murder,50,1626000
2014,Dera Ghazi Khan,Layyah,Hurt,224,1626000
2014,Dera Ghazi Khan,Layyah,Rioting,0,1626000
2014,Dera Ghazi Khan,Layyah,Assault on Govt. Servants,17,1626000
2014,Dera Ghazi Khan,Layyah,Rape,54,1626000
2014,Dera Ghazi Khan,Layyah,Kidnapping/ Abduction,160,1626000
2014,Dera Ghazi Khan,Layyah,Dacoity,10,1626000
2014,Dera Ghazi Khan,Layyah,Robbery,42,1626000
2014,Dera Ghazi Khan,Layyah,Burglary,81,1626000
2014,Dera Ghazi Khan,Layyah,Motor Vehicles Theft,72,1626000
2014,Dera Ghazi Khan,Layyah,Cattle Theft,65,1626000
2014,Dera Ghazi Khan,Layyah,Ordinary Thefts,285,1626000
2014,Dera Ghazi Khan,Layyah,Misc.,2007,1626000
2014,Dera Ghazi Khan,Muzaffargarh,All Reported,9304,3941000
2014,Dera Ghazi Khan,Muzaffargarh,Murder,163,3941000
2014,Dera Ghazi Khan,Muzaffargarh,Attempted Murder,165,3941000
2014,Dera Ghazi Khan,Muzaffargarh,Hurt,565,3941000
2014,Dera Ghazi Khan,Muzaffargarh,Rioting,0,3941000
2014,Dera Ghazi Khan,Muzaffargarh,Assault on Govt. Servants,34,3941000
2014,Dera Ghazi Khan,Muzaffargarh,Rape,114,3941000
2014,Dera Ghazi Khan,Muzaffargarh,Kidnapping/ Abduction,431,3941000
2014,Dera Ghazi Khan,Muzaffargarh,Dacoity,59,3941000
2014,Dera Ghazi Khan,Muzaffargarh,Robbery,188,3941000
2014,Dera Ghazi Khan,Muzaffargarh,Burglary,332,3941000
2014,Dera Ghazi Khan,Muzaffargarh,Motor Vehicles Theft,210,3941000
2014,Dera Ghazi Khan,Muzaffargarh,Cattle Theft,250,3941000
2014,Dera Ghazi Khan,Muzaffargarh,Ordinary Thefts,890,3941000
2014,Dera Ghazi Khan,Muzaffargarh,Misc.,5903,3941000
2014,Dera Ghazi Khan,Rajanpur,All Reported,5762,1632000
2014,Dera Ghazi Khan,Rajanpur,Murder,102,1632000
2014,Dera Ghazi Khan,Rajanpur,Attempted Murder,102,1632000
2014,Dera Ghazi Khan,Rajanpur,Hurt,356,1632000
2014,Dera Ghazi Khan,Rajanpur,Rioting,0,1632000
2014,Dera Ghazi Khan,Rajanpur,Assault on Govt. Servants,18,1632000
2014,Dera Ghazi Khan,Rajanpur,Rape,79,1632000
2014,Dera Ghazi Khan,Rajanpur,Kidnapping/ Abduction,189,1632000
2014,Dera Ghazi Khan,Rajanpur,Dacoity,6,1632000
2014,Dera Ghazi Khan,Rajanpur,Robbery,59,1632000
2014,Dera Ghazi Khan,Rajanpur,Burglary,260,1632000
2014,Dera Ghazi Khan,Rajanpur,Motor Vehicles Theft,160,1632000
2014,Dera Ghazi Khan,Rajanpur,Cattle Theft,141,1632000
2014,Dera Ghazi Khan,Rajanpur,Ordinary Thefts,480,1632000
2014,Dera Ghazi Khan,Rajanpur,Misc.,3810,1632000
2014,Faisalabad,Faisalabad,All Reported,32426,7358000
2014,Faisalabad,Faisalabad,Murder,479,7358000
2014,Faisalabad,Faisalabad,Attempted Murder,465,7358000
2014,Faisalabad,Faisalabad,Hurt,1451,7358000
2014,Faisalabad,Faisalabad,Rioting,0,7358000
2014,Faisalabad,Faisalabad,Assault on Govt. Servants,142,7358000
2014,Faisalabad,Faisalabad,Rape,199,7358000
2014,Faisalabad,Faisalabad,Kidnapping/ Abduction,863,7358000
2014,Faisalabad,Faisalabad,Dacoity,150,7358000
2014,Faisalabad,Faisalabad,Robbery,2273,7358000
2014,Faisalabad,Faisalabad,Burglary,714,7358000
2014,Faisalabad,Faisalabad,Motor Vehicles Theft,1515,7358000
2014,Faisalabad,Faisalabad,Cattle Theft,581,7358000
2014,Faisalabad,Faisalabad,Ordinary Thefts,1834,7358000
2014,Faisalabad,Faisalabad,Misc.,21760,7358000
2014,Faisalabad,Chiniot,All Reported,5031,1231000
2014,Faisalabad,Chiniot,Murder,114,1231000
2014,Faisalabad,Chiniot,Attempted Murder,60,1231000
2014,Faisalabad,Chiniot,Hurt,293,1231000
2014,Faisalabad,Chiniot,Rioting,0,1231000
2014,Faisalabad,Chiniot,Assault on Govt. Servants,34,1231000
2014,Faisalabad,Chiniot,Rape,42,1231000
2014,Faisalabad,Chiniot,Kidnapping/ Abduction,210,1231000
2014,Faisalabad,Chiniot,Dacoity,67,1231000
2014,Faisalabad,Chiniot,Robbery,116,1231000
2014,Faisalabad,Chiniot,Burglary,268,1231000
2014,Faisalabad,Chiniot,Motor Vehicles Theft,111,1231000
2014,Faisalabad,Chiniot,Cattle Theft,153,1231000
2014,Faisalabad,Chiniot,Ordinary Thefts,261,1231000
2014,Faisalabad,Chiniot,Misc.,3302,1231000
2014,Faisalabad,Jhang,All Reported,6049,2454000
2014,Faisalabad,Jhang,Murder,131,2454000
2014,Faisalabad,Jhang,Attempted Murder,80,2454000
2014,Faisalabad,Jhang,Hurt,572,2454000
2014,Faisalabad,Jhang,Rioting,0,2454000
2014,Faisalabad,Jhang,Assault on Govt. Servants,21,2454000
2014,Faisalabad,Jhang,Rape,94,2454000
2014,Faisalabad,Jhang,Kidnapping/ Abduction,230,2454000
2014,Faisalabad,Jhang,Dacoity,51,2454000
2014,Faisalabad,Jhang,Robbery,137,2454000
2014,Faisalabad,Jhang,Burglary,186,2454000
2014,Faisalabad,Jhang,Motor Vehicles Theft,181,2454000
2014,Faisalabad,Jhang,Cattle Theft,143,2454000
2014,Faisalabad,Jhang,Ordinary Thefts,435,2454000
2014,Faisalabad,Jhang,Misc.,3788,2454000
2014,Faisalabad,T.T.Singh,All Reported,5591,2103000
2014,Faisalabad,T.T.Singh,Murder,115,2103000
2014,Faisalabad,T.T.Singh,Attempted Murder,126,2103000
2014,Faisalabad,T.T.Singh,Hurt,283,2103000
2014,Faisalabad,T.T.Singh,Rioting,0,2103000
2014,Faisalabad,T.T.Singh,Assault on Govt. Servants,27,2103000
2014,Faisalabad,T.T.Singh,Rape,62,2103000
2014,Faisalabad,T.T.Singh,Kidnapping/ Abduction,169,2103000
2014,Faisalabad,T.T.Singh,Dacoity,52,2103000
2014,Faisalabad,T.T.Singh,Robbery,311,2103000
2014,Faisalabad,T.T.Singh,Burglary,230,2103000
2014,Faisalabad,T.T.Singh,Motor Vehicles Theft,249,2103000
2014,Faisalabad,T.T.Singh,Cattle Theft,143,2103000
2014,Faisalabad,T.T.Singh,Ordinary Thefts,320,2103000
2014,Faisalabad,T.T.Singh,Misc.,3504,2103000
2014,Gujranwala,Gujranwala,All Reported,22281,4788000
2014,Gujranwala,Gujranwala,Murder,307,4788000
2014,Gujranwala,Gujranwala,Attempted Murder,405,4788000
2014,Gujranwala,Gujranwala,Hurt,727,4788000
2014,Gujranwala,Gujranwala,Rioting,0,4788000
2014,Gujranwala,Gujranwala,Assault on Govt. Servants,52,4788000
2014,Gujranwala,Gujranwala,Rape,57,4788000
2014,Gujranwala,Gujranwala,Kidnapping/ Abduction,475,4788000
2014,Gujranwala,Gujranwala,Dacoity,88,4788000
2014,Gujranwala,Gujranwala,Robbery,1654,4788000
2014,Gujranwala,Gujranwala,Burglary,538,4788000
2014,Gujranwala,Gujranwala,Motor Vehicles Theft,1386,4788000
2014,Gujranwala,Gujranwala,Cattle Theft,176,4788000
2014,Gujranwala,Gujranwala,Ordinary Thefts,1188,4788000
2014,Gujranwala,Gujranwala,Misc.,15228,4788000
2014,Gujranwala,Gujrat,All Reported,9761,2689000
2014,Gujranwala,Gujrat,Murder,183,2689000
2014,Gujranwala,Gujrat,Attempted Murder,252,2689000
2014,Gujranwala,Gujrat,Hurt,379,2689000
2014,Gujranwala,Gujrat,Rioting,2,2689000
2014,Gujranwala,Gujrat,Assault on Govt. Servants,68,2689000
2014,Gujranwala,Gujrat,Rape,26,2689000
2014,Gujranwala,Gujrat,Kidnapping/ Abduction,255,2689000
2014,Gujranwala,Gujrat,Dacoity,54,2689000
2014,Gujranwala,Gujrat,Robbery,290,2689000
2014,Gujranwala,Gujrat,Burglary,222,2689000
2014,Gujranwala,Gujrat,Motor Vehicles Theft,289,2689000
2014,Gujranwala,Gujrat,Cattle Theft,110,2689000
2014,Gujranwala,Gujrat,Ordinary Thefts,425,2689000
2014,Gujranwala,Gujrat,Misc.,7206,2689000
2014,Gujranwala,Hafizabad,All Reported,4669,1098000
2014,Gujranwala,Hafizabad,Murder,97,1098000
2014,Gujranwala,Hafizabad,Attempted Murder,104,1098000
2014,Gujranwala,Hafizabad,Hurt,248,1098000
2014,Gujranwala,Hafizabad,Rioting,24,1098000
2014,Gujranwala,Hafizabad,Assault on Govt. Servants,43,1098000
2014,Gujranwala,Hafizabad,Rape,41,1098000
2014,Gujranwala,Hafizabad,Kidnapping/ Abduction,215,1098000
2014,Gujranwala,Hafizabad,Dacoity,41,1098000
2014,Gujranwala,Hafizabad,Robbery,186,1098000
2014,Gujranwala,Hafizabad,Burglary,137,1098000
2014,Gujranwala,Hafizabad,Motor Vehicles Theft,112,1098000
2014,Gujranwala,Hafizabad,Cattle Theft,167,1098000
2014,Gujranwala,Hafizabad,Ordinary Thefts,312,1098000
2014,Gujranwala,Hafizabad,Misc.,2942,1098000
2014,Gujranwala,Mandi Baha-ud-Din,All Reported,5106,1463000
2014,Gujranwala,Mandi Baha-ud-Din,Murder,102,1463000
2014,Gujranwala,Mandi Baha-ud-Din,Attempted Murder,104,1463000
2014,Gujranwala,Mandi Baha-ud-Din,Hurt,285,1463000
2014,Gujranwala,Mandi Baha-ud-Din,Rioting,0,1463000
2014,Gujranwala,Mandi Baha-ud-Din,Assault on Govt. Servants,16,1463000
2014,Gujranwala,Mandi Baha-ud-Din,Rape,42,1463000
2014,Gujranwala,Mandi Baha-ud-Din,Kidnapping/ Abduction,256,1463000
2014,Gujranwala,Mandi Baha-ud-Din,Dacoity,12,1463000
2014,Gujranwala,Mandi Baha-ud-Din,Robbery,103,1463000
2014,Gujranwala,Mandi Baha-ud-Din,Burglary,126,1463000
2014,Gujranwala,Mandi Baha-ud-Din,Motor Vehicles Theft,129,1463000
2014,Gujranwala,Mandi Baha-ud-Din,Cattle Theft,147,1463000
2014,Gujranwala,Mandi Baha-ud-Din,Ordinary Thefts,241,1463000
2014,Gujranwala,Mandi Baha-ud-Din,Misc.,3543,1463000
2014,Gujranwala,Narowal,All Reported,4036,1611000
2014,Gujranwala,Narowal,Murder,66,1611000
2014,Gujranwala,Narowal,Attempted Murder,123,1611000
2014,Gujranwala,Narowal,Hurt,413,1611000
2014,Gujranwala,Narowal,Rioting,0,1611000
2014,Gujranwala,Narowal,Assault on Govt. Servants,3,1611000
2014,Gujranwala,Narowal,Rape,16,1611000
2014,Gujranwala,Narowal,Kidnapping/ Abduction,159,1611000
2014,Gujranwala,Narowal,Dacoity,14,1611000
2014,Gujranwala,Narowal,Robbery,124,1611000
2014,Gujranwala,Narowal,Burglary,55,1611000
2014,Gujranwala,Narowal,Motor Vehicles Theft,76,1611000
2014,Gujranwala,Narowal,Cattle Theft,68,1611000
2014,Gujranwala,Narowal,Ordinary Thefts,228,1611000
2014,Gujranwala,Narowal,Misc.,2691,1611000
2014,Gujranwala,Sialkot,All Reported,13670,3673000
2014,Gujranwala,Sialkot,Murder,219,3673000
2014,Gujranwala,Sialkot,Attempted Murder,222,3673000
2014,Gujranwala,Sialkot,Hurt,752,3673000
2014,Gujranwala,Sialkot,Rioting,0,3673000
2014,Gujranwala,Sialkot,Assault on Govt. Servants,33,3673000
2014,Gujranwala,Sialkot,Rape,52,3673000
2014,Gujranwala,Sialkot,Kidnapping/ Abduction,344,3673000
2014,Gujranwala,Sialkot,Dacoity,38,3673000
2014,Gujranwala,Sialkot,Robbery,866,3673000
2014,Gujranwala,Sialkot,Burglary,230,3673000
2014,Gujranwala,Sialkot,Motor Vehicles Theft,632,3673000
2014,Gujranwala,Sialkot,Cattle Theft,164,3673000
2014,Gujranwala,Sialkot,Ordinary Thefts,760,3673000
2014,Gujranwala,Sialkot,Misc.,9358,3673000
2014,Lahore,Lahore,All Reported,71928,9545000
2014,Lahore,Lahore,Murder,584,9545000
2014,Lahore,Lahore,Attempted Murder,720,9545000
2014,Lahore,Lahore,Hurt,1029,9545000
2014,Lahore,Lahore,Rioting,0,9545000
2014,Lahore,Lahore,Assault on Govt. Servants,58,9545000
2014,Lahore,Lahore,Rape,105,9545000
2014,Lahore,Lahore,Kidnapping/ Abduction,2366,9545000
2014,Lahore,Lahore,Dacoity,108,9545000
2014,Lahore,Lahore,Robbery,5029,9545000
2014,Lahore,Lahore,Burglary,4601,9545000
2014,Lahore,Lahore,Motor Vehicles Theft,6875,9545000
2014,Lahore,Lahore,Cattle Theft,258,9545000
2014,Lahore,Lahore,Ordinary Thefts,6835,9545000
2014,Lahore,Lahore,Misc.,43360,9545000
2014,Lahore,Kasur,All Reported,10811,3262000
2014,Lahore,Kasur,Murder,208,3262000
2014,Lahore,Kasur,Attempted Murder,222,3262000
2014,Lahore,Kasur,Hurt,760,3262000
2014,Lahore,Kasur,Rioting,0,3262000
2014,Lahore,Kasur,Assault on Govt. Servants,18,3262000
2014,Lahore,Kasur,Rape,81,3262000
2014,Lahore,Kasur,Kidnapping/ Abduction,424,3262000
2014,Lahore,Kasur,Dacoity,169,3262000
2014,Lahore,Kasur,Robbery,653,3262000
2014,Lahore,Kasur,Burglary,187,3262000
2014,Lahore,Kasur,Motor Vehicles Theft,259,3262000
2014,Lahore,Kasur,Cattle Theft,169,3262000
2014,Lahore,Kasur,Ordinary Thefts,1043,3262000
2014,Lahore,Kasur,Misc.,6618,3262000
2014,Lahore,Nankana Sahib,All Reported,5694,1304000
2014,Lahore,Nankana Sahib,Murder,108,1304000
2014,Lahore,Nankana Sahib,Attempted Murder,91,1304000
2014,Lahore,Nankana Sahib,Hurt,267,1304000
2014,Lahore,Nankana Sahib,Rioting,0,1304000
2014,Lahore,Nankana Sahib,Assault on Govt. Servants,69,1304000
2014,Lahore,Nankana Sahib,Rape,51,1304000
2014,Lahore,Nankana Sahib,Kidnapping/ Abduction,194,1304000
2014,Lahore,Nankana Sahib,Dacoity,66,1304000
2014,Lahore,Nankana Sahib,Robbery,231,1304000
2014,Lahore,Nankana Sahib,Burglary,92,1304000
2014,Lahore,Nankana Sahib,Motor Vehicles Theft,68,1304000
2014,Lahore,Nankana Sahib,Cattle Theft,158,1304000
2014,Lahore,Nankana Sahib,Ordinary Thefts,280,1304000
2014,Lahore,Nankana Sahib,Misc.,4019,1304000
2014,Lahore,Sheikhupura,All Reported,12984,3123000
2014,Lahore,Sheikhupura,Murder,278,3123000
2014,Lahore,Sheikhupura,Attempted Murder,240,3123000
2014,Lahore,Sheikhupura,Hurt,697,3123000
2014,Lahore,Sheikhupura,Rioting,0,3123000
2014,Lahore,Sheikhupura,Assault on Govt. Servants,36,3123000
2014,Lahore,Sheikhupura,Rape,102,3123000
2014,Lahore,Sheikhupura,Kidnapping/ Abduction,601,3123000
2014,Lahore,Sheikhupura,Dacoity,126,3123000
2014,Lahore,Sheikhupura,Robbery,844,3123000
2014,Lahore,Sheikhupura,Burglary,405,3123000
2014,Lahore,Sheikhupura,Motor Vehicles Theft,421,3123000
2014,Lahore,Sheikhupura,Cattle Theft,198,3123000
2014,Lahore,Sheikhupura,Ordinary Thefts,1013,3123000
2014,Lahore,Sheikhupura,Misc.,8023,3123000
2014,Multan,Multan,All Reported,19271,4332000
2014,Multan,Multan,Murder,165,4332000
2014,Multan,Multan,Attempted Murder,260,4332000
2014,Multan,Multan,Hurt,1075,4332000
2014,Multan,Multan,Rioting,0,4332000
2014,Multan,Multan,Assault on Govt. Servants,193,4332000
2014,Multan,Multan,Rape,141,4332000
2014,Multan,Multan,Kidnapping/ Abduction,720,4332000
2014,Multan,Multan,Dacoity,119,4332000
2014,Multan,Multan,Robbery,1187,4332000
2014,Multan,Multan,Burglary,814,4332000
2014,Multan,Multan,Motor Vehicles Theft,1440,4332000
2014,Multan,Multan,Cattle Theft,287,4332000
2014,Multan,Multan,Ordinary Thefts,1883,4332000
2014,Multan,Multan,Misc.,10987,4332000
2014,Multan,Khanewal,All Reported,7504,2785000
2014,Multan,Khanewal,Murder,139,2785000
2014,Multan,Khanewal,Attempted Murder,152,2785000
2014,Multan,Khanewal,Hurt,482,2785000
2014,Multan,Khanewal,Rioting,0,2785000
2014,Multan,Khanewal,Assault on Govt. Servants,30,2785000
2014,Multan,Khanewal,Rape,137,2785000
2014,Multan,Khanewal,Kidnapping/ Abduction,423,2785000
2014,Multan,Khanewal,Dacoity,104,2785000
2014,Multan,Khanewal,Robbery,450,2785000
2014,Multan,Khanewal,Burglary,276,2785000
2014,Multan,Khanewal,Motor Vehicles Theft,187,2785000
2014,Multan,Khanewal,Cattle Theft,228,2785000
2014,Multan,Khanewal,Ordinary Thefts,610,2785000
2014,Multan,Khanewal,Misc.,4286,2785000
2014,Multan,Lodhran,All Reported,5743,1631000
2014,Multan,Lodhran,Murder,73,1631000
2014,Multan,Lodhran,Attempted Murder,83,1631000
2014,Multan,Lodhran,Hurt,315,1631000
2014,Multan,Lodhran,Rioting,0,1631000
2014,Multan,Lodhran,Assault on Govt. Servants,46,1631000
2014,Multan,Lodhran,Rape,50,1631000
2014,Multan,Lodhran,Kidnapping/ Abduction,269,1631000
2014,Multan,Lodhran,Dacoity,18,1631000
2014,Multan,Lodhran,Robbery,121,1631000
2014,Multan,Lodhran,Burglary,112,1631000
2014,Multan,Lodhran,Motor Vehicles Theft,125,1631000
2014,Multan,Lodhran,Cattle Theft,187,1631000
2014,Multan,Lodhran,Ordinary Thefts,350,1631000
2014,Multan,Lodhran,Misc.,3994,1631000
2014,Multan,Vehari,All Reported,11735,2895000
2014,Multan,Vehari,Murder,130,2895000
2014,Multan,Vehari,Attempted Murder,204,2895000
2014,Multan,Vehari,Hurt,630,2895000
2014,Multan,Vehari,Rioting,0,2895000
2014,Multan,Vehari,Assault on Govt. Servants,82,2895000
2014,Multan,Vehari,Rape,88,2895000
2014,Multan,Vehari,Kidnapping/ Abduction,428,2895000
2014,Multan,Vehari,Dacoity,80,2895000
2014,Multan,Vehari,Robbery,302,2895000
2014,Multan,Vehari,Burglary,333,2895000
2014,Multan,Vehari,Motor Vehicles Theft,281,2895000
2014,Multan,Vehari,Cattle Theft,329,2895000
2014,Multan,Vehari,Ordinary Thefts,768,2895000
2014,Multan,Vehari,Misc.,8080,2895000
2014,Rawalpindi,Rawalpindi,All Reported,17933,4691000
2014,Rawalpindi,Rawalpindi,Murder,306,4691000
2014,Rawalpindi,Rawalpindi,Attempted Murder,431,4691000
2014,Rawalpindi,Rawalpindi,Hurt,711,4691000
2014,Rawalpindi,Rawalpindi,Rioting,20,4691000
2014,Rawalpindi,Rawalpindi,Assault on Govt. Servants,87,4691000
2014,Rawalpindi,Rawalpindi,Rape,36,4691000
2014,Rawalpindi,Rawalpindi,Kidnapping/ Abduction,521,4691000
2014,Rawalpindi,Rawalpindi,Dacoity,56,4691000
2014,Rawalpindi,Rawalpindi,Robbery,813,4691000
2014,Rawalpindi,Rawalpindi,Burglary,552,4691000
2014,Rawalpindi,Rawalpindi,Motor Vehicles Theft,2472,4691000
2014,Rawalpindi,Rawalpindi,Cattle Theft,92,4691000
2014,Rawalpindi,Rawalpindi,Ordinary Thefts,628,4691000
2014,Rawalpindi,Rawalpindi,Misc.,11208,4691000
2014,Rawalpindi,Attock,All Reported,3928,1674000
2014,Rawalpindi,Attock,Murder,119,1674000
2014,Rawalpindi,Attock,Attempted Murder,93,1674000
2014,Rawalpindi,Attock,Hurt,212,1674000
2014,Rawalpindi,Attock,Rioting,0,1674000
2014,Rawalpindi,Attock,Assault on Govt. Servants,32,1674000
2014,Rawalpindi,Attock,Rape,17,1674000
2014,Rawalpindi,Attock,Kidnapping/ Abduction,71,1674000
2014,Rawalpindi,Attock,Dacoity,8,1674000
2014,Rawalpindi,Attock,Robbery,26,1674000
2014,Rawalpindi,Attock,Burglary,95,1674000
2014,Rawalpindi,Attock,Motor Vehicles Theft,60,1674000
2014,Rawalpindi,Attock,Cattle Theft,28,1674000
2014,Rawalpindi,Attock,Ordinary Thefts,98,1674000
2014,Rawalpindi,Attock,Misc.,3069,1674000
2014,Rawalpindi,Chakwal,All Reported,2740,1384000
2014,Rawalpindi,Chakwal,Murder,83,1384000
2014,Rawalpindi,Chakwal,Attempted Murder,82,1384000
2014,Rawalpindi,Chakwal,Hurt,280,1384000
2014,Rawalpindi,Chakwal,Rioting,0,1384000
2014,Rawalpindi,Chakwal,Assault on Govt. Servants,25,1384000
2014,Rawalpindi,Chakwal,Rape,11,1384000
2014,Rawalpindi,Chakwal,Kidnapping/ Abduction,101,1384000
2014,Rawalpindi,Chakwal,Dacoity,21,1384000
2014,Rawalpindi,Chakwal,Robbery,79,1384000
2014,Rawalpindi,Chakwal,Burglary,131,1384000
2014,Rawalpindi,Chakwal,Motor Vehicles Theft,81,1384000
2014,Rawalpindi,Chakwal,Cattle Theft,29,1384000
2014,Rawalpindi,Chakwal,Ordinary Thefts,97,1384000
2014,Rawalpindi,Chakwal,Misc.,1720,1384000
2014,Rawalpindi,Jhelum,All Reported,3512,1211000
2014,Rawalpindi,Jhelum,Murder,63,1211000
2014,Rawalpindi,Jhelum,Attempted Murder,72,1211000
2014,Rawalpindi,Jhelum,Hurt,255,1211000
2014,Rawalpindi,Jhelum,Rioting,0,1211000
2014,Rawalpindi,Jhelum,Assault on Govt. Servants,51,1211000
2014,Rawalpindi,Jhelum,Rape,6,1211000
2014,Rawalpindi,Jhelum,Kidnapping/ Abduction,107,1211000
2014,Rawalpindi,Jhelum,Dacoity,15,1211000
2014,Rawalpindi,Jhelum,Robbery,86,1211000
2014,Rawalpindi,Jhelum,Burglary,100,1211000
2014,Rawalpindi,Jhelum,Motor Vehicles Theft,57,1211000
2014,Rawalpindi,Jhelum,Cattle Theft,26,1211000
2014,Rawalpindi,Jhelum,Ordinary Thefts,79,1211000
2014,Rawalpindi,Jhelum,Misc.,2595,1211000
2014,Sahiwal,Sahiwal,All Reported,9804,2399000
2014,Sahiwal,Sahiwal,Murder,191,2399000
2014,Sahiwal,Sahiwal,Attempted Murder,176,2399000
2014,Sahiwal,Sahiwal,Hurt,546,2399000
2014,Sahiwal,Sahiwal,Rioting,0,2399000
2014,Sahiwal,Sahiwal,Assault on Govt. Servants,32,2399000
2014,Sahiwal,Sahiwal,Rape,81,2399000
2014,Sahiwal,Sahiwal,Kidnapping/ Abduction,452,2399000
2014,Sahiwal,Sahiwal,Dacoity,161,2399000
2014,Sahiwal,Sahiwal,Robbery,755,2399000
2014,Sahiwal,Sahiwal,Burglary,398,2399000
2014,Sahiwal,Sahiwal,Motor Vehicles Theft,455,2399000
2014,Sahiwal,Sahiwal,Cattle Theft,229,2399000
2014,Sahiwal,Sahiwal,Ordinary Thefts,754,2399000
2014,Sahiwal,Sahiwal,Misc.,5574,2399000
2014,Sahiwal,Okara,All Reported,13226,2996000
2014,Sahiwal,Okara,Murder,255,2996000
2014,Sahiwal,Okara,Attempted Murder,266,2996000
2014,Sahiwal,Okara,Hurt,526,2996000
2014,Sahiwal,Okara,Rioting,0,2996000
2014,Sahiwal,Okara,Assault on Govt. Servants,34,2996000
2014,Sahiwal,Okara,Rape,165,2996000
2014,Sahiwal,Okara,Kidnapping/ Abduction,737,2996000
2014,Sahiwal,Okara,Dacoity,209,2996000
2014,Sahiwal,Okara,Robbery,671,2996000
2014,Sahiwal,Okara,Burglary,578,2996000
2014,Sahiwal,Okara,Motor Vehicles Theft,508,2996000
2014,Sahiwal,Okara,Cattle Theft,355,2996000
2014,Sahiwal,Okara,Ordinary Thefts,1461,2996000
2014,Sahiwal,Okara,Misc.,7461,2996000
2014,Sahiwal,Pakpattan,All Reported,5585,1744000
2014,Sahiwal,Pakpattan,Murder,110,1744000
2014,Sahiwal,Pakpattan,Attempted Murder,97,1744000
2014,Sahiwal,Pakpattan,Hurt,392,1744000
2014,Sahiwal,Pakpattan,Rioting,0,1744000
2014,Sahiwal,Pakpattan,Assault on Govt. Servants,28,1744000
2014,Sahiwal,Pakpattan,Rape,128,1744000
2014,Sahiwal,Pakpattan,Kidnapping/ Abduction,233,1744000
2014,Sahiwal,Pakpattan,Dacoity,72,1744000
2014,Sahiwal,Pakpattan,Robbery,157,1744000
2014,Sahiwal,Pakpattan,Burglary,212,1744000
2014,Sahiwal,Pakpattan,Motor Vehicles Theft,111,1744000
2014,Sahiwal,Pakpattan,Cattle Theft,219,1744000
2014,Sahiwal,Pakpattan,Ordinary Thefts,419,1744000
2014,Sahiwal,Pakpattan,Misc.,3407,1744000
2014,Sargodha,Sargodha,All Reported,11472,3397000
2014,Sargodha,Sargodha,Murder,280,3397000
2014,Sargodha,Sargodha,Attempted Murder,459,3397000
2014,Sargodha,Sargodha,Hurt,655,3397000
