date,hour,day,weekend,week,month,quarter,value
2020-12-19T01:00Z,17,Friday,Weekday,51,December,Q4: Oct - Dec,31416
2020-12-19,16,Friday,Weekday,51,December,Q4: Oct - Dec,29321
2020-12-18T23:00Z,15,Friday,Weekday,51,December,Q4: Oct - Dec,28350
2020-12-18T22:00Z,14,Friday,Weekday,51,December,Q4: Oct - Dec,27832
2020-12-18T21:00Z,13,Friday,Weekday,51,December,Q4: Oct - Dec,27840
2020-12-18T20:00Z,12,Friday,Weekday,51,December,Q4: Oct - Dec,28266
2020-12-18T19:00Z,11,Friday,Weekday,51,December,Q4: Oct - Dec,29155
2020-12-18T18:00Z,10,Friday,Weekday,51,December,Q4: Oct - Dec,30262
2020-12-18T17:00Z,9,Friday,Weekday,51,December,Q4: Oct - Dec,31573
2020-12-18T16:00Z,8,Friday,Weekday,51,December,Q4: Oct - Dec,31677
2020-12-18T15:00Z,7,Friday,Weekday,51,December,Q4: Oct - Dec,30277
2020-12-18T14:00Z,6,Friday,Weekday,51,December,Q4: Oct - Dec,27798
2020-12-18T13:00Z,5,Friday,Weekday,51,December,Q4: Oct - Dec,26201
2020-12-18T12:00Z,4,Friday,Weekday,51,December,Q4: Oct - Dec,25570
2020-12-18T11:00Z,3,Friday,Weekday,51,December,Q4: Oct - Dec,25597
2020-12-18T10:00Z,2,Friday,Weekday,51,December,Q4: Oct - Dec,26105
2020-12-18T09:00Z,1,Friday,Weekday,51,December,Q4: Oct - Dec,27076
2020-12-18T08:00Z,0,Friday,Weekday,51,December,Q4: Oct - Dec,28331
2020-12-18T07:00Z,23,Thursday,Weekday,51,December,Q4: Oct - Dec,30524
2020-12-18T06:00Z,22,Thursday,Weekday,51,December,Q4: Oct - Dec,32656
2020-12-18T05:00Z,21,Thursday,Weekday,51,December,Q4: Oct - Dec,33852
2020-12-18T04:00Z,20,Thursday,Weekday,51,December,Q4: Oct - Dec,34797
2020-12-18T03:00Z,19,Thursday,Weekday,51,December,Q4: Oct - Dec,35444
2020-12-18T02:00Z,18,Thursday,Weekday,51,December,Q4: Oct - Dec,35177
2020-12-18T01:00Z,17,Thursday,Weekday,51,December,Q4: Oct - Dec,32107
2020-12-18,16,Thursday,Weekday,51,December,Q4: Oct - Dec,30267
2020-12-17T23:00Z,15,Thursday,Weekday,51,December,Q4: Oct - Dec,29317
2020-12-17T22:00Z,14,Thursday,Weekday,51,December,Q4: Oct - Dec,28792
2020-12-17T21:00Z,13,Thursday,Weekday,51,December,Q4: Oct - Dec,28677
2020-12-17T20:00Z,12,Thursday,Weekday,51,December,Q4: Oct - Dec,28904
2020-12-17T19:00Z,11,Thursday,Weekday,51,December,Q4: Oct - Dec,29591
2020-12-17T18:00Z,10,Thursday,Weekday,51,December,Q4: Oct - Dec,30845
2020-12-17T17:00Z,9,Thursday,Weekday,51,December,Q4: Oct - Dec,31555
2020-12-17T16:00Z,8,Thursday,Weekday,51,December,Q4: Oct - Dec,30960
2020-12-17T15:00Z,7,Thursday,Weekday,51,December,Q4: Oct - Dec,29305
2020-12-17T14:00Z,6,Thursday,Weekday,51,December,Q4: Oct - Dec,27123
2020-12-17T13:00Z,5,Thursday,Weekday,51,December,Q4: Oct - Dec,25664
2020-12-17T12:00Z,4,Thursday,Weekday,51,December,Q4: Oct - Dec,25130
2020-12-17T11:00Z,3,Thursday,Weekday,51,December,Q4: Oct - Dec,25298
2020-12-17T10:00Z,2,Thursday,Weekday,51,December,Q4: Oct - Dec,26026
2020-12-17T09:00Z,1,Thursday,Weekday,51,December,Q4: Oct - Dec,27093
2020-12-17T08:00Z,0,Thursday,Weekday,51,December,Q4: Oct - Dec,28463
2020-12-17T07:00Z,23,Wednesday,Weekday,51,December,Q4: Oct - Dec,30486
2020-12-17T06:00Z,22,Wednesday,Weekday,51,December,Q4: Oct - Dec,32515
2020-12-17T05:00Z,21,Wednesday,Weekday,51,December,Q4: Oct - Dec,33915
2020-12-17T04:00Z,20,Wednesday,Weekday,51,December,Q4: Oct - Dec,34880
2020-12-17T03:00Z,19,Wednesday,Weekday,51,December,Q4: Oct - Dec,35597
2020-12-17T02:00Z,18,Wednesday,Weekday,51,December,Q4: Oct - Dec,35368
2020-12-17T01:00Z,17,Wednesday,Weekday,51,December,Q4: Oct - Dec,32277
2020-12-17,16,Wednesday,Weekday,51,December,Q4: Oct - Dec,30504
2020-12-16T23:00Z,15,Wednesday,Weekday,51,December,Q4: Oct - Dec,29195
2020-12-16T22:00Z,14,Wednesday,Weekday,51,December,Q4: Oct - Dec,28434
2020-12-16T21:00Z,13,Wednesday,Weekday,51,December,Q4: Oct - Dec,28278
2020-12-16T20:00Z,12,Wednesday,Weekday,51,December,Q4: Oct - Dec,28658
2020-12-16T19:00Z,11,Wednesday,Weekday,51,December,Q4: Oct - Dec,29654
2020-12-16T18:00Z,10,Wednesday,Weekday,51,December,Q4: Oct - Dec,30864
2020-12-16T17:00Z,9,Wednesday,Weekday,51,December,Q4: Oct - Dec,32002
2020-12-16T16:00Z,8,Wednesday,Weekday,51,December,Q4: Oct - Dec,32172
2020-12-16T15:00Z,7,Wednesday,Weekday,51,December,Q4: Oct - Dec,30522
2020-12-16T14:00Z,6,Wednesday,Weekday,51,December,Q4: Oct - Dec,27974
2020-12-16T13:00Z,5,Wednesday,Weekday,51,December,Q4: Oct - Dec,26205
2020-12-16T12:00Z,4,Wednesday,Weekday,51,December,Q4: Oct - Dec,25631
2020-12-16T11:00Z,3,Wednesday,Weekday,51,December,Q4: Oct - Dec,25728
2020-12-16T10:00Z,2,Wednesday,Weekday,51,December,Q4: Oct - Dec,26222
2020-12-16T09:00Z,1,Wednesday,Weekday,51,December,Q4: Oct - Dec,27162
2020-12-16T08:00Z,0,Wednesday,Weekday,51,December,Q4: Oct - Dec,28522
2020-12-16T07:00Z,23,Tuesday,Weekday,51,December,Q4: Oct - Dec,30551
2020-12-16T06:00Z,22,Tuesday,Weekday,51,December,Q4: Oct - Dec,32837
2020-12-16T05:00Z,21,Tuesday,Weekday,51,December,Q4: Oct - Dec,34193
2020-12-16T04:00Z,20,Tuesday,Weekday,51,December,Q4: Oct - Dec,35124
2020-12-16T03:00Z,19,Tuesday,Weekday,51,December,Q4: Oct - Dec,35837
2020-12-16T02:00Z,18,Tuesday,Weekday,51,December,Q4: Oct - Dec,35476
2020-12-16T01:00Z,17,Tuesday,Weekday,51,December,Q4: Oct - Dec,32377
2020-12-16,16,Tuesday,Weekday,51,December,Q4: Oct - Dec,30181
2020-12-15T23:00Z,15,Tuesday,Weekday,51,December,Q4: Oct - Dec,29173
2020-12-15T22:00Z,14,Tuesday,Weekday,51,December,Q4: Oct - Dec,28767
2020-12-15T21:00Z,13,Tuesday,Weekday,51,December,Q4: Oct - Dec,28845
2020-12-15T20:00Z,12,Tuesday,Weekday,51,December,Q4: Oct - Dec,28899
2020-12-15T19:00Z,11,Tuesday,Weekday,51,December,Q4: Oct - Dec,29620
2020-12-15T18:00Z,10,Tuesday,Weekday,51,December,Q4: Oct - Dec,30602
2020-12-15T17:00Z,9,Tuesday,Weekday,51,December,Q4: Oct - Dec,31679
2020-12-15T16:00Z,8,Tuesday,Weekday,51,December,Q4: Oct - Dec,31871
2020-12-15T15:00Z,7,Tuesday,Weekday,51,December,Q4: Oct - Dec,30350
2020-12-15T14:00Z,6,Tuesday,Weekday,51,December,Q4: Oct - Dec,27828
2020-12-15T13:00Z,5,Tuesday,Weekday,51,December,Q4: Oct - Dec,26031
2020-12-15T12:00Z,4,Tuesday,Weekday,51,December,Q4: Oct - Dec,25331
2020-12-15T11:00Z,3,Tuesday,Weekday,51,December,Q4: Oct - Dec,25382
2020-12-15T10:00Z,2,Tuesday,Weekday,51,December,Q4: Oct - Dec,25951
2020-12-15T09:00Z,1,Tuesday,Weekday,51,December,Q4: Oct - Dec,26939
2020-12-15T08:00Z,0,Tuesday,Weekday,51,December,Q4: Oct - Dec,28219
2020-12-15T07:00Z,23,Monday,Weekday,51,December,Q4: Oct - Dec,30369
2020-12-15T06:00Z,22,Monday,Weekday,51,December,Q4: Oct - Dec,32625
2020-12-15T05:00Z,21,Monday,Weekday,51,December,Q4: Oct - Dec,34100
2020-12-15T04:00Z,20,Monday,Weekday,51,December,Q4: Oct - Dec,35023
2020-12-15T03:00Z,19,Monday,Weekday,51,December,Q4: Oct - Dec,35677
2020-12-15T02:00Z,18,Monday,Weekday,51,December,Q4: Oct - Dec,35405
2020-12-15T01:00Z,17,Monday,Weekday,51,December,Q4: Oct - Dec,32133
2020-12-15,16,Monday,Weekday,51,December,Q4: Oct - Dec,29990
2020-12-14T23:00Z,15,Monday,Weekday,51,December,Q4: Oct - Dec,28772
2020-12-14T22:00Z,14,Monday,Weekday,51,December,Q4: Oct - Dec,28167
2020-12-14T21:00Z,13,Monday,Weekday,51,December,Q4: Oct - Dec,28372
2020-12-14T20:00Z,12,Monday,Weekday,51,December,Q4: Oct - Dec,28858
2020-12-14T19:00Z,11,Monday,Weekday,51,December,Q4: Oct - Dec,29647
2020-12-14T18:00Z,10,Monday,Weekday,51,December,Q4: Oct - Dec,30426
2020-12-14T17:00Z,9,Monday,Weekday,51,December,Q4: Oct - Dec,31222
2020-12-14T16:00Z,8,Monday,Weekday,51,December,Q4: Oct - Dec,30862
2020-12-14T15:00Z,7,Monday,Weekday,51,December,Q4: Oct - Dec,29140
2020-12-14T14:00Z,6,Monday,Weekday,51,December,Q4: Oct - Dec,26543
2020-12-14T13:00Z,5,Monday,Weekday,51,December,Q4: Oct - Dec,24858
2020-12-14T12:00Z,4,Monday,Weekday,51,December,Q4: Oct - Dec,24131
2020-12-14T11:00Z,3,Monday,Weekday,51,December,Q4: Oct - Dec,24107
2020-12-14T10:00Z,2,Monday,Weekday,51,December,Q4: Oct - Dec,24436
2020-12-14T09:00Z,1,Monday,Weekday,51,December,Q4: Oct - Dec,25169
2020-12-14T08:00Z,0,Monday,Weekday,51,December,Q4: Oct - Dec,26500
2020-12-14T07:00Z,23,Sunday,Weekend,50,December,Q4: Oct - Dec,28548
2020-12-14T06:00Z,22,Sunday,Weekend,50,December,Q4: Oct - Dec,30514
2020-12-14T05:00Z,21,Sunday,Weekend,50,December,Q4: Oct - Dec,31763
2020-12-14T04:00Z,20,Sunday,Weekend,50,December,Q4: Oct - Dec,32650
2020-12-14T03:00Z,19,Sunday,Weekend,50,December,Q4: Oct - Dec,33217
2020-12-14T02:00Z,18,Sunday,Weekend,50,December,Q4: Oct - Dec,33146
2020-12-14T01:00Z,17,Sunday,Weekend,50,December,Q4: Oct - Dec,30397
2020-12-14,16,Sunday,Weekend,50,December,Q4: Oct - Dec,28622
2020-12-13T23:00Z,15,Sunday,Weekend,50,December,Q4: Oct - Dec,27684
2020-12-13T22:00Z,14,Sunday,Weekend,50,December,Q4: Oct - Dec,27204
2020-12-13T21:00Z,13,Sunday,Weekend,50,December,Q4: Oct - Dec,27030
2020-12-13T20:00Z,12,Sunday,Weekend,50,December,Q4: Oct - Dec,26890
2020-12-13T19:00Z,11,Sunday,Weekend,50,December,Q4: Oct - Dec,26825
2020-12-13T18:00Z,10,Sunday,Weekend,50,December,Q4: Oct - Dec,26508
2020-12-13T17:00Z,9,Sunday,Weekend,50,December,Q4: Oct - Dec,26251
2020-12-13T16:00Z,8,Sunday,Weekend,50,December,Q4: Oct - Dec,25838
2020-12-13T15:00Z,7,Sunday,Weekend,50,December,Q4: Oct - Dec,25573
2020-12-13T14:00Z,6,Sunday,Weekend,50,December,Q4: Oct - Dec,24778
2020-12-13T13:00Z,5,Sunday,Weekend,50,December,Q4: Oct - Dec,24323
2020-12-13T12:00Z,4,Sunday,Weekend,50,December,Q4: Oct - Dec,24323
2020-12-13T11:00Z,3,Sunday,Weekend,50,December,Q4: Oct - Dec,24610
2020-12-13T10:00Z,2,Sunday,Weekend,50,December,Q4: Oct - Dec,25184
2020-12-13T09:00Z,1,Sunday,Weekend,50,December,Q4: Oct - Dec,26174
2020-12-13T08:00Z,0,Sunday,Weekend,50,December,Q4: Oct - Dec,27461
2020-12-13T07:00Z,23,Saturday,Weekend,50,December,Q4: Oct - Dec,29390
2020-12-13T06:00Z,22,Saturday,Weekend,50,December,Q4: Oct - Dec,31069
2020-12-13T05:00Z,21,Saturday,Weekend,50,December,Q4: Oct - Dec,32131
2020-12-13T04:00Z,20,Saturday,Weekend,50,December,Q4: Oct - Dec,32856
2020-12-13T03:00Z,19,Saturday,Weekend,50,December,Q4: Oct - Dec,33472
2020-12-13T02:00Z,18,Saturday,Weekend,50,December,Q4: Oct - Dec,33263
2020-12-13T01:00Z,17,Saturday,Weekend,50,December,Q4: Oct - Dec,30514
2020-12-13,16,Saturday,Weekend,50,December,Q4: Oct - Dec,28794
2020-12-12T23:00Z,15,Saturday,Weekend,50,December,Q4: Oct - Dec,27955
2020-12-12T22:00Z,14,Saturday,Weekend,50,December,Q4: Oct - Dec,27633
2020-12-12T21:00Z,13,Saturday,Weekend,50,December,Q4: Oct - Dec,27815
2020-12-12T20:00Z,12,Saturday,Weekend,50,December,Q4: Oct - Dec,28288
2020-12-12T19:00Z,11,Saturday,Weekend,50,December,Q4: Oct - Dec,28737
2020-12-12T18:00Z,10,Saturday,Weekend,50,December,Q4: Oct - Dec,28629
2020-12-12T17:00Z,9,Saturday,Weekend,50,December,Q4: Oct - Dec,28225
2020-12-12T16:00Z,8,Saturday,Weekend,50,December,Q4: Oct - Dec,27434
2020-12-12T15:00Z,7,Saturday,Weekend,50,December,Q4: Oct - Dec,28714
2020-12-12T14:00Z,6,Saturday,Weekend,50,December,Q4: Oct - Dec,25635
2020-12-12T13:00Z,5,Saturday,Weekend,50,December,Q4: Oct - Dec,24995
2020-12-12T12:00Z,4,Saturday,Weekend,50,December,Q4: Oct - Dec,24873
2020-12-12T11:00Z,3,Saturday,Weekend,50,December,Q4: Oct - Dec,25279
2020-12-12T10:00Z,2,Saturday,Weekend,50,December,Q4: Oct - Dec,25967
2020-12-12T09:00Z,1,Saturday,Weekend,50,December,Q4: Oct - Dec,27072
2020-12-12T08:00Z,0,Saturday,Weekend,50,December,Q4: Oct - Dec,28622
2020-12-12T07:00Z,23,Friday,Weekday,50,December,Q4: Oct - Dec,30584
2020-12-12T06:00Z,22,Friday,Weekday,50,December,Q4: Oct - Dec,32537
2020-12-12T05:00Z,21,Friday,Weekday,50,December,Q4: Oct - Dec,33715
2020-12-12T04:00Z,20,Friday,Weekday,50,December,Q4: Oct - Dec,34596
2020-12-12T03:00Z,19,Friday,Weekday,50,December,Q4: Oct - Dec,35320
2020-12-12T02:00Z,18,Friday,Weekday,50,December,Q4: Oct - Dec,35366
2020-12-12T01:00Z,17,Friday,Weekday,50,December,Q4: Oct - Dec,32666
2020-12-12,16,Friday,Weekday,50,December,Q4: Oct - Dec,30978
2020-12-11T23:00Z,15,Friday,Weekday,50,December,Q4: Oct - Dec,30264
2020-12-11T22:00Z,14,Friday,Weekday,50,December,Q4: Oct - Dec,29923
2020-12-11T21:00Z,13,Friday,Weekday,50,December,Q4: Oct - Dec,29877
2020-12-11T20:00Z,12,Friday,Weekday,50,December,Q4: Oct - Dec,30305
2020-12-11T19:00Z,11,Friday,Weekday,50,December,Q4: Oct - Dec,30498
2020-12-11T18:00Z,10,Friday,Weekday,50,December,Q4: Oct - Dec,31168
2020-12-11T17:00Z,9,Friday,Weekday,50,December,Q4: Oct - Dec,31911
2020-12-11T16:00Z,8,Friday,Weekday,50,December,Q4: Oct - Dec,31311
2020-12-11T15:00Z,7,Friday,Weekday,50,December,Q4: Oct - Dec,29939
2020-12-11T14:00Z,6,Friday,Weekday,50,December,Q4: Oct - Dec,27566
2020-12-11T13:00Z,5,Friday,Weekday,50,December,Q4: Oct - Dec,25849
2020-12-11T12:00Z,4,Friday,Weekday,50,December,Q4: Oct - Dec,25303
2020-12-11T11:00Z,3,Friday,Weekday,50,December,Q4: Oct - Dec,25392
2020-12-11T10:00Z,2,Friday,Weekday,50,December,Q4: Oct - Dec,25861
2020-12-11T09:00Z,1,Friday,Weekday,50,December,Q4: Oct - Dec,26756
2020-12-11T08:00Z,0,Friday,Weekday,50,December,Q4: Oct - Dec,28132
2020-12-11T07:00Z,23,Thursday,Weekday,50,December,Q4: Oct - Dec,30186
2020-12-11T06:00Z,22,Thursday,Weekday,50,December,Q4: Oct - Dec,32240
2020-12-11T05:00Z,21,Thursday,Weekday,50,December,Q4: Oct - Dec,33656
2020-12-11T04:00Z,20,Thursday,Weekday,50,December,Q4: Oct - Dec,34568
2020-12-11T03:00Z,19,Thursday,Weekday,50,December,Q4: Oct - Dec,35241
2020-12-11T02:00Z,18,Thursday,Weekday,50,December,Q4: Oct - Dec,34733
2020-12-11T01:00Z,17,Thursday,Weekday,50,December,Q4: Oct - Dec,31988
2020-12-11,16,Thursday,Weekday,50,December,Q4: Oct - Dec,30157
2020-12-10T23:00Z,15,Thursday,Weekday,50,December,Q4: Oct - Dec,28905
2020-12-10T22:00Z,14,Thursday,Weekday,50,December,Q4: Oct - Dec,28229
2020-12-10T21:00Z,13,Thursday,Weekday,50,December,Q4: Oct - Dec,27921
2020-12-10T20:00Z,12,Thursday,Weekday,50,December,Q4: Oct - Dec,28512
2020-12-10T19:00Z,11,Thursday,Weekday,50,December,Q4: Oct - Dec,29298
2020-12-10T18:00Z,10,Thursday,Weekday,50,December,Q4: Oct - Dec,30269
2020-12-10T17:00Z,9,Thursday,Weekday,50,December,Q4: Oct - Dec,31074
2020-12-10T16:00Z,8,Thursday,Weekday,50,December,Q4: Oct - Dec,31264
2020-12-10T15:00Z,7,Thursday,Weekday,50,December,Q4: Oct - Dec,29809
2020-12-10T14:00Z,6,Thursday,Weekday,50,December,Q4: Oct - Dec,27225
2020-12-10T13:00Z,5,Thursday,Weekday,50,December,Q4: Oct - Dec,25549
2020-12-10T12:00Z,4,Thursday,Weekday,50,December,Q4: Oct - Dec,24956
2020-12-10T11:00Z,3,Thursday,Weekday,50,December,Q4: Oct - Dec,25032
2020-12-10T10:00Z,2,Thursday,Weekday,50,December,Q4: Oct - Dec,25426
2020-12-10T09:00Z,1,Thursday,Weekday,50,December,Q4: Oct - Dec,26330
2020-12-10T08:00Z,0,Thursday,Weekday,50,December,Q4: Oct - Dec,27713
2020-12-10T07:00Z,23,Wednesday,Weekday,50,December,Q4: Oct - Dec,29701
2020-12-10T06:00Z,22,Wednesday,Weekday,50,December,Q4: Oct - Dec,31750
2020-12-10T05:00Z,21,Wednesday,Weekday,50,December,Q4: Oct - Dec,33094
2020-12-10T04:00Z,20,Wednesday,Weekday,50,December,Q4: Oct - Dec,34129
2020-12-10T03:00Z,19,Wednesday,Weekday,50,December,Q4: Oct - Dec,34893
2020-12-10T02:00Z,18,Wednesday,Weekday,50,December,Q4: Oct - Dec,34886
2020-12-10T01:00Z,17,Wednesday,Weekday,50,December,Q4: Oct - Dec,32164
2020-12-10,16,Wednesday,Weekday,50,December,Q4: Oct - Dec,30930
2020-12-09T23:00Z,15,Wednesday,Weekday,50,December,Q4: Oct - Dec,29770
2020-12-09T22:00Z,14,Wednesday,Weekday,50,December,Q4: Oct - Dec,29069
2020-12-09T21:00Z,13,Wednesday,Weekday,50,December,Q4: Oct - Dec,28715
2020-12-09T20:00Z,12,Wednesday,Weekday,50,December,Q4: Oct - Dec,28628
2020-12-09T19:00Z,11,Wednesday,Weekday,50,December,Q4: Oct - Dec,29241
2020-12-09T18:00Z,10,Wednesday,Weekday,50,December,Q4: Oct - Dec,30154
2020-12-09T17:00Z,9,Wednesday,Weekday,50,December,Q4: Oct - Dec,31145
2020-12-09T16:00Z,8,Wednesday,Weekday,50,December,Q4: Oct - Dec,31130
2020-12-09T15:00Z,7,Wednesday,Weekday,50,December,Q4: Oct - Dec,29627
2020-12-09T14:00Z,6,Wednesday,Weekday,50,December,Q4: Oct - Dec,27172
2020-12-09T13:00Z,5,Wednesday,Weekday,50,December,Q4: Oct - Dec,25436
2020-12-09T12:00Z,4,Wednesday,Weekday,50,December,Q4: Oct - Dec,24846
2020-12-09T11:00Z,3,Wednesday,Weekday,50,December,Q4: Oct - Dec,24921
2020-12-09T10:00Z,2,Wednesday,Weekday,50,December,Q4: Oct - Dec,25250
2020-12-09T09:00Z,1,Wednesday,Weekday,50,December,Q4: Oct - Dec,26065
2020-12-09T08:00Z,0,Wednesday,Weekday,50,December,Q4: Oct - Dec,27420
2020-12-09T07:00Z,23,Tuesday,Weekday,50,December,Q4: Oct - Dec,29433
2020-12-09T06:00Z,22,Tuesday,Weekday,50,December,Q4: Oct - Dec,31620
2020-12-09T05:00Z,21,Tuesday,Weekday,50,December,Q4: Oct - Dec,33033
2020-12-09T04:00Z,20,Tuesday,Weekday,50,December,Q4: Oct - Dec,34124
2020-12-09T03:00Z,19,Tuesday,Weekday,50,December,Q4: Oct - Dec,34976
2020-12-09T02:00Z,18,Tuesday,Weekday,50,December,Q4: Oct - Dec,35230
2020-12-09T01:00Z,17,Tuesday,Weekday,50,December,Q4: Oct - Dec,32494
2020-12-09,16,Tuesday,Weekday,50,December,Q4: Oct - Dec,31004
2020-12-08T23:00Z,15,Tuesday,Weekday,50,December,Q4: Oct - Dec,30114
2020-12-08T22:00Z,14,Tuesday,Weekday,50,December,Q4: Oct - Dec,29541
2020-12-08T21:00Z,13,Tuesday,Weekday,50,December,Q4: Oct - Dec,29247
2020-12-08T20:00Z,12,Tuesday,Weekday,50,December,Q4: Oct - Dec,29427
2020-12-08T19:00Z,11,Tuesday,Weekday,50,December,Q4: Oct - Dec,29621
2020-12-08T18:00Z,10,Tuesday,Weekday,50,December,Q4: Oct - Dec,30166
2020-12-08T17:00Z,9,Tuesday,Weekday,50,December,Q4: Oct - Dec,30934
2020-12-08T16:00Z,8,Tuesday,Weekday,50,December,Q4: Oct - Dec,30768
2020-12-08T15:00Z,7,Tuesday,Weekday,50,December,Q4: Oct - Dec,29300
2020-12-08T14:00Z,6,Tuesday,Weekday,50,December,Q4: Oct - Dec,26768
2020-12-08T13:00Z,5,Tuesday,Weekday,50,December,Q4: Oct - Dec,25165
2020-12-08T12:00Z,4,Tuesday,Weekday,50,December,Q4: Oct - Dec,24555
2020-12-08T11:00Z,3,Tuesday,Weekday,50,December,Q4: Oct - Dec,24630
2020-12-08T10:00Z,2,Tuesday,Weekday,50,December,Q4: Oct - Dec,25141
2020-12-08T09:00Z,1,Tuesday,Weekday,50,December,Q4: Oct - Dec,26090
2020-12-08T08:00Z,0,Tuesday,Weekday,50,December,Q4: Oct - Dec,27467
2020-12-08T07:00Z,23,Monday,Weekday,50,December,Q4: Oct - Dec,29557
2020-12-08T06:00Z,22,Monday,Weekday,50,December,Q4: Oct - Dec,31711
2020-12-08T05:00Z,21,Monday,Weekday,50,December,Q4: Oct - Dec,33222
2020-12-08T04:00Z,20,Monday,Weekday,50,December,Q4: Oct - Dec,34354
2020-12-08T03:00Z,19,Monday,Weekday,50,December,Q4: Oct - Dec,35326
2020-12-08T02:00Z,18,Monday,Weekday,50,December,Q4: Oct - Dec,35351
2020-12-08T01:00Z,17,Monday,Weekday,50,December,Q4: Oct - Dec,32532
2020-12-08,16,Monday,Weekday,50,December,Q4: Oct - Dec,30912
2020-12-07T23:00Z,15,Monday,Weekday,50,December,Q4: Oct - Dec,29987
2020-12-07T22:00Z,14,Monday,Weekday,50,December,Q4: Oct - Dec,29693
2020-12-07T21:00Z,13,Monday,Weekday,50,December,Q4: Oct - Dec,29851
2020-12-07T20:00Z,12,Monday,Weekday,50,December,Q4: Oct - Dec,30369
2020-12-07T19:00Z,11,Monday,Weekday,50,December,Q4: Oct - Dec,31001
2020-12-07T18:00Z,10,Monday,Weekday,50,December,Q4: Oct - Dec,31873
2020-12-07T17:00Z,9,Monday,Weekday,50,December,Q4: Oct - Dec,32297
2020-12-07T16:00Z,8,Monday,Weekday,50,December,Q4: Oct - Dec,31635
2020-12-07T15:00Z,7,Monday,Weekday,50,December,Q4: Oct - Dec,29630
2020-12-07T14:00Z,6,Monday,Weekday,50,December,Q4: Oct - Dec,27096
2020-12-07T13:00Z,5,Monday,Weekday,50,December,Q4: Oct - Dec,25299
2020-12-07T12:00Z,4,Monday,Weekday,50,December,Q4: Oct - Dec,24588
2020-12-07T11:00Z,3,Monday,Weekday,50,December,Q4: Oct - Dec,24595
2020-12-07T10:00Z,2,Monday,Weekday,50,December,Q4: Oct - Dec,24965
2020-12-07T09:00Z,1,Monday,Weekday,50,December,Q4: Oct - Dec,25771
2020-12-07T08:00Z,0,Monday,Weekday,50,December,Q4: Oct - Dec,26915
2020-12-07T07:00Z,23,Sunday,Weekend,49,December,Q4: Oct - Dec,28748
2020-12-07T06:00Z,22,Sunday,Weekend,49,December,Q4: Oct - Dec,30648
2020-12-07T05:00Z,21,Sunday,Weekend,49,December,Q4: Oct - Dec,31796
2020-12-07T04:00Z,20,Sunday,Weekend,49,December,Q4: Oct - Dec,32558
2020-12-07T03:00Z,19,Sunday,Weekend,49,December,Q4: Oct - Dec,32992
2020-12-07T02:00Z,18,Sunday,Weekend,49,December,Q4: Oct - Dec,32608
2020-12-07T01:00Z,17,Sunday,Weekend,49,December,Q4: Oct - Dec,29369
2020-12-07,16,Sunday,Weekend,49,December,Q4: Oct - Dec,26893
2020-12-06T23:00Z,15,Sunday,Weekend,49,December,Q4: Oct - Dec,25399
2020-12-06T22:00Z,14,Sunday,Weekend,49,December,Q4: Oct - Dec,24663
2020-12-06T21:00Z,13,Sunday,Weekend,49,December,Q4: Oct - Dec,24207
2020-12-06T20:00Z,12,Sunday,Weekend,49,December,Q4: Oct - Dec,23991
2020-12-06T19:00Z,11,Sunday,Weekend,49,December,Q4: Oct - Dec,24442
2020-12-06T18:00Z,10,Sunday,Weekend,49,December,Q4: Oct - Dec,25099
2020-12-06T17:00Z,9,Sunday,Weekend,49,December,Q4: Oct - Dec,25825
2020-12-06T16:00Z,8,Sunday,Weekend,49,December,Q4: Oct - Dec,26380
2020-12-06T15:00Z,7,Sunday,Weekend,49,December,Q4: Oct - Dec,26047
2020-12-06T14:00Z,6,Sunday,Weekend,49,December,Q4: Oct - Dec,25174
2020-12-06T13:00Z,5,Sunday,Weekend,49,December,Q4: Oct - Dec,24660
2020-12-06T12:00Z,4,Sunday,Weekend,49,December,Q4: Oct - Dec,24652
2020-12-06T11:00Z,3,Sunday,Weekend,49,December,Q4: Oct - Dec,24845
2020-12-06T10:00Z,2,Sunday,Weekend,49,December,Q4: Oct - Dec,25391
2020-12-06T09:00Z,1,Sunday,Weekend,49,December,Q4: Oct - Dec,26379
2020-12-06T08:00Z,0,Sunday,Weekend,49,December,Q4: Oct - Dec,27544
2020-12-06T07:00Z,23,Saturday,Weekend,49,December,Q4: Oct - Dec,29282
2020-12-06T06:00Z,22,Saturday,Weekend,49,December,Q4: Oct - Dec,30868
2020-12-06T05:00Z,21,Saturday,Weekend,49,December,Q4: Oct - Dec,31853
2020-12-06T04:00Z,20,Saturday,Weekend,49,December,Q4: Oct - Dec,32481
2020-12-06T03:00Z,19,Saturday,Weekend,49,December,Q4: Oct - Dec,32959
2020-12-06T02:00Z,18,Saturday,Weekend,49,December,Q4: Oct - Dec,32863
2020-12-06T01:00Z,17,Saturday,Weekend,49,December,Q4: Oct - Dec,30118
2020-12-06,16,Saturday,Weekend,49,December,Q4: Oct - Dec,27851
2020-12-05T23:00Z,15,Saturday,Weekend,49,December,Q4: Oct - Dec,26545
2020-12-05T22:00Z,14,Saturday,Weekend,49,December,Q4: Oct - Dec,25855
2020-12-05T21:00Z,13,Saturday,Weekend,49,December,Q4: Oct - Dec,25092
2020-12-05T20:00Z,12,Saturday,Weekend,49,December,Q4: Oct - Dec,25183
2020-12-05T19:00Z,11,Saturday,Weekend,49,December,Q4: Oct - Dec,26041
