internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName
9768,Helenoconcha pseustes,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenoconcha,pseustes
9769,Helenoconcha sexdentata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenoconcha,sexdentata
9770,Helenodiscus bilamellata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenodiscus,bilamellata
9771,Helenodiscus vernoni,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenodiscus,vernoni
9808,Helicoverpa confusa,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Helicoverpa,confusa
9809,Helicoverpa minuta,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Helicoverpa,minuta
167,Achatinella abbreviata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,abbreviata
170,Achatinella buddii,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,buddii
173,Achatinella caesia,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,caesia
174,Achatinella casta,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,casta
179,Achatinella decora,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,decora
180,Achatinella dimorpha,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,dimorpha
181,Achatinella elegans,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,elegans
184,Achatinella juddii,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,juddii
185,Achatinella juncea,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,juncea
186,Achatinella lehuiensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,lehuiensis
189,Achatinella livida,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,livida
192,Achatinella papyracea,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,papyracea
198,Achatinella spaldingi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,spaldingi
202,Achatinella thaanumi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,thaanumi
204,Achatinella valida,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,valida
524,Advena campbelli,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Advena,campbelli
611,Afrocyclops pauliani,ANIMALIA,ARTHROPODA,HEXANAUPLIA,CYCLOPOIDA,CYCLOPIDAE,Afrocyclops,pauliani
704,Agrotis crinigera,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Agrotis,crinigera
705,Agrotis fasciata,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Agrotis,fasciata
706,Agrotis kerri,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Agrotis,kerri
707,Agrotis laysanensis,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Agrotis,laysanensis
708,Agrotis photophila,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Agrotis,photophila
709,Agrotis procellaris,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Agrotis,procellaris
777,Alasmidonta robusta,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Alasmidonta,robusta
778,Alasmidonta wrightiana,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Alasmidonta,wrightiana
780,Alasmidonta mccordi,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Alasmidonta,mccordi
82,Acanthametropus pecatonica,ANIMALIA,ARTHROPODA,INSECTA,EPHEMEROPTERA,ACANTHAMETROPODIDAE,Acanthametropus,pecatonica
879,Alloperla roberti,ANIMALIA,ARTHROPODA,INSECTA,PLECOPTERA,CHLOROPERLIDAE,Alloperla,roberti
989,Amastra albolabris,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,albolabris
990,Amastra cornea,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,cornea
991,Amastra crassilabrum,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,crassilabrum
992,Amastra elongata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,elongata
993,Amastra forbesi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,forbesi
994,Amastra pellucida,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,pellucida
995,Amastra porcus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,porcus
996,Amastra reticulata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,reticulata
997,Amastra subrostrata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,subrostrata
998,Amastra subsoror,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,subsoror
999,Amastra tenuispira,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,tenuispira
13152363,Chioninia coctei,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Chioninia,coctei
2864,Bolyeria multocarinata,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,BOLYERIDAE,Bolyeria,multocarinata
201488,Spirobolellus praslinus,ANIMALIA,ARTHROPODA,DIPLOPODA,SPIROBOLIDA,SPIROBOLELIIDAE,Spirobolellus,praslinus
5438,Cottus echinatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,COTTIDAE,Cottus,echinatus
202375,Cyprinodon arcuatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cyprinodon,arcuatus
7705,Empetrichthys merriami,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Empetrichthys,merriami
17023321,Gongylomorphus borbonicus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Gongylomorphus,borbonicus
17023550,Leiolopisma ceciliae,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Leiolopisma,ceciliae
17432631,Phelsuma edwardnewtonii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Phelsuma,edwardnewtonii
136532,Palaeopropithecus ingens,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PALAEOPROPITHECIDAE,Palaeopropithecus,ingens
136515,Xenothrix mcgregori,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Xenothrix,mcgregori
11577,Lepidomeda altivelis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Lepidomeda,altivelis
8888,Gambusia amistadensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,amistadensis
9183,Gila crassicauda,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Gila,crassicauda
8128,Etheostoma sellare,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Etheostoma,sellare
8891,Gambusia georgei,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,georgei
8706,Fundulus albolineatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,FUNDULIDAE,Fundulus,albolineatus
13153154,Ornithogalum visianicum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ASPARAGACEAE,Ornithogalum,visianicum
787,Alburnus akili,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Alburnus,akili
1848,Aphanius splendens,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,APHANIIDAE,Aphanius,splendens
40747,Pseudophoxinus handlirschi,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Pseudophoxinus,handlirschi
61372,Tristramella sacra,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tristramella,sacra
17874,Pogonichthys ciscoides,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pogonichthys,ciscoides
14908,Noturus trautmani,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ICTALURIDAE,Noturus,trautmani
39291,Moxostoma lacerum,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CATOSTOMIDAE,Moxostoma,lacerum
19490,Rhinichthys deaconi,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Rhinichthys,deaconi
19018670,Alburnus nicaeensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Alburnus,nicaeensis
73,Mirogrex hulensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Mirogrex,hulensis
18384,Prototroctes oxyrhynchus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,RETROPINNIDAE,Prototroctes,oxyrhynchus
6862,Dryophthorus distinguendus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CURCULIONIDAE,Dryophthorus,distinguendus
15144,Oodemas laysanensis,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CURCULIONIDAE,Oodemas,laysanensis
19724,Rhyncogonus bryani,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CURCULIONIDAE,Rhyncogonus,bryani
22147,Trigonoscuta rossi,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CURCULIONIDAE,Trigonoscuta,rossi
22148,Trigonoscuta yorbalindae,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CURCULIONIDAE,Trigonoscuta,yorbalindae
11073,Labidura herculeana,ANIMALIA,ARTHROPODA,INSECTA,DERMAPTERA,LABIDURIDAE,Labidura,herculeana
10332,Hydropsyche tobiasi,ANIMALIA,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,Hydropsyche,tobiasi
9066,Geonemertes rodericana,ANIMALIA,NEMERTINA,ENOPLA,HOPLONEMERTEA,PROSORHOCHMIDAE,Geonemertes,rodericana
21460734,Hirstienus nanus,ANIMALIA,ARTHROPODA,ARACHNIDA,OPILIONES,PHALANGODIDAE,Hirstienus,nanus
196771,Centrobunus braueri,ANIMALIA,ARTHROPODA,ARACHNIDA,OPILIONES,PODOCTIDAE,Centrobunus,braueri
196773,Peromona erinacea,ANIMALIA,ARTHROPODA,ARACHNIDA,OPILIONES,PODOCTIDAE,Peromona,erinacea
196768,Sitalcicus gardineri,ANIMALIA,ARTHROPODA,ARACHNIDA,OPILIONES,PODOCTIDAE,Sitalcicus,gardineri
21460777,Metazalmoxis ferruginea,ANIMALIA,ARTHROPODA,ARACHNIDA,OPILIONES,ZALMOXIDAE,Metazalmoxis,ferruginea
21866,Thylacinus cynocephalus,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,THYLACINIDAE,Thylacinus,cynocephalus
11163,Lagorchestes leporides,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Lagorchestes,leporides
11160,Lagorchestes asomatus,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Lagorchestes,asomatus
15331,Onychogalea lunata,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Onychogalea,lunata
18103,Potorous platyops,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Potorous,platyops
136805,Bettongia pusilla,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Bettongia,pusilla
3626,Caloprymnus campestris,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Caloprymnus,campestris
4322,Chaeropus ecaudatus,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,CHAEROPODIDAE,Chaeropus,ecaudatus
16570,Perameles eremiana,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Perameles,eremiana
12651,Macrotis leucura,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,THYLACOMYIDAE,Macrotis,leucura
15006,Nyctophilus howensis,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,howensis
18718,Pteropus brunneus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,brunneus
18749,Pteropus pilosus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,pilosus
18761,Pteropus subniger,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,subniger
18763,Pteropus tokudae,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,tokudae
17365,Pipistrellus sturdeei,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,sturdeei
41320,Cryptonanus ignitus,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Cryptonanus,ignitus
9003,Geocapromys thoracatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Geocapromys,thoracatus
9004,Geocapromys columbianus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Geocapromys,columbianus
10860,Isolobodon portoricensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Isolobodon,portoricensis
10859,Isolobodon montanus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Isolobodon,montanus
10034,Hexolobodon phenax,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Hexolobodon,phenax
17462,Plagiodontia ipnaeum,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Plagiodontia,ipnaeum
3121,Brotomys voratus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Brotomys,voratus
10025,Heteropsomys insulans,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Heteropsomys,insulans
2885,Boromys offella,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Boromys,offella
2886,Boromys torrei,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Boromys,torrei
41313,Nesophontes edithae,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,edithae
14676,Nesophontes zamicrus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,zamicrus
14673,Nesophontes micrus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,micrus
14674,Nesophontes paramicrus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,paramicrus
14672,Nesophontes hypomicrus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,hypomicrus
136381,Nesophontes major,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,major
20322,Solenodon marcanoi,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SOLENODONTIDAE,Solenodon,marcanoi
136657,Megaoryzomys curioi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Megaoryzomys,curioi
136692,Noronhomys vespuccii,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Noronhomys,vespuccii
15255,Oligoryzomys victus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oligoryzomys,victus
16645,Peromyscus pembertoni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,pembertoni
12980,Megalomys desmarestii,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Megalomys,desmarestii
12981,Megalomys luciae,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Megalomys,luciae
136540,Oryzomys antillarum,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oryzomys,antillarum
15583,Oryzomys nelsoni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oryzomys,nelsoni
14706,Nesoryzomys darwini,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nesoryzomys,darwini
14708,Nesoryzomys indefessus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nesoryzomys,indefessus
18551,Pseudomys gouldii,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,gouldii
18564,Pseudomys glaucus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,glaucus
14865,Notomys macrotis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,macrotis
14866,Notomys mordax,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,mordax
14861,Notomys amplus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,amplus
14864,Notomys longicaudatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,longicaudatus
5414,Coryphomys buehleri,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Coryphomys,buehleri
19344,Rattus macleari,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rattus,macleari
19351,Rattus nativitatis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rattus,nativitatis
5223,Conilurus albipes,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Conilurus,albipes
11633,Leporillus apicalis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Leporillus,apicalis
10303,Hydrodamalis gigas,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,DUGONGIDAE,Hydrodamalis,gigas
21178,Sus bucculentus,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,SUIDAE,Sus,bucculentus
44786445,Eulophia stenopetala,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Eulophia,stenopetala
44792108,Pseudoyersinia brevipennis,ANIMALIA,ARTHROPODA,INSECTA,MANTODEA,MANTIDAE,Pseudoyersinia,brevipennis
40784,Neovison macrodon,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Neovison,macrodon
136456,Cryptoprocta spelea,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,EUPLERIDAE,Cryptoprocta,spelea
13655,Neomonachus tropicalis,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Neomonachus,tropicalis
45958541,Notomys robustus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,robustus
61247,Barbus microbarbis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbus,microbarbis
8980,Gazella saudiya,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Gazella,saudiya
8987,Gazella bilkis,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Gazella,bilkis
10168,Hippotragus leucophaeus,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Hippotragus,leucophaeus
54498,Atelopus chiriquiensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,chiriquiensis
55201,Oophaga speciosa,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Oophaga,speciosa
3172,Incilius periglenes,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,periglenes
54549,Atelopus senex,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,senex
56413,Craugastor anciano,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Craugastor,anciano
56782,Craugastor myllomyllon,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Craugastor,myllomyllon
56810,Craugastor omoaensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Craugastor,omoaensis
59376,Pseudoeurycea exspectata,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,exspectata
15949,Pantanodon madagascariensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Pantanodon,madagascariensis
44504,Ptychochromis onilahy,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Ptychochromis,onilahy
57507878,Labeo worthingtoni,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Labeo,worthingtoni
39087,Blutaparon rigidum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,AMARANTHACEAE,Blutaparon,rigidum
61483949,Delilia inelegans,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Delilia,inelegans
61503076,Sicyos villosus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CUCURBITALES,CUCURBITACEAE,Sicyos,villosus
62798275,Lepidium amissum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BRASSICALES,BRASSICACEAE,Lepidium,amissum
62798292,Lepidium obtusatum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BRASSICALES,BRASSICACEAE,Lepidium,obtusatum
62798304,Logania depressa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,LOGANIACEAE,Logania,depressa
62798327,Myosotis laingii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,BORAGINACEAE,Myosotis,laingii
62798337,Stellaria elatinoides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,CARYOPHYLLACEAE,Stellaria,elatinoides
62798347,Trilepidea adamsii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SANTALALES,LORANTHACEAE,Trilepidea,adamsii
63488699,Contomastix charrua,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TEIIDAE,Contomastix,charrua
59445,Cynops wolterstorffi,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Cynops,wolterstorffi
4639,Chilonopsis nonpareil,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Chilonopsis,nonpareil
9017,Chelonoidis abingdonii,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,abingdonii
37854,Acalypha rubrinervis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Acalypha,rubrinervis
30561,Trochetiopsis melanoxylon,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Trochetiopsis,melanoxylon
37598,Nesiota elliptica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,RHAMNACEAE,Nesiota,elliptica
67379124,Heliotropium pannifolium,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,HELIOTROPIACEAE,Heliotropium,pannifolium
69620808,Galba vancouverensis,ANIMALIA,MOLLUSCA,GASTROPODA,HYGROPHILA,LYMNAEIDAE,Galba,vancouverensis
71510353,Bettongia anhydra,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Bettongia,anhydra
75927841,Conilurus capricornensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Conilurus,capricornensis
75927882,Pseudomys auritus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,auritus
168180,Plectostoma sciaphilum,ANIMALIA,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,DIPLOMMATINIDAE,Plectostoma,sciaphilum
136452,Lagostomus crassus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CHINCHILLIDAE,Lagostomus,crassus
78777379,Cyanea mauiensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,mauiensis
4288,Rucervus schomburgki,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rucervus,schomburgki
34039,Delissea niihauensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Delissea,niihauensis
79862904,Delissea subcordata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Delissea,subcordata
6923,Dusicyon australis,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Dusicyon,australis
82337482,Dusicyon avus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Dusicyon,avus
44094,Cyanea dolichopoda,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,dolichopoda
44096,Cyanea eleeleensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,eleeleensis
44077,Amaranthus brownii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,AMARANTHACEAE,Amaranthus,brownii
33562,Ochrosia kilaueaensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Ochrosia,kilaueaensis
