2018 ranking,Country,Code,Status,Social Progress Index,Basic Human Needs,Foundations of Wellbeing,Opportunity,Nutrition and Basic Medical Care,Water and Sanitation,Shelter,Personal Safety,Access to Basic Knowledge,Access to Information and Communications,Health and Wellness,Environmental Quality,Personal Rights,Personal Freedom and Choice,Inclusiveness,Access to Advanced Education,Undernourishment (% of pop.),"Maternal mortality rate (deaths/100,000 live births)","Child mortality rate (deaths/1,000 live births)",Child stunting (% of children),"Deaths from infectious diseases (deaths/100,000 people)",Access to at least basic drinking water (% of pop.),Access to piped water (% of pop.),Access to at least basic sanitation facilities (% of pop.),Rural open defecation (% of pop.),Access to electricity (% of pop.),Quality of electricity supply (1=low; 7=high),"Household air pollution attributable deaths (deaths/100,000 people)",Access to clean fuels and technology for cooking (% of pop.),"Homicide rate (deaths/100,000 people)",Perceived criminality (1=low; 5=high),Political killings and torture (0=low freedom; 1=high freedom),"Traffic deaths (deaths/100,000 people)",Adult literacy rate (% of pop. aged 15+),Primary school enrollment (% of children),Secondary school enrollment (% of children),Gender parity in secondary enrollment (distance from parity),Access to quality education (0=unequal; 4=equal),Mobile telephone subscriptions (subscriptions/100 people),Internet users (% of pop.),Access to online governance (0=low; 1=high),Media censorship (0=frequent; 4=rare),Life expectancy at 60 (years),"Premature deaths from non-communicable diseases (deaths/100,000 people)",Access to essential services  (0=none; 100=full coverage),Access to quality healthcare (0=unequal; 4=equal),"Outdoor air pollution attributable deaths (deaths/100,000 people)",Greenhouse gas emissions (CO2 equivalents/GDP),Biome protection,Political rights (0=no rights; 40=full rights),Freedom of expression (0=no freedom; 1=full freedom),Freedom of religion (0=no freedom; 4=full freedom),Access to justice (0=non-existent; 1=observed),Property rights for women (0=no rights; 5=full rights),Vulnerable employment (% of employees),Early marriage (% of women),Satisfied demand for contraception (% of women),Corruption (0=high; 100=low),Acceptance of gays and lesbians (0=low; 100=high),Discrimination and violence against minorities (1=low; 10=high),Equality of political power by gender (0=unequal power; 4=equal power),Equality of political power by socioeconomic position (0=unequal power; 4=equal power),Equality of political power by social group (0=unequal power; 4=equal power),Years of tertiary schooling,Women's average years in school,Globally ranked universities (points),Percent of tertiary students enrolled in globally ranked universities
140,Sudan,SDN,Ranked,40.66,54.34,45.17,22.46,67.84,45.04,57.21,47.29,46.69,37.11,48.52,48.34,29.58,39.50,12.80,7.95,25.1,182.907,65.2,38.564,96.9043,60.2159,45.6752,36.4856,36.1752,52.8784,,55.3005,38.95,,4,0.293,31.9637,,62.1386,31.6009,1.01736,0.256,70.258,28,0.25424,0.286,18.994,504.851,59.586,0.651,40.588,633.242,1.98592,4,0.234,1.372,0.274,2.323,40.101,24,31.1,16,6.7509,9.9991,1.148,0.44,0.328,0.84989,3.1,0,0
70,Suriname,SUR,Ranked,67.49,81.02,62.86,58.58,89.22,86.32,81.23,67.31,69.27,63.40,60.32,58.46,88.05,72.61,52.23,21.43,7.6,106.651,20.2,8.993,73.0504,94.5194,78.278,84.1405,8.62458,95.9681,3.44606,11.9934,89.26,8.34712,,0.805,17.8982,92.8687,90.2983,58.5818,1.31708,2.341,144.507,45.4,0.33898,2.844,20.081,435.589,62.554,2.543,37.665,413.535,7.22141,34,0.862,3.804,0.814,4.551,12.096,,76.6,41,36.1428,5.5,2.168,2.289,2.37,,8.3,0,0
6,Sweden,SWE,Ranked,88.80,96.34,88.31,81.74,98.57,99.83,98.21,88.75,92.82,90.26,85.87,84.29,96.83,89.14,79.49,61.50,2.5,3.202,2.9,2.658,15.5804,100,100,99.2979,0,100,6.55959,0.181383,100,1.14712,2,0.978,3.55525,99,99.8559,99.0646,1.11819,3.026,127.503,89.6509,0.76271,3.824,24.6277,178.725,94.458,3.346,7.91313,125.5,12.0528,40,0.967,3.847,0.968,4.764,6.251,1,82.1,84,78.8619,1.8,3.317,2.742,3.149,3.22433,12.5,23,45
5,Switzerland,CHE,Ranked,88.97,96.89,88.94,81.08,98.40,99.97,99.43,89.77,95.92,85.63,90.28,83.94,96.44,90.67,75.78,61.45,2.5,6.28,4.3,2.611,11.2505,100,100,99.8904,0,100,6.86451,0.200068,100,0.685115,2,0.967,3.64836,99,99.9871,85.5976,0.96244,3.75,133.807,89.1347,0.57627,3.942,25.8244,152.674,95.586,3.745,10.2736,100.677,10.8224,39,0.979,3.724,0.979,4.809,9.038,1,89.2,85,73.335,3.6,2.933,2.996,3.461,2.73819,13.9,22,45
107,Tajikistan,TJK,Ranked,53.55,75.47,57.49,27.71,75.94,82.20,77.11,66.61,81.94,43.94,48.64,55.43,27.00,48.65,10.62,24.56,,24.797,34.6,30.894,86.0353,79.6258,63.2994,96.5757,0.090283,99.8873,3.68365,41.2703,78.55,1.61209,3,0.206,8.64622,99.8,98.8896,82.603,0.89897,0.859,107.614,20.47,0.20339,0.519,18.8787,541.729,60.595,0.869,51.1873,522.73,10.8773,1,0.149,1.099,0.332,2.465,45.318,13,46.2,21,1.1199,7.1,0.427,0.132,0.383,1.6017,10.7,0,0
110,Tanzania,TZA,Ranked,52.43,52.85,60.64,43.82,60.68,44.26,40.37,66.06,66.41,48.44,55.48,72.22,67.34,44.40,54.69,8.84,32.1,250.353,56.1,37.038,355.151,54.8475,35.7036,28.3904,16.4142,32.8,3.14001,80.287,2.15,6.95249,3,0.655,16.3087,77.8872,80.8085,23.203,1.0065,2.502,72.058,13,0.59322,1.714,18.2912,360.287,49.683,2.508,16.5238,689.798,16.9025,22,0.637,3.332,0.639,3.406,83.036,20,55.9,36,6.2577,4.9,2.679,2.264,3.022,0.196,5.4,0,0
76,Thailand,THA,Ranked,66.54,81.57,71.50,46.55,90.20,91.99,87.10,57.00,84.64,59.85,72.54,68.98,41.69,64.86,41.36,38.29,9.2,41.172,10,14.473,83.029,99.3738,68.4658,98.3964,0,100,5.18193,7.30737,74.33,3.47667,3,0.171,25.9067,92.8683,98.0196,77.2581,0.95997,1.754,173.777,47.505,0.59322,0.122,24.0936,254.509,76.058,1.997,25.1082,432.113,13.1631,6,0.12,3.008,0.291,3.341,47.709,11,90.2,37,32.7103,8.2,2.564,1.806,1.182,2.46433,7.4,13,15
106,Timor-Leste,TLS,Ranked,55.04,61.23,59.87,44.02,63.49,61.55,51.10,68.78,62.44,54.93,48.57,73.54,73.69,48.80,44.50,9.08,27.1,246.344,49.4,50.308,135.14,76.6594,62.4435,52.4206,29.4035,76.5,3.04513,78.4513,6.53,3.9485,4,0.886,11.1861,58.309,81.4163,59.3225,1.0839,1.225,117.613,25.2463,0.27119,2.503,18.4895,465.216,54.375,0.997,18.5224,346.054,13.467,32,0.765,3.465,0.49,3.778,71.173,8,40.2,38,,6.2,1.787,1.719,2.758,0.94325,3.5,0,0
123,Togo,TGO,Ranked,48.17,46.96,55.69,41.86,65.16,26.59,40.84,55.28,63.30,47.37,47.49,64.61,68.16,42.48,49.47,7.33,16.2,225.135,75.3,25.502,466.392,64.0214,26.3908,15.7123,72.2853,47.3787,,92.3064,6.24,8.99992,3,0.285,24.8044,63.7456,91.6454,40.9078,0.72745,2.984,72.3791,11.31,0.38983,2.887,17.0149,446.56,52.639,1.312,24.5278,1191.27,16.7392,18,0.735,3.73,0.395,4.081,77.607,16,41.4,32,12.5557,4.9,2.337,1.99,2.503,0.6446,3.3,0,0
51,Tunisia,TUN,Ranked,71.57,86.78,69.73,58.20,93.66,94.17,92.17,67.12,78.82,75.64,70.12,54.34,84.93,71.69,48.85,27.33,4.7,28.23,13.5,10.465,23.7214,95.9924,91.582,90.8801,0,100,5.09783,0.217245,99.03,3.0496,3,0.819,30.9878,79.0364,99.7608,,1.11114,2.242,125.246,49.6,0.69492,3.259,21.9598,285.138,78.894,2.2,50.1323,311.316,5.44122,30,0.797,2.937,0.965,4.855,20.683,2,73.7,42,4.1935,7.4,2.307,2.586,2.916,1.60295,6.3,2,20
78,Turkey,TUR,Ranked,66.26,84.72,67.43,46.64,94.37,98.25,87.00,59.24,83.21,64.53,69.45,52.51,39.64,62.56,24.76,59.61,2.5,22.797,12.5,11.739,18.4379,98.8809,98.8809,97.2464,1.24934,100,4.40248,0.461408,,4.31273,4,0.375,11.5791,96.1673,94.4404,85.501,0.97589,0.977,94.4025,58.3477,0.62712,0.788,22.8909,302.871,76.984,1.914,44.1019,260.563,0.230238,16,0.139,2.001,0.259,3.158,28.194,10,60.4,40,22.9566,10,0.527,2.52,0.677,5.38801,7.1,26,40
105,Turkmenistan,TKM,Ranked,55.18,84.31,53.06,28.18,88.75,88.99,94.04,65.46,89.26,37.92,50.05,35.00,22.39,63.14,18.36,8.84,5.1,10.511,48.8,12.855,46.1408,98.7037,56.9099,98.272,0,100,,0.474996,99.27,,3,0.292,6.75961,99.7,,,0.9589,2.419,151.434,17.9903,0.0678,0.08,18.3101,655.688,67.623,1.61,65.6999,1222.49,3.20309,0,0.049,1.342,0.282,1.936,23.724,5,73.4,19,,6.3,0.583,0.424,0.573,0.3983,,0,0
72,Ukraine,UKR,Ranked,66.78,81.93,64.03,54.38,92.87,88.77,88.38,57.68,89.27,72.21,55.18,39.48,67.92,67.08,33.86,48.64,2.9,36.928,9.1,15.763,35.9508,93.7241,66.876,96.2209,0.003846,100,4.48535,5.23508,95.49,6.33864,4,0.488,16.8343,99.9743,92.7681,86.3785,0.97825,2.595,135.196,53,0.74576,1.836,18.1852,674.464,73.607,2.618,61.3646,1003.64,4.3939,26,0.517,3.219,0.403,4.758,14.837,7,73,30,9.273,6.4,2.292,0.364,1.878,3.93794,11.3,8,10
62,United Arab Emirates,ARE,Ranked,68.96,89.26,68.99,48.62,93.67,97.24,97.79,68.35,92.45,76.82,58.64,48.06,46.26,77.82,29.19,41.20,3.1,14.457,9,12.781,69.6427,97.4074,94.5284,98.5819,,100,6.51996,0.307852,98.63,0.65543,2,0.716,50.9459,,99.4472,87.4894,0.94272,3.328,214.735,90.6,0.74576,0.51,17.9348,563.755,68.394,3.295,73.9315,553.006,12.2269,5,0.235,3.043,0.518,2.955,0.715,7,58.3,71,,3.1,0.79,1.341,0.913,1.5225,11.9,8,20
13,United Kingdom,GBR,Ranked,88.06,94.78,89.10,80.29,97.97,99.78,98.60,82.77,93.32,97.06,83.52,82.49,95.19,88.99,63.06,73.93,2.5,8.341,4.4,2.931,27.2768,100,100,99.1114,0,100,6.65906,0.259137,100,0.981249,3,0.938,3.65641,99,99.7634,97.8021,1.11256,3.183,119.977,94.62,1,3.619,23.7815,227.371,90.541,3.654,16.1459,204.278,17,40,0.958,3.78,0.949,4.604,12.978,0,87.4,82,74.9546,6.4,2.531,2.547,2.845,2.88647,12.8,152,65
25,United States,USA,Ranked,83.85,91.75,81.51,78.29,97.29,99.39,96.94,73.37,92.44,87.80,75.63,70.19,92.61,86.32,61.82,72.40,2.5,30.562,6.7,2.389,21.5893,99.2637,98.7257,99.9698,0,100,6.24076,0.090756,100,4.96454,3,0.914,12.8395,99,99.64,92.1832,0.99416,2.387,120.243,75.2326,0.89831,3.257,23.2958,286.357,87.736,2.427,15.0418,392.742,10.0718,33,0.949,3.859,0.924,4.737,3.752,3,82.5,75,76.6463,6.1,2.438,2.258,2.895,4.0261,13.4,357,25
39,Uruguay,URY,Ranked,79.20,88.33,75.68,73.58,94.90,98.65,95.48,64.28,84.46,81.92,72.49,63.85,95.11,78.22,67.56,53.44,2.5,25.974,8.6,10.071,35.409,99.3229,99.7352,96.4012,0.473269,99.7,6.02886,1.32579,97.91,8.53841,4,0.933,16.602,98.5605,98.4321,82.7646,1.17457,2.403,148.569,66.4,0.71186,3.611,21.7875,349.336,76.788,3.384,17.6128,603.944,8.32631,40,0.956,3.718,0.937,4.711,23.984,11,86.8,70,78.9073,2.2918,1.963,2.421,3.105,3.11751,9,2,70
101,Uzbekistan,UZB,Ranked,59.34,84.02,57.20,36.80,88.64,92.19,87.54,67.70,92.17,56.48,50.70,29.46,30.92,63.06,33.17,20.04,7.3,27.298,23.9,19.651,53.5155,97.6813,70.6226,100,0,100,,25.4341,91.82,2.99829,3,0.491,13.5297,99.9866,99.2317,90.565,0.9871,2.447,73.9833,46.7913,0.67797,0.783,17.1099,645.744,67.461,2.189,78.725,1371.11,3.36816,1,0.24,1.492,0.305,2.595,40.327,5,83.2,22,,6.9,1.858,1.581,0.732,0.45538,11.2,0,0
130,Zimbabwe,ZWE,Ranked,46.07,46.15,57.78,34.29,54.62,43.31,43.90,42.79,77.86,45.24,39.01,69.01,51.64,48.75,23.26,13.52,48.2,256.205,53.3,31.152,514.607,64.5116,31.5096,36.8917,37.1705,39.8923,3.08986,100.392,29.36,6.66856,5,0.24,29.6623,88.6934,89.625,43.8126,0.98049,2.826,79.7439,23.12,0.28814,1.679,15.526,595.646,49.665,0.871,25.6436,683.765,16.9558,10,0.33,3.786,0.489,2.557,65.636,26,84.7,22,4.5186,7,1.5,0.846,0.527,0.42424,7.5,0,0
,Azerbaijan,AZE,Partial,,85.84,,32.88,91.01,90.48,90.16,71.71,,70.18,47.35,52.65,37.56,47.11,16.21,30.63,2.5,25.621,24.6,16.119,55.3924,90.7103,83.8248,92.4831,0.347928,100,5.49145,20.9975,95.1,2.48322,3,0.535,6.52754,99.7901,97.931,,,0.446,104.767,78.2,0.67797,0.118,17.6587,589.434,68.35,0.749,57.2345,418.748,8.6154,3,0.221,2.046,0.308,3.287,55.211,8,28.4,31,0.8606,6.2,0.651,0.523,0.455,1.41316,10.4,2,10
,Bahrain,BHR,Partial,,,71.99,38.03,95.76,,96.57,61.58,92.48,76.36,76.47,42.65,26.28,69.12,13.25,43.47,,19.327,7.5,6.806,24.4742,100,,100,,100,6.15504,0.314426,100,0.523796,4,0.114,10.1229,94.89,99.6156,92.9223,1.0099,2.633,210.141,95,0.74576,0.106,22.1261,246.002,81.209,3.318,61.1445,554.258,2.69248,2,0.029,0.838,0.085,4.017,1.029,4,57.9,36,,8.7,0.667,0.484,0.177,2.1435,9.2,2,50
,Bosnia and Herzegovina,BIH,Partial,,87.07,,48.82,96.57,96.14,81.30,74.28,,68.93,65.86,49.18,77.22,54.28,42.42,21.37,2.5,7.254,5.9,8.615,11.8872,96.1513,95.121,95.3362,0,100,4.82016,22.9784,62.22,1.61201,4,0.929,7.15045,96.9918,,,,2.621,96.7933,60.26,0.50847,2.366,20.0868,387.68,76.295,2.656,34.0949,706.138,1.3772,21,0.69,3.519,0.721,4.832,19.387,17,35.5,38,9.7419,6.9,1.813,2.346,2.15,,8.6,0,0
,Brunei Darussalam,BRN,Partial,,,76.24,,93.18,98.45,93.62,,91.04,75.04,65.16,73.70,,81.08,,33.51,2.6,48.161,10.5,11.85,55.3435,99.9,99.8636,96.349,,100,5.41488,0.174196,100,0.492956,,,18.5808,96.0856,99.8966,83.4146,1.0165,,123.69,90,0.37288,,20.1214,432.426,76.253,,19.2686,516.875,17,6,,,,,6.093,3,,62,,5.6,,,,1.62227,9,2,25
,Equatorial Guinea,GNQ,Partial,,61.19,,24.75,66.67,62.26,62.31,53.50,,25.43,51.20,68.38,28.73,36.40,24.95,8.93,,186.313,92.8,21.363,436.186,64.4255,40.6506,66.2485,3.63266,66.8864,,39.9356,34,2.30523,4,0.117,21.6167,95,44.554,,,1.196,47.1269,23.78,0.08475,0.569,18.1765,346.17,51.282,1.291,38.9464,410.755,17,1,0.11,2.402,0.135,2.375,55.672,26,34,17,,6,1.413,0.758,0.447,,4,0,0
,Gabon,GAB,Partial,,72.75,,46.51,75.57,76.24,75.82,63.36,,53.52,55.82,60.37,70.23,51.15,46.04,18.61,9.1,204.096,50.1,19.882,292.59,85.627,86.4577,47.3664,6.53786,91.0581,2.87874,12.1322,78.13,8.04284,3,0.849,31.4544,82.2838,,,,2.406,149.637,48.0523,0.0678,2.001,17.7169,438.77,55.602,2.855,59.8652,341.564,15.2418,4,0.861,3.831,0.76,3.652,31.56,22,48.5,32,8.833,3.5,2.081,1.974,1.751,,7.4,0,0
,Grenada,GRD,Partial,,,67.95,,83.38,93.05,90.98,,86.24,63.62,59.79,62.14,,75.25,,39.24,,133.785,16.6,9.57,61.987,95.6286,92.3263,91.4939,,93.6599,,4.76388,96.5,5.61677,,,11.0472,98.6,94.2929,76.1129,1.055,,110.861,55.8564,0.32203,,20.2217,464.809,67.682,,44.7535,242.126,8.99342,37,,,,,,1,74.2,52,,3.6,,,,4.3706,,0,0
,Guinea-Bissau,GNB,Partial,,43.06,,,59.34,39.50,24.52,48.89,,33.63,32.85,66.33,55.46,39.34,36.04,,26.1,204.78,87.4,27.244,545.799,66.5082,17.825,20.4196,28.2956,23.1953,,141.404,1.46,9.54986,4,0.472,35.2476,45.5812,72.2978,,,1.008,70.8177,3.76141,0.16949,1.536,14.9282,667.877,44.606,0.358,22.9099,999.591,16.4296,16,0.636,3.816,0.272,2.388,78.495,22,56.9,17,,5.2,1.501,0.995,1.803,,,0,0
,Haiti,HTI,Partial,,45.15,,33.98,58.18,41.74,32.01,48.65,,33.74,36.50,53.29,61.06,37.48,27.99,9.37,47.5,325.313,73.4,23.612,188.326,65.023,24.208,33.5993,34.6808,40.4,1.43137,106.539,4.27,10.0396,4,0.697,46.2585,,,,,0.204,59.9595,12.2326,0.13559,2.074,16.4715,682.386,46.724,0.601,14.99,870.725,0.268269,17,0.753,2.916,0.163,4.418,85.051,19,44.2,22,17.8969,6.2,1.273,1.271,0.582,,4.3,0,0
,Iraq,IRQ,Partial,,79.01,,35.52,81.43,91.53,93.61,49.46,,53.00,67.05,49.86,45.17,51.56,26.71,18.64,27.8,23.069,31.3,22.021,21.8279,95.613,79.4082,92.4269,0.078472,99.9863,,0.226852,97.39,9.85446,5,0.318,10.0736,43.6833,,,,1.298,89.9051,21.23,0.42373,2.055,23.8919,279.919,70.487,1.257,42.866,445.235,1.46494,16,0.441,1.575,0.302,3.35,25.822,19,55.6,18,9.509,9.3,1.162,1.394,1.781,,5.4,2,20
,Kuwait,KWT,Partial,,,81.06,52.99,97.14,,94.03,77.28,91.09,77.77,86.40,68.98,65.68,71.97,35.77,38.55,2.5,11.265,8.4,3.605,31.601,100,,100,,100,5.51271,0.05561,100,1.79647,2,0.637,14.8805,95.8607,94.0468,86.2682,1.07912,3.69,188.999,78.3674,0.64407,2.233,26.0941,187.61,84.49,3.673,34.1983,471.228,17,13,0.575,2.383,0.786,4.56,1.062,5,67.5,39,,4.4,0.676,1.784,1.81,1.62875,7.9,1,55
,Libya,LBY,Partial,,71.41,,38.04,89.69,85.35,70.77,39.83,,49.90,55.88,33.00,33.29,56.46,42.72,19.68,,41.546,12.8,18.657,30.8578,98.5289,39.8105,100,,71.6944,2.84627,0.055273,,2.50388,5,0.186,46.3605,,,,,2.258,121.719,20.2722,0.10169,2.701,19.4587,469.859,70.57,1.31,69.4358,899.844,0.211644,1,0.47,0.872,0.199,3.234,5.727,3,31.5,17,,7.8,1.166,3.184,2.446,,7.7,0,0
,Maldives,MDV,Partial,,85.27,,38.64,88.67,87.13,91.29,73.97,,55.90,68.66,65.77,39.77,62.54,39.57,12.70,11,78.46,8.3,18.962,20.4856,99.2392,47.0247,99.2107,0,99.968,,6.67304,92.88,0.754913,,0.521,9.34715,98.6101,99.9747,,,2.18,189.858,59.0926,0.22034,0.853,24.2264,225.187,68.623,1.341,13.1995,232.234,1.16236,14,0.338,0.868,0.232,3.872,19.442,5,52.2,33,,4.5,1.108,1.872,1.937,0.72433,6.2,0,0
,Namibia,NAM,Partial,,62.60,,56.79,70.84,50.45,66.05,63.05,,56.31,56.46,69.33,84.23,74.18,51.77,17.00,26.1,99.522,45.2,25.034,387.601,82.2181,78.7839,34.2134,73.4801,50.9065,5.4712,43.2088,41.32,17.1383,3,0.864,23.1384,88.2746,98.2617,,,1.126,107.269,31.0333,0.23729,2.692,18.66,382.523,60.236,1.987,30.3136,537.398,17,30,0.834,3.857,0.775,4.319,24.956,5,82.2,51,29.2515,5.5,2.247,2.452,2.199,1.31019,7.1,0,0
,Seychelles,SYC,Partial,,86.55,73.47,,90.41,97.21,89.59,68.98,92.81,66.50,65.29,69.27,75.71,,45.78,12.84,,67.361,14.4,9.916,102.439,96.249,94.6553,100,,100,4.97872,3.9685,90.23,7.4673,,0.829,15.8328,93.9542,99.0309,89.8381,1.0706,3.451,161.159,56.5147,0.40678,2.434,19.8209,422.649,68.583,3.373,38.7125,245.47,13.7504,28,0.71,3.188,0.842,3.669,,7,,60,,4.2,1.575,1.947,1.895,1.03243,,0,0
,Solomon Islands,SLB,Partial,,,53.69,,78.92,38.55,29.43,,73.33,44.33,35.51,61.58,76.35,47.88,36.05,,12.7,150.034,21.2,26.935,218.069,68.5448,47.2083,32.7539,68.4868,58.6366,,171.26,8.36,,,0.887,23.4846,,99.8363,,0.94859,1.51,69.496,11.0009,0.22034,3.5,15.7179,819.851,55.494,0.831,18.1456,332.639,1.70942,28,0.855,3.417,0.61,3.886,80.41,10,46.5,39,,6.2,0.521,1.966,3.05,,,0,0
,Somalia,SOM,Partial,,36.90,,,50.23,35.65,25.03,36.69,,26.90,28.65,53.67,32.19,26.27,27.92,,,349.13,131.5,34.009,526.916,50.8151,39.3188,37.0052,50.5363,31.166,,150.114,2.12,4.30846,5,0.32,55.7162,,,,,0.281,46.4663,1.88,0.0339,2.772,14.7087,626.781,25.269,0.537,17.3167,,0,1,0.509,0.625,0.386,2.348,77.823,22,14.2,9,,9,1.144,1.364,1.973,,,0,0
,Trinidad and Tobago,TTO,Partial,,84.46,,61.31,92.24,95.33,91.67,58.60,,73.18,66.77,50.72,90.00,68.66,57.31,29.27,5.5,54.696,26.9,4.756,41.6813,98.185,94.0157,93.3989,,100,4.98546,0.895098,99.27,30.8803,4,0.917,14.3856,98.7,98.7335,,,3.386,158.674,73.2969,0.44068,2.774,20.9617,433.597,67.397,3.448,50.3069,2073.74,16.854,33,0.87,3.887,0.935,4.439,18.169,3,62.7,41,28.8815,3.9,2.537,2.468,2.367,,11,0,0
,Uganda,UGA,Partial,,49.53,,39.11,62.89,38.04,41.20,55.99,,45.16,48.61,69.12,61.56,40.98,37.82,16.09,38.6,116.472,51.6,34.673,400.628,47.6656,20.734,18.4512,7.30515,26.7,3.42904,70.773,0.76,11.5185,3,0.469,28.6357,70.1982,90.998,,,1.36,55.0485,21.8762,0.49153,2.307,17.6999,396.674,46.231,1.49,23.4313,677.339,16.2197,11,0.686,2.986,0.747,2.896,75.332,23,52.6,26,10.3894,8.6,2.071,2.42,1.308,0.23104,4.5,1,20
,Vanuatu,VUT,Partial,,65.71,53.57,,82.40,68.21,39.49,72.73,77.25,49.67,32.56,54.81,88.19,49.48,,,6.9,112.626,27.6,27.413,132.828,90.6615,47.7636,36.088,0.765354,57.82,,122.025,12.72,2.12892,,0.893,22.7554,84.7,99.0436,49.4989,1.0576,1.862,80.8437,24,0.20339,3.209,15.2741,935.852,46.442,1.6,18.6431,969.455,3.81132,33,0.892,3.714,0.866,4.433,70.835,,60,43,,,1.617,2.809,3.704,,,0,0
,Vietnam,VNM,Partial,,79.97,,41.87,86.59,78.23,79.09,75.97,,63.43,63.22,63.89,52.68,60.23,35.89,18.68,11.1,14.513,21.3,24.595,66.5215,93.9901,41.019,81.8557,3.88391,100,4.33895,27.0644,63.81,1.51839,2,0.713,23.7156,93.5204,99.3723,,,2.821,127.526,46.5,0.69492,0.406,20.1329,422.671,71.322,2.541,32.547,654.127,14.1609,3,0.388,2.362,0.511,4.623,55.117,10,78.6,35,20.4859,5.7,2.024,1.236,0.968,1.41299,7.8,0,0
,Zambia,ZMB,Partial,,49.61,,42.94,56.14,40.18,41.51,60.61,,42.01,46.19,71.32,69.94,48.53,42.55,10.75,44.4,112.803,62.4,42.788,490.446,59.2386,31.9275,26.0865,31.7716,35.2165,2.52094,76.5377,16.31,5.29794,3,0.39,21.7491,83.0077,86.0215,,,0.891,72.4293,25.5066,0.35593,0.83,16.7962,433.11,53.076,0.964,21.5349,623.287,17,22,0.595,3.717,0.596,3.888,78.029,19,65.1,37,7.5343,5.6,1.52,2.005,2.61,0.2007,6.5,0,0
,American Samoa,ASM,Extra,,,,,,,,,,,,,,,,,,109.062,,11.296,54.536,99.6964,99.4461,55.6076,,,,20.9767,,7.20241,,,10.0028,,,,,,,,,,18.3272,563.996,63.512,,38.2833,,17,,,,,,,,,,,,,,,,,0,0
,Andorra,AND,Extra,,,,,,100.00,,,,,,,,,,,,4.943,3.4,2.558,20.8029,100,100,100,0,100,,0.171124,100,1.19402,,,4.46445,,,,,,98.5132,97.9306,0.44068,,25.088,202.156,93.8,,13.1173,,17,39,,,,,,,,,,,,,,,10.1,0,0
,Antigua and Barbuda,ATG,Extra,,,,,,,,,,,,72.56,,,,,,60.444,7.7,7.78,48.8342,96.7392,94.3189,87.5043,,100,,1.52604,98.67,10.333,,,7.78974,98.95,82.4727,74.3302,0.95893,,178.283,73,0.16949,,21.7024,314.997,71.343,,30.9868,349.166,17,33,,,,,,4,76.6,,,3.6,,,,1.13586,,0,0
,Aruba,ABW,Extra,,,,,,,,,,,,,,,,,,,,,,97.869,93.7927,97.5435,,100,,,,1.92688,,,,96.8226,99.9221,76.9463,1.0176,,135.134,93.5425,,,,,,,,270.278,0.39167,,,,,,,,,,,,,,,0.87581,,0,0
,"Bahamas, The",BHS,Extra,,,,,,,,,,,,74.17,,81.70,,,,106.1,7.6,6.913,67.5039,98.887,97.2872,94.9306,,100,,2.09374,100,37.7419,,,17.754,,90.915,82.1043,1.05939,,92.0681,80,0.33898,,21.114,434.643,69.449,,29.7247,300.302,16.8989,38,,,,,9.971,2,78.6,65,,3.8,,,,,11.5,0,0
,Belize,BLZ,Extra,,,,,89.57,92.09,83.32,,,,,71.56,,,,22.39,6.6,66.589,14.9,16.098,77.536,97.5845,84.487,87.5348,1.18355,97.0016,4.08543,12.7223,85.18,33.1211,,,21.4821,,99.5965,70.4663,1.04903,,60.7509,44.5757,0.25424,,21.7816,366.773,66.018,,30.6954,399.427,17,36,,,,,27.194,17,70.9,,21.7943,3.8,,,,1.27726,10.4,0,0
,Bermuda,BMU,Extra,,,,,,,,,,,,,,,,,,18.432,,6.179,23.5422,99.9031,99.8063,99.9031,,100,,1.51831,,6.4513,,,8.72252,,83.4786,73.1964,1.11603,,103.608,98,,,24.3848,225.246,85.158,,15.3276,,5.08728,,,,,,,,,,,,,,,1.19852,,0,0
,British Virgin Islands,VGB,Extra,,,,,,,,,,,,,,,,,,,,,,99.8644,96.1226,96.858,,100,,,,,,,,,,82.82,,,189.935,37.6,,,,,,,,,9.49117,,,,,,,,,,,,,,,2.03654,,0,0
,Cayman Islands,CYM,Extra,,,,,,,,,,,,,,,,,,,,,,96.125,86,83.654,,100,,,,8.44994,,,,,,,,,157.42,79,,,,,,,,,10.3472,,,,,,,,,,,,,,,,,0,0
,Channel Islands,CHI,Extra,,,,,,,,,,,,,,,,,,,,,,94.15,89.8,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.229,,,,,,,,,,,0,0
,Cook Islands,COK,Extra,,,,,,,,,,,,,,,,,,,7.9,,,99.8796,74.9171,97.6269,,,,,,3.49019,,,,,97.2075,83.7656,1.0614,,,,,,,,,,,,1.05282,,,,,,,,,,,,,,,2.27312,,0,0
,Curaçao,CUW,Extra,,,,,,,,,,,,,,,,,,,,,,99.4977,98.8681,98.9503,,100,,,,,,,,,,,1.08356,,,,,,,,,,,,13.0903,,,,,,,,,,,,,,,1.07216,,0,0
,Dominica,DMA,Extra,,,,,87.52,,,,,,,70.00,,,,,5.6,157.984,32.9,8.616,55.1134,96.5,94.75,77.8928,,100,,7.08323,90.06,8.3661,,,16.6962,,99.2681,93.1731,0.98616,,106.664,67.03,0.18644,,20.263,396.639,64.025,,31.1513,316.301,13.8226,37,,,,,,0,,57,,,,,,,,0,0
