2014 ranking,Country,Code,Status,Social Progress Index,Basic Human Needs,Foundations of Wellbeing,Opportunity,Nutrition and Basic Medical Care,Water and Sanitation,Shelter,Personal Safety,Access to Basic Knowledge,Access to Information and Communications,Health and Wellness,Environmental Quality,Personal Rights,Personal Freedom and Choice,Inclusiveness,Access to Advanced Education,Undernourishment (% of pop.),"Maternal mortality rate (deaths/100,000 live births)","Child mortality rate (deaths/1,000 live births)",Child stunting (% of children),"Deaths from infectious diseases (deaths/100,000 people)",Access to at least basic drinking water (% of pop.),Access to piped water (% of pop.),Access to at least basic sanitation facilities (% of pop.),Rural open defecation (% of pop.),Access to electricity (% of pop.),Quality of electricity supply (1=low; 7=high),"Household air pollution attributable deaths (deaths/100,000 people)",Access to clean fuels and technology for cooking (% of pop.),"Homicide rate (deaths/100,000 people)",Perceived criminality (1=low; 5=high),Political killings and torture (0=low freedom; 1=high freedom),"Traffic deaths (deaths/100,000 people)",Adult literacy rate (% of pop. aged 15+),Primary school enrollment (% of children),Secondary school enrollment (% of children),Gender parity in secondary enrollment (distance from parity),Access to quality education (0=unequal; 4=equal),Mobile telephone subscriptions (subscriptions/100 people),Internet users (% of pop.),Access to online governance (0=low; 1=high),Media censorship (0=frequent; 4=rare),Life expectancy at 60 (years),"Premature deaths from non-communicable diseases (deaths/100,000 people)",Access to essential services  (0=none; 100=full coverage),Access to quality healthcare (0=unequal; 4=equal),"Outdoor air pollution attributable deaths (deaths/100,000 people)",Greenhouse gas emissions (CO2 equivalents/GDP),Biome protection,Political rights (0=no rights; 40=full rights),Freedom of expression (0=no freedom; 1=full freedom),Freedom of religion (0=no freedom; 4=full freedom),Access to justice (0=non-existent; 1=observed),Property rights for women (0=no rights; 5=full rights),Vulnerable employment (% of employees),Early marriage (% of women),Satisfied demand for contraception (% of women),Corruption (0=high; 100=low),Acceptance of gays and lesbians (0=low; 100=high),Discrimination and violence against minorities (1=low; 10=high),Equality of political power by gender (0=unequal power; 4=equal power),Equality of political power by socioeconomic position (0=unequal power; 4=equal power),Equality of political power by social group (0=unequal power; 4=equal power),Years of tertiary schooling,Women's average years in school,Globally ranked universities (points),Percent of tertiary students enrolled in globally ranked universities
141,Sudan,SDN,Ranked,37.88,48.94,44.03,20.68,64.87,37.38,49.25,44.26,43.65,38.23,44.90,49.34,24.57,36.64,13.91,7.61,25.4,207.972,72.9,42.086,112.751,54.6903,39.8786,30.9208,45.4301,38.9756,,68.7132,30.82,,4,0.192,36.1146,,56.3435,31.6009,0.94468,0.329,76.8504,21,0.2745,0.38,18.6545,538.141,56.266,0.314,36.7643,665.352,1.98592,2,0.193,1.622,0.191,1.676,40.819,25,27.8,11,6.7509,9.9,0.854,0.843,0.46,0.88793,2.8,0,0
68,Suriname,SUR,Ranked,66.51,80.25,61.04,58.26,88.22,84.00,81.48,67.30,67.35,56.39,61.05,59.35,88.87,70.28,52.75,21.14,8.1,117.288,23,9.686,73.8743,93.4438,76.6291,82.905,12.7334,93.0976,3.78259,12.7987,87.41,8.34712,,0.828,19.0526,92.8687,91.6445,54.4409,1.34832,2.223,105.957,34.6812,0.13725,3.138,20.5565,423.252,61.225,2.563,36.797,385.38,7.22141,33,0.872,3.837,0.849,4.596,12.399,,74.2,36,36.1428,6.1,2.16,2.362,2.631,,8.2,0,0
4,Sweden,SWE,Ranked,88.25,96.44,86.53,81.79,98.48,99.83,98.03,89.40,91.46,87.10,85.88,81.69,98.02,90.34,78.28,60.51,2.5,5.249,3,2.696,16.1726,100,100,99.3075,0,100,6.5176,0.256013,100,0.855704,2,0.98,3.93188,99,99.9629,94.4743,1.13368,3.055,124.186,93.18,0.60784,3.833,24.118,194.11,93.883,3.676,9.78783,152.432,11.7547,40,0.956,3.906,0.982,4.94,6.782,1,81.7,89,69.1669,1,3.344,2.82,2.789,3.35893,12.6,21,40
8,Switzerland,CHE,Ranked,87.83,96.72,86.50,80.28,98.31,99.97,98.98,89.61,96.13,79.17,88.62,82.06,96.04,90.63,74.07,60.40,2.5,8.744,4.4,2.641,11.595,100,100,99.8928,0,100,6.7538,0.252635,100,0.580045,2,0.955,4.40153,99,99.7891,83.2952,0.97548,3.876,131.493,85.2,0.37254,3.942,25.2137,177.17,94.844,3.766,12.8346,112.699,10.8128,39,0.983,3.757,0.981,4.664,9.24,1,89.2,85,64.7297,3.5,2.913,2.966,3.422,2.68395,13.9,18,45
105,Tajikistan,TJK,Ranked,52.69,73.21,55.65,29.20,74.48,78.23,69.75,70.39,81.92,35.63,50.44,54.59,29.75,48.90,15.52,22.65,,31.776,39.5,33.02,92.1858,73.4482,59.3313,94.7809,0.307673,99.1,2.31653,42.5265,70.04,1.61209,3,0.405,7.94153,99.8,97.5419,82.603,0.89897,1.002,81.6504,14.51,0.11764,0.831,19.0322,534.201,60.084,1.251,52.7234,540.87,10.8773,8,0.279,1.354,0.242,1.961,46.397,14,48.7,22,1.1199,7,0.863,0.482,0.342,1.15791,10.8,0,0
112,Tanzania,TZA,Ranked,48.46,48.24,55.80,41.36,54.94,40.03,32.22,65.76,61.20,37.85,52.44,71.70,72.26,38.82,46.45,7.90,33.6,262.039,66.2,41.406,500.262,47.4391,35.4995,22.3192,15.2404,15.3,2.32369,85.8992,1.74,8.72172,3,0.713,17.126,78.1006,80.7625,23.203,0.91533,1.636,55.4556,3.95,0.39215,2.29,18.0242,357.755,48.37,1.934,16.276,743.415,16.9025,29,0.74,3.491,0.646,3.186,84.567,28,52.7,33,8.6612,5.9,2.093,2.081,2.604,0.18036,4.9,0,0
63,Thailand,THA,Ranked,67.66,81.19,69.74,52.04,89.95,89.30,86.35,59.14,83.53,55.61,71.83,67.99,65.15,63.27,43.93,35.83,8.8,39.833,12.1,15.132,81.7437,98.449,60.9746,96.691,0.512211,99.1086,5.21237,10.1695,72.83,4.89707,3,0.384,26.4729,94.6117,98.0196,77.6389,1.09229,1.866,125.305,26.46,0.54901,0.744,23.7879,265.832,75.571,2.041,26.7485,451.845,13.1445,22,0.441,3.305,0.574,4.061,52.765,11,90.3,35,20.5437,8,2.538,2.056,1.82,2.4923,7.1,11,10
107,Timor-Leste,TLS,Ranked,52.26,57.35,55.75,43.69,61.07,53.32,44.99,70.03,62.11,37.31,48.07,75.50,78.30,45.20,42.17,9.08,27.9,253.011,57.2,53.329,148.015,68.0498,54.0719,48.0293,35.1645,55.7629,2.86333,80.5289,4.77,3.51481,4,0.93,11.178,58.309,91.0386,41.0302,1.051,0.727,53.6844,7,0.29411,2.744,18.5381,445.563,51.941,0.911,18.8106,241.435,12.6133,29,0.827,3.759,0.631,3.871,69.418,11,38.8,30,,6.8,1.735,1.432,2.91,0.94325,3.5,0,0
125,Togo,TGO,Ranked,44.95,43.54,49.79,41.52,60.09,24.74,35.57,53.76,59.58,28.83,45.28,65.47,70.63,40.42,48.90,6.14,20.1,231.54,85.1,28.046,568.858,59.5551,29.0444,14.0775,73.1038,39.1659,,107.41,4.52,9.60408,3,0.276,27.7355,61.2439,91.4255,40.9078,0.64873,2.984,48.287,4,0.09803,2.546,16.466,470.576,49.915,1.312,21.3452,1237.41,16.7392,18,0.795,3.812,0.457,4.012,78.407,16,37.3,29,8.3851,4.8,2.337,1.99,2.487,0.53751,2.9,0,0
55,Tunisia,TUN,Ranked,69.44,84.59,69.01,54.70,93.10,90.08,92.55,62.65,81.85,70.99,69.37,53.85,82.34,70.69,49.14,16.64,4.6,30.653,15.8,11.274,25.165,93.9988,88.642,87.8991,6.4173,99.5,5.25102,0.44767,98.52,2.68799,3,0.599,33.9492,80.2188,99.6153,,1.07205,2.445,117.978,41.4416,0.64705,2.951,21.648,298.57,76.98,2.349,48.8844,347.065,5.38788,27,0.789,2.961,0.919,4.768,20.746,3,72.7,41,4.1935,7.8,2.238,2.677,3.117,1.71121,5.8,0,0
66,Turkey,TUR,Ranked,66.82,85.82,66.47,48.16,93.59,97.22,88.90,63.58,84.58,60.08,70.62,50.61,58.15,64.40,27.96,42.12,2.5,19.168,16.6,13.212,18.4018,98.3425,98.2619,94.4757,1.21366,99.9929,4.81392,0.94382,,4.16976,4,0.6,10.9769,94.9197,93.5356,86.9388,0.96838,1.475,90.7613,45.13,0.49019,1.741,22.4408,339.743,74.903,2.744,45.8032,304.165,0.224119,28,0.467,2.148,0.444,3.718,31.295,10,59.1,50,10.6559,9,0.598,2.578,1.251,4.08605,6.7,14,5
104,Turkmenistan,TKM,Ranked,54.30,83.14,52.09,27.68,87.12,87.37,93.92,64.14,89.29,36.38,50.30,32.37,20.83,61.67,19.40,8.84,4.9,10.965,55.8,15.354,55.3525,96.0942,56.6916,96.5419,0.251526,99.987,,0.789553,99.03,,3,0.224,7.10794,99.7,,,0.9589,2.426,112,7.1958,0.11764,0.074,18.5011,629.851,65.89,1.57,68.4925,1485.84,3.20309,1,0.04,1.352,0.199,1.88,24.444,6,72.2,17,,6.9,0.9,0.416,0.575,0.3983,,0,0
64,Ukraine,UKR,Ranked,67.06,83.85,62.65,54.69,92.90,89.62,89.05,63.82,92.42,58.86,59.96,39.36,76.71,64.43,33.58,44.02,2.5,23.849,10.7,16.717,37.3426,94.1648,70.0269,95.9428,0.003846,99.8675,4.72411,5.80149,94.48,4.34132,4,0.646,12.0909,99.9743,94.2608,85.4873,0.96888,3.357,130.859,35.27,0.43137,1.758,18.4772,589.126,78.894,2.812,58.876,1135.97,4.38888,20,0.769,3.693,0.567,4.915,18.105,7,70.8,25,10.6388,6.4,2.076,0.279,2.187,3.82133,11.2,4,5
71,United Arab Emirates,ARE,Ranked,66.00,86.82,65.81,45.37,92.98,95.28,97.49,61.54,90.36,77.61,57.97,37.29,45.60,76.23,27.80,31.86,5.6,11.443,8.2,13.148,69.3738,95.8684,88.5545,98.5654,,100,6.45719,0.430765,98.47,0.588067,3,0.689,53.4229,,94.8951,87.4894,0.94272,3.328,154.77,85,0.84313,0.429,17.8182,565.95,66.644,3.311,74.519,501.82,1.4861,8,0.236,2.888,0.496,2.801,0.531,8,55.9,69,,4,0.79,1.341,0.953,1.113,10.4,3,15
9,United Kingdom,GBR,Ranked,87.42,94.78,88.58,78.90,97.91,99.79,98.57,82.86,96.05,94.19,83.76,80.32,94.64,87.38,64.74,68.83,2.5,8.425,4.8,3.013,26.3417,100,100,99.116,0,100,6.65446,0.30912,100,0.936427,3,0.94,3.84313,99,99.8914,94.4212,1.04513,3.391,121.913,87.48,0.96078,3.632,23.7663,227.782,90.962,3.693,17.7733,247.294,17,40,0.958,3.767,0.921,4.615,12.123,0,87,76,76.9136,5.3,2.492,2.461,2.887,2.8329,12.9,128,50
19,United States,USA,Ranked,84.74,93.18,81.46,79.59,97.17,99.38,96.75,79.45,92.64,88.92,76.27,68.01,96.02,85.52,67.40,69.42,2.5,31.906,7.1,2.527,21.8236,99.2429,98.6899,99.969,0,100,6.19164,0.101612,100,4.71337,2,0.916,12.3578,99,97.5092,89.4658,1.00249,2.828,97.2881,74.7,0.92156,3.629,23.2659,285.672,88.004,2.576,18.3389,440.725,10.0509,37,0.977,3.952,0.939,4.82,3.938,3,81.7,73,70.0693,4.5,2.823,2.556,2.806,4.15614,13.4,300,15
40,Uruguay,URY,Ranked,77.73,89.02,76.02,68.14,94.50,97.55,93.79,70.26,84.61,86.73,71.20,61.53,95.81,78.31,70.64,27.82,2.5,26.395,9.9,10.698,39.1816,98.7252,98.7371,95.6071,1.95072,100,5.62038,1.76889,97.6,5.87779,3,0.89,18.2519,98.3959,99.627,75.3319,1.17457,2.734,147.065,54.4538,0.98039,3.814,21.3902,361.319,75.555,3.375,20.6355,661.512,7.88333,40,0.976,3.693,0.96,4.709,22.461,13,86.1,73,71.2832,2.7,2.272,2.746,3.346,2.9919,8.8,0,0
101,Uzbekistan,UZB,Ranked,55.89,81.86,51.90,33.92,86.81,92.06,85.71,62.88,91.40,41.39,49.11,25.69,23.05,61.27,31.72,19.64,8.2,25.333,31.6,21.618,62.4803,96.7987,72.1735,99.5975,0.1,99.8096,,32.3875,89.85,2.99829,3,0.242,14.688,99.9949,97.2083,88.2575,0.99089,2.586,68.6308,23.6,0.47058,0.334,16.6647,661.341,66.157,2.15,84.0596,1708.01,3.36816,0,0.109,1.384,0.207,2.082,41.619,5,82.8,17,,7.4,1.797,1.399,0.92,0.40763,11.1,0,0
127,Zimbabwe,ZWE,Ranked,44.37,42.49,56.87,33.74,46.07,44.82,37.86,41.21,77.69,48.60,35.07,66.13,50.73,48.60,23.03,12.59,41.3,317.77,73.8,36.527,799.51,66.4873,33.787,39.6432,38.8992,44,1.97273,119.62,30.27,5.04745,5,0.161,33.5514,85.2863,89.625,43.8126,0.98049,3.007,85.7459,12,0.45098,1.703,14.4122,676.183,47.093,0.981,28.1019,869.214,16.9558,12,0.378,3.716,0.466,2.151,65.469,24,81.6,21,5.1035,8.1,1.591,0.589,1.059,0.2983,7.3,0,0
,Azerbaijan,AZE,Partial,,83.14,,33.58,89.31,86.05,86.50,70.71,,58.53,45.68,51.35,38.91,43.81,21.27,30.34,2.5,26.944,32.6,18.193,63.5643,87.9809,75.312,87.0367,0.336929,100,4.84783,25.1466,92.25,2.28066,3,0.471,7.03188,99.7758,98.2766,,,0.971,109.285,54.2,0.43137,0.428,17.3613,620.606,66.085,0.793,62.2175,393.041,8.6154,6,0.211,2.162,0.234,3.521,56.435,11,25.1,28,3.1047,6.7,0.58,1.106,1.043,1.05829,10.5,3,10
,Bahrain,BHR,Partial,,,69.67,38.42,95.35,,96.94,62.02,88.80,76.61,74.76,38.51,29.36,72.04,15.17,37.09,,19.907,8,7.456,28.5757,100,,100,,100,6.25084,0.423081,100,0.547616,4,0.162,11.034,94.6679,94.3798,85.3292,1.01415,2.633,163.35,88,0.82352,0.113,21.5609,261.802,79.623,3.318,66.7721,712.879,2.69248,6,0.099,0.838,0.085,4.017,1.024,4,56.1,48,,7.6,0.667,0.484,0.177,1.97643,8.6,1,40
,Bosnia and Herzegovina,BIH,Partial,,89.70,,48.90,96.31,95.92,86.87,79.68,,55.89,66.37,47.83,80.87,54.01,42.43,18.27,2.5,7.899,6.6,9.209,11.719,96.45,93.718,95.2539,0,100,6.51755,23.7186,55.89,1.38254,3,0.876,6.55198,97.5669,,,,2.611,92.0328,45.0645,0.23529,2.295,20.0351,391.701,77.27,2.756,35.2102,791.225,1.37559,24,0.785,3.535,0.766,4.736,20.321,17,30.8,42,10.4537,7.4,1.804,2.493,2.148,,6.8,0,0
,Brunei Darussalam,BRN,Partial,,,71.38,,92.94,98.45,92.78,,93.31,57.11,64.17,70.91,,80.76,,19.27,2.9,48.384,10.5,12.389,55.1098,99.9,99.8636,96.349,,100,5.20944,0.286857,100,0.253799,,,19.2328,96.0856,99.7481,90.8473,1.0211,,117.509,60.2731,0.05882,,19.8353,444.498,75.644,,28.2372,486.447,17,7,,,,,4.584,3,,60,,6.2,,,,1.20785,8.7,0,0
,Equatorial Guinea,GNQ,Partial,,58.30,,24.75,61.04,60.61,59.31,52.22,,21.61,49.62,71.20,29.94,36.43,23.72,8.93,,211.239,106.4,25.12,524.356,62.8539,38.1168,65.4061,4.36633,65.7888,,50.6717,31.1,2.59243,4,0.092,22.7571,95,46.2867,,,0.968,48.2458,13.9432,0.0196,0.609,17.765,353.223,50.882,1.128,32.952,380.485,17,1,0.142,2.529,0.158,2.265,54.028,26,30.6,19,,6.6,1.371,0.857,0.345,,4,0,0
,Gabon,GAB,Partial,,70.20,,47.47,70.77,75.13,71.71,63.19,,52.42,49.76,58.17,71.97,50.74,49.40,17.75,10,228.172,59,22.097,415.72,84.5559,84.8463,45.2479,5.7855,89.3,2.33266,18.4902,74.64,8.71759,3,0.9,33.3788,82.2838,,,,2.681,145.589,24,0.21568,2.328,17.0535,467.539,53.265,1.94,58.1163,481.965,15.2418,9,0.87,3.834,0.728,3.661,31.288,22,44.5,34,5.1707,3.6,2.081,2.515,1.978,,6.9,0,0
,Grenada,GRD,Partial,,,67.33,,84.79,93.33,89.90,,90.60,58.72,59.76,60.23,,76.31,,36.32,,86.455,15,9.97,64.233,95.9714,92.2873,91.8256,,90.4696,,5.79479,96.08,3.8068,,,10.9876,98.6,99.9592,80.2482,0.97858,,123.161,32,0.39215,,20.3547,454.271,66.81,,46.7002,279.889,8.99342,38,,,,,,1,72.9,56,,3.9,,,,3.74812,,0,0
,Guinea-Bissau,GNB,Partial,,39.01,,,55.63,35.60,18.99,45.81,,29.57,32.25,66.74,55.70,39.01,38.97,,22.2,219.721,103,31.013,636.701,63.3235,17.3235,18.0653,34.8721,12.2189,,156.473,1.43,10.4738,4,0.414,39.7393,44.9778,72.2978,,,1.008,64.0479,2.89399,0.0196,2.102,14.4247,700.204,43.575,0.668,20.8708,985.16,16.0043,9,0.683,3.827,0.316,2.677,79.099,22,53.9,19,,6,1.708,1.507,1.808,,,0,0
,Haiti,HTI,Partial,,44.05,,34.76,54.74,40.09,32.40,48.99,,34.12,34.90,52.89,68.44,36.73,25.89,7.99,49.5,352.025,79.3,25.161,241.158,63.1597,30.2897,29.2647,38.9814,37.9,1.97434,114.862,3.92,9.00932,4,0.768,50.1839,,,,,0.214,59.2363,9.8,0.17647,2.113,16.1972,707.7,44.734,0.601,16.7244,845.458,0.268269,18,0.779,3.836,0.215,4.57,85.449,19,44.9,19,14.5705,7,1.248,1.271,0.582,,3.5,0,0
,Iraq,IRQ,Partial,,77.26,,34.55,80.26,87.19,92.99,48.60,,38.39,62.45,43.53,43.55,50.85,27.40,16.39,26.7,34.062,35.1,24.343,28.2103,91.8772,78.8983,85.7377,3.725,99.3,,0.419836,95.72,8.30206,5,0.295,13.519,43.6833,,,,1.348,81.6315,7.1,0.13725,1.881,22.0273,357.433,67.513,1.506,55.7259,482.47,0.566204,12,0.395,1.975,0.319,3.053,25.012,19,54.4,16,9.509,10,1.009,1.936,1.746,,5.3,1,15
,Kuwait,KWT,Partial,,,78.72,52.28,96.91,,92.73,77.32,92.69,70.44,84.11,67.66,65.34,72.71,34.97,36.08,2.5,10.188,10,3.858,31.8507,100,,100,,100,5.19137,0.102234,100,1.84892,2,0.683,16.7419,95.5132,98.2662,84.4803,1.05101,3.486,150.196,70.45,0.43137,2.336,25.5204,206.325,81.997,3.615,37.134,485.481,17,16,0.576,2.338,0.736,4.466,0.966,5,65.9,43,,4.9,0.676,1.842,1.755,1.62875,7.3,1,50
,Libya,LBY,Partial,,75.95,,41.35,89.40,84.38,77.93,52.11,,47.94,56.48,35.07,46.85,56.27,42.59,19.68,,41.619,15,18.847,30.781,94.9711,42.5895,99.3737,,77.9721,3.9232,0.090024,,3.11035,4,0.261,29.4179,,,,,2.378,154.673,14,0.05882,2.91,19.6868,443.462,70.536,1.218,64.1649,884.272,0.211644,21,0.566,0.807,0.244,3.805,5.755,1,29.5,15,,7.5,1.458,2.447,2.792,,7.7,0,0
,Maldives,MDV,Partial,,83.69,,40.05,87.64,83.44,88.97,74.71,,54.20,69.79,64.76,48.23,61.31,39.36,11.32,11,78.964,10.8,21.457,23.3605,97.9458,42.0008,94.3985,2.82658,99.848,,10.714,86.7,0.799721,,0.589,10.2686,98.6101,99.4936,,,2.237,145.143,38.9301,0.2745,1.396,23.625,241.571,75.458,1.461,16.8755,223.109,1.16236,19,0.595,0.436,0.295,4.351,24.003,5,47.8,36,,4.9,1.006,1.669,2.441,0.72433,5.4,0,0
,Namibia,NAM,Partial,,59.96,,55.53,63.23,48.90,63.83,63.90,,54.19,53.46,67.52,87.61,71.29,47.67,15.57,36.1,110.4,52.1,28.009,532.944,80.846,76.7257,32.8745,74.1102,46.243,5.54954,51.5286,39.59,13.9013,3,0.903,25.4864,88.2746,91.1345,,,1.349,94.8276,12.9414,0.33333,3.119,18.0811,405.479,57.058,1.826,30.1878,672.773,17,30,0.892,3.875,0.877,4.357,32.941,5,80.7,48,23.1711,5.6,2.14,2.15,2.091,1.18974,6.6,0,0
,Seychelles,SYC,Partial,,84.88,71.10,,90.32,96.72,88.62,63.83,90.64,59.77,64.93,69.08,74.10,,50.04,8.78,,66.085,14.4,10.161,104.165,96.2297,93.4059,99.236,,98.6095,4.9213,5.41238,88.99,17.4227,,0.759,15.6023,93.9542,99.5338,79.5143,1.08535,3.522,147.89,47.076,0.2549,2.383,19.6074,427.753,67.994,3.438,40.3831,233.222,13.7504,25,0.673,3.304,0.843,3.622,,7,,54,,4.8,2.061,2.176,2.057,0.16829,,0,0
,Solomon Islands,SLB,Partial,,,50.05,,77.93,40.06,23.51,,71.33,33.53,34.39,60.95,72.58,48.55,35.44,,11.1,163.075,24.1,28.699,234.419,71.7835,51.1746,28.835,67.7826,41.9899,,180.437,7.95,,,0.901,24.648,,99.6131,,0.94859,1.147,54.7833,6.9974,0.07843,3.149,15.4765,841.202,52.947,0.954,19.369,339.886,1.70942,22,0.81,3.309,0.631,3.846,81.028,10,46.3,42,,6.8,0.832,1.711,3.008,,,0,0
,Somalia,SOM,Partial,,31.52,,,45.72,27.52,20.78,32.07,,17.71,26.15,53.75,26.57,24.53,19.77,,,375.515,148.9,35.35,587.709,44.0737,31.3711,31.9187,58.37,24.1372,,162.858,1.56,5.28021,5,0.193,59.9092,,,,,0.274,18.0198,1.3767,0.03921,2.68,14.373,646.335,22.98,0.325,17.108,,0,0,0.467,0.911,0.125,2.168,78.293,22,8.9,8,,9.3,0.857,0.769,1.473,,,0,0
,Trinidad and Tobago,TTO,Partial,,84.60,,60.12,90.88,94.61,93.25,59.67,,65.83,66.76,51.61,90.77,66.28,54.75,28.69,8.6,54.754,30,4.834,41.9959,97.211,93.1649,93.1367,,100,5.37946,0.832245,99.22,26.3712,4,0.94,14.7236,98.7,98.7335,,,2.955,140.407,59.5162,0.31372,2.687,21.5409,416.258,67.058,3.143,49.0612,1966.4,16.854,33,0.889,3.784,0.93,4.655,16.203,6,60.4,38,26.956,4.4,2.547,2.332,2.223,,10.8,0,0
,Uganda,UGA,Partial,,46.03,,37.88,59.79,34.48,33.49,56.36,,30.39,45.17,69.01,66.72,39.33,38.82,6.66,31.6,129.903,67.3,36.279,546.085,42.0328,18.5215,18.3125,9.68809,16.1324,2.46226,80.9276,0.84,10.6942,3,0.534,31.7655,70.1982,90.998,,,1.503,45.0505,14.1,0.13725,2.26,17.1339,421.95,43.877,1.171,22.7916,705.914,16.2197,11,0.625,3.828,0.73,3.399,76.051,22,45,26,1.8071,8.3,2.293,2.452,1.354,0.209375,4.1,0,0
,Vanuatu,VUT,Partial,,64.30,50.68,,81.93,69.01,33.85,72.40,79.36,38.03,30.69,54.65,85.74,48.79,,,6.1,117.273,29.3,28.238,141.81,87.8901,48.3371,44.3804,1.48223,39.9292,,128.556,12.71,2.31017,,0.901,23.2664,84.7,99.0659,50.3389,1.03369,2.14,59.0274,10.598,0.17647,3.057,15.1534,951.707,45.36,1.352,19.8675,936.002,3.81132,32,0.867,3.777,0.831,4.18,71.111,,57.8,43,,,1.902,3.358,3.724,,,0,0
,Vietnam,VNM,Partial,,76.74,,41.43,84.05,71.95,74.38,76.60,,57.38,62.75,61.29,54.34,59.31,35.03,17.05,13,17.103,22.4,30.55,75.2203,90.2587,33.7506,74.6794,8.36445,99.8407,3.96157,32.2157,50.14,1.51839,2,0.784,25.4531,93.5204,100,,,2.979,145.573,36.8,0.49019,0.895,19.9769,432.609,69.066,2.705,34.0925,699.91,12.7665,3,0.448,2.122,0.583,4.693,62.65,6,78.5,31,20.7084,6,2.007,1.389,0.723,1.24874,7.3,0,0
,Zambia,ZMB,Partial,,47.68,,41.62,48.91,38.88,40.77,62.17,,36.81,45.05,70.39,70.60,43.95,41.87,10.06,48.8,122.168,74.9,46.327,668.612,56.9854,32.1581,25.6112,32.8438,27.2116,3.10312,84.5876,15.71,6.04988,3,0.551,23.7167,83.0077,87.9074,,,1.31,71.5967,13.4682,0.17647,1.583,16.3702,451.568,49.083,1.238,22.6251,665.34,17,25,0.691,3.788,0.674,2.962,78.955,27,60.9,38,10.4739,6,1.585,2.164,2.219,0.2007,6.1,0,0
,American Samoa,ASM,Extra,,,,,,,,,,,,,,,,,,106.222,,11.835,55.4968,99.3871,98.8464,60.2206,,,,24.0106,,9.03832,,,10.6714,,,,,,,,,,18.2462,571.443,62.91,,41.3251,,17,,,,,,,,,,,,,,,,,0,0
,Andorra,AND,Extra,,,,,,100.00,,,,,,,,,,,,5.339,3.8,2.549,21.5518,100,100,100,0,100,,0.184982,100,1.19402,,,4.95044,,,,,,77.4769,86.4344,0.43137,,24.9923,207.723,93.156,,15.2316,,8.28385,39,,,,,,,,,,,,,,,9.5,0,0
,Antigua and Barbuda,ATG,Extra,,,,,,,,,,,,71.04,,,,,,60.024,9.1,7.957,49.3472,96.8557,94.598,87.1124,,100,,1.79308,98.43,6.33841,,,8.33605,98.95,78.307,78.43,1.08103,,131.623,58,0.5098,,21.5535,320.24,71.01,,34.1275,364.988,17,31,,,,,,4,75.5,,,4.1,,,,1.13586,,0,0
,Aruba,ABW,Extra,,,,,,,,,,,,,,,,,,,,,,97.869,93.7927,97.5435,,100,,,,1.95977,,,,96.8226,97.8735,76.9463,1.0176,,131.608,74,,,,,,,,717.859,0.39167,,,,,,,,,,,,,,,0.92645,,0,0
,"Bahamas, The",BHS,Extra,,,,,,,,,,,,74.99,,83.23,,,,121.267,10,6.962,68.9635,98.7587,96.9795,93.9023,,100,,2.18311,100,34.6457,,,18.2664,,94.3572,82.3959,1.05652,,80.6367,71.7482,0.19607,,21.0995,435.628,69.378,,31.7054,248.849,16.8989,38,,,,,9.87,2,77.9,71,,4.4,,,,,11.5,0,0
,Belize,BLZ,Extra,,,,,88.56,89.21,81.71,,,,,70.87,,,,22.25,5.8,77.494,17.8,18.353,78.8352,95.2386,79.3351,86.2579,2.67247,92.0405,4.08543,14.3459,83.78,37.668,,,21.5272,,99.137,69.2081,1.04166,,51.2095,31,0.29411,,21.9023,361.023,65.911,,32.197,406.059,17,36,,,,,25.454,17,69.5,,21.7943,4.4,,,,1.20924,10.5,0,0
,Bermuda,BMU,Extra,,,,,,,,,,,,,,,,,,19.98,,6.289,23.7214,99.9031,99.8063,99.9031,,100,,1.55562,,12.5824,,,9.746,,83.4786,73.1964,1.16674,,144.035,91.2993,,,24.141,237.392,84.385,,17.7687,,5.08728,,,,,,,,,,,,,,,1.47808,,0,0
,British Virgin Islands,VGB,Extra,,,,,,,,,,,,,,,,,,,,,,99.8644,96.1226,96.858,,99.191,,,,,,,,,,82.3471,,,170.834,37.6,,,,,,,,,9.49117,,,,,,,,,,,,,,,2.18063,,0,0
,Cayman Islands,CYM,Extra,,,,,,,,,,,,,,,,,,,,,,96.125,86,83.654,,100,,,,16.2142,,,,,,,,,171.816,69.7,,,,,,,,,10.229,,,,,,,,,,,,,,,,,0,0
,Channel Islands,CHI,Extra,,,,,,,,,,,,,,,,,,,,,,94.15,89.8,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.34,,,,,,,,,,,0,0
,Cook Islands,COK,Extra,,,,,,,,,,,,,,,,,,,9.1,,,99.8809,74.47,97.2019,,,,,,3.49019,,,,,98.7304,82.2522,1.16294,,,,,,,,,,,,1.05282,,,,,,,,,,,,,,,2.27312,,0,0
,Curaçao,CUW,Extra,,,,,,,,,,,,,,,,,,,,,,99.4352,98.8507,98.8845,,100,,,,,,,,,,,1.08356,,,,,,,,,,,,8.69513,,,,,,,,,,,,,,,1.07216,,0,0
,Dominica,DMA,Extra,,,,,88.33,,,,,,,70.69,,,,,5.6,163.01,24.4,8.979,52.6236,96.5,94.75,77.8928,,97.1106,,8.06118,88.01,8.3661,,,16.881,,99.936,82.6283,1.01086,,151.713,49.8,0.11764,,20.5503,386.067,64.549,,31.2923,288.905,13.8226,38,,,,,,0,,58,,,,,,,,0,0
