Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
East Asia & Pacific (IDA & IBRD countries),TEA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14530425928.7713,16633284909.403,21316757853.755,19211702301.2272,21755040112.3334,25892043327.0104,27999747077.731,32039449462.5467,30878874243.5609,38077613249.5792,40582692460.533,45881774028.3349,55228746716.3692,65920300000,69756950000,88403890000,109466050000,143794100000,173701750000,276930736879.671,299085219833.602,301854630217.664,314419692166.76,338966315274.478,,
Europe & Central Asia (IDA & IBRD countries),TEC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21530599902.5181,21111765043.0893,21530116390.6992,19091266609.4767,16423124181.8336,18448328368.8417,20358685533.5992,22827896511.9868,25671497205.8581,33895222253.0242,38718648293.6191,42963230552.4296,51665277321.2499,61564085130.6413,53527445433.6811,61802207788.329,71698161387.7824,85596227000.7106,100498260959.344,97150256547.9508,76434033089.8232,66016772942.8913,80050080888.5345,87813581849.5127,,
Togo,TGO,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000,19000000,14000000,16000000,17000000,15000000,20000000,26000000,37000000,38000000,42000000,42000000,59000000,68000000,94000000,89000000,81000000,46000000,58000000,60000000,53000000,55000000,57000000,,,
Thailand,THA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4791000000,4735000000,3752000000,2246000000,2870000000,3218000000,3334000000,3888000000,3538000000,5343000000,4920000000,6176000000,6889000000,6707000000,5744000000,7155000000,7534000000,8095000000,8238000000,8824000000,9539000000,11267000000,12676000000,14675000000,,
Tajikistan,TJK,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700000,2100000,3400000,3800000,6000000,7000000,10800000,5800000,35400000,31400000,36500000,42500000,,,24600000,15100000,24200000,,
Turkmenistan,TKM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74000000,127000000,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18623235834.3003,21548135577.4155,23401208876.3365,24052724954.6096,22078037119.2253,24958000000,24136000000,21331000000,21914000000,24972000000,29428000000,32820000000,39059000000,44338000000,42403000000,50787000000,60847100000,66679700000,73446100000,74689000000,66036000000,66392000000,76540336022.183,76642844466.8515,,
Timor-Leste,TLS,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000,5000000,51000000,69000000,68000000,62000000,92000000,57000000,84000000,100000000,118000000,137000000,131000000,,
Middle East & North Africa (IDA & IBRD countries),TMN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5437870296.45341,5292980707.57775,5929674768.88233,5877459841.57053,6686244461.73781,6270985432.48849,6709891536.14865,11762984292.3332,12980986395.0012,14207239412.2731,14742400000,16252000000,20295200000,23499500000,24517500000,28805500000,27672500000,26618216180.4455,30485299105.2288,32414868561.8417,33577479811.7252,34154194417.0007,36035445176.4544,,,
Tonga,TON,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200000,3200000,13200000,16200000,16000000,15000000,17300000,21300000,19800000,21600000,23400000,28500000,29100000,30100000,32400000,23800000,37700000,41200000,,
South Asia (IDA & IBRD),TSA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379258890.15567,2661237695.77935,2728471076.47966,3070658879.7454,3358658585.13329,5301402242.38398,5872384236.68958,5776049840.46227,6600913108.15859,8646012061.40079,11307249757.1801,12323778334.037,14608630677.3629,16607000000,12682000000,14452000000,18265000000,19014000000,19693000000,23538600000,24480000000,26406000000,30249000000,34040000000,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12083840001.65,17465080230.9846,22953829271.3835,29118159455.7248,22916605987.8784,26943883945.9283,29662871797.0631,27490404408.8487,26876223993.6057,27618766144.9253,28099669745.3633,22329149084.7125,27698315806.6062,33969444202.6706,,
Trinidad and Tobago,TTO,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91000000,98000000,97000000,92000000,106000000,190000000,172000000,208000000,143000000,141000000,234000000,146000000,155000000,102000000,136000000,97000000,188000000,223000000,116000000,168000000,253000000,230000000,147000000,149000000,,
Tunisia,TUN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294000000,282000000,266000000,271000000,276000000,310000000,322000000,303000000,355000000,427000000,452000000,498000000,530000000,555000000,478000000,611000000,678000000,673000000,768000000,770000000,767000000,823000000,871000000,954000000,,
Turkey,TUR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911000000,1265000000,1716000000,1754000000,1471000000,1713000000,1738000000,1880000000,2113000000,2524000000,3563000000,3517000000,4254000000,4509000000,5061000000,5817000000,5372000000,4585000000,5253000000,5475000000,5683000000,5025000000,5180000000,4993000000,,
Tuvalu,TUV,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600000,5430000,6890000,8400000,7500000,8700000,11450000,11500000,7550000,,,,,,,
Tanzania,TZA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360000000,412000000,424000000,521000000,403000000,369000000,363000000,361000000,375000000,470000000,577000000,571000000,616000000,746000000,806000000,861000000,928000000,1003000000,1101000000,1185000000,1288000000,992000000,873000000,818000000,,
Uganda,UGA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000000,135000000,113000000,95000000,,,,,,158000000,185000000,196000000,220000000,315000000,351000000,464000000,540000000,642000000,349000000,342000000,278000000,309000000,353000000,334000000,,
Ukraine,UKR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000000,405000000,462000000,487000000,460000000,561000000,676000000,794000000,953000000,2660000000,3078000000,3202000000,4022000000,4585000000,3751000000,4134000000,4829000000,5536000000,6300000000,5470000000,5408000000,6306000000,7536000000,8287000000,,
Upper middle income,UMC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50205936424.7705,52965073856.9289,60249617204.6287,57478442534.2915,57105248900.1269,66459045586.425,69197867870.9306,76180497270.8639,80622042085.7145,96365109839.4655,105145079212.593,117142781574.446,142123352535.808,165343096767.397,165408329512.535,201754040490.647,239836302554.388,287596817072.582,338660053081.153,437585029152.873,431462750164.35,420975609150.747,455694402149,484705416801.851,,
Uruguay,URY,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332000000,339000000,391000000,265000000,280000000,381000000,338000000,243000000,236000000,267000000,331000000,305000000,354000000,466000000,442000000,549000000,797000000,1043000000,1504000000,1604000000,1388000000,1139000000,1233000000,1309000000,,
United States,USA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61042000000,65477000000,71948000000,78423000000,77718000000,86183000000,79661000000,76380000000,79128000000,94235000000,101421000000,106848000000,112788000000,119838000000,102953000000,110049000000,116448000000,129902000000,130148000000,140558000000,150044000000,160959000000,173760000000,186508000000,,
Uzbekistan,UZB,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832000000,2107000000,2722000000,,
St. Vincent and the Grenadines,VCT,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000000,8000000,7000000,8000000,9000000,10000000,12000000,10000000,13000000,14000000,15000000,16000000,20000000,18000000,14000000,15000000,13100000,13700000,14100000,34000000,40000000,41000000,46000000,48000000,,
"Venezuela, RB",VEN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852000000,2336000000,1168000000,1319000000,1483000000,1647000000,1718000000,1546000000,1311000000,1604000000,1843000000,1807000000,2292000000,2745000000,3019000000,2944000000,3994000000,4592000000,5417000000,4118000000,3249000000,2920000000,,,,
British Virgin Islands,VGB,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900000000,1050000000,1220000000,1300000000,1100000000,1470000000,1710000000,1856000000,2050000000,2650000000,3595000000,4500000000,5040000000,5910000000,,
Vanuatu,VUT,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000,10000000,10000000,8000000,9000000,9000000,8000000,11000000,14000000,15000000,13000000,11000000,13000000,32000000,28000000,34000000,39000000,43000000,46000000,41000000,34000000,28000000,19000000,21000000,,
World,WLD,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462672932242.554,485859201554.103,485000693174.89,490661970724.641,509747240040.666,526909819773.691,516651296569.118,543067565540.155,601379600322.998,702174204037.59,763332600042.271,811636303816.358,939491181428.33,1018614678747.22,912243136733.076,994964556931.807,1105160594296.02,1160709961349.97,1239654086691.39,1393532582400.68,1339376827375.3,1356642804496.65,1471240006656.14,1575315874117.63,,
Samoa,WSM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6800000,8900000,11700000,11300000,4300000,,,,,11900000,20300000,21200000,19800000,21600000,20000000,25200000,22200000,22300000,13900000,4100000,2900000,2100000,3900000,4200000,,
Kosovo,XKX,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76000000,78000000,124000000,160000000,164000000,127000000,136000000,135000000,134000000,183000000,224000000,225000000,247000000,246000000,277000000,252000000,258000000,148000000,161000000,158000000,79000000,56000000,,,,
South Africa,ZAF,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414000000,2322000000,2558000000,2500000000,2717000000,2684000000,2366000000,2251000000,3655000000,4237000000,4812000000,5230000000,6104000000,6905000000,6421000000,8139000000,8397000000,7145000000,6491000000,6314000000,5734000000,5354000000,6068000000,6348000000,,
Zambia,ZMB,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83000000,81000000,100000000,102000000,102000000,109000000,115000000,86000000,87000000,92000000,120000000,164000000,143000000,167000000,223000000,303000000,357000000,378000000,400000000,423000000,410000000,478000000,,
Zimbabwe,ZWE,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106000000,118000000,120000000,131000000,,,,,,,,,,,167000000,203000000,317000000,387000000,441000000,451000000,557000000,406000000,338000000,,,
