RowIDs,Year,Country_Name,Country_Code,Series_Name,Series_Code,Measure_KWH
Row1614,2005,Heavily indebted poor countries (HIPC),HPC,oil,EG.ELC.PETR.ZS,12.5262134kwh
Row1614,2015,Heavily indebted poor countries (HIPC),HPC,oil,EG.ELC.PETR.ZS,11.50316395kwh
Row1616,2005,Heavily indebted poor countries (HIPC),HPC,renewable,EG.ELC.RNWX.ZS,1.006506332kwh
Row1616,2015,Heavily indebted poor countries (HIPC),HPC,renewable,EG.ELC.RNWX.ZS,2.80598162kwh
Row1617,2005,High income,HIC,coal,EG.ELC.COAL.ZS,37.1047667kwh
Row1617,2015,High income,HIC,coal,EG.ELC.COAL.ZS,28.59178819kwh
Row1618,2005,High income,HIC,hydroelectric,EG.ELC.HYRO.ZS,11.68853149kwh
Row1618,2015,High income,HIC,hydroelectric,EG.ELC.HYRO.ZS,11.58511592kwh
Row1619,2005,High income,HIC,natural gas,EG.ELC.NGAS.ZS,19.69392788kwh
Row1619,2015,High income,HIC,natural gas,EG.ELC.NGAS.ZS,27.68124129kwh
Row1620,2005,High income,HIC,nuclear,EG.ELC.NUCL.ZS,21.93566549kwh
Row1620,2015,High income,HIC,nuclear,EG.ELC.NUCL.ZS,17.14887666kwh
Row1621,2005,High income,HIC,oil,EG.ELC.PETR.ZS,5.437066492kwh
Row1621,2015,High income,HIC,oil,EG.ELC.PETR.ZS,2.993705199kwh
Row1623,2005,High income,HIC,renewable,EG.ELC.RNWX.ZS,2.638356454kwh
Row1623,2015,High income,HIC,renewable,EG.ELC.RNWX.ZS,9.642710851kwh
Row1624,2005,IBRD only,IBD,coal,EG.ELC.COAL.ZS,46.90343955kwh
Row1624,2015,IBRD only,IBD,coal,EG.ELC.COAL.ZS,50.76751755kwh
Row1625,2005,IBRD only,IBD,hydroelectric,EG.ELC.HYRO.ZS,21.27790897kwh
Row1625,2015,IBRD only,IBD,hydroelectric,EG.ELC.HYRO.ZS,19.10253448kwh
Row1626,2005,IBRD only,IBD,natural gas,EG.ELC.NGAS.ZS,19.83954312kwh
Row1626,2015,IBRD only,IBD,natural gas,EG.ELC.NGAS.ZS,17.61693664kwh
Row1627,2005,IBRD only,IBD,nuclear,EG.ELC.NUCL.ZS,5.141824145kwh
Row1627,2015,IBRD only,IBD,nuclear,EG.ELC.NUCL.ZS,0.091666131kwh
Row1628,2005,IBRD only,IBD,oil,EG.ELC.PETR.ZS,5.607613276kwh
Row1628,2015,IBRD only,IBD,oil,EG.ELC.PETR.ZS,2.973191008kwh
Row1630,2005,IBRD only,IBD,renewable,EG.ELC.RNWX.ZS,0.996736273kwh
Row1630,2015,IBRD only,IBD,renewable,EG.ELC.RNWX.ZS,4.559449775kwh
Row1631,2005,IDA & IBRD total,IBT,coal,EG.ELC.COAL.ZS,44.5137648kwh
Row1631,2015,IDA & IBRD total,IBT,coal,EG.ELC.COAL.ZS,48.67598969kwh
Row1632,2005,IDA & IBRD total,IBT,hydroelectric,EG.ELC.HYRO.ZS,21.99830768kwh
Row1632,2015,IDA & IBRD total,IBT,hydroelectric,EG.ELC.HYRO.ZS,19.62497899kwh
Row1633,2005,IDA & IBRD total,IBT,natural gas,EG.ELC.NGAS.ZS,20.54361797kwh
Row1633,2015,IDA & IBRD total,IBT,natural gas,EG.ELC.NGAS.ZS,18.23157817kwh
Row1634,2005,IDA & IBRD total,IBT,nuclear,EG.ELC.NUCL.ZS,4.893086158kwh
Row1634,2015,IDA & IBRD total,IBT,nuclear,EG.ELC.NUCL.ZS,0.087633986kwh
Row1635,2005,IDA & IBRD total,IBT,oil,EG.ELC.PETR.ZS,6.092726374kwh
Row1635,2015,IDA & IBRD total,IBT,oil,EG.ELC.PETR.ZS,3.452924377kwh
Row1637,2005,IDA & IBRD total,IBT,renewable,EG.ELC.RNWX.ZS,0.969143928kwh
Row1637,2015,IDA & IBRD total,IBT,renewable,EG.ELC.RNWX.ZS,4.437343879kwh
Row1638,2005,IDA blend,IDB,coal,EG.ELC.COAL.ZS,3.409693652kwh
Row1638,2015,IDA blend,IDB,coal,EG.ELC.COAL.ZS,2.984028256kwh
Row1639,2005,IDA blend,IDB,hydroelectric,EG.ELC.HYRO.ZS,30.77594781kwh
Row1639,2015,IDA blend,IDB,hydroelectric,EG.ELC.HYRO.ZS,28.1357296kwh
Row1640,2005,IDA blend,IDB,natural gas,EG.ELC.NGAS.ZS,47.94891425kwh
Row1640,2015,IDA blend,IDB,natural gas,EG.ELC.NGAS.ZS,41.74585108kwh
Row1641,2005,IDA blend,IDB,nuclear,EG.ELC.NUCL.ZS,1.288556067kwh
Row1642,2005,IDA blend,IDB,oil,EG.ELC.PETR.ZS,12.46641683kwh
Row1642,2015,IDA blend,IDB,oil,EG.ELC.PETR.ZS,18.613905kwh
Row1644,2005,IDA blend,IDB,renewable,EG.ELC.RNWX.ZS,0.588253857kwh
Row1644,2015,IDA blend,IDB,renewable,EG.ELC.RNWX.ZS,2.419803408kwh
Row1645,2005,IDA only,IDX,coal,EG.ELC.COAL.ZS,3.138296478kwh
Row1645,2015,IDA only,IDX,coal,EG.ELC.COAL.ZS,3.752148003kwh
Row1646,2005,IDA only,IDX,hydroelectric,EG.ELC.HYRO.ZS,39.61417567kwh
Row1646,2015,IDA only,IDX,hydroelectric,EG.ELC.HYRO.ZS,36.55097499kwh
Row1647,2005,IDA only,IDX,natural gas,EG.ELC.NGAS.ZS,20.93414762kwh
Row1647,2015,IDA only,IDX,natural gas,EG.ELC.NGAS.ZS,27.37795038kwh
Row1649,2005,IDA only,IDX,oil,EG.ELC.PETR.ZS,17.06928236kwh
Row1649,2015,IDA only,IDX,oil,EG.ELC.PETR.ZS,11.82222369kwh
Row1651,2005,IDA only,IDX,renewable,EG.ELC.RNWX.ZS,0.432613476kwh
Row1651,2015,IDA only,IDX,renewable,EG.ELC.RNWX.ZS,1.498030303kwh
Row1652,2005,IDA total,IDA,coal,EG.ELC.COAL.ZS,3.247804729kwh
Row1652,2015,IDA total,IDA,coal,EG.ELC.COAL.ZS,3.424596033kwh
Row1653,2005,IDA total,IDA,hydroelectric,EG.ELC.HYRO.ZS,35.25045682kwh
Row1653,2015,IDA total,IDA,hydroelectric,EG.ELC.HYRO.ZS,32.95766341kwh
Row1654,2005,IDA total,IDA,natural gas,EG.ELC.NGAS.ZS,33.47355789kwh
Row1654,2015,IDA total,IDA,natural gas,EG.ELC.NGAS.ZS,33.6070295kwh
Row1655,2005,IDA total,IDA,nuclear,EG.ELC.NUCL.ZS,0.603722738kwh
Row1656,2005,IDA total,IDA,oil,EG.ELC.PETR.ZS,14.81672676kwh
Row1656,2015,IDA total,IDA,oil,EG.ELC.PETR.ZS,14.76552678kwh
Row1658,2005,IDA total,IDA,renewable,EG.ELC.RNWX.ZS,0.503102282kwh
Row1658,2015,IDA total,IDA,renewable,EG.ELC.RNWX.ZS,1.897386576kwh
Row1659,2005,Late-demographic dividend,LTE,coal,EG.ELC.COAL.ZS,50.14275181kwh
Row1659,2015,Late-demographic dividend,LTE,coal,EG.ELC.COAL.ZS,52.15162676kwh
Row1660,2005,Late-demographic dividend,LTE,hydroelectric,EG.ELC.HYRO.ZS,22.5273827kwh
Row1660,2015,Late-demographic dividend,LTE,hydroelectric,EG.ELC.HYRO.ZS,20.88189082kwh
Row1661,2005,Late-demographic dividend,LTE,natural gas,EG.ELC.NGAS.ZS,16.97169435kwh
Row1661,2015,Late-demographic dividend,LTE,natural gas,EG.ELC.NGAS.ZS,15.0062987kwh
Row1662,2005,Late-demographic dividend,LTE,nuclear,EG.ELC.NUCL.ZS,4.775724356kwh
Row1662,2015,Late-demographic dividend,LTE,nuclear,EG.ELC.NUCL.ZS,0.165433948kwh
Row1663,2005,Late-demographic dividend,LTE,oil,EG.ELC.PETR.ZS,3.765715761kwh
Row1663,2015,Late-demographic dividend,LTE,oil,EG.ELC.PETR.ZS,1.567460991kwh
Row1665,2005,Late-demographic dividend,LTE,renewable,EG.ELC.RNWX.ZS,0.653232115kwh
Row1665,2015,Late-demographic dividend,LTE,renewable,EG.ELC.RNWX.ZS,4.778098549kwh
Row1666,2005,Latin America & Caribbean,LCN,coal,EG.ELC.COAL.ZS,4.988571543kwh
Row1666,2015,Latin America & Caribbean,LCN,coal,EG.ELC.COAL.ZS,6.677140314kwh
Row1667,2005,Latin America & Caribbean,LCN,hydroelectric,EG.ELC.HYRO.ZS,55.188047kwh
Row1667,2015,Latin America & Caribbean,LCN,hydroelectric,EG.ELC.HYRO.ZS,43.98059565kwh
Row1668,2005,Latin America & Caribbean,LCN,natural gas,EG.ELC.NGAS.ZS,19.47508904kwh
Row1668,2015,Latin America & Caribbean,LCN,natural gas,EG.ELC.NGAS.ZS,27.18442798kwh
Row1669,2005,Latin America & Caribbean,LCN,nuclear,EG.ELC.NUCL.ZS,2.344302519kwh
Row1669,2015,Latin America & Caribbean,LCN,nuclear,EG.ELC.NUCL.ZS,0.726891282kwh
Row1670,2005,Latin America & Caribbean,LCN,oil,EG.ELC.PETR.ZS,12.3560997kwh
Row1670,2015,Latin America & Caribbean,LCN,oil,EG.ELC.PETR.ZS,9.90128019kwh
Row1672,2005,Latin America & Caribbean,LCN,renewable,EG.ELC.RNWX.ZS,2.822477907kwh
Row1672,2015,Latin America & Caribbean,LCN,renewable,EG.ELC.RNWX.ZS,7.625608804kwh
Row1673,2005,Latin America & Caribbean (excluding high income),LAC,coal,EG.ELC.COAL.ZS,4.762007549kwh
Row1673,2015,Latin America & Caribbean (excluding high income),LAC,coal,EG.ELC.COAL.ZS,5.345031512kwh
Row1674,2005,Latin America & Caribbean (excluding high income),LAC,hydroelectric,EG.ELC.HYRO.ZS,56.65748102kwh
Row1674,2015,Latin America & Caribbean (excluding high income),LAC,hydroelectric,EG.ELC.HYRO.ZS,45.58420732kwh
Row1675,2005,Latin America & Caribbean (excluding high income),LAC,natural gas,EG.ELC.NGAS.ZS,19.28836898kwh
Row1675,2015,Latin America & Caribbean (excluding high income),LAC,natural gas,EG.ELC.NGAS.ZS,28.32052185kwh
Row1676,2005,Latin America & Caribbean (excluding high income),LAC,nuclear,EG.ELC.NUCL.ZS,2.551965935kwh
Row1676,2015,Latin America & Caribbean (excluding high income),LAC,nuclear,EG.ELC.NUCL.ZS,0.797096905kwh
Row1677,2005,Latin America & Caribbean (excluding high income),LAC,oil,EG.ELC.PETR.ZS,12.85362946kwh
Row1677,2015,Latin America & Caribbean (excluding high income),LAC,oil,EG.ELC.PETR.ZS,10.33361743kwh
Row1679,2005,Latin America & Caribbean (excluding high income),LAC,renewable,EG.ELC.RNWX.ZS,2.898153883kwh
Row1679,2015,Latin America & Caribbean (excluding high income),LAC,renewable,EG.ELC.RNWX.ZS,7.442118627kwh
Row1680,2005,Latin America & the Caribbean (IDA & IBRD countries),TLA,coal,EG.ELC.COAL.ZS,5.152748321kwh
Row1680,2015,Latin America & the Caribbean (IDA & IBRD countries),TLA,coal,EG.ELC.COAL.ZS,6.894572841kwh
Row1681,2005,Latin America & the Caribbean (IDA & IBRD countries),TLA,hydroelectric,EG.ELC.HYRO.ZS,56.99833716kwh
Row1681,2015,Latin America & the Caribbean (IDA & IBRD countries),TLA,hydroelectric,EG.ELC.HYRO.ZS,45.4096555kwh
Row1682,2005,Latin America & the Caribbean (IDA & IBRD countries),TLA,natural gas,EG.ELC.NGAS.ZS,19.94567145kwh
Row1682,2015,Latin America & the Caribbean (IDA & IBRD countries),TLA,natural gas,EG.ELC.NGAS.ZS,27.87839929kwh
Row1683,2005,Latin America & the Caribbean (IDA & IBRD countries),TLA,nuclear,EG.ELC.NUCL.ZS,2.421454872kwh
Row1683,2015,Latin America & the Caribbean (IDA & IBRD countries),TLA,nuclear,EG.ELC.NUCL.ZS,0.750561566kwh
Row1684,2005,Latin America & the Caribbean (IDA & IBRD countries),TLA,oil,EG.ELC.PETR.ZS,12.26566757kwh
Row1684,2015,Latin America & the Caribbean (IDA & IBRD countries),TLA,oil,EG.ELC.PETR.ZS,9.619078262kwh
Row1686,2005,Latin America & the Caribbean (IDA & IBRD countries),TLA,renewable,EG.ELC.RNWX.ZS,2.878429395kwh
Row1686,2015,Latin America & the Caribbean (IDA & IBRD countries),TLA,renewable,EG.ELC.RNWX.ZS,7.8251084kwh
Row1687,2005,Least developed countries: UN classification,LDC,coal,EG.ELC.COAL.ZS,0.888427731kwh
Row1687,2015,Least developed countries: UN classification,LDC,coal,EG.ELC.COAL.ZS,1.652133017kwh
Row1688,2005,Least developed countries: UN classification,LDC,hydroelectric,EG.ELC.HYRO.ZS,40.90166924kwh
Row1688,2015,Least developed countries: UN classification,LDC,hydroelectric,EG.ELC.HYRO.ZS,36.6317612kwh
Row1689,2005,Least developed countries: UN classification,LDC,natural gas,EG.ELC.NGAS.ZS,25.38128696kwh
Row1689,2015,Least developed countries: UN classification,LDC,natural gas,EG.ELC.NGAS.ZS,27.96568424kwh
Row1691,2005,Least developed countries: UN classification,LDC,oil,EG.ELC.PETR.ZS,12.78894934kwh
Row1691,2015,Least developed countries: UN classification,LDC,oil,EG.ELC.PETR.ZS,12.86488816kwh
Row1693,2005,Least developed countries: UN classification,LDC,renewable,EG.ELC.RNWX.ZS,0.068905977kwh
Row1693,2015,Least developed countries: UN classification,LDC,renewable,EG.ELC.RNWX.ZS,0.502783526kwh
Row1694,2005,Low & middle income,LMY,coal,EG.ELC.COAL.ZS,43.84062849kwh
Row1694,2015,Low & middle income,LMY,coal,EG.ELC.COAL.ZS,48.46017072kwh
Row1695,2005,Low & middle income,LMY,hydroelectric,EG.ELC.HYRO.ZS,22.05647854kwh
Row1695,2015,Low & middle income,LMY,hydroelectric,EG.ELC.HYRO.ZS,19.68857942kwh
Row1696,2005,Low & middle income,LMY,natural gas,EG.ELC.NGAS.ZS,20.79212173kwh
Row1696,2015,Low & middle income,LMY,natural gas,EG.ELC.NGAS.ZS,18.39839446kwh
Row1697,2005,Low & middle income,LMY,nuclear,EG.ELC.NUCL.ZS,4.990558145kwh
Row1697,2015,Low & middle income,LMY,nuclear,EG.ELC.NUCL.ZS,0.089764605kwh
Row1698,2005,Low & middle income,LMY,oil,EG.ELC.PETR.ZS,6.205532632kwh
Row1698,2015,Low & middle income,LMY,oil,EG.ELC.PETR.ZS,3.525879566kwh
Row1700,2005,Low & middle income,LMY,renewable,EG.ELC.RNWX.ZS,0.954984759kwh
Row1700,2015,Low & middle income,LMY,renewable,EG.ELC.RNWX.ZS,4.198582976kwh
Row1701,2005,Low income,LIC,coal,EG.ELC.COAL.ZS,5.83063444kwh
Row1701,2015,Low income,LIC,coal,EG.ELC.COAL.ZS,2.179580553kwh
Row1702,2005,Low income,LIC,hydroelectric,EG.ELC.HYRO.ZS,38.10312881kwh
Row1702,2015,Low income,LIC,hydroelectric,EG.ELC.HYRO.ZS,45.8492394kwh
Row1703,2005,Low income,LIC,natural gas,EG.ELC.NGAS.ZS,8.387581895kwh
Row1703,2015,Low income,LIC,natural gas,EG.ELC.NGAS.ZS,10.84288547kwh
Row1705,2005,Low income,LIC,oil,EG.ELC.PETR.ZS,17.04161924kwh
Row1705,2015,Low income,LIC,oil,EG.ELC.PETR.ZS,9.178932131kwh
Row1707,2005,Low income,LIC,renewable,EG.ELC.RNWX.ZS,0.00320259kwh
Row1707,2015,Low income,LIC,renewable,EG.ELC.RNWX.ZS,0.500273552kwh
Row1708,2005,Lower middle income,LMC,coal,EG.ELC.COAL.ZS,38.5115091kwh
Row1708,2015,Lower middle income,LMC,coal,EG.ELC.COAL.ZS,47.93755544kwh
Row1709,2005,Lower middle income,LMC,hydroelectric,EG.ELC.HYRO.ZS,17.78030061kwh
Row1709,2015,Lower middle income,LMC,hydroelectric,EG.ELC.HYRO.ZS,14.05507844kwh
Row1710,2005,Lower middle income,LMC,natural gas,EG.ELC.NGAS.ZS,27.15189285kwh
Row1710,2015,Lower middle income,LMC,natural gas,EG.ELC.NGAS.ZS,21.48631066kwh
Row1711,2005,Lower middle income,LMC,nuclear,EG.ELC.NUCL.ZS,7.197860204kwh
Row1712,2005,Lower middle income,LMC,oil,EG.ELC.PETR.ZS,6.435270505kwh
Row1712,2015,Lower middle income,LMC,oil,EG.ELC.PETR.ZS,5.884440678kwh
Row1714,2005,Lower middle income,LMC,renewable,EG.ELC.RNWX.ZS,1.665140001kwh
Row1714,2015,Lower middle income,LMC,renewable,EG.ELC.RNWX.ZS,4.15101759kwh
Row1715,2005,Middle East & North Africa,MEA,coal,EG.ELC.COAL.ZS,5.830290881kwh
Row1715,2015,Middle East & North Africa,MEA,coal,EG.ELC.COAL.ZS,3.208937051kwh
Row1716,2005,Middle East & North Africa,MEA,hydroelectric,EG.ELC.HYRO.ZS,4.936351451kwh
Row1716,2015,Middle East & North Africa,MEA,hydroelectric,EG.ELC.HYRO.ZS,2.276933637kwh
Row1717,2005,Middle East & North Africa,MEA,natural gas,EG.ELC.NGAS.ZS,60.96457103kwh
Row1717,2015,Middle East & North Africa,MEA,natural gas,EG.ELC.NGAS.ZS,67.10438308kwh
Row1719,2005,Middle East & North Africa,MEA,oil,EG.ELC.PETR.ZS,24.31352587kwh
Row1719,2015,Middle East & North Africa,MEA,oil,EG.ELC.PETR.ZS,18.55128969kwh
Row1721,2005,Middle East & North Africa,MEA,renewable,EG.ELC.RNWX.ZS,0.104905867kwh
Row1721,2015,Middle East & North Africa,MEA,renewable,EG.ELC.RNWX.ZS,0.456114533kwh
Row1722,2005,Middle East & North Africa (excluding high income),MNA,coal,EG.ELC.COAL.ZS,2.824509129kwh
Row1722,2015,Middle East & North Africa (excluding high income),MNA,coal,EG.ELC.COAL.ZS,2.328353775kwh
Row1723,2005,Middle East & North Africa (excluding high income),MNA,hydroelectric,EG.ELC.HYRO.ZS,8.886523195kwh
Row1723,2015,Middle East & North Africa (excluding high income),MNA,hydroelectric,EG.ELC.HYRO.ZS,4.390155756kwh
Row1724,2005,Middle East & North Africa (excluding high income),MNA,natural gas,EG.ELC.NGAS.ZS,62.75497864kwh
Row1724,2015,Middle East & North Africa (excluding high income),MNA,natural gas,EG.ELC.NGAS.ZS,66.67570582kwh
Row1726,2005,Middle East & North Africa (excluding high income),MNA,oil,EG.ELC.PETR.ZS,23.3732271kwh
Row1726,2015,Middle East & North Africa (excluding high income),MNA,oil,EG.ELC.PETR.ZS,20.38697292kwh
Row1728,2005,Middle East & North Africa (excluding high income),MNA,renewable,EG.ELC.RNWX.ZS,0.186644379kwh
Row1728,2015,Middle East & North Africa (excluding high income),MNA,renewable,EG.ELC.RNWX.ZS,0.669823994kwh
Row1729,2005,Middle East & North Africa (IDA & IBRD countries),TMN,coal,EG.ELC.COAL.ZS,2.843582496kwh
Row1729,2015,Middle East & North Africa (IDA & IBRD countries),TMN,coal,EG.ELC.COAL.ZS,2.344076701kwh
Row1730,2005,Middle East & North Africa (IDA & IBRD countries),TMN,hydroelectric,EG.ELC.HYRO.ZS,8.946532177kwh
Row1730,2015,Middle East & North Africa (IDA & IBRD countries),TMN,hydroelectric,EG.ELC.HYRO.ZS,4.419801634kwh
Row1731,2005,Middle East & North Africa (IDA & IBRD countries),TMN,natural gas,EG.ELC.NGAS.ZS,63.17875095kwh
Row1731,2015,Middle East & North Africa (IDA & IBRD countries),TMN,natural gas,EG.ELC.NGAS.ZS,67.12595405kwh
Row1733,2005,Middle East & North Africa (IDA & IBRD countries),TMN,oil,EG.ELC.PETR.ZS,23.531062kwh
Row1733,2015,Middle East & North Africa (IDA & IBRD countries),TMN,oil,EG.ELC.PETR.ZS,20.52464223kwh
Row1735,2005,Middle East & North Africa (IDA & IBRD countries),TMN,renewable,EG.ELC.RNWX.ZS,0.187904752kwh
Row1735,2015,Middle East & North Africa (IDA & IBRD countries),TMN,renewable,EG.ELC.RNWX.ZS,0.674347186kwh
Row1736,2005,Middle income,MIC,coal,EG.ELC.COAL.ZS,44.62040369kwh
Row1736,2015,Middle income,MIC,coal,EG.ELC.COAL.ZS,49.12348701kwh
Row1737,2005,Middle income,MIC,hydroelectric,EG.ELC.HYRO.ZS,21.6955361kwh
Row1737,2015,Middle income,MIC,hydroelectric,EG.ELC.HYRO.ZS,19.40534599kwh
Row1738,2005,Middle income,MIC,natural gas,EG.ELC.NGAS.ZS,21.04152604kwh
Row1738,2015,Middle income,MIC,natural gas,EG.ELC.NGAS.ZS,18.52711249kwh
Row1739,2005,Middle income,MIC,nuclear,EG.ELC.NUCL.ZS,5.093538569kwh
Row1739,2015,Middle income,MIC,nuclear,EG.ELC.NUCL.ZS,0.091042921kwh
Row1740,2005,Middle income,MIC,oil,EG.ELC.PETR.ZS,5.968592891kwh
Row1740,2015,Middle income,MIC,oil,EG.ELC.PETR.ZS,3.463256349kwh
Row1742,2005,Middle income,MIC,renewable,EG.ELC.RNWX.ZS,0.974622327kwh
Row1742,2015,Middle income,MIC,renewable,EG.ELC.RNWX.ZS,4.252224219kwh
Row1743,2005,North America,NAC,coal,EG.ELC.COAL.ZS,46.09080247kwh
Row1743,2015,North America,NAC,coal,EG.ELC.COAL.ZS,30.92544456kwh
Row1744,2005,North America,NAC,hydroelectric,EG.ELC.HYRO.ZS,12.96866144kwh
Row1744,2015,North America,NAC,hydroelectric,EG.ELC.HYRO.ZS,12.70890268kwh
Row1745,2005,North America,NAC,natural gas,EG.ELC.NGAS.ZS,16.81588892kwh
Row1745,2015,North America,NAC,natural gas,EG.ELC.NGAS.ZS,28.96922116kwh
Row1746,2005,North America,NAC,nuclear,EG.ELC.NUCL.ZS,18.45572599kwh
Row1746,2015,North America,NAC,nuclear,EG.ELC.NUCL.ZS,18.80566446kwh
Row1747,2005,North America,NAC,oil,EG.ELC.PETR.ZS,3.207569793kwh
Row1747,2015,North America,NAC,oil,EG.ELC.PETR.ZS,0.945384901kwh
Row1749,2005,North America,NAC,renewable,EG.ELC.RNWX.ZS,2.133016842kwh
Row1749,2015,North America,NAC,renewable,EG.ELC.RNWX.ZS,7.232652244kwh
Row1757,2005,OECD members,OED,coal,EG.ELC.COAL.ZS,37.27686069kwh
Row1757,2015,OECD members,OED,coal,EG.ELC.COAL.ZS,29.47258812kwh
Row1758,2005,OECD members,OED,hydroelectric,EG.ELC.HYRO.ZS,12.6479944kwh
Row1758,2015,OECD members,OED,hydroelectric,EG.ELC.HYRO.ZS,13.04374474kwh
Row1759,2005,OECD members,OED,natural gas,EG.ELC.NGAS.ZS,19.02128734kwh
Row1759,2015,OECD members,OED,natural gas,EG.ELC.NGAS.ZS,26.18586442kwh
Row1760,2005,OECD members,OED,nuclear,EG.ELC.NUCL.ZS,22.25409674kwh
Row1760,2015,OECD members,OED,nuclear,EG.ELC.NUCL.ZS,18.05095042kwh
Row1761,2005,OECD members,OED,oil,EG.ELC.PETR.ZS,5.105406863kwh
Row1761,2015,OECD members,OED,oil,EG.ELC.PETR.ZS,2.166846603kwh
Row1763,2005,OECD members,OED,renewable,EG.ELC.RNWX.ZS,2.79288826kwh
Row1763,2015,OECD members,OED,renewable,EG.ELC.RNWX.ZS,10.21738172kwh
Row1764,2005,Other small states,OSS,coal,EG.ELC.COAL.ZS,3.646460163kwh
Row1764,2015,Other small states,OSS,coal,EG.ELC.COAL.ZS,4.583171827kwh
Row1765,2005,Other small states,OSS,hydroelectric,EG.ELC.HYRO.ZS,14.58330222kwh
Row1765,2015,Other small states,OSS,hydroelectric,EG.ELC.HYRO.ZS,13.37176918kwh
Row1766,2005,Other small states,OSS,natural gas,EG.ELC.NGAS.ZS,48.070321kwh
Row1766,2015,Other small states,OSS,natural gas,EG.ELC.NGAS.ZS,56.34041037kwh
Row1768,2005,Other small states,OSS,oil,EG.ELC.PETR.ZS,10.42153999kwh
Row1768,2015,Other small states,OSS,oil,EG.ELC.PETR.ZS,5.250973315kwh
Row1770,2005,Other small states,OSS,renewable,EG.ELC.RNWX.ZS,2.808777007kwh
Row1770,2015,Other small states,OSS,renewable,EG.ELC.RNWX.ZS,5.666943938kwh
Row1778,2005,Post-demographic dividend,PST,coal,EG.ELC.COAL.ZS,37.08619541kwh
Row1778,2015,Post-demographic dividend,PST,coal,EG.ELC.COAL.ZS,29.37346022kwh
Row1779,2005,Post-demographic dividend,PST,hydroelectric,EG.ELC.HYRO.ZS,11.96734941kwh
Row1779,2015,Post-demographic dividend,PST,hydroelectric,EG.ELC.HYRO.ZS,12.25213037kwh
Row1780,2005,Post-demographic dividend,PST,natural gas,EG.ELC.NGAS.ZS,18.68875731kwh
Row1780,2015,Post-demographic dividend,PST,natural gas,EG.ELC.NGAS.ZS,25.33984429kwh
Row1781,2005,Post-demographic dividend,PST,nuclear,EG.ELC.NUCL.ZS,23.92677816kwh
Row1781,2015,Post-demographic dividend,PST,nuclear,EG.ELC.NUCL.ZS,18.92532617kwh
Row1782,2005,Post-demographic dividend,PST,oil,EG.ELC.PETR.ZS,4.625611387kwh
Row1782,2015,Post-demographic dividend,PST,oil,EG.ELC.PETR.ZS,2.028995156kwh
Row1784,2005,Post-demographic dividend,PST,renewable,EG.ELC.RNWX.ZS,2.741604075kwh
Row1784,2015,Post-demographic dividend,PST,renewable,EG.ELC.RNWX.ZS,10.12495709kwh
Row1785,2005,Pre-demographic dividend,PRE,coal,EG.ELC.COAL.ZS,0.163988469kwh
Row1785,2015,Pre-demographic dividend,PRE,coal,EG.ELC.COAL.ZS,0.093507296kwh
Row1786,2005,Pre-demographic dividend,PRE,hydroelectric,EG.ELC.HYRO.ZS,43.83602472kwh
Row1786,2015,Pre-demographic dividend,PRE,hydroelectric,EG.ELC.HYRO.ZS,31.61138947kwh
Row1787,2005,Pre-demographic dividend,PRE,natural gas,EG.ELC.NGAS.ZS,23.79510828kwh
Row1787,2015,Pre-demographic dividend,PRE,natural gas,EG.ELC.NGAS.ZS,23.70981143kwh
Row1789,2005,Pre-demographic dividend,PRE,oil,EG.ELC.PETR.ZS,12.88415454kwh
Row1789,2015,Pre-demographic dividend,PRE,oil,EG.ELC.PETR.ZS,14.70899378kwh
Row1791,2005,Pre-demographic dividend,PRE,renewable,EG.ELC.RNWX.ZS,0.994609135kwh
Row1791,2015,Pre-demographic dividend,PRE,renewable,EG.ELC.RNWX.ZS,2.107087477kwh
Row1792,2005,Small states,SST,coal,EG.ELC.COAL.ZS,2.788945726kwh
Row1792,2015,Small states,SST,coal,EG.ELC.COAL.ZS,3.768802106kwh
Row1793,2005,Small states,SST,hydroelectric,EG.ELC.HYRO.ZS,12.07798911kwh
Row1793,2015,Small states,SST,hydroelectric,EG.ELC.HYRO.ZS,11.91101709kwh
Row1794,2005,Small states,SST,natural gas,EG.ELC.NGAS.ZS,43.5844362kwh
Row1794,2015,Small states,SST,natural gas,EG.ELC.NGAS.ZS,52.66276918kwh
Row1796,2005,Small states,SST,oil,EG.ELC.PETR.ZS,15.61829021kwh
Row1796,2015,Small states,SST,oil,EG.ELC.PETR.ZS,7.168428013kwh
Row1798,2005,Small states,SST,renewable,EG.ELC.RNWX.ZS,2.288042143kwh
Row1798,2015,Small states,SST,renewable,EG.ELC.RNWX.ZS,4.841200416kwh
Row1799,2005,South Asia,SAS,coal,EG.ELC.COAL.ZS,55.9676737kwh
Row1799,2015,South Asia,SAS,coal,EG.ELC.COAL.ZS,66.10117862kwh
Row1800,2005,South Asia,SAS,hydroelectric,EG.ELC.HYRO.ZS,17.00725156kwh
Row1800,2015,South Asia,SAS,hydroelectric,EG.ELC.HYRO.ZS,11.49449856kwh
Row1801,2005,South Asia,SAS,natural gas,EG.ELC.NGAS.ZS,16.45467866kwh
Row1801,2015,South Asia,SAS,natural gas,EG.ELC.NGAS.ZS,9.104785196kwh
Row1802,2005,South Asia,SAS,nuclear,EG.ELC.NUCL.ZS,2.315499033kwh
Row1803,2005,South Asia,SAS,oil,EG.ELC.PETR.ZS,6.035283703kwh
