"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","HS6 ID","HS6","Trade Value"
16,"Machines",1685,"Electrical machinery and equipment",168533,"Electrical Resistors",16853310,"Electrical resistors, fixed carbon",1906.9999999999998
16,"Machines",1685,"Electrical machinery and equipment",168533,"Electrical Resistors",16853331,"Wirewound variable resistors, rheostats, etc, <20 wat",552
16,"Machines",1685,"Electrical machinery and equipment",168533,"Electrical Resistors",16853339,"Wirewound variable resistors, rheostats, etc > 20 wat",820
16,"Machines",1685,"Electrical machinery and equipment",168533,"Electrical Resistors",16853340,"Variable resistors, rheostats and potentiometers, nes",404
16,"Machines",1685,"Electrical machinery and equipment",168533,"Electrical Resistors",16853390,"Parts of electrical resistors, rheostats, etc",52.00000000000001
16,"Machines",1685,"Electrical machinery and equipment",168534,"Printed Circuit Boards",16853400,"Electronic printed circuits",52034
16,"Machines",1685,"Electrical machinery and equipment",168535,"High-voltage Protection Equipment",16853510,"Electrical fuses, for voltage > 1kV",187782.00000000003
16,"Machines",1685,"Electrical machinery and equipment",168535,"High-voltage Protection Equipment",16853521,"Automatic circuit breakers for voltage 1-72.5 kV",182632
16,"Machines",1685,"Electrical machinery and equipment",168535,"High-voltage Protection Equipment",16853529,"Automatic circuit breakers for voltage > 72.5 kV",816
16,"Machines",1685,"Electrical machinery and equipment",168535,"High-voltage Protection Equipment",16853530,"Isolating and make-and-break switches, voltage >1 kV",160620
16,"Machines",1685,"Electrical machinery and equipment",168535,"High-voltage Protection Equipment",16853540,"Lightning arresters & voltage or surge limiters > 1kV",354644
16,"Machines",1685,"Electrical machinery and equipment",168535,"High-voltage Protection Equipment",16853590,"Electrical apparatus for voltage > 1kV, nes",99611
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",16853610,"Electrical fuses, for < 1,000 volts",25193
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",16853620,"Automatic circuit breakers for < 1,000 volts",12197
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",16853630,"Electrical circuit protectors nes for < 1,000 volts",87297
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",16853641,"Electrical relays for < 60 volts",3637
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",16853649,"Electrical relays for 60 - 1,000 volts",76761
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",16853650,"Electrical switches for < 1,000 volts, nes",181558
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",16853661,"Electrical lamp-holders, for < 1,000 volts",10
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",16853669,"Electrical plugs and sockets",70440
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",16853690,"Electrical switch, protector, connecter for < 1kV nes",1375005
16,"Machines",1685,"Electrical machinery and equipment",168537,"Electrical Control Boards",16853710,"Electrical control and distribution boards, < 1kV",1594954
16,"Machines",1685,"Electrical machinery and equipment",168537,"Electrical Control Boards",16853720,"Electrical control and distribution boards, > 1kV",3347815
16,"Machines",1685,"Electrical machinery and equipment",168538,"Electrical Power Accessories",16853810,"Elictrical boards, panels, etc, not equipped",3824
16,"Machines",1685,"Electrical machinery and equipment",168538,"Electrical Power Accessories",16853890,"Parts, electric switches, protectors & connectors nes",488890
16,"Machines",1685,"Electrical machinery and equipment",168539,"Electric Filament",16853921,"Filament lamps, tungsten halogen",15705
16,"Machines",1685,"Electrical machinery and equipment",168539,"Electric Filament",16853922,"Filament lamps, of a power <= 200 Watt, > 100 volts",252840
16,"Machines",1685,"Electrical machinery and equipment",168539,"Electric Filament",16853929,"Filament lamps, except ultraviolet or infra-red, nes",4121
16,"Machines",1685,"Electrical machinery and equipment",168539,"Electric Filament",16853931,"Fluorescent lamps, hot cathode",16170
16,"Machines",1685,"Electrical machinery and equipment",168539,"Electric Filament",16853939,"Discharge lamps, other than ultra-violet lamps, nes",159308
16,"Machines",1685,"Electrical machinery and equipment",168539,"Electric Filament",16853940,"Ultra-violet or infra-red lamps, arc lamps",1381
16,"Machines",1685,"Electrical machinery and equipment",168539,"Electric Filament",16853990,"Parts of electric filament or discharge lamps",122042
16,"Machines",1685,"Electrical machinery and equipment",168540,"Cathode Tubes",16854011,"Colour cathode-ray television picture tubes, monitors",201
16,"Machines",1685,"Electrical machinery and equipment",168540,"Cathode Tubes",16854012,"Monochrome cathode-ray picture tubes, monitors",108.00000000000001
16,"Machines",1685,"Electrical machinery and equipment",168540,"Cathode Tubes",16854020,"Television camera tubes and other photo-cathode tubes",19577
16,"Machines",1685,"Electrical machinery and equipment",168540,"Cathode Tubes",16854049,"Microwave tubes, except magnetron/klystron",28291
16,"Machines",1685,"Electrical machinery and equipment",168540,"Cathode Tubes",16854091,"Parts of cathode-ray tubes",238.00000000000003
16,"Machines",1685,"Electrical machinery and equipment",168541,"Semiconductor Devices",16854110,"Diodes, except photosensitive and light emitting",156
16,"Machines",1685,"Electrical machinery and equipment",168541,"Semiconductor Devices",16854129,"Transistors, except photosensitive, > 1 watt",149279
16,"Machines",1685,"Electrical machinery and equipment",168541,"Semiconductor Devices",16854140,"Photosensitive/photovoltaic/LED semiconductor devices",875650
16,"Machines",1685,"Electrical machinery and equipment",168541,"Semiconductor Devices",16854150,"Semiconductor devices, not light sensitive or emittin",2782
16,"Machines",1685,"Electrical machinery and equipment",168541,"Semiconductor Devices",16854190,"Parts of semiconductor devices and similar devices",7760
16,"Machines",1685,"Electrical machinery and equipment",168542,"Integrated Circuits",16854211,"Monolithic integrated circuits, digital",424781
16,"Machines",1685,"Electrical machinery and equipment",168542,"Integrated Circuits",16854290,"Parts of electronic integrated circuits etc",218
16,"Machines",1685,"Electrical machinery and equipment",168543,"Other Electrical Machinery",16854380,"Electrical machines and apparatus, nes",1088172
16,"Machines",1685,"Electrical machinery and equipment",168543,"Other Electrical Machinery",16854390,"Parts of electrical machines and apparatus nes",45519
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",16854411,"Insulated winding wire of copper",73370.00000000001
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",16854419,"Insulated winding wire, nes",185633
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",16854420,"Co-axial cable and other co-axial electric conductors",138475
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",16854430,"Ignition/other wiring sets for vehicles/aircraft/ship",8363
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",16854441,"Electric conductors, nes < 80 volts, with connectors",198010
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",16854449,"Electric conductors, nes < 80 volts, no connectors",2328785
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",16854460,"Electric conductors, for over 1,000 volts, nes",3067170
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",16854470,"Optical fibres and cables",295475
16,"Machines",1685,"Electrical machinery and equipment",168545,"Carbon-based Electronics",16854519,"Carbon and graphite electrodes, except for furnaces",81
16,"Machines",1685,"Electrical machinery and equipment",168545,"Carbon-based Electronics",16854590,"Battery carbons  and carbon electrical items nes",247
16,"Machines",1685,"Electrical machinery and equipment",168546,"Electrical Insulators",16854610,"Electrical insulators of glass",180578
16,"Machines",1685,"Electrical machinery and equipment",168546,"Electrical Insulators",16854620,"Electrical insulators of ceramics",114465
16,"Machines",1685,"Electrical machinery and equipment",168546,"Electrical Insulators",16854690,"Electrical insulators, except glass/ceramics",61118
16,"Machines",1685,"Electrical machinery and equipment",168547,"Metal Insulating Fittings",16854720,"Electrical insulating fittings of plastics",14523
16,"Machines",1685,"Electrical machinery and equipment",168547,"Metal Insulating Fittings",16854790,"Electrical insulating fittings except plastic/ceramic",250691.00000000003
16,"Machines",1685,"Electrical machinery and equipment",168548,"Electrical Parts",16854800,"Electrical parts of machinery and apparatus, nes",7583
17,"Transportation",1786,"Railway and other rolling stock",178606,"Railway Freight Cars",17860610,"Railway tank cars",24914
17,"Transportation",1786,"Railway and other rolling stock",178607,"Locomotive Parts",17860729,"Brakes except air, parts for railway rolling stock",272
17,"Transportation",1786,"Railway and other rolling stock",178607,"Locomotive Parts",17860791,"Railway locomotive parts nes",5445
17,"Transportation",1786,"Railway and other rolling stock",178609,"Shipping containers",17860900,"Shipping containers designed and equipped for one or more modes of transport.",388328
17,"Transportation",1787,"Vehicles and their parts",178701,"Tractors",17870110,"Pedestrian controlled tractors",53543
17,"Transportation",1787,"Vehicles and their parts",178701,"Tractors",17870120,"Road tractors for semi-trailers (truck tractors)",11143078
17,"Transportation",1787,"Vehicles and their parts",178701,"Tractors",17870190,"Wheeled tractors nes",524252
17,"Transportation",1787,"Vehicles and their parts",178702,"Buses",17870210,"Diesel powered buses",6440013
17,"Transportation",1787,"Vehicles and their parts",178702,"Buses",17870290,"Buses except diesel powered",1159522
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",17870321,"Micro Cars",4555226
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",17870322,"Small Sized Cars",715181
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",17870323,"Medium Sized Cars",53316171
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",17870324,"Large Sized Cars",21571309
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",17870331,"Small Diesel Engine Cars",18745
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",17870332,"Medium Diesel Engine Cars",79239
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",17870333,"Large Diesel Engine Cars",8004213
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",17870390,"Other Vehicles Including Gas Turbine Powered",71637
17,"Transportation",1787,"Vehicles and their parts",178704,"Delivery Trucks",17870410,"Dump trucks designed for off-highway use",92604
17,"Transportation",1787,"Vehicles and their parts",178704,"Delivery Trucks",17870421,"Diesel powered trucks weighing < 5 tonnes",13912539
17,"Transportation",1787,"Vehicles and their parts",178704,"Delivery Trucks",17870422,"Diesel powered trucks weighing 5-20 tonnes",4615457
17,"Transportation",1787,"Vehicles and their parts",178704,"Delivery Trucks",17870423,"Diesel powered trucks weighing > 20 tonnes",22217770.000000004
17,"Transportation",1787,"Vehicles and their parts",178704,"Delivery Trucks",17870431,"Spark ignition engine trucks weighing < 5 tonnes",6469702
17,"Transportation",1787,"Vehicles and their parts",178704,"Delivery Trucks",17870432,"Spark ignition engine trucks weighing > 5 tonnes",211027.00000000003
17,"Transportation",1787,"Vehicles and their parts",178704,"Delivery Trucks",17870490,"Trucks nes",112905
17,"Transportation",1787,"Vehicles and their parts",178705,"Specialized Vehicles",17870510,"Mobile cranes",1507513
17,"Transportation",1787,"Vehicles and their parts",178705,"Specialized Vehicles",17870520,"Mobile drilling derricks",22487
17,"Transportation",1787,"Vehicles and their parts",178705,"Specialized Vehicles",17870540,"Mobile concrete mixers",170704
17,"Transportation",1787,"Vehicles and their parts",178705,"Specialized Vehicles",17870590,"Special purpose motor vehicles nes",764821
17,"Transportation",1787,"Vehicles and their parts",178706,"Vehicle Chassis",17870600,"Motor vehicle chassis fitted with engine",80446
17,"Transportation",1787,"Vehicles and their parts",178707,"Vehicle Bodies",17870790,"Bodies for tractors, buses, trucks etc",1710109
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870810,"Bumpers and parts thereof for motor vehicles",103871
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870821,"Safety seat belts for motor vehicles",2524
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870829,"Parts and accessories of bodies nes for motor vehicle",105152
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870839,"Brake system parts except linings for motor vehicles",375697
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870840,"Transmissions for motor vehicles",88339
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870850,"Drive axles with differential for motor vehicles",83741.00000000001
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870870,"Wheels including parts/accessories for motor vehicles",320007
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870880,"Shock absorbers for motor vehicles",271272
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870891,"Radiators for motor vehicles",107665.99999999999
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870892,"Mufflers and exhaust pipes for motor vehicles",1287
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870893,"Clutches and parts thereof for motor vehicles",691123
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870894,"Steering wheels, columns & boxes for motor vehicles",62679
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870899,"Motor vehicle parts nes",8139419
17,"Transportation",1787,"Vehicles and their parts",178709,"Work Trucks",17870990,"Work truck parts",576435
17,"Transportation",1787,"Vehicles and their parts",178711,"Motorcycles",17871110,"Motorcycles, spark ignition engine of < 50 cc",21711
17,"Transportation",1787,"Vehicles and their parts",178711,"Motorcycles",17871120,"Motorcycles, spark ignition engine of 50-250 cc",908790
17,"Transportation",1787,"Vehicles and their parts",178711,"Motorcycles",17871130,"Motorcycles, spark ignition engine of 250-500 cc",89923.99999999999
17,"Transportation",1787,"Vehicles and their parts",178711,"Motorcycles",17871190,"Motorcycles with other than a spark ignition engine",50779.99999999999
17,"Transportation",1787,"Vehicles and their parts",178712,"Bicycles",17871200,"Bicycles, other cycles, not motorized",145949
17,"Transportation",1787,"Vehicles and their parts",178713,"Wheelchairs",17871310,"Wheelchairs not mechanically propelled",24829.000000000004
17,"Transportation",1787,"Vehicles and their parts",178713,"Wheelchairs",17871390,"Wheelchairs, mechanically propelled",10142
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",17871419,"Motorcycle parts except saddles",129304
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",17871420,"Wheelchair parts",27257
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",17871491,"Bicycle frames and forks, and parts thereof",1660
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",17871492,"Bicycle wheel rims and spokes",16713
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",17871494,"Bicycle brakes, parts thereof",3844
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",17871496,"Bicycle pedals/crank-gear, parts thereof",8413
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",17871499,"Bicycle parts nes",286250
17,"Transportation",1787,"Vehicles and their parts",178715,"Baby Carriages",17871500,"Baby carriages and parts thereof",455.99999999999994
17,"Transportation",1787,"Vehicles and their parts",178716,"Trailers",17871610,"Trailers for housing or camping",73110
17,"Transportation",1787,"Vehicles and their parts",178716,"Trailers",17871620,"Trailers for agricultural purposes",72782
17,"Transportation",1787,"Vehicles and their parts",178716,"Trailers",17871631,"Tanker trailers and semi-trailers",898047
17,"Transportation",1787,"Vehicles and their parts",178716,"Trailers",17871639,"Trailers nes for the transport of goods",3602263
17,"Transportation",1787,"Vehicles and their parts",178716,"Trailers",17871640,"Trailers, semi-trailers nes",468870
17,"Transportation",1787,"Vehicles and their parts",178716,"Trailers",17871680,"Wheelbarrows, hand-carts, rickshaws etc",42983
17,"Transportation",1787,"Vehicles and their parts",178716,"Trailers",17871690,"Trailer/non-mechanically propelled vehicle parts nes",61022
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178802,"Planes, Helicopters, and/or Spacecraft",17880211,"Helicopters of an unladen weight < 2,000 kg",61169
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178802,"Planes, Helicopters, and/or Spacecraft",17880212,"Helicopters of an unladen weight > 2,000 kg",110616
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178803,"Aircraft Parts",17880310,"Aircraft propellers, rotors and parts thereof",2926
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178803,"Aircraft Parts",17880320,"Aircraft under-carriages and parts thereof",206051
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178803,"Aircraft Parts",17880330,"Aircraft parts nes",36086
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178803,"Aircraft Parts",17880390,"Parts of balloons, dirigibles, spacecraft",2656
17,"Transportation",1789,"Ships, boats and floating structures",178901,"Passenger and Cargo Ships",17890110,"Cruise ships, excursion boats, ferry boats",77783
17,"Transportation",1789,"Ships, boats and floating structures",178903,"Recreational Boats",17890391,"Sailboats, with or without auxiliary motor",6900
17,"Transportation",1789,"Ships, boats and floating structures",178903,"Recreational Boats",17890392,"Motorboats, other than outboard motorboats",24090
17,"Transportation",1789,"Ships, boats and floating structures",178903,"Recreational Boats",17890399,"Rowing boats, canoes, pleasure boats except sail/powe",164135.00000000003
17,"Transportation",1789,"Ships, boats and floating structures",178906,"Other Sea Vessels",17890600,"Warships, lifeboats, hospital ships, vessels nes",615554
17,"Transportation",1789,"Ships, boats and floating structures",178907,"Other Floating Structures",17890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",5400
18,"Instruments",1890,"Instruments and apparatus",189001,"Optical Fibers",18900110,"Optical fibres, except for telecommunications",1119
18,"Instruments",1890,"Instruments and apparatus",189001,"Optical Fibers",18900140,"Spectacle lenses of glass",1518
18,"Instruments",1890,"Instruments and apparatus",189001,"Optical Fibers",18900150,"Spectacle lenses of other materials",11432
18,"Instruments",1890,"Instruments and apparatus",189002,"Mirrors and Lenses",18900211,"Objective lenses for cameras, projectors, etc",3265
18,"Instruments",1890,"Instruments and apparatus",189002,"Mirrors and Lenses",18900219,"Objective lenses, nes",1792
18,"Instruments",1890,"Instruments and apparatus",189002,"Mirrors and Lenses",18900220,"Optical filters",1496
18,"Instruments",1890,"Instruments and apparatus",189003,"Eyewear Frames",18900311,"Frames & mountings for spectacles etc, of plastic",490
18,"Instruments",1890,"Instruments and apparatus",189003,"Eyewear Frames",18900319,"Frames & mountings for spectacles etc, except plastic",866
18,"Instruments",1890,"Instruments and apparatus",189004,"Eyewear",18900410,"Sunglasses",34717
18,"Instruments",1890,"Instruments and apparatus",189004,"Eyewear",18900490,"Spectacles, goggles except sunglasses",25296
18,"Instruments",1890,"Instruments and apparatus",189005,"Binoculars and Telescopes",18900590,"Parts and accessories for binoculars, telescopes, etc",43700
18,"Instruments",1890,"Instruments and apparatus",189006,"Cameras",18900640,"Instant print cameras",10280.999999999998
18,"Instruments",1890,"Instruments and apparatus",189006,"Cameras",18900651,"Cameras, single lens reflex, for roll film <= 35 mm",45038.00000000001
18,"Instruments",1890,"Instruments and apparatus",189006,"Cameras",18900659,"Photographic, other than cinematographic cameras nes",4880
18,"Instruments",1890,"Instruments and apparatus",189008,"Image Projectors",18900830,"Image projectors, except slide/microform",221
18,"Instruments",1890,"Instruments and apparatus",189009,"Photocopiers",18900912,"Electrostatic photo-copyers, indirect process",53264
18,"Instruments",1890,"Instruments and apparatus",189010,"Photo Lab Equipment",18901020,"Equipment for photographic laboratories nes",1194
18,"Instruments",1890,"Instruments and apparatus",189010,"Photo Lab Equipment",18901030,"Projection screens",2990
18,"Instruments",1890,"Instruments and apparatus",189011,"Microscopes",18901180,"Microscopes, optical, nes",212637.00000000003
18,"Instruments",1890,"Instruments and apparatus",189011,"Microscopes",18901190,"Parts and accessories for optical microscopes",51
18,"Instruments",1890,"Instruments and apparatus",189012,"Non-optical Microscopes",18901210,"Microscopes except optical, diffraction apparatus",246.00000000000003
18,"Instruments",1890,"Instruments and apparatus",189014,"Compasses",18901420,"Instruments nes for aeronautical/space navigation",21885
18,"Instruments",1890,"Instruments and apparatus",189014,"Compasses",18901480,"Navigational instruments and appliances nes",7353
18,"Instruments",1890,"Instruments and apparatus",189014,"Compasses",18901490,"Parts and accessories for navigational instruments",782
18,"Instruments",1890,"Instruments and apparatus",189015,"Surveying Equipment",18901520,"Theodolites and tacheometers",522
18,"Instruments",1890,"Instruments and apparatus",189015,"Surveying Equipment",18901530,"Surveying levels",2819
18,"Instruments",1890,"Instruments and apparatus",189015,"Surveying Equipment",18901540,"Photogrammetrical surveying instruments, appliances",8109
18,"Instruments",1890,"Instruments and apparatus",189015,"Surveying Equipment",18901580,"Surveying, etc instruments nes",1349548
18,"Instruments",1890,"Instruments and apparatus",189015,"Surveying Equipment",18901590,"Parts and accessories for surveying etc instruments",14939
18,"Instruments",1890,"Instruments and apparatus",189016,"Balances",18901600,"Balances of a sensitivity of 50 milligram or better",2816.9999999999995
18,"Instruments",1890,"Instruments and apparatus",189017,"Drafting Tools",18901720,"Drawing, marking-out, instruments nes, slide rules",4
18,"Instruments",1890,"Instruments and apparatus",189017,"Drafting Tools",18901730,"Micrometers, callipers and gauges",6380
18,"Instruments",1890,"Instruments and apparatus",189017,"Drafting Tools",18901780,"Instruments for measuring length, hand use, nes",7860.000000000001
18,"Instruments",1890,"Instruments and apparatus",189018,"Medical Instruments",18901811,"Electro-cardiographs",2173
18,"Instruments",1890,"Instruments and apparatus",189018,"Medical Instruments",18901819,"Electro-diagnostic apparatus, nes",168069
18,"Instruments",1890,"Instruments and apparatus",189018,"Medical Instruments",18901820,"Ultra-violet or infra-red ray apparatus",218
18,"Instruments",1890,"Instruments and apparatus",189018,"Medical Instruments",18901831,"Syringes, with or without needles",243591
18,"Instruments",1890,"Instruments and apparatus",189018,"Medical Instruments",18901832,"Tubular metal needles and needles for sutures",14667
18,"Instruments",1890,"Instruments and apparatus",189018,"Medical Instruments",18901839,"Needles, catheters, cannulae etc, (medical)",50383
18,"Instruments",1890,"Instruments and apparatus",189018,"Medical Instruments",18901849,"Instruments and appliances, used in dentistry",35133
18,"Instruments",1890,"Instruments and apparatus",189018,"Medical Instruments",18901850,"Ophthalmic instruments and appliances",16084
18,"Instruments",1890,"Instruments and apparatus",189018,"Medical Instruments",18901890,"Instruments, appliances for medical, etc science, nes",1377799
18,"Instruments",1890,"Instruments and apparatus",189019,"Therapeutic Appliances",18901910,"Massage and psychological aptitude-test apparatus",2892
18,"Instruments",1890,"Instruments and apparatus",189019,"Therapeutic Appliances",18901920,"Therapeutic respiration apparatus",64388
18,"Instruments",1890,"Instruments and apparatus",189020,"Breathing Appliances",18902000,"Breathing appliances and gas masks",117222
18,"Instruments",1890,"Instruments and apparatus",189021,"Orthopedic Appliances",18902119,"Orthopaedic/fracture appliances, nes",5250
18,"Instruments",1890,"Instruments and apparatus",189021,"Orthopedic Appliances",18902130,"Artificial body parts, aids and appliances, etc",5958
18,"Instruments",1890,"Instruments and apparatus",189021,"Orthopedic Appliances",18902190,"Orthopaedic appliances, nes",1453
18,"Instruments",1890,"Instruments and apparatus",189022,"X-Ray Equipment",18902211,"Medical X-ray apparatus",814443
18,"Instruments",1890,"Instruments and apparatus",189022,"X-Ray Equipment",18902219,"Non-medical X-ray equipment",87738
18,"Instruments",1890,"Instruments and apparatus",189022,"X-Ray Equipment",18902230,"X-ray tubes",2420
18,"Instruments",1890,"Instruments and apparatus",189022,"X-Ray Equipment",18902290,"Parts and accessories for radiation apparatus",1531
18,"Instruments",1890,"Instruments and apparatus",189023,"Instructional Models",18902300,"Instruments, apparatus and models, for demonstration",49750.00000000001
18,"Instruments",1890,"Instruments and apparatus",189024,"Tensile Testing Machines",18902410,"Machines for testing mechanical properties of metals",1376
18,"Instruments",1890,"Instruments and apparatus",189024,"Tensile Testing Machines",18902480,"Machines for testing mechanical properties nes",68726
18,"Instruments",1890,"Instruments and apparatus",189024,"Tensile Testing Machines",18902490,"Parts and accessories of material testing equipment",282
18,"Instruments",1890,"Instruments and apparatus",189025,"Hydrometers",18902511,"Thermometers, liquid-filled",1110
18,"Instruments",1890,"Instruments and apparatus",189025,"Hydrometers",18902519,"Thermometers, except liquid filled",125419
18,"Instruments",1890,"Instruments and apparatus",189025,"Hydrometers",18902580,"Hydrometer, pyrometer, hygrometer, alone or combined",38702
18,"Instruments",1890,"Instruments and apparatus",189025,"Hydrometers",18902590,"Parts and accessories for thermometers, etc",81843
18,"Instruments",1890,"Instruments and apparatus",189026,"Gas and Liquid Flow Measuring Instruments",18902610,"Equipment to measure or check liquid flow or level",344737
18,"Instruments",1890,"Instruments and apparatus",189026,"Gas and Liquid Flow Measuring Instruments",18902620,"Equipment to measure or check pressure",545654
18,"Instruments",1890,"Instruments and apparatus",189026,"Gas and Liquid Flow Measuring Instruments",18902680,"Equipment to measure, check gas/liquid properties nes",111462
18,"Instruments",1890,"Instruments and apparatus",189026,"Gas and Liquid Flow Measuring Instruments",18902690,"Parts of equipment to measure or check fluid variable",80807
18,"Instruments",1890,"Instruments and apparatus",189027,"Chemical Analysis Instruments",18902710,"Gas/smoke analysis apparatus",159677
18,"Instruments",1890,"Instruments and apparatus",189027,"Chemical Analysis Instruments",18902730,"Spectrometers, spectrophotometers, etc using light",72963
18,"Instruments",1890,"Instruments and apparatus",189027,"Chemical Analysis Instruments",18902750,"Instruments nes using optical radiations",123764
18,"Instruments",1890,"Instruments and apparatus",189027,"Chemical Analysis Instruments",18902780,"Instruments and apparatus for physical or chemical analysis (including COVID-19 diagnostic test equipment)",371405
18,"Instruments",1890,"Instruments and apparatus",189027,"Chemical Analysis Instruments",18902790,"Microtomes, parts of scientific analysis equipment",142943
18,"Instruments",1890,"Instruments and apparatus",189028,"Utility Meters",18902810,"Gas supply/production/calibration meters",34950
18,"Instruments",1890,"Instruments and apparatus",189028,"Utility Meters",18902820,"Liquid supply, production and calibrating meters",119531.00000000001
18,"Instruments",1890,"Instruments and apparatus",189028,"Utility Meters",18902830,"Electricity supply, production and calibrating meters",407463.99999999994
18,"Instruments",1890,"Instruments and apparatus",189029,"Revolution Counters",18902910,"Revolution counters/taximeters/mileometers/pedometers",13513
18,"Instruments",1890,"Instruments and apparatus",189029,"Revolution Counters",18902920,"Speed indicators, tachometers, stroboscopes",6129
18,"Instruments",1890,"Instruments and apparatus",189029,"Revolution Counters",18902990,"Parts and accessories of revolution counters, etc",1533
18,"Instruments",1890,"Instruments and apparatus",189030,"Oscilloscopes",18903010,"Instruments to measure or detect ionising radiations",67
18,"Instruments",1890,"Instruments and apparatus",189030,"Oscilloscopes",18903031,"Electrical multimeters",20486.000000000004
18,"Instruments",1890,"Instruments and apparatus",189030,"Oscilloscopes",18903039,"Ammeters, voltmeters, ohm meters, etc, non-recording",48618
18,"Instruments",1890,"Instruments and apparatus",189030,"Oscilloscopes",18903081,"Electrical measurement recording instruments",19047
18,"Instruments",1890,"Instruments and apparatus",189030,"Oscilloscopes",18903089,"Electrical measurement instruments nes",178887
18,"Instruments",1890,"Instruments and apparatus",189030,"Oscilloscopes",18903090,"Parts & accessories, electrical measuring instruments",43560
18,"Instruments",1890,"Instruments and apparatus",189031,"Other Measuring Instruments",18903110,"Machines for balancing mechanical parts, nes",35267
18,"Instruments",1890,"Instruments and apparatus",189031,"Other Measuring Instruments",18903120,"Test benches for measuring or checking equipment",6503
18,"Instruments",1890,"Instruments and apparatus",189031,"Other Measuring Instruments",18903140,"Optical instruments and appliances, nes",982
18,"Instruments",1890,"Instruments and apparatus",189031,"Other Measuring Instruments",18903180,"Measuring or checking equipment, nes",306649
18,"Instruments",1890,"Instruments and apparatus",189031,"Other Measuring Instruments",18903190,"Parts and access for measuring, checking equipment ne",124135
18,"Instruments",1890,"Instruments and apparatus",189032,"Thermostats",18903210,"Thermostats",171576
18,"Instruments",1890,"Instruments and apparatus",189032,"Thermostats",18903281,"Hydraulic and pneumatic automatic controls",666139
