"date","year","location","locality","magnitude","x_missing","x_of_deaths","x_of_injuries","damage_in_millions","damages_dollars","houses_damaged","houses_destroyed","latitude","longitude"
"5/1/2010",2010,"INDIA","CHAMOLI",4.5,NA,NA,NA,NA,NA,NA,NA,30.099,80.026
"5/6/2010",2010,"PERU","TACNA",6.2,NA,NA,11,NA,NA,NA,NA,-18.058,-70.547
"5/9/2010",2010,"INDONESIA","N. SUMATRA",7.2,NA,NA,NA,NA,NA,NA,NA,3.748,96.018
"5/14/2010",2010,"ALGERIA","NORTHERN",5.2,NA,2,43,NA,NA,NA,NA,35.9,4.12
"5/16/2010",2010,"PUERTO RICO","LARES, VEGA BAJA",5.8,NA,NA,NA,NA,NA,NA,NA,18.4,-67.07
"5/29/2010",2010,"ANATAHAN REGION, N. MARIANA ISLANDS","",4.4,NA,NA,NA,NA,NA,NA,NA,16.591,145.682
"6/12/2010",2010,"INDIA","LITTLE NICOBAR ISLAND",7.5,NA,NA,NA,NA,NA,NA,NA,7.881,91.936
"6/15/2010",2010,"CALIFORNIA","OCOTILLO",5.8,NA,NA,NA,NA,NA,NA,NA,32.7,-115.921
"6/16/2010",2010,"INDONESIA","NEW GUINEA",7,NA,17,NA,NA,NA,NA,2556,-2.174,136.543
"6/18/2010",2010,"INDIA","ANDAMAN ISLANDS",5.9,NA,NA,NA,NA,NA,NA,NA,13.197,93.087
"6/22/2010",2010,"INDIA","TAULI",5.2,NA,NA,NA,NA,NA,NA,NA,29.872,80.428
"6/23/2010",2010,"CANADA","QUEBEC",5.2,NA,NA,NA,NA,NA,NA,NA,45.88,-75.48
"6/30/2010",2010,"MEXICO","SAN ANDRES HUAXPALTEPEC",6.2,NA,1,NA,NA,NA,NA,NA,16.396,-97.782
"7/20/2010",2010,"IRAN","FARSINAJ",5.8,NA,1,32,NA,NA,NA,NA,27.022,53.861
"7/23/2010",2010,"PHILIPPINES","CELEBES SEA",7.6,NA,NA,NA,NA,NA,NA,NA,6.486,123.467
"7/30/2010",2010,"IRAN","TORBET-I-HEYDARIYEH",5.4,NA,NA,274,NA,NA,NA,NA,35.217,59.308
"8/10/2010",2010,"VANUATU ISLANDS","",7.2,NA,NA,NA,NA,NA,NA,NA,-17.541,168.069
"8/12/2010",2010,"ECUADOR","MANTA, GUAYAQUIL, LOJA",7.1,NA,NA,NA,NA,NA,NA,NA,-1.266,-77.306
"8/13/2010",2010,"GUAM, NORTHERN MARIANA ISLANDS","",6.9,NA,NA,NA,NA,NA,NA,NA,12.484,141.476
"8/27/2010",2010,"IRAN","DAMGHAN-TORUD",5.7,NA,3,200,NA,NA,NA,700,35.49,54.47
"8/29/2010",2010,"CHINA","SICHUAN PROVINCE",4.9,NA,NA,14,NA,NA,1001,NA,27.197,103.005
"9/3/2010",2010,"NEW ZEALAND","CHRISTCHURCH",7,NA,NA,2,6500,6500000000,NA,NA,-43.522,171.83
"9/6/2010",2010,"NEW ZEALAND","SOUTH ISLAND",5,NA,NA,NA,NA,NA,NA,NA,-43.57,172.388
"9/6/2010",2010,"NEW ZEALAND","NORTH ISLAND",5.1,NA,NA,NA,NA,NA,NA,NA,-40.433,176.818
"9/7/2010",2010,"NEW ZEALAND","SOUTH ISLAND",5,NA,NA,NA,NA,NA,NA,NA,-43.598,172.69
"9/10/2010",2010,"BANGLADESH","NARAYANGANJ",4.8,NA,NA,NA,NA,NA,NA,NA,23.407,90.648
"9/27/2010",2010,"IRAN","SHIRAZ",5.8,NA,1,3,NA,NA,NA,NA,29.647,51.665
"10/10/2010",2010,"PAKISTAN","KHANPUR, HARIPUR",5.2,NA,1,15,NA,NA,100,NA,33.869,72.887
"10/25/2010",2010,"INDONESIA","SUMATRA",7.8,NA,431,NA,39,39000000,NA,700,-3.487,100.082
"11/3/2010",2010,"BALKANS NW","SERBIA",5.5,NA,2,100,NA,NA,5000,1000,43.76,20.673
"11/6/2010",2010,"IRAN","DORUD-RAZAN",4.9,NA,NA,104,NA,NA,NA,NA,33.37,48.94
"11/12/2010",2010,"PAKISTAN","QUETTA",4.7,NA,NA,12,NA,NA,NA,NA,30.178,67.117
"12/16/2010",2010,"ETHIOPIA","JIMA, HOSA'INA, SHENK'OLA, WENJELA",5.1,NA,NA,NA,NA,NA,NA,NA,7.521,37.839
"12/19/2010",2010,"OKLAHOMA","LUTHER",3.7,NA,NA,NA,NA,NA,NA,NA,35.827,-96.772
"12/20/2010",2010,"IRAN","KERMAN",6.5,NA,7,25,NA,NA,1800,NA,28.412,59.18
"12/21/2010",2010,"JAPAN","BONIN ISLANDS",7.4,NA,NA,NA,NA,NA,NA,NA,26.901,143.698
"12/25/2010",2010,"VANUATU ISLANDS","",7.3,NA,NA,4,NA,NA,NA,NA,-19.702,167.947
"12/25/2010",2010,"NEW ZEALAND","CHRISTCHURCH",4.5,NA,NA,NA,NA,NA,20,NA,-43.55,172.647
"1/5/2011",2011,"IRAN","FARS PROVINCE",4.5,NA,NA,16,NA,NA,NA,NA,30.16,51.62
"1/9/2011",2011,"VANUATU ISLANDS","",6.5,NA,NA,NA,NA,NA,NA,NA,-19.157,168.311
"1/18/2011",2011,"PAKISTAN","GARHI KHAIRO, QUETTA, BALOCHISTAN",7.2,NA,3,NA,NA,NA,200,NA,28.777,63.951
"2/1/2011",2011,"CHINA","YUNNAN PROVINCE",4.8,NA,NA,1,NA,NA,700,NA,24.693,97.943
"2/4/2011",2011,"MYANMAR (BURMA)","MONYWA",6.3,NA,1,NA,NA,NA,NA,NA,24.618,94.68
"2/11/2011",2011,"CHILE","OFF COAST CENTRAL",6.8,NA,NA,NA,NA,NA,NA,NA,-36.474,-73.125
"2/17/2011",2011,"COLORADO","PAONIA",3.1,NA,NA,NA,NA,NA,NA,NA,38.947,-107.497
"2/21/2011",2011,"NEW ZEALAND","CHRISTCHURCH, LYTTELTON",6.1,NA,181,1500,15000,15000000000,NA,100000,-43.583,172.68
"3/3/2011",2011,"PHILIPPINES","MINDANAO",5.5,NA,NA,NA,NA,NA,NA,NA,9.457,125.935
"3/9/2011",2011,"JAPAN","HONSHU",7.5,NA,NA,NA,NA,NA,NA,NA,38.435,142.842
"3/10/2011",2011,"CHINA","YUNNAN PROVINCE",5.5,NA,25,250,NA,NA,12528,1039,24.719,97.969
"3/11/2011",2011,"JAPAN","HONSHU",9.1,NA,18453,6152,220085.456,220085456000,273796,127511,38.297,142.372
"3/11/2011",2011,"JAPAN","NEAR E COAST HONSHU",7.9,NA,NA,NA,NA,NA,NA,NA,36.281,141.111
"3/11/2011",2011,"JAPAN","OFF EAST COAST HONSHU",7.6,NA,NA,NA,NA,NA,NA,NA,38.058,144.59
"3/24/2011",2011,"MYANMAR","TACHILEK",6.8,NA,75,123,3.6,3600000,10104,NA,20.687,99.822
"4/4/2011",2011,"NEPAL-INDIA","UTTARAKHAND, UTTAR PRADESH",5.4,NA,NA,NA,NA,NA,NA,NA,29.698,80.754
"4/7/2011",2011,"JAPAN","NEAR E COAST HONSHU",7.1,NA,3,132,NA,NA,NA,NA,38.276,141.588
"4/10/2011",2011,"CHINA","SICHUAN PROVINCE",5.1,NA,NA,NA,NA,NA,NA,NA,31.373,100.757
"4/11/2011",2011,"JAPAN","HONSHU",6.6,NA,7,NA,NA,NA,NA,3,37.001,140.401
"4/24/2011",2011,"INDONESIA","SULAWESI",6.1,NA,NA,14,NA,NA,NA,NA,-4.586,122.771
"5/11/2011",2011,"SPAIN","LORCA",5.1,NA,10,NA,NA,NA,NA,NA,37.699,-1.672
"5/19/2011",2011,"TURKEY","SIMAV",4.3,NA,2,125,NA,NA,NA,NA,39.12,29.04
"6/8/2011",2011,"CHINA","XINJIANG PROVINCE",5.3,NA,NA,8,NA,NA,50,NA,43.015,88.247
"6/13/2011",2011,"NEW ZEALAND","SOUTH ISLAND",6,NA,1,45,3000,3000000000,NA,100,-43.564,172.743
"6/20/2011",2011,"CHINA","YUNNAN PROVINCE",5.3,NA,NA,4,NA,NA,NA,NA,25.075,98.721
"6/24/2011",2011,"ALASKA","ALEUTIAN ISLANDS",7.3,NA,NA,NA,NA,NA,NA,NA,52.05,-171.836
"6/26/2011",2011,"CHINA","QINGHAI PROVINCE",5.3,NA,NA,NA,NA,NA,NA,10,32.447,95.948
"7/6/2011",2011,"NEW ZEALAND","KERMADEC ISLANDS",7.6,NA,NA,NA,NA,NA,NA,NA,-29.539,-176.34
"7/10/2011",2011,"JAPAN","HONSHU",7,NA,NA,NA,NA,NA,NA,NA,38.034,143.264
"7/19/2011",2011,"UZBEKISTAN","FARGONA, VIOLYATI",6.1,NA,14,86,NA,NA,NA,NA,40.081,71.41
"8/9/2011",2011,"CHINA","YUNNAN PROVINCE",5,NA,NA,3,NA,NA,22823,NA,24.932,98.73
"8/11/2011",2011,"CHINA","XINJIANG PROVINCE",5.7,NA,NA,21,NA,NA,NA,NA,39.955,77.028
"8/20/2011",2011,"VANUATU ISLANDS","",7.1,NA,NA,NA,NA,NA,NA,NA,-18.365,168.143
"8/20/2011",2011,"VANUATU ISLANDS","",7,NA,NA,NA,NA,NA,NA,NA,-18.311,168.218
"8/23/2011",2011,"COLORADO","SEGUNDO",5.4,NA,NA,NA,NA,NA,NA,NA,37.063,-104.701
"8/23/2011",2011,"VIRGINIA","LOUISA COUNTY, MARYLAND, WASHINGTON D.C.",5.8,NA,NA,NA,NA,NA,NA,NA,37.936,-77.933
"9/2/2011",2011,"ALASKA","ALEUTIAN ISLANDS",6.8,NA,NA,NA,NA,NA,NA,NA,52.171,-171.708
"9/5/2011",2011,"INDONESIA","SUMATRA",6.7,NA,10,NA,NA,NA,NA,NA,2.965,97.893
"9/7/2011",2011,"INDIA","DELHI",4.3,NA,NA,1,NA,NA,NA,NA,28.724,77.189
"9/18/2011",2011,"INDIA","SIKKIM",6.9,NA,111,177,22.3,22300000,6000,NA,27.73,88.155
"9/19/2011",2011,"GUATEMALA","CUILAPA SANTA ROSA",5.6,NA,1,NA,NA,NA,NA,NA,14.186,-90.238
"10/20/2011",2011,"INDIA","GUJARAT",5,NA,NA,34,NA,NA,3000,NA,21.211,70.533
"10/21/2011",2011,"KERMADEC ISLANDS","",7.4,NA,NA,NA,NA,NA,NA,NA,-28.993,-176.238
"10/23/2011",2011,"TURKEY","ERCIS, VAN",7.1,NA,604,2608,1500,1500000000,4882,5739,38.722,43.513
"10/28/2011",2011,"PERU","SAN VICENTE DE CANETE",6.9,NA,1,103,NA,NA,NA,134,-14.438,-75.966
"10/29/2011",2011,"INDIA","SIKKIM",3.5,NA,2,NA,NA,NA,NA,NA,27.449,88.684
"10/29/2011",2011,"ECUADOR","POMASQUI",4,NA,NA,NA,NA,NA,NA,NA,-0.13,-78.37
"11/1/2011",2011,"CHINA","XINJIANG PROVINCE",5.6,NA,NA,NA,10.5,10500000,NA,2453,43.648,82.437
"11/6/2011",2011,"OKLAHOMA","SPARKS",5.7,NA,NA,2,NA,NA,NA,14,35.532,-96.765
"11/7/2011",2011,"PHILIPPINES","MINDANAO",5,NA,NA,31,NA,NA,23,NA,7.904,125.185
"11/8/2011",2011,"OKLAHOMA","SPARKS, PRAGUE",5,NA,NA,NA,NA,NA,NA,NA,35.531,-96.788
"11/9/2011",2011,"TURKEY","VAN",5.7,NA,40,NA,NA,NA,NA,NA,38.429,43.229
"11/21/2011",2011,"INDIA","ASSAM",5.8,NA,NA,NA,NA,NA,NA,NA,24.955,95.236
"11/24/2011",2011,"EL SALVADOR-GUATEMALA","",5.1,NA,NA,NA,NA,NA,80,NA,13.297,-87.898
"12/1/2011",2011,"CHINA","XINJIANG PROVINCE",5.3,NA,NA,NA,NA,NA,300,NA,38.31,76.888
"12/3/2011",2011,"NEW ZEALAND","COOK STRAIT",5.3,NA,NA,NA,NA,NA,NA,NA,-41.364,174.315
"12/11/2011",2011,"MEXICO","GUERRERO",6.4,NA,2,5,NA,NA,70,NA,17.844,-99.963
"12/23/2011",2011,"NEW ZEALAND","SOUTH ISLAND",5.8,NA,NA,60,NA,NA,NA,NA,-43.49,172.8
"12/27/2011",2011,"RUSSIA","KYZYL",6.7,NA,NA,NA,NA,NA,NA,NA,51.842,95.911
"1/19/2012",2012,"IRAN","KHORASAN-E-RAZAVI",5.3,NA,NA,238,NA,NA,NA,NA,36.288,58.835
"1/30/2012",2012,"PERU","ICA",6.4,NA,NA,119,NA,NA,NA,NA,-14.168,-75.635
"2/2/2012",2012,"VANUATU ISLANDS","",7,NA,NA,NA,NA,NA,NA,NA,-17.827,167.133
"2/6/2012",2012,"PHILIPPINES","NEGROS ORIENTAL PROVINCE",6.7,62,51,112,15,15000000,NA,15000,9.999,123.206
"2/26/2012",2012,"TAIWAN","PINGTUNG",5.9,NA,NA,NA,NA,NA,NA,NA,22.661,120.891
"2/27/2012",2012,"IRAN","RAVAR",5.2,NA,NA,6,NA,NA,NA,NA,31.428,56.778
"3/5/2012",2012,"PHILIPPINES","MASBATE ISLAND",5.6,NA,NA,10,NA,NA,NA,1,12.354,123.7
"3/14/2012",2012,"JAPAN","HOKKAIDO",6.9,NA,NA,NA,NA,NA,NA,NA,40.887,144.944
"3/16/2012",2012,"PHILIPPINES","SURIGAO",5.8,NA,NA,55,NA,NA,NA,4,10.037,125.633
"3/20/2012",2012,"MEXICO","GUERRERO, OAXACA",7.4,NA,2,13,NA,NA,NA,800,16.493,-98.231
"3/25/2012",2012,"CHILE","PARRAL, SANTIAGO",7.2,NA,1,14,NA,NA,NA,NA,-35.2,-72.217
"4/11/2012",2012,"INDONESIA","N SUMATRA",8.6,NA,10,12,NA,NA,NA,NA,2.327,93.063
"4/11/2012",2012,"INDONESIA","N SUMATRA",8.2,NA,NA,NA,NA,NA,NA,NA,0.802,92.463
"4/14/2012",2012,"VANUATU ISLANDS","",6.3,NA,NA,NA,NA,NA,NA,NA,-18.972,168.741
"4/17/2012",2012,"CHILE","VALPARAISO",6.7,NA,2,NA,NA,NA,NA,NA,-32.625,-71.365
"5/3/2012",2012,"IRAN","MOURMOURI, ABDANAN, DEHLORAN",5.4,NA,NA,8,NA,NA,NA,NA,32.747,47.726
"5/7/2012",2012,"AZERBAIJAN","ZAGATALA",5.7,NA,NA,50,NA,NA,NA,3100,41.549,46.789
"5/11/2012",2012,"INDIA","ASSAM",5.4,NA,NA,2,NA,NA,NA,NA,26.175,92.889
"5/12/2012",2012,"TAJIKISTAN","",5.7,NA,1,NA,NA,NA,NA,NA,38.612,70.354
"5/14/2012",2012,"CHILE","ARICA; PERU",6.3,NA,NA,NA,NA,NA,NA,NA,-17.678,-69.591
"5/19/2012",2012,"BRAZIL","MONTES CLAROS",4.1,NA,NA,NA,NA,NA,6,NA,-16.764,-43.999
"5/20/2012",2012,"ITALY","EMILIA ROMAGNA",6.1,NA,7,50,NA,NA,NA,NA,44.89,11.23
"5/20/2012",2012,"ITALY","SANT'AGOSTINO",5.1,NA,NA,NA,NA,NA,NA,NA,44.831,11.49
"5/22/2012",2012,"BULGARIA","PERNIK",5.6,NA,NA,NA,NA,NA,90,NA,42.645,22.968
"5/29/2012",2012,"ITALY","EMILIA ROMAGNA",5.9,NA,17,350,15800,15800000000,NA,NA,44.851,11.086
"6/4/2012",2012,"INDONESIA","JAVA",5.8,NA,NA,2,NA,NA,23,NA,-7.692,106.371
"6/10/2012",2012,"TURKEY","FETHIYE; GREECE",6.1,NA,NA,6,NA,NA,NA,NA,36.42,28.88
"6/11/2012",2012,"AFGHANISTAN","HINDU KUSH",5.8,NA,75,13,NA,NA,593,143,36.023,69.351
"6/14/2012",2012,"TURKEY","SIRNAK",5.3,NA,NA,23,NA,NA,25,NA,37.294,42.325
"6/24/2012",2012,"CHINA","YUNNAN AND SICHUAN PROVINCES",5.5,NA,4,394,NA,NA,NA,6768,27.767,100.781
"6/29/2012",2012,"CHINA","XINJIANG PROVINCE",6.3,NA,NA,52,68,68000000,30000,NA,43.433,84.7
"7/20/2012",2012,"CHINA","JIANGSU PROVINCE",4.9,NA,1,2,NA,NA,NA,NA,32.978,119.593
"7/25/2012",2012,"INDONESIA","BANDA ACEH",6.5,NA,1,NA,NA,NA,20,NA,2.707,96.045
"7/25/2012",2012,"SOLOMON ISLANDS","GUADALCANAL",6.4,NA,NA,NA,NA,NA,NA,26,-9.694,159.727
"8/11/2012",2012,"IRAN","AHAR, HARIS, VARZAGAN",6.5,NA,306,3000,NA,NA,NA,NA,38.329,46.826
"8/14/2012",2012,"RUSSIA","SAKHALIN ISLAND",7.7,NA,NA,NA,NA,NA,NA,NA,49.8,145.064
"8/18/2012",2012,"INDONESIA","SULAWESI",6.3,NA,6,43,NA,NA,1097,471,-1.315,120.096
"8/27/2012",2012,"NICARAGUA","OFF THE COAST",7.3,NA,NA,NA,NA,NA,NA,NA,12.139,-88.59
"8/31/2012",2012,"PHILIPPINES","CAGAYAN DE ORO, TACLOBAN",7.6,NA,1,1,0.3,300000,NA,NA,10.811,126.638
"9/5/2012",2012,"COSTA RICA","NICOYA",7.6,NA,2,20,NA,NA,NA,NA,10.085,-85.315
"9/7/2012",2012,"CHINA","YUNNAN PROVINCE",5.6,NA,81,821,1000,1000000000,133000,37000,27.575,103.983
"10/18/2012",2012,"INDIA","DEURALA, JAISINGHNAGAR, KOTMA, SARAI, UMARIA",5,NA,NA,NA,NA,NA,1,NA,23.739,81.314
"10/28/2012",2012,"CANADA","QUEEN CHARLOTTE ISLANDS",7.7,NA,1,NA,NA,NA,NA,NA,52.788,-132.101
"11/7/2012",2012,"GUATEMALA","SAN MARCOS, SAN CRISTOBAL COCHU",7.3,NA,48,155,NA,NA,7561,2769,13.988,-91.895
"11/11/2012",2012,"MYANMAR (BURMA)","SHWEBO",6.8,NA,26,230,NA,NA,NA,251,23.005,95.885
"11/26/2012",2012,"CHINA","XINJIANG PROVINCE",5.1,NA,NA,NA,NA,NA,NA,NA,40.411,90.355
"12/5/2012",2012,"IRAN","KHORASAN PROVINCE",5.7,NA,8,12,NA,NA,NA,NA,33.506,59.571
"12/7/2012",2012,"JAPAN","HONSHU",7.2,NA,NA,11,NA,NA,NA,NA,37.89,143.949
"1/5/2013",2013,"ALASKA","SOUTHEASTERN",7.5,NA,NA,NA,NA,NA,NA,NA,55.393,-134.652
"1/21/2013",2013,"INDONESIA","SUMATERA",6.1,NA,1,15,NA,NA,71,NA,4.927,95.907
"2/6/2013",2013,"SOLOMON ISLANDS","SANTA CRUZ ISLANDS",7.9,NA,10,15,2,2000000,478,588,-10.799,165.114
"2/8/2013",2013,"SOLOMON ISLANDS","SANTA CRUZ ISLANDS",7,NA,NA,NA,NA,NA,NA,NA,-10.928,166.018
"2/9/2013",2013,"COLOMBIA","CAUCA, NARINO, VALLE DEL CAUCA, RISARALDA",7,NA,NA,15,NA,NA,1900,100,1.135,-77.393
"2/15/2013",2013,"RUSSIA","CHELYABINSK (METEOR EXPLOSION)",4.2,NA,NA,1000,NA,NA,4000,NA,55.15,61.41
"2/19/2013",2013,"CHINA","YUNNAN PROVINCE",4.9,NA,NA,8,NA,NA,949,72,27.226,103.071
"2/22/2013",2013,"PERU","S",5.3,NA,NA,NA,NA,NA,80,NA,-15.748,-71.425
"3/3/2013",2013,"CHINA","YUNNAN PROVINCE",5.4,NA,NA,30,NA,NA,2500,700,25.98,99.812
"3/11/2013",2013,"CHINA","XINJIAN PROVINCE",5.1,NA,NA,NA,NA,NA,NA,864,40.119,77.466
"3/27/2013",2013,"TAIWAN","NANTOU COUNTY, TAIPEI",6,NA,1,86,1.128,1128000,NA,NA,23.828,121.215
"4/9/2013",2013,"IRAN","BUSHEHR PROVINCE",6.3,NA,37,850,NA,NA,700,NA,28.428,51.593
"4/10/2013",2013,"HONDURAS","ATLANTIDA",5.4,NA,NA,NA,NA,NA,66,12,15.52,-87.159
"4/12/2013",2013,"JAPAN","",5.8,NA,NA,24,NA,NA,NA,NA,34.369,134.828
"4/16/2013",2013,"IRAN; PAKISTAN","MASHKAL",7.7,NA,40,300,NA,NA,1000,NA,28.033,61.996
"4/17/2013",2013,"JAPAN","MIYAKEJIMA",5.8,NA,NA,3,NA,NA,NA,NA,33.958,139.352
"4/18/2013",2013,"TEXAS","WEST",2.1,NA,14,200,100,100000000,NA,50,31.817,-97.088
"4/19/2013",2013,"RUSSIA","KURIL ISLANDS",7.2,NA,NA,NA,NA,NA,NA,NA,46.221,150.788
"4/20/2013",2013,"CHINA","SICHUAN PROVINCE",6.6,21,196,11470,NA,NA,NA,NA,30.308,102.888
"4/24/2013",2013,"AFGHANISTAN","KAMA",5.5,NA,18,141,NA,NA,676,NA,34.526,70.22
"5/1/2013",2013,"INDIA","KASHMIR",5.7,NA,3,90,19.5,19500000,95532,1136,33.061,75.863
"5/11/2013",2013,"IRAN","HORMOZGAN",6.1,NA,2,20,NA,NA,NA,NA,26.56,57.77
"5/19/2013",2013,"ALGERIA","ALGIERS",4.9,NA,NA,5,NA,NA,NA,NA,36.703,5.261
"5/24/2013",2013,"RUSSIA","SEVERO KURILSKIYE",8.3,NA,NA,NA,NA,NA,NA,NA,54.892,153.221
"6/1/2013",2013,"PHILIPPINES","N. COTABATO",5.7,NA,NA,33,NA,NA,164,NA,7.275,124.898
"6/2/2013",2013,"TAIWAN","JENAI",6.3,NA,4,21,NA,NA,NA,NA,23.789,121.141
"6/18/2013",2013,"RUSSIA","KEMEROVO",5.3,NA,NA,NA,NA,NA,500,NA,54.263,86.173
"6/22/2013",2013,"INDONESIA","LOMBOK ISLAND",5.1,NA,NA,50,NA,NA,1700,5370,-8.305,116.058
"7/2/2013",2013,"INDONESIA","BANDA ACEH",6.1,6,42,2500,NA,NA,NA,20401,4.645,96.665
"7/8/2013",2013,"INDONESIA","JAVA",5.7,NA,NA,1,NA,NA,NA,124,-8.803,113.002
"7/17/2013",2013,"ALGERIA","HAMMAM MELOUANE",4.8,NA,NA,11,NA,NA,NA,NA,36.534,3.086
"7/21/2013",2013,"NEW ZEALAND","COOK STRAIT",6.5,NA,NA,5,NA,NA,35,NA,-41.704,174.337
"7/21/2013",2013,"CHINA","GANSU",6,5,94,1001,NA,NA,22496,1968,34.512,104.262
"8/2/2013",2013,"INDIA","KASHMIR",5.2,NA,NA,2,NA,NA,NA,NA,33.297,75.95
"8/7/2013",2013,"GREECE","CENTRAL",5.5,NA,NA,NA,NA,NA,NA,100,38.689,22.695
"8/11/2013",2013,"CHINA","TIBET (XIZANG PROVINCE)",5.7,NA,NA,NA,NA,NA,NA,NA,30.046,97.957
"8/16/2013",2013,"NEW ZEALAND","WELLINGTON, MARLBOROUGH",6.5,NA,NA,NA,NA,NA,NA,NA,-41.731,174.027
"8/21/2013",2013,"MEXICO","SAN MARCOS, ACAPULCO",6.2,NA,NA,1,NA,NA,NA,NA,16.878,-99.498
"8/27/2013",2013,"CHINA","YUNNAN PROVINCE",5.2,NA,NA,NA,NA,NA,36,36,28.239,99.328
"8/31/2013",2013,"CHINA","YUNNAN PROVINCE",5.8,NA,5,24,NA,NA,55500,600,28.243,99.35
"9/7/2013",2013,"GUATEMALA","COATEPEQUE, QUETZALTENANGO",6.4,NA,1,11,NA,NA,NA,3,14.606,-92.121
"9/24/2013",2013,"PAKISTAN","AWARAN, KECH",7.7,NA,825,619,NA,NA,14118,32638,26.951,65.501
"9/25/2013",2013,"PERU","AREQUIPA",7.1,NA,NA,NA,NA,NA,NA,NA,-16.15,-74.87
"9/28/2013",2013,"PAKISTAN","AWARAN",6.8,NA,22,50,NA,NA,NA,NA,27.183,65.505
"10/12/2013",2013,"GREECE","CRETE",6.6,NA,NA,1,NA,NA,NA,NA,35.514,23.252
"10/15/2013",2013,"PHILIPPINES","BOHOL, CEBU, SIQUIJOR IS",7.1,8,222,976,51.8,51800000,NA,NA,9.88,124.117
"10/22/2013",2013,"INDONESIA","BANDA ACEH",5.5,NA,1,2,NA,NA,160,NA,5.103,95.971
"10/25/2013",2013,"JAPAN","HONSHU",7.1,NA,NA,1,NA,NA,NA,NA,37.2,144.6
"11/10/2013",2013,"TAJIKISTAN","VAHDAT",5.2,NA,NA,NA,NA,NA,256,104,38.41,68.89
"11/17/2013",2013,"SCOTIA SEA","SOUTH ORKNEY ISLANDS",7.7,NA,NA,NA,NA,NA,NA,NA,-60.274,-46.401
"11/22/2013",2013,"CHINA","JILIN PROVINCE",5.3,NA,NA,NA,NA,NA,5300,NA,44.599,124.168
"11/28/2013",2013,"IRAN","BORAZJAN",5.7,NA,8,200,NA,NA,NA,250,29.275,51.313
"1/2/2014",2014,"IRAN","BASTAK",5.3,NA,1,30,NA,NA,NA,NA,27.15,54.448
"1/5/2014",2014,"COLOMBIA","SIPI",5.6,NA,NA,NA,NA,NA,121,NA,4.557,-76.644
"1/13/2014",2014,"PUERTO RICO","",6.4,NA,NA,NA,NA,NA,NA,NA,19.043,-66.81
"1/20/2014",2014,"NEW ZEALAND","WELLINGTON, MANAWATU-WANGANUI",6.1,NA,NA,NA,NA,NA,NA,NA,-40.66,175.814
"1/25/2014",2014,"INDONESIA","JAVA",6.1,NA,NA,NA,NA,NA,NA,1,-7.986,109.265
"1/26/2014",2014,"GREECE","KEFALONIA",6.1,NA,NA,6,178,178000000,NA,NA,38.208,20.453
"2/2/2014",2014,"IRAN","GOHARAN",5.3,NA,NA,NA,NA,NA,NA,NA,26.589,57.741
"2/3/2014",2014,"GREECE","KEFALONIA",6,NA,NA,16,NA,NA,NA,NA,38.244,20.379
"2/9/2014",2014,"OKLAHOMA","GUTHRIE",4.1,NA,NA,NA,NA,NA,NA,NA,35.937,-97.271
"2/12/2014",2014,"CHINA","XINJIANG PROVINCE",6.9,NA,NA,NA,NA,NA,1001,67,35.905,82.586
"2/26/2014",2014,"AUSTRALIA","KALGOORLIE",4.5,NA,NA,NA,NA,NA,NA,NA,-30.686,121.332
"3/13/2014",2014,"JAPAN","SOUTHWESTERN",6.3,NA,NA,18,NA,NA,NA,NA,33.684,131.825
"3/16/2014",2014,"CHILE","IQUIQUE",6.7,NA,NA,NA,NA,NA,NA,NA,-19.965,-70.814
"3/29/2014",2014,"CALIFORNIA","LA HABRA, BREA, FULLERTON",5.1,NA,NA,NA,10.8,10800000,20,NA,33.863,-117.835
"4/1/2014",2014,"CHILE","NORTHERN",8.2,NA,7,NA,100,100000000,2600,NA,-19.61,-70.769
"4/3/2014",2014,"CHILE","NORTHERN",7.7,NA,NA,NA,NA,NA,NA,NA,-20.571,-70.493
"4/4/2014",2014,"CHINA","YUNNAN PROVINCE",5.4,NA,NA,21,NA,NA,2700,75,28.174,103.619
"4/10/2014",2014,"NICARAGUA","NAGAROTE, MANAGUA",6.1,NA,2,250,3,3000000,2210,168,12.403,-86.378
"4/11/2014",2014,"PAPUA NEW GUINEA","BOUGAINVILLE ISLAND",7.1,NA,1,NA,NA,NA,NA,51,-6.586,155.049
"4/12/2014",2014,"SOLOMON ISLANDS","",7.6,NA,NA,NA,NA,NA,NA,NA,-11.27,162.148
"4/13/2014",2014,"SOLOMON ISLANDS","",7.4,NA,NA,NA,NA,NA,NA,NA,-11.463,162.051
"4/14/2014",2014,"NICARAGUA","MANAGUA, CIUDAD SANDINO",5.2,NA,NA,NA,NA,NA,NA,7,12.151,-86.281
"4/18/2014",2014,"MEXICO","GUERRERO; MEXICO CITY",7.2,NA,NA,NA,NA,NA,127,NA,17.397,-100.972
"4/19/2014",2014,"PAPUA NEW GUINEA","SOLOMON SEA",7.5,NA,NA,NA,NA,NA,NA,NA,-6.755,155.024
"5/5/2014",2014,"THAILAND","CHIANG RAI",6.1,NA,1,32,62,62000000,NA,20,19.656,99.67
"5/8/2014",2014,"MEXICO","TECPAN",6.4,NA,NA,NA,NA,NA,NA,NA,17.235,-100.746
"5/8/2014",2014,"PAKISTAN","NAWABSHAH",4.5,NA,2,70,NA,NA,NA,NA,26.387,68.358
