Region,Sub Region,Country,Drug Group,Drug,Year,Country Code,download,Latest Year,Clear,Kg Equivalent,Latest Year Kg Value,Metring Tons,Number of Records
Americas,North America,Canada,Substances not under international control,Synthetic cannabinoids (Spice),2015,CAN,,2019,1,0.0037,,3.7e-06,1
Americas,North America,Canada,Substances not under international control,Synthetic cannabinoids (Spice),2015,CAN,,2019,1,0.013,,1.3e-05,1
Americas,North America,Canada,Substances not under international control,Synthetic cannabinoids (Spice),2015,CAN,,2019,1,0.026,,2.6e-05,1
Americas,North America,Canada,Substances not under international control,Synthetic cannabinoids (Spice),2015,CAN,,2019,1,0.215,,0.000215,1
Americas,North America,United States of America,Substances not under international control,Synthetic cannabinoids (Spice),2015,USA,,2018,1,16.5165,,0.0165165,1
Americas,North America,United States of America,Substances not under international control,Synthetic cannabinoids (Spice),2015,USA,,2018,1,16970,,16.97,1
Americas,North America,United States of America,Substances not under international control,Synthetic cathinones,2015,USA,,2018,1,0.005840000,,5.839999869e-06,1
Americas,North America,United States of America,Substances not under international control,Synthetic cathinones,2015,USA,,2018,1,156.33,,0.15633,1
Americas,South America,Argentina,Substances not under international control,Ketamine and phencyclidine-type substances,2015,ARG,,2019,1,2.6,,0.0026,1
Americas,South America,Argentina,Substances not under international control,Ketamine and phencyclidine-type substances,2015,ARG,,2019,1,57.35,,0.05735,1
Americas,Central America,Panama,ATS,Amphetamine,2016,PAN,,2019,1,0.16,,0.00016,1
Americas,Central America,Panama,ATS,Ecstasy-type substances,2016,PAN,,2019,1,0.40837,,0.00040837,1
Americas,Central America,Panama,ATS,Other stimulants,2016,PAN,,2019,1,0.16057,,0.00016057,1
Americas,North America,Canada,ATS,Amphetamine,2016,CAN,,2019,1,5.66825,,0.00566825,1
Americas,North America,Canada,ATS,Amphetamine,2016,CAN,,2019,1,98.3,,0.0983,1
Americas,North America,Mexico,ATS,Amphetamine,2016,MEX,,2019,1,0.08725,,8.725e-05,1
Americas,North America,Mexico,ATS,Amphetamine,2016,MEX,,2019,1,1.02183,,0.00102183,1
Americas,North America,United States of America,ATS,Amphetamine,2016,USA,,2019,1,7.0365,,0.0070365,1
Americas,North America,United States of America,ATS,Amphetamine,2016,USA,,2019,1,4305.5,,4.3055,1
Americas,North America,Canada,ATS,Ecstasy-type substances,2016,CAN,,2019,1,2.582,,0.002582,1
Americas,North America,Canada,ATS,Ecstasy-type substances,2016,CAN,,2019,1,8,,0.008,1
Americas,North America,Canada,ATS,Ecstasy-type substances,2016,CAN,,2019,1,122.8,,0.1228,1
Americas,North America,Mexico,ATS,Ecstasy-type substances,2016,MEX,,2019,1,0.7735,,0.0007735,1
Americas,North America,Mexico,ATS,Ecstasy-type substances,2016,MEX,,2019,1,1.176893,,0.001176893,1
Americas,North America,United States of America,ATS,Ecstasy-type substances,2016,USA,,2019,1,19.537,,0.019537,1
Americas,North America,United States of America,ATS,Ecstasy-type substances,2016,USA,,2019,1,106.20275,,0.10620275,1
Americas,North America,United States of America,ATS,Ecstasy-type substances,2016,USA,,2019,1,918,,0.918,1
Americas,North America,Canada,ATS,Methamphetamine,2016,CAN,,2019,1,77,,0.077,1
Americas,North America,Canada,ATS,Methamphetamine,2016,CAN,,2019,1,196.9485,,0.1969485,1
Americas,North America,Canada,ATS,Methamphetamine,2016,CAN,,2019,1,547.7,,0.5477,1
Americas,North America,Mexico,ATS,Methamphetamine,2016,MEX,,2019,1,8970,,8.97,1
Americas,North America,Mexico,ATS,Methamphetamine,2016,MEX,,2019,1,25796.9534443,,25.796953444,1
Americas,North America,United States of America,ATS,Methamphetamine,2016,USA,,2019,1,16.2715,,0.0162715,1
Americas,North America,United States of America,ATS,Methamphetamine,2016,USA,,2019,1,6955.01,,6.95501,1
Americas,North America,United States of America,ATS,Methamphetamine,2016,USA,,2019,1,44641,,44.641,1
Americas,North America,Canada,ATS,Other stimulants,2016,CAN,,2019,1,0.0021,,2.1e-06,1
Americas,North America,Canada,ATS,Other stimulants,2016,CAN,,2019,1,0.005991,,5.991e-06,1
Americas,North America,Canada,ATS,Other stimulants,2016,CAN,,2019,1,0.019,,1.9e-05,1
Americas,North America,Canada,ATS,Other stimulants,2016,CAN,,2019,1,0.033,,3.3e-05,1
Americas,North America,Canada,ATS,Other stimulants,2016,CAN,,2019,1,0.05225,,5.225e-05,1
Americas,North America,Canada,ATS,Prescription stimulants,2016,CAN,,2019,1,0.0058,,5.8e-06,1
Americas,North America,Canada,ATS,Prescription stimulants,2016,CAN,,2019,1,0.0351,,3.51e-05,1
Americas,North America,Canada,ATS,Prescription stimulants,2016,CAN,,2019,1,0.0495,,4.95e-05,1
Americas,North America,Canada,ATS,Prescription stimulants,2016,CAN,,2019,1,0.2755,,0.0002755,1
Americas,North America,United States of America,ATS,Prescription stimulants,2016,USA,,2019,1,0.37225,,0.00037225,1
Americas,North America,United States of America,ATS,Prescription stimulants,2016,USA,,2019,1,1.09,,0.00109,1
Americas,South America,Argentina,ATS,Amphetamine,2016,ARG,,2019,1,0.13125,,0.00013125,1
Americas,South America,Argentina,ATS,Amphetamine,2016,ARG,,2019,1,0.23,,0.00023,1
Americas,South America,Brazil,ATS,Amphetamine,2016,BRA,,2019,1,4.02625,,0.00402625,1
Americas,South America,Chile,ATS,Amphetamine,2016,CHI,,2019,1,0.30425,,0.00030425,1
Americas,South America,Venezuela (Bolivarian Republic of),ATS,Amphetamine,2016,VEN,,2019,1,0.0115,,1.15e-05,1
Americas,South America,Argentina,ATS,Ecstasy-type substances,2016,ARG,,2019,1,14.11,,0.01411,1
Americas,South America,Argentina,ATS,Ecstasy-type substances,2016,ARG,,2019,1,56.355805,,0.056355805,1
Americas,South America,Brazil,ATS,Ecstasy-type substances,2016,BRA,,2019,1,132.86317,,0.13286317,1
Americas,South America,Chile,ATS,Ecstasy-type substances,2016,CHI,,2019,1,2.938,,0.002938,1
Americas,South America,Chile,ATS,Ecstasy-type substances,2016,CHI,,2019,1,21.278107,,0.021278107,1
Americas,South America,Colombia,ATS,Ecstasy-type substances,2016,COL,,2019,1,2.442252,,0.002442252,1
Americas,South America,Paraguay,ATS,Ecstasy-type substances,2016,PAR,,2019,1,1.334133,,0.001334133,1
Americas,South America,Peru,ATS,Ecstasy-type substances,2016,PER,,2019,1,0.25,,0.00025,1
Americas,South America,Suriname,ATS,Ecstasy-type substances,2016,SUR,,2017,1,5.275286,,0.005275286,1
Americas,South America,Uruguay,ATS,Ecstasy-type substances,2016,URU,,2019,1,60.43842,,0.06043842,1
Americas,South America,Venezuela (Bolivarian Republic of),ATS,Ecstasy-type substances,2016,VEN,,2019,1,0.077235,,7.7235e-05,1
Americas,South America,Argentina,ATS,Methamphetamine,2016,ARG,,2019,1,3.59,,0.00359,1
Americas,South America,Argentina,ATS,Methamphetamine,2016,ARG,,2019,1,47.4945,,0.0474945,1
Americas,South America,Brazil,ATS,Methamphetamine,2016,BRA,,2019,1,117.51325,,0.11751325,1
Americas,South America,Chile,ATS,Methamphetamine,2016,CHI,,2019,1,0.0005,,5e-07,1
Americas,South America,Chile,ATS,Methamphetamine,2016,CHI,,2019,1,0.5029,,0.0005029,1
Americas,South America,Ecuador,ATS,Methamphetamine,2016,ECU,,2019,1,3.64,,0.00364,1
Americas,South America,Venezuela (Bolivarian Republic of),ATS,Methamphetamine,2016,VEN,,2019,1,0.03425,,3.425e-05,1
Americas,South America,Uruguay,ATS,Non-specified ATS,2016,URU,,2019,1,55.755,,0.055755,1
Americas,South America,Chile,ATS,Other stimulants,2016,CHI,,2019,1,0.002,,2e-06,1
Americas,South America,Chile,ATS,Prescription stimulants,2016,CHI,,2019,1,0.0138,,1.38e-05,1
Americas,South America,Chile,ATS,Prescription stimulants,2016,CHI,,2019,1,0.12,,0.00012,1
Americas,South America,Chile,ATS,Prescription stimulants,2016,CHI,,2019,1,5.15975,,0.00515975,1
Americas,Central America,Honduras,Cannabis-type,Marijuana (herb),2016,HON,,2019,1,4935.61,,4.93561,1
Americas,Central America,Nicaragua,Cannabis-type,Marijuana (herb),2016,NIC,,2019,1,1960,,1.96,1
Americas,Central America,Panama,Cannabis-type,Marijuana (herb),2016,PAN,,2019,1,5746.35048,,5.74635048,1
Americas,North America,Canada,Cannabis-type,Cannabis oil,2016,CAN,,2019,1,1.647600065,,0.001647600,1
Americas,North America,Canada,Cannabis-type,Cannabis oil,2016,CAN,,2019,1,5,,0.005,1
Americas,North America,Canada,Cannabis-type,Cannabis oil,2016,CAN,,2019,1,62,,0.062,1
Americas,North America,United States of America,Cannabis-type,Cannabis oil,2016,USA,,2019,1,48.724,,0.048724,1
Americas,North America,United States of America,Cannabis-type,Cannabis oil,2016,USA,,2019,1,131.01,,0.13101,1
Americas,North America,Canada,Cannabis-type,Cannabis plants,2016,CAN,,2019,1,125.9,,0.1259,1
Americas,North America,Canada,Cannabis-type,Cannabis plants,2016,CAN,,2019,1,55951,,55.951,1
Americas,North America,Mexico,Cannabis-type,Cannabis plants,2016,MEX,,2019,1,3843.2,,3.8432,1
Americas,North America,United States of America,Cannabis-type,Cannabis plants,2016,USA,,2019,1,97976.5,,97.9765,1
Americas,North America,Canada,Cannabis-type,Cannabis seed,2016,CAN,,2019,1,0.002560000,,2.559999943e-06,1
Americas,North America,Mexico,Cannabis-type,Cannabis seed,2016,MEX,,2019,1,0.005400000,,5.399999879e-06,1
Americas,North America,Mexico,Cannabis-type,Cannabis seed,2016,MEX,,2019,1,3370.35376,,3.37035376,1
Americas,North America,Canada,Cannabis-type,Hashish (resin),2016,CAN,,2019,1,0.062,,6.2e-05,1
Americas,North America,Canada,Cannabis-type,Hashish (resin),2016,CAN,,2019,1,3.713850148,,0.003713850,1
Americas,North America,Canada,Cannabis-type,Hashish (resin),2016,CAN,,2019,1,590.7,,0.5907,1
Americas,North America,Mexico,Cannabis-type,Hashish (resin),2016,MEX,,2019,1,4.38,,0.00438,1
Americas,North America,United States of America,Cannabis-type,Hashish (resin),2016,USA,,2019,1,0.075330003,,7.533000299e-05,1
Americas,North America,United States of America,Cannabis-type,Hashish (resin),2016,USA,,2019,1,24.656,,0.024656,1
Americas,North America,United States of America,Cannabis-type,Hashish (resin),2016,USA,,2019,1,239.8645,,0.2398645,1
Americas,North America,United States of America,Cannabis-type,Hashish (resin),2016,USA,,2019,1,4380.71,,4.38071,1
Americas,North America,Canada,Cannabis-type,Marijuana (herb),2016,CAN,,2019,1,0.0995,,9.95e-05,1
Americas,North America,Canada,Cannabis-type,Marijuana (herb),2016,CAN,,2019,1,97,,0.097,1
Americas,North America,Canada,Cannabis-type,Marijuana (herb),2016,CAN,,2019,1,16820,,16.82,1
Americas,North America,Mexico,Cannabis-type,Marijuana (herb),2016,MEX,,2019,1,840890.1,,840.8901,1
Americas,North America,United States of America,Cannabis-type,Marijuana (herb),2016,USA,,2019,1,978271,,978.271,1
Americas,North America,Canada,Cannabis-type,Other types of cannabis,2016,CAN,,2019,1,0,,0,1
Americas,North America,Canada,Cannabis-type,Other types of cannabis,2016,CAN,,2019,1,0,,0,1
Americas,North America,Canada,Cannabis-type,Other types of cannabis,2016,CAN,,2019,1,0,,0,1
Americas,North America,Canada,Cannabis-type,Other types of cannabis,2016,CAN,,2019,1,0,,0,1
Americas,North America,Canada,Cannabis-type,Other types of cannabis,2016,CAN,,2019,1,0.002,,2e-06,1
Americas,North America,Canada,Cannabis-type,Other types of cannabis,2016,CAN,,2019,1,2.4,,0.0024,1
Americas,North America,Canada,Cannabis-type,Other types of cannabis,2016,CAN,,2019,1,3.2,,0.0032,1
Americas,North America,United States of America,Cannabis-type,Other types of cannabis,2016,USA,,2019,1,0,,0,1
Americas,North America,United States of America,Cannabis-type,Other types of cannabis,2016,USA,,2019,1,1039.78,,1.03978,1
Americas,South America,Argentina,Cannabis-type,Cannabis oil,2016,ARG,,2019,1,0.6,,0.0006,1
Americas,South America,Argentina,Cannabis-type,Cannabis plants,2016,ARG,,2019,1,7277.6,,7.2776,1
Americas,South America,Bolivia (Plurinational State of),Cannabis-type,Cannabis plants,2016,BOL,,2019,1,102946,,102.946,1
Americas,South America,Brazil,Cannabis-type,Cannabis plants,2016,BRA,,2019,1,61533.5,,61.5335,1
Americas,South America,Chile,Cannabis-type,Cannabis plants,2016,CHI,,2019,1,31981.5,,31.9815,1
Americas,South America,Ecuador,Cannabis-type,Cannabis plants,2016,ECU,,2019,1,22.4,,0.0224,1
Americas,South America,Paraguay,Cannabis-type,Cannabis plants,2016,PAR,,2019,1,0,,0,1
Americas,South America,Peru,Cannabis-type,Cannabis plants,2016,PER,,2019,1,142974.9,,142.9749,1
Americas,South America,Uruguay,Cannabis-type,Cannabis plants,2016,URU,,2019,1,66.1,,0.0661,1
Americas,South America,Venezuela (Bolivarian Republic of),Cannabis-type,Cannabis plants,2016,VEN,,2019,1,108.6,,0.1086,1
Americas,South America,Argentina,Cannabis-type,Cannabis seed,2016,ARG,,2019,1,0.628389986,,0.000628390,1
Americas,South America,Argentina,Cannabis-type,Cannabis seed,2016,ARG,,2019,1,28.71,,0.02871,1
Americas,South America,Brazil,Cannabis-type,Cannabis seed,2016,BRA,,2019,1,5.59,,0.00559,1
Americas,South America,Chile,Cannabis-type,Cannabis seed,2016,CHI,,2019,1,0.002770000,,2.769999938e-06,1
Americas,South America,Chile,Cannabis-type,Cannabis seed,2016,CHI,,2019,1,0.936,,0.000936,1
Americas,South America,Ecuador,Cannabis-type,Cannabis seed,2016,ECU,,2019,1,0.98,,0.00098,1
Americas,South America,Paraguay,Cannabis-type,Cannabis seed,2016,PAR,,2019,1,3804.506,,3.804506,1
Americas,South America,Uruguay,Cannabis-type,Cannabis seed,2016,URU,,2019,1,0.34,,0.00034,1
Americas,South America,Argentina,Cannabis-type,Hashish (resin),2016,ARG,,2019,1,0.09,,9e-05,1
Americas,South America,Argentina,Cannabis-type,Hashish (resin),2016,ARG,,2019,1,0.22,,0.00022,1
Americas,South America,Brazil,Cannabis-type,Hashish (resin),2016,BRA,,2019,1,319.42,,0.31942,1
Americas,South America,Chile,Cannabis-type,Hashish (resin),2016,CHI,,2019,1,0.3417,,0.0003417,1
Americas,South America,Paraguay,Cannabis-type,Hashish (resin),2016,PAR,,2019,1,22.251,,0.022251,1
Americas,South America,Argentina,Cannabis-type,Marijuana (herb),2016,ARG,,2019,1,0.017,,1.7e-05,1
Americas,South America,Argentina,Cannabis-type,Marijuana (herb),2016,ARG,,2019,1,1.345,,0.001345,1
Americas,South America,Argentina,Cannabis-type,Marijuana (herb),2016,ARG,,2019,1,77.76,,0.07776,1
Americas,South America,Argentina,Cannabis-type,Marijuana (herb),2016,ARG,,2019,1,160553.42,,160.55342,1
Americas,South America,Bolivia (Plurinational State of),Cannabis-type,Marijuana (herb),2016,BOL,,2019,1,15189.96,,15.18996,1
Americas,South America,Brazil,Cannabis-type,Marijuana (herb),2016,BRA,,2019,1,234153.24,,234.15324,1
Americas,South America,Chile,Cannabis-type,Marijuana (herb),2016,CHI,,2019,1,21963.622,,21.963622,1
Americas,South America,Colombia,Cannabis-type,Marijuana (herb),2016,COL,,2019,1,193068.66,,193.06866,1
Americas,South America,Ecuador,Cannabis-type,Marijuana (herb),2016,ECU,,2019,1,12439.73,,12.43973,1
Americas,South America,Paraguay,Cannabis-type,Marijuana (herb),2016,PAR,,2019,1,413970.941,,413.970941,1
Americas,South America,Peru,Cannabis-type,Marijuana (herb),2016,PER,,2019,1,7729.43,,7.72943,1
Americas,South America,Suriname,Cannabis-type,Marijuana (herb),2016,SUR,,2017,1,46.3,,0.0463,1
Americas,South America,Uruguay,Cannabis-type,Marijuana (herb),2016,URU,,2019,1,4373.218,,4.373218,1
Americas,South America,Venezuela (Bolivarian Republic of),Cannabis-type,Marijuana (herb),2016,VEN,,2019,1,7104.01,,7.10401,1
Americas,Central America,Honduras,Cocaine-type,Cocaine salts,2016,HON,,2019,1,800.2,,0.8002,1
Americas,Central America,Nicaragua,Cocaine-type,Cocaine salts,2016,NIC,,2019,1,4170,,4.17,1
Americas,Central America,Panama,Cocaine-type,Cocaine salts,2016,PAN,,2019,1,65275.45914,,65.27545914,1
Americas,Central America,Honduras,Cocaine-type,Crack,2016,HON,,2019,1,1.2593,,0.0012593,1
Americas,Central America,Panama,Cocaine-type,Crack,2016,PAN,,2019,1,853.49294,,0.85349294,1
Americas,North America,United States of America,Cocaine-type,Coca leaf,2016,USA,,2019,1,331.37,,0.33137,1
Americas,North America,Canada,Cocaine-type,Cocaine salts,2016,CAN,,2019,1,0.252500004,,0.000252500,1
Americas,North America,Canada,Cocaine-type,Cocaine salts,2016,CAN,,2019,1,55,,0.055,1
Americas,North America,Canada,Cocaine-type,Cocaine salts,2016,CAN,,2019,1,2384.5,,2.3845,1
Americas,North America,Mexico,Cocaine-type,Cocaine salts,2016,MEX,,2019,1,12,,0.012,1
Americas,North America,Mexico,Cocaine-type,Cocaine salts,2016,MEX,,2019,1,12958.1930766,,12.958193077,1
Americas,North America,United States of America,Cocaine-type,Non-specified cocaine,2016,USA,,2019,1,200720,,200.72,1
Americas,South America,Argentina,Cocaine-type,Coca leaf,2016,ARG,,2019,1,115640.16,,115.64016,1
Americas,South America,Chile,Cocaine-type,Coca leaf,2016,CHI,,2019,1,0.5094,,0.0005094,1
Americas,South America,Colombia,Cocaine-type,Coca leaf,2016,COL,,2019,1,1040878.241,,1040.878241,1
Americas,South America,Ecuador,Cocaine-type,Coca leaf,2016,ECU,,2019,1,0.16,,0.00016,1
Americas,South America,Peru,Cocaine-type,Coca leaf,2016,PER,,2019,1,69319,,69.319,1
Americas,South America,Venezuela (Bolivarian Republic of),Cocaine-type,Coca leaf,2016,VEN,,2019,1,1500,,1.5,1
Americas,South America,Argentina,Cocaine-type,Coca paste/cocaine base,2016,ARG,,2019,1,0.13,,0.00013,1
Americas,South America,Argentina,Cocaine-type,Coca paste/cocaine base,2016,ARG,,2019,1,108.788104323,,0.108788104,1
Americas,South America,Chile,Cocaine-type,Coca paste/cocaine base,2016,CHI,,2019,1,12771.018,,12.771018,1
Americas,South America,Colombia,Cocaine-type,Coca paste/cocaine base,2016,COL,,2019,1,2166.79,,2.16679,1
Americas,South America,Colombia,Cocaine-type,Coca paste/cocaine base,2016,COL,,2019,1,43073.44,,43.07344,1
Americas,South America,Ecuador,Cocaine-type,Coca paste/cocaine base,2016,ECU,,2019,1,1834.54,,1.83454,1
Americas,South America,Peru,Cocaine-type,Coca paste/cocaine base,2016,PER,,2019,1,14035.43,,14.03543,1
Americas,South America,Venezuela (Bolivarian Republic of),Cocaine-type,Coca paste/cocaine base,2016,VEN,,2019,1,8.596,,0.008596,1
Americas,South America,Argentina,Cocaine-type,Cocaine salts,2016,ARG,,2019,1,14.41,,0.01441,1
Americas,South America,Argentina,Cocaine-type,Cocaine salts,2016,ARG,,2019,1,8431.39,,8.43139,1
Americas,South America,Bolivia (Plurinational State of),Cocaine-type,Cocaine salts,2016,BOL,,2019,1,29961.27,,29.96127,1
Americas,South America,Chile,Cocaine-type,Cocaine salts,2016,CHI,,2019,1,6125.086,,6.125086,1
Americas,South America,Colombia,Cocaine-type,Cocaine salts,2016,COL,,2019,1,362414.9,,362.4149,1
Americas,South America,Ecuador,Cocaine-type,Cocaine salts,2016,ECU,,2019,1,95939.98,,95.93998,1
Americas,South America,Paraguay,Cocaine-type,Cocaine salts,2016,PAR,,2019,1,1632.624,,1.632624,1
Americas,South America,Peru,Cocaine-type,Cocaine salts,2016,PER,,2019,1,13958.64,,13.95864,1
Americas,South America,Suriname,Cocaine-type,Cocaine salts,2016,SUR,,2017,1,851,,0.851,1
Americas,South America,Suriname,Cocaine-type,Cocaine salts,2016,SUR,,2017,1,8827,,8.827,1
